,probabilityOfPrecipitation_percent,dewpoint_degC,relativeHumidity_percent,temperature_F,windSpeed_mph,timestamp,windDirection_x,windDirection_y,windSpeed_knots
0,0,2.7777777777777777,83,42,1,2023-11-06 07:00:00+00:00,-1.0,0.0,1
1,0,2.7777777777777777,84,41,2,2023-11-06 08:00:00+00:00,-0.7071067811865476,-0.7071067811865476,2
2,0,2.7777777777777777,82,42,3,2023-11-06 09:00:00+00:00,-0.7071067811865476,-0.7071067811865476,3
3,0,2.7777777777777777,84,41,3,2023-11-06 10:00:00+00:00,-0.7071067811865476,-0.7071067811865476,3
4,0,2.2222222222222223,83,41,3,2023-11-06 11:00:00+00:00,-0.7071067811865476,-0.7071067811865476,3
5,0,2.2222222222222223,83,40,3,2023-11-06 12:00:00+00:00,0.0,-1.0,3
6,0,2.2222222222222223,87,40,3,2023-11-06 13:00:00+00:00,0.0,-1.0,3
7,0,2.7777777777777777,84,42,3,2023-11-06 14:00:00+00:00,-0.7071067811865476,-0.7071067811865476,3
8,0,3.888888888888889,70,48,3,2023-11-06 15:00:00+00:00,-0.7071067811865476,-0.7071067811865476,3
9,0,2.2222222222222223,49,55,5,2023-11-06 16:00:00+00:00,-0.7071067811865476,-0.7071067811865476,4
10,0,2.2222222222222223,42,59,7,2023-11-06 17:00:00+00:00,-0.7071067811865476,-0.7071067811865476,6
11,0,2.2222222222222223,38,61,8,2023-11-06 18:00:00+00:00,-0.7071067811865476,-0.7071067811865476,7
12,0,2.2222222222222223,37,62,8,2023-11-06 19:00:00+00:00,-0.7071067811865476,-0.7071067811865476,7
13,0,2.2222222222222223,36,63,8,2023-11-06 20:00:00+00:00,-0.7071067811865476,-0.7071067811865476,7
14,0,2.2222222222222223,37,62,8,2023-11-06 21:00:00+00:00,-0.7071067811865476,-0.7071067811865476,7
15,0,2.2222222222222223,39,61,7,2023-11-06 22:00:00+00:00,-0.7071067811865476,-0.7071067811865476,6
16,0,2.2222222222222223,44,58,6,2023-11-06 23:00:00+00:00,-0.7071067811865476,-0.7071067811865476,5
17,0,2.7777777777777777,55,53,6,2023-11-07 00:00:00+00:00,-0.7071067811865476,-0.7071067811865476,5
18,0,3.3333333333333335,62,50,5,2023-11-07 01:00:00+00:00,-0.7071067811865476,-0.7071067811865476,4
19,0,3.3333333333333335,68,48,6,2023-11-07 02:00:00+00:00,-1.0,0.0,5
20,0,3.3333333333333335,69,48,6,2023-11-07 03:00:00+00:00,-1.0,0.0,5
21,0,3.3333333333333335,70,47,6,2023-11-07 04:00:00+00:00,-1.0,0.0,5
22,0,3.3333333333333335,72,46,7,2023-11-07 05:00:00+00:00,-1.0,0.0,6
23,0,3.888888888888889,75,47,8,2023-11-07 06:00:00+00:00,-1.0,0.0,7
24,1,3.888888888888889,73,48,9,2023-11-07 07:00:00+00:00,-1.0,0.0,8
25,1,4.444444444444445,74,48,12,2023-11-07 08:00:00+00:00,-1.0,0.0,10
26,1,4.444444444444445,84,45,14,2023-11-07 09:00:00+00:00,-1.0,0.0,12
27,1,5.0,84,45,14,2023-11-07 10:00:00+00:00,-1.0,0.0,12
28,1,5.0,80,47,16,2023-11-07 11:00:00+00:00,-1.0,0.0,14
29,1,5.555555555555555,75,49,16,2023-11-07 12:00:00+00:00,-1.0,0.0,14
30,0,6.111111111111111,79,49,17,2023-11-07 13:00:00+00:00,-1.0,0.0,15
31,0,6.666666666666667,80,50,18,2023-11-07 14:00:00+00:00,-1.0,0.0,16
32,0,7.222222222222222,68,56,20,2023-11-07 15:00:00+00:00,-1.0,0.0,17
33,0,7.777777777777778,63,59,18,2023-11-07 16:00:00+00:00,-1.0,0.0,16
34,0,7.777777777777778,57,62,17,2023-11-07 17:00:00+00:00,-1.0,0.0,15
35,0,8.333333333333334,54,64,16,2023-11-07 18:00:00+00:00,-1.0,0.0,14
36,0,8.333333333333334,52,66,15,2023-11-07 19:00:00+00:00,-1.0,0.0,13
37,0,8.333333333333334,51,66,14,2023-11-07 20:00:00+00:00,-1.0,0.0,12
38,0,8.333333333333334,52,66,13,2023-11-07 21:00:00+00:00,-1.0,0.0,11
39,0,8.333333333333334,54,64,12,2023-11-07 22:00:00+00:00,-1.0,0.0,10
40,0,8.333333333333334,60,61,10,2023-11-07 23:00:00+00:00,-1.0,0.0,9
41,0,8.333333333333334,68,57,8,2023-11-08 00:00:00+00:00,-1.0,0.0,7
42,1,8.333333333333334,76,54,7,2023-11-08 01:00:00+00:00,-1.0,0.0,6
43,1,8.333333333333334,80,52,6,2023-11-08 02:00:00+00:00,-1.0,0.0,5
44,1,7.777777777777778,82,52,7,2023-11-08 03:00:00+00:00,-1.0,0.0,6
45,1,7.777777777777778,82,52,7,2023-11-08 04:00:00+00:00,-1.0,0.0,6
46,1,7.777777777777778,83,51,8,2023-11-08 05:00:00+00:00,-1.0,0.0,7
47,1,7.777777777777778,83,50,9,2023-11-08 06:00:00+00:00,-1.0,0.0,8
48,0,7.222222222222222,84,50,9,2023-11-08 07:00:00+00:00,-1.0,0.0,8
49,0,7.777777777777778,85,50,9,2023-11-08 08:00:00+00:00,-1.0,0.0,8
50,0,7.777777777777778,87,49,8,2023-11-08 09:00:00+00:00,-1.0,0.0,7
51,0,7.777777777777778,88,49,8,2023-11-08 10:00:00+00:00,-1.0,0.0,7
52,0,7.777777777777778,91,48,8,2023-11-08 11:00:00+00:00,-1.0,0.0,7
53,0,7.777777777777778,92,48,8,2023-11-08 12:00:00+00:00,-1.0,0.0,7
54,0,7.777777777777778,89,49,8,2023-11-08 13:00:00+00:00,-1.0,0.0,7
55,0,8.333333333333334,81,52,8,2023-11-08 14:00:00+00:00,-1.0,0.0,7
56,0,8.88888888888889,73,57,7,2023-11-08 15:00:00+00:00,-1.0,0.0,6
57,0,10.0,64,62,7,2023-11-08 16:00:00+00:00,-1.0,0.0,6
58,0,10.0,59,65,7,2023-11-08 17:00:00+00:00,-0.7071067811865476,-0.7071067811865476,6
59,0,10.555555555555555,56,67,8,2023-11-08 18:00:00+00:00,-0.7071067811865476,-0.7071067811865476,7
60,0,10.555555555555555,55,68,8,2023-11-08 19:00:00+00:00,0.0,-1.0,7
61,0,11.11111111111111,55,68,9,2023-11-08 20:00:00+00:00,0.0,-1.0,8
62,0,11.11111111111111,56,68,9,2023-11-08 21:00:00+00:00,0.0,-1.0,8
63,0,10.555555555555555,59,66,9,2023-11-08 22:00:00+00:00,0.0,-1.0,8
64,0,10.555555555555555,64,63,9,2023-11-08 23:00:00+00:00,0.0,-1.0,8
65,0,10.0,70,60,8,2023-11-09 00:00:00+00:00,0.0,-1.0,7
