,number,name,startTime,endTime,isDaytime,temperature,temperatureUnit,temperatureTrend,probabilityOfPrecipitation,dewpoint,relativeHumidity,windSpeed,windDirection,icon,shortForecast,detailedForecast
0,1,,2023-11-17T08:00:00-05:00,2023-11-17T09:00:00-05:00,True,45,F,,"{'unitCode': 'wmoUnit:percent', 'value': 2}","{'unitCode': 'wmoUnit:degC', 'value': 6.666666666666667}","{'unitCode': 'wmoUnit:percent', 'value': 96}",5 mph,S,"https://api.weather.gov/icons/land/day/ovc,2?size=small",Cloudy,
1,2,,2023-11-17T09:00:00-05:00,2023-11-17T10:00:00-05:00,True,49,F,,"{'unitCode': 'wmoUnit:percent', 'value': 2}","{'unitCode': 'wmoUnit:degC', 'value': 7.777777777777778}","{'unitCode': 'wmoUnit:percent', 'value': 90}",5 mph,S,"https://api.weather.gov/icons/land/day/ovc,2?size=small",Cloudy,
2,3,,2023-11-17T10:00:00-05:00,2023-11-17T11:00:00-05:00,True,53,F,,"{'unitCode': 'wmoUnit:percent', 'value': 1}","{'unitCode': 'wmoUnit:degC', 'value': 8.333333333333334}","{'unitCode': 'wmoUnit:percent', 'value': 78}",5 mph,S,"https://api.weather.gov/icons/land/day/bkn,1?size=small",Mostly Cloudy,
3,4,,2023-11-17T11:00:00-05:00,2023-11-17T12:00:00-05:00,True,56,F,,"{'unitCode': 'wmoUnit:percent', 'value': 3}","{'unitCode': 'wmoUnit:degC', 'value': 8.333333333333334}","{'unitCode': 'wmoUnit:percent', 'value': 71}",5 mph,S,"https://api.weather.gov/icons/land/day/ovc,3?size=small",Cloudy,
4,5,,2023-11-17T12:00:00-05:00,2023-11-17T13:00:00-05:00,True,58,F,,"{'unitCode': 'wmoUnit:percent', 'value': 3}","{'unitCode': 'wmoUnit:degC', 'value': 8.333333333333334}","{'unitCode': 'wmoUnit:percent', 'value': 65}",6 mph,S,"https://api.weather.gov/icons/land/day/bkn,3?size=small",Mostly Cloudy,
5,6,,2023-11-17T13:00:00-05:00,2023-11-17T14:00:00-05:00,True,59,F,,"{'unitCode': 'wmoUnit:percent', 'value': 6}","{'unitCode': 'wmoUnit:degC', 'value': 8.333333333333334}","{'unitCode': 'wmoUnit:percent', 'value': 63}",6 mph,S,"https://api.weather.gov/icons/land/day/bkn,6?size=small",Partly Sunny,
6,7,,2023-11-17T14:00:00-05:00,2023-11-17T15:00:00-05:00,True,60,F,,"{'unitCode': 'wmoUnit:percent', 'value': 6}","{'unitCode': 'wmoUnit:degC', 'value': 8.333333333333334}","{'unitCode': 'wmoUnit:percent', 'value': 63}",6 mph,S,"https://api.weather.gov/icons/land/day/bkn,6?size=small",Partly Sunny,
7,8,,2023-11-17T15:00:00-05:00,2023-11-17T16:00:00-05:00,True,60,F,,"{'unitCode': 'wmoUnit:percent', 'value': 10}","{'unitCode': 'wmoUnit:degC', 'value': 8.333333333333334}","{'unitCode': 'wmoUnit:percent', 'value': 64}",6 mph,S,"https://api.weather.gov/icons/land/day/sct,10?size=small",Mostly Sunny,
8,9,,2023-11-17T16:00:00-05:00,2023-11-17T17:00:00-05:00,True,58,F,,"{'unitCode': 'wmoUnit:percent', 'value': 13}","{'unitCode': 'wmoUnit:degC', 'value': 8.88888888888889}","{'unitCode': 'wmoUnit:percent', 'value': 68}",5 mph,S,"https://api.weather.gov/icons/land/day/bkn,13?size=small",Mostly Cloudy,
9,10,,2023-11-17T17:00:00-05:00,2023-11-17T18:00:00-05:00,True,56,F,,"{'unitCode': 'wmoUnit:percent', 'value': 19}","{'unitCode': 'wmoUnit:degC', 'value': 8.88888888888889}","{'unitCode': 'wmoUnit:percent', 'value': 74}",5 mph,SW,"https://api.weather.gov/icons/land/day/rain_showers,19?size=small",Slight Chance Rain Showers,
10,11,,2023-11-17T18:00:00-05:00,2023-11-17T19:00:00-05:00,False,53,F,,"{'unitCode': 'wmoUnit:percent', 'value': 23}","{'unitCode': 'wmoUnit:degC', 'value': 9.444444444444445}","{'unitCode': 'wmoUnit:percent', 'value': 85}",3 mph,W,"https://api.weather.gov/icons/land/night/rain_showers,23?size=small",Slight Chance Rain Showers,
11,12,,2023-11-17T19:00:00-05:00,2023-11-17T20:00:00-05:00,False,52,F,,"{'unitCode': 'wmoUnit:percent', 'value': 31}","{'unitCode': 'wmoUnit:degC', 'value': 10}","{'unitCode': 'wmoUnit:percent', 'value': 93}",3 mph,W,"https://api.weather.gov/icons/land/night/rain_showers,31?size=small",Chance Rain Showers,
