,number,name,startTime,endTime,isDaytime,temperature,temperatureUnit,temperatureTrend,probabilityOfPrecipitation,dewpoint,relativeHumidity,windSpeed,windDirection,icon,shortForecast,detailedForecast
10,11,,2023-11-05T15:00:00-05:00,2023-11-05T16:00:00-05:00,True,59,F,,"{'unitCode': 'wmoUnit:percent', 'value': 1}","{'unitCode': 'wmoUnit:degC', 'value': 2.7777777777777777}","{'unitCode': 'wmoUnit:percent', 'value': 43}",8 mph,NW,"https://api.weather.gov/icons/land/day/skc,1?size=small",Sunny,
11,12,,2023-11-05T16:00:00-05:00,2023-11-05T17:00:00-05:00,True,58,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': 2.7777777777777777}","{'unitCode': 'wmoUnit:percent', 'value': 46}",8 mph,NW,"https://api.weather.gov/icons/land/day/skc,0?size=small",Sunny,
12,13,,2023-11-05T17:00:00-05:00,2023-11-05T18:00:00-05:00,True,56,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': 3.3333333333333335}","{'unitCode': 'wmoUnit:percent', 'value': 50}",7 mph,NW,"https://api.weather.gov/icons/land/day/skc,0?size=small",Sunny,
13,14,,2023-11-05T18:00:00-05:00,2023-11-05T19:00:00-05:00,False,50,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': 3.3333333333333335}","{'unitCode': 'wmoUnit:percent', 'value': 61}",6 mph,NW,"https://api.weather.gov/icons/land/night/skc,0?size=small",Clear,
14,15,,2023-11-05T19:00:00-05:00,2023-11-05T20:00:00-05:00,False,47,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': 3.3333333333333335}","{'unitCode': 'wmoUnit:percent', 'value': 70}",6 mph,NW,"https://api.weather.gov/icons/land/night/skc,0?size=small",Clear,
15,16,,2023-11-05T20:00:00-05:00,2023-11-05T21:00:00-05:00,False,46,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': 3.3333333333333335}","{'unitCode': 'wmoUnit:percent', 'value': 73}",5 mph,NW,"https://api.weather.gov/icons/land/night/skc,0?size=small",Clear,
16,17,,2023-11-05T21:00:00-05:00,2023-11-05T22:00:00-05:00,False,44,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': 2.7777777777777777}","{'unitCode': 'wmoUnit:percent', 'value': 76}",5 mph,NW,"https://api.weather.gov/icons/land/night/skc,0?size=small",Clear,
17,18,,2023-11-05T22:00:00-05:00,2023-11-05T23:00:00-05:00,False,43,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': 2.7777777777777777}","{'unitCode': 'wmoUnit:percent', 'value': 79}",5 mph,NW,"https://api.weather.gov/icons/land/night/skc,0?size=small",Clear,
18,19,,2023-11-05T23:00:00-05:00,2023-11-06T00:00:00-05:00,False,42,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': 2.7777777777777777}","{'unitCode': 'wmoUnit:percent', 'value': 83}",3 mph,NW,"https://api.weather.gov/icons/land/night/few,0?size=small",Mostly Clear,
19,20,,2023-11-06T00:00:00-05:00,2023-11-06T01:00:00-05:00,False,41,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': 2.7777777777777777}","{'unitCode': 'wmoUnit:percent', 'value': 84}",3 mph,NW,"https://api.weather.gov/icons/land/night/few,0?size=small",Mostly Clear,
20,21,,2023-11-06T01:00:00-05:00,2023-11-06T02:00:00-05:00,False,41,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': 2.2222222222222223}","{'unitCode': 'wmoUnit:percent', 'value': 84}",2 mph,W,"https://api.weather.gov/icons/land/night/few,0?size=small",Mostly Clear,
21,22,,2023-11-06T02:00:00-05:00,2023-11-06T03:00:00-05:00,False,40,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': 2.2222222222222223}","{'unitCode': 'wmoUnit:percent', 'value': 85}",2 mph,W,"https://api.weather.gov/icons/land/night/few,0?size=small",Mostly Clear,
22,23,,2023-11-06T03:00:00-05:00,2023-11-06T04:00:00-05:00,False,40,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': 2.2222222222222223}","{'unitCode': 'wmoUnit:percent', 'value': 86}",2 mph,W,"https://api.weather.gov/icons/land/night/few,0?size=small",Mostly Clear,
23,24,,2023-11-06T04:00:00-05:00,2023-11-06T05:00:00-05:00,False,40,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': 2.2222222222222223}","{'unitCode': 'wmoUnit:percent', 'value': 89}",3 mph,SW,"https://api.weather.gov/icons/land/night/skc,0?size=small",Clear,
24,25,,2023-11-06T05:00:00-05:00,2023-11-06T06:00:00-05:00,False,39,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': 2.7777777777777777}","{'unitCode': 'wmoUnit:percent', 'value': 91}",2 mph,SW,"https://api.weather.gov/icons/land/night/skc,0?size=small",Clear,
25,26,,2023-11-06T06:00:00-05:00,2023-11-06T07:00:00-05:00,True,38,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': 2.7777777777777777}","{'unitCode': 'wmoUnit:percent', 'value': 95}",2 mph,SW,"https://api.weather.gov/icons/land/day/few,0?size=small",Sunny,
26,27,,2023-11-06T07:00:00-05:00,2023-11-06T08:00:00-05:00,True,38,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': 1.6666666666666667}","{'unitCode': 'wmoUnit:percent', 'value': 89}",2 mph,SW,"https://api.weather.gov/icons/land/day/few,0?size=small",Sunny,
27,28,,2023-11-06T08:00:00-05:00,2023-11-06T09:00:00-05:00,True,40,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': 2.7777777777777777}","{'unitCode': 'wmoUnit:percent', 'value': 86}",3 mph,SW,"https://api.weather.gov/icons/land/day/few,0?size=small",Sunny,
28,29,,2023-11-06T09:00:00-05:00,2023-11-06T10:00:00-05:00,True,47,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': 3.3333333333333335}","{'unitCode': 'wmoUnit:percent', 'value': 69}",5 mph,S,"https://api.weather.gov/icons/land/day/few,0?size=small",Sunny,
29,30,,2023-11-06T10:00:00-05:00,2023-11-06T11:00:00-05:00,True,54,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': 3.3333333333333335}","{'unitCode': 'wmoUnit:percent', 'value': 55}",6 mph,S,"https://api.weather.gov/icons/land/day/skc,0?size=small",Sunny,
30,31,,2023-11-06T11:00:00-05:00,2023-11-06T12:00:00-05:00,True,56,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': 3.888888888888889}","{'unitCode': 'wmoUnit:percent', 'value': 52}",7 mph,SW,"https://api.weather.gov/icons/land/day/few,0?size=small",Sunny,
31,32,,2023-11-06T12:00:00-05:00,2023-11-06T13:00:00-05:00,True,58,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': 3.3333333333333335}","{'unitCode': 'wmoUnit:percent', 'value': 47}",8 mph,SW,"https://api.weather.gov/icons/land/day/few,0?size=small",Sunny,
32,33,,2023-11-06T13:00:00-05:00,2023-11-06T14:00:00-05:00,True,61,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': 3.3333333333333335}","{'unitCode': 'wmoUnit:percent', 'value': 44}",8 mph,SW,"https://api.weather.gov/icons/land/day/few,0?size=small",Sunny,
33,34,,2023-11-06T14:00:00-05:00,2023-11-06T15:00:00-05:00,True,61,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': 3.888888888888889}","{'unitCode': 'wmoUnit:percent', 'value': 43}",8 mph,SW,"https://api.weather.gov/icons/land/day/few,0?size=small",Sunny,
34,35,,2023-11-06T15:00:00-05:00,2023-11-06T16:00:00-05:00,True,61,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': 3.888888888888889}","{'unitCode': 'wmoUnit:percent', 'value': 44}",7 mph,SW,"https://api.weather.gov/icons/land/day/few,0?size=small",Sunny,
35,36,,2023-11-06T16:00:00-05:00,2023-11-06T17:00:00-05:00,True,59,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': 3.888888888888889}","{'unitCode': 'wmoUnit:percent', 'value': 47}",7 mph,SW,"https://api.weather.gov/icons/land/day/few,0?size=small",Sunny,
36,37,,2023-11-06T17:00:00-05:00,2023-11-06T18:00:00-05:00,True,56,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': 3.888888888888889}","{'unitCode': 'wmoUnit:percent', 'value': 52}",6 mph,SW,"https://api.weather.gov/icons/land/day/sct,0?size=small",Mostly Sunny,
37,38,,2023-11-06T18:00:00-05:00,2023-11-06T19:00:00-05:00,False,52,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': 3.888888888888889}","{'unitCode': 'wmoUnit:percent', 'value': 59}",6 mph,SW,"https://api.weather.gov/icons/land/night/sct,0?size=small",Partly Cloudy,
38,39,,2023-11-06T19:00:00-05:00,2023-11-06T20:00:00-05:00,False,49,F,,"{'unitCode': 'wmoUnit:percent', 'value': 1}","{'unitCode': 'wmoUnit:degC', 'value': 3.3333333333333335}","{'unitCode': 'wmoUnit:percent', 'value': 66}",5 mph,SW,"https://api.weather.gov/icons/land/night/sct,1?size=small",Partly Cloudy,
39,40,,2023-11-06T20:00:00-05:00,2023-11-06T21:00:00-05:00,False,47,F,,"{'unitCode': 'wmoUnit:percent', 'value': 1}","{'unitCode': 'wmoUnit:degC', 'value': 3.3333333333333335}","{'unitCode': 'wmoUnit:percent', 'value': 71}",6 mph,SW,"https://api.weather.gov/icons/land/night/sct,1?size=small",Partly Cloudy,
40,41,,2023-11-06T21:00:00-05:00,2023-11-06T22:00:00-05:00,False,46,F,,"{'unitCode': 'wmoUnit:percent', 'value': 1}","{'unitCode': 'wmoUnit:degC', 'value': 3.3333333333333335}","{'unitCode': 'wmoUnit:percent', 'value': 73}",6 mph,SW,"https://api.weather.gov/icons/land/night/sct,1?size=small",Partly Cloudy,
41,42,,2023-11-06T22:00:00-05:00,2023-11-06T23:00:00-05:00,False,46,F,,"{'unitCode': 'wmoUnit:percent', 'value': 1}","{'unitCode': 'wmoUnit:degC', 'value': 3.3333333333333335}","{'unitCode': 'wmoUnit:percent', 'value': 74}",6 mph,SW,"https://api.weather.gov/icons/land/night/sct,1?size=small",Partly Cloudy,
42,43,,2023-11-06T23:00:00-05:00,2023-11-07T00:00:00-05:00,False,46,F,,"{'unitCode': 'wmoUnit:percent', 'value': 1}","{'unitCode': 'wmoUnit:degC', 'value': 3.3333333333333335}","{'unitCode': 'wmoUnit:percent', 'value': 74}",6 mph,W,"https://api.weather.gov/icons/land/night/sct,1?size=small",Partly Cloudy,
43,44,,2023-11-07T00:00:00-05:00,2023-11-07T01:00:00-05:00,False,46,F,,"{'unitCode': 'wmoUnit:percent', 'value': 1}","{'unitCode': 'wmoUnit:degC', 'value': 3.3333333333333335}","{'unitCode': 'wmoUnit:percent', 'value': 73}",6 mph,W,"https://api.weather.gov/icons/land/night/sct,1?size=small",Partly Cloudy,
44,45,,2023-11-07T01:00:00-05:00,2023-11-07T02:00:00-05:00,False,46,F,,"{'unitCode': 'wmoUnit:percent', 'value': 1}","{'unitCode': 'wmoUnit:degC', 'value': 3.3333333333333335}","{'unitCode': 'wmoUnit:percent', 'value': 72}",7 mph,W,"https://api.weather.gov/icons/land/night/sct,1?size=small",Partly Cloudy,
45,46,,2023-11-07T02:00:00-05:00,2023-11-07T03:00:00-05:00,False,47,F,,"{'unitCode': 'wmoUnit:percent', 'value': 1}","{'unitCode': 'wmoUnit:degC', 'value': 3.3333333333333335}","{'unitCode': 'wmoUnit:percent', 'value': 72}",8 mph,W,"https://api.weather.gov/icons/land/night/sct,1?size=small",Partly Cloudy,
46,47,,2023-11-07T03:00:00-05:00,2023-11-07T04:00:00-05:00,False,47,F,,"{'unitCode': 'wmoUnit:percent', 'value': 1}","{'unitCode': 'wmoUnit:degC', 'value': 3.888888888888889}","{'unitCode': 'wmoUnit:percent', 'value': 72}",9 mph,W,"https://api.weather.gov/icons/land/night/sct,1?size=small",Partly Cloudy,
47,48,,2023-11-07T04:00:00-05:00,2023-11-07T05:00:00-05:00,False,47,F,,"{'unitCode': 'wmoUnit:percent', 'value': 1}","{'unitCode': 'wmoUnit:degC', 'value': 3.888888888888889}","{'unitCode': 'wmoUnit:percent', 'value': 73}",12 mph,W,"https://api.weather.gov/icons/land/night/sct,1?size=small",Partly Cloudy,
48,49,,2023-11-07T05:00:00-05:00,2023-11-07T06:00:00-05:00,False,47,F,,"{'unitCode': 'wmoUnit:percent', 'value': 1}","{'unitCode': 'wmoUnit:degC', 'value': 4.444444444444445}","{'unitCode': 'wmoUnit:percent', 'value': 75}",12 mph,W,"https://api.weather.gov/icons/land/night/bkn,1?size=small",Mostly Cloudy,
49,50,,2023-11-07T06:00:00-05:00,2023-11-07T07:00:00-05:00,True,47,F,,"{'unitCode': 'wmoUnit:percent', 'value': 1}","{'unitCode': 'wmoUnit:degC', 'value': 4.444444444444445}","{'unitCode': 'wmoUnit:percent', 'value': 76}",13 mph,W,"https://api.weather.gov/icons/land/day/bkn,1?size=small",Partly Sunny,
50,51,,2023-11-07T07:00:00-05:00,2023-11-07T08:00:00-05:00,True,48,F,,"{'unitCode': 'wmoUnit:percent', 'value': 2}","{'unitCode': 'wmoUnit:degC', 'value': 5}","{'unitCode': 'wmoUnit:percent', 'value': 77}",13 mph,W,"https://api.weather.gov/icons/land/day/bkn,2?size=small",Partly Sunny,
51,52,,2023-11-07T08:00:00-05:00,2023-11-07T09:00:00-05:00,True,51,F,,"{'unitCode': 'wmoUnit:percent', 'value': 2}","{'unitCode': 'wmoUnit:degC', 'value': 6.111111111111111}","{'unitCode': 'wmoUnit:percent', 'value': 74}",13 mph,W,"https://api.weather.gov/icons/land/day/bkn,2?size=small",Partly Sunny,
52,53,,2023-11-07T09:00:00-05:00,2023-11-07T10:00:00-05:00,True,54,F,,"{'unitCode': 'wmoUnit:percent', 'value': 2}","{'unitCode': 'wmoUnit:degC', 'value': 7.222222222222222}","{'unitCode': 'wmoUnit:percent', 'value': 70}",14 mph,W,"https://api.weather.gov/icons/land/day/sct,2?size=small",Mostly Sunny,
53,54,,2023-11-07T10:00:00-05:00,2023-11-07T11:00:00-05:00,True,58,F,,"{'unitCode': 'wmoUnit:percent', 'value': 2}","{'unitCode': 'wmoUnit:degC', 'value': 7.777777777777778}","{'unitCode': 'wmoUnit:percent', 'value': 66}",13 mph,W,"https://api.weather.gov/icons/land/day/sct,2?size=small",Mostly Sunny,
54,55,,2023-11-07T11:00:00-05:00,2023-11-07T12:00:00-05:00,True,60,F,,"{'unitCode': 'wmoUnit:percent', 'value': 2}","{'unitCode': 'wmoUnit:degC', 'value': 8.333333333333334}","{'unitCode': 'wmoUnit:percent', 'value': 61}",13 mph,W,"https://api.weather.gov/icons/land/day/sct,2?size=small",Mostly Sunny,
55,56,,2023-11-07T12:00:00-05:00,2023-11-07T13:00:00-05:00,True,62,F,,"{'unitCode': 'wmoUnit:percent', 'value': 2}","{'unitCode': 'wmoUnit:degC', 'value': 8.333333333333334}","{'unitCode': 'wmoUnit:percent', 'value': 57}",12 mph,W,"https://api.weather.gov/icons/land/day/sct,2?size=small",Mostly Sunny,
56,57,,2023-11-07T13:00:00-05:00,2023-11-07T14:00:00-05:00,True,64,F,,"{'unitCode': 'wmoUnit:percent', 'value': 2}","{'unitCode': 'wmoUnit:degC', 'value': 8.333333333333334}","{'unitCode': 'wmoUnit:percent', 'value': 55}",12 mph,W,"https://api.weather.gov/icons/land/day/few,2?size=small",Sunny,
57,58,,2023-11-07T14:00:00-05:00,2023-11-07T15:00:00-05:00,True,64,F,,"{'unitCode': 'wmoUnit:percent', 'value': 2}","{'unitCode': 'wmoUnit:degC', 'value': 8.333333333333334}","{'unitCode': 'wmoUnit:percent', 'value': 54}",10 mph,W,"https://api.weather.gov/icons/land/day/few,2?size=small",Sunny,
58,59,,2023-11-07T15:00:00-05:00,2023-11-07T16:00:00-05:00,True,64,F,,"{'unitCode': 'wmoUnit:percent', 'value': 2}","{'unitCode': 'wmoUnit:degC', 'value': 8.333333333333334}","{'unitCode': 'wmoUnit:percent', 'value': 54}",10 mph,W,"https://api.weather.gov/icons/land/day/few,2?size=small",Sunny,
59,60,,2023-11-07T16:00:00-05:00,2023-11-07T17:00:00-05:00,True,63,F,,"{'unitCode': 'wmoUnit:percent', 'value': 2}","{'unitCode': 'wmoUnit:degC', 'value': 8.333333333333334}","{'unitCode': 'wmoUnit:percent', 'value': 57}",9 mph,W,"https://api.weather.gov/icons/land/day/few,2?size=small",Sunny,
60,61,,2023-11-07T17:00:00-05:00,2023-11-07T18:00:00-05:00,True,60,F,,"{'unitCode': 'wmoUnit:percent', 'value': 2}","{'unitCode': 'wmoUnit:degC', 'value': 8.333333333333334}","{'unitCode': 'wmoUnit:percent', 'value': 62}",8 mph,W,"https://api.weather.gov/icons/land/day/few,2?size=small",Sunny,
61,62,,2023-11-07T18:00:00-05:00,2023-11-07T19:00:00-05:00,False,57,F,,"{'unitCode': 'wmoUnit:percent', 'value': 2}","{'unitCode': 'wmoUnit:degC', 'value': 8.333333333333334}","{'unitCode': 'wmoUnit:percent', 'value': 68}",8 mph,W,"https://api.weather.gov/icons/land/night/few,2?size=small",Mostly Clear,
62,63,,2023-11-07T19:00:00-05:00,2023-11-07T20:00:00-05:00,False,54,F,,"{'unitCode': 'wmoUnit:percent', 'value': 2}","{'unitCode': 'wmoUnit:degC', 'value': 7.777777777777778}","{'unitCode': 'wmoUnit:percent', 'value': 75}",7 mph,W,"https://api.weather.gov/icons/land/night/few,2?size=small",Mostly Clear,
63,64,,2023-11-07T20:00:00-05:00,2023-11-07T21:00:00-05:00,False,52,F,,"{'unitCode': 'wmoUnit:percent', 'value': 2}","{'unitCode': 'wmoUnit:degC', 'value': 7.777777777777778}","{'unitCode': 'wmoUnit:percent', 'value': 79}",7 mph,W,"https://api.weather.gov/icons/land/night/few,2?size=small",Mostly Clear,
64,65,,2023-11-07T21:00:00-05:00,2023-11-07T22:00:00-05:00,False,51,F,,"{'unitCode': 'wmoUnit:percent', 'value': 2}","{'unitCode': 'wmoUnit:degC', 'value': 7.777777777777778}","{'unitCode': 'wmoUnit:percent', 'value': 81}",7 mph,W,"https://api.weather.gov/icons/land/night/few,2?size=small",Mostly Clear,
65,66,,2023-11-07T22:00:00-05:00,2023-11-07T23:00:00-05:00,False,51,F,,"{'unitCode': 'wmoUnit:percent', 'value': 2}","{'unitCode': 'wmoUnit:degC', 'value': 7.777777777777778}","{'unitCode': 'wmoUnit:percent', 'value': 82}",7 mph,W,"https://api.weather.gov/icons/land/night/few,2?size=small",Mostly Clear,
66,67,,2023-11-07T23:00:00-05:00,2023-11-08T00:00:00-05:00,False,51,F,,"{'unitCode': 'wmoUnit:percent', 'value': 2}","{'unitCode': 'wmoUnit:degC', 'value': 7.222222222222222}","{'unitCode': 'wmoUnit:percent', 'value': 82}",7 mph,W,"https://api.weather.gov/icons/land/night/few,2?size=small",Mostly Clear,
67,68,,2023-11-08T00:00:00-05:00,2023-11-08T01:00:00-05:00,False,51,F,,"{'unitCode': 'wmoUnit:percent', 'value': 2}","{'unitCode': 'wmoUnit:degC', 'value': 7.222222222222222}","{'unitCode': 'wmoUnit:percent', 'value': 81}",7 mph,W,"https://api.weather.gov/icons/land/night/few,2?size=small",Mostly Clear,
68,69,,2023-11-08T01:00:00-05:00,2023-11-08T02:00:00-05:00,False,51,F,,"{'unitCode': 'wmoUnit:percent', 'value': 2}","{'unitCode': 'wmoUnit:degC', 'value': 7.222222222222222}","{'unitCode': 'wmoUnit:percent', 'value': 80}",8 mph,W,"https://api.weather.gov/icons/land/night/few,2?size=small",Mostly Clear,
69,70,,2023-11-08T02:00:00-05:00,2023-11-08T03:00:00-05:00,False,50,F,,"{'unitCode': 'wmoUnit:percent', 'value': 2}","{'unitCode': 'wmoUnit:degC', 'value': 7.222222222222222}","{'unitCode': 'wmoUnit:percent', 'value': 81}",8 mph,W,"https://api.weather.gov/icons/land/night/few,2?size=small",Mostly Clear,
70,71,,2023-11-08T03:00:00-05:00,2023-11-08T04:00:00-05:00,False,50,F,,"{'unitCode': 'wmoUnit:percent', 'value': 2}","{'unitCode': 'wmoUnit:degC', 'value': 7.222222222222222}","{'unitCode': 'wmoUnit:percent', 'value': 83}",8 mph,W,"https://api.weather.gov/icons/land/night/few,2?size=small",Mostly Clear,
71,72,,2023-11-08T04:00:00-05:00,2023-11-08T05:00:00-05:00,False,50,F,,"{'unitCode': 'wmoUnit:percent', 'value': 2}","{'unitCode': 'wmoUnit:degC', 'value': 7.222222222222222}","{'unitCode': 'wmoUnit:percent', 'value': 84}",8 mph,W,"https://api.weather.gov/icons/land/night/few,2?size=small",Mostly Clear,
72,73,,2023-11-08T05:00:00-05:00,2023-11-08T06:00:00-05:00,False,49,F,,"{'unitCode': 'wmoUnit:percent', 'value': 2}","{'unitCode': 'wmoUnit:degC', 'value': 7.222222222222222}","{'unitCode': 'wmoUnit:percent', 'value': 86}",8 mph,W,"https://api.weather.gov/icons/land/night/few,2?size=small",Mostly Clear,
73,74,,2023-11-08T06:00:00-05:00,2023-11-08T07:00:00-05:00,True,48,F,,"{'unitCode': 'wmoUnit:percent', 'value': 2}","{'unitCode': 'wmoUnit:degC', 'value': 6.666666666666667}","{'unitCode': 'wmoUnit:percent', 'value': 87}",8 mph,W,"https://api.weather.gov/icons/land/day/few,2?size=small",Sunny,
74,75,,2023-11-08T07:00:00-05:00,2023-11-08T08:00:00-05:00,True,49,F,,"{'unitCode': 'wmoUnit:percent', 'value': 3}","{'unitCode': 'wmoUnit:degC', 'value': 6.666666666666667}","{'unitCode': 'wmoUnit:percent', 'value': 85}",7 mph,W,"https://api.weather.gov/icons/land/day/few,3?size=small",Sunny,
75,76,,2023-11-08T08:00:00-05:00,2023-11-08T09:00:00-05:00,True,52,F,,"{'unitCode': 'wmoUnit:percent', 'value': 3}","{'unitCode': 'wmoUnit:degC', 'value': 7.222222222222222}","{'unitCode': 'wmoUnit:percent', 'value': 78}",7 mph,W,"https://api.weather.gov/icons/land/day/few,3?size=small",Sunny,
76,77,,2023-11-08T09:00:00-05:00,2023-11-08T10:00:00-05:00,True,56,F,,"{'unitCode': 'wmoUnit:percent', 'value': 3}","{'unitCode': 'wmoUnit:degC', 'value': 7.777777777777778}","{'unitCode': 'wmoUnit:percent', 'value': 71}",7 mph,W,"https://api.weather.gov/icons/land/day/few,3?size=small",Sunny,
77,78,,2023-11-08T10:00:00-05:00,2023-11-08T11:00:00-05:00,True,60,F,,"{'unitCode': 'wmoUnit:percent', 'value': 3}","{'unitCode': 'wmoUnit:degC', 'value': 8.333333333333334}","{'unitCode': 'wmoUnit:percent', 'value': 63}",7 mph,SW,"https://api.weather.gov/icons/land/day/few,3?size=small",Sunny,
