,number,name,startTime,endTime,isDaytime,temperature,temperatureUnit,temperatureTrend,probabilityOfPrecipitation,dewpoint,relativeHumidity,windSpeed,windDirection,icon,shortForecast,detailedForecast
0,1,,2023-11-13T10:00:00-05:00,2023-11-13T11:00:00-05:00,True,49,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': 0.5555555555555556}","{'unitCode': 'wmoUnit:percent', 'value': 53}",8 mph,W,"https://api.weather.gov/icons/land/day/few,0?size=small",Sunny,
1,2,,2023-11-13T11:00:00-05:00,2023-11-13T12:00:00-05:00,True,54,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -0.5555555555555556}","{'unitCode': 'wmoUnit:percent', 'value': 43}",8 mph,W,"https://api.weather.gov/icons/land/day/few,0?size=small",Sunny,
2,3,,2023-11-13T12:00:00-05:00,2023-11-13T13:00:00-05:00,True,56,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -1.1111111111111112}","{'unitCode': 'wmoUnit:percent', 'value': 37}",8 mph,W,"https://api.weather.gov/icons/land/day/few,0?size=small",Sunny,
3,4,,2023-11-13T13:00:00-05:00,2023-11-13T14:00:00-05:00,True,57,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -2.2222222222222223}","{'unitCode': 'wmoUnit:percent', 'value': 33}",9 mph,W,"https://api.weather.gov/icons/land/day/few,0?size=small",Sunny,
4,5,,2023-11-13T14:00:00-05:00,2023-11-13T15:00:00-05:00,True,58,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -2.7777777777777777}","{'unitCode': 'wmoUnit:percent', 'value': 31}",9 mph,W,"https://api.weather.gov/icons/land/day/few,0?size=small",Sunny,
5,6,,2023-11-13T15:00:00-05:00,2023-11-13T16:00:00-05:00,True,57,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -2.7777777777777777}","{'unitCode': 'wmoUnit:percent', 'value': 31}",10 mph,W,"https://api.weather.gov/icons/land/day/skc,0?size=small",Sunny,
6,7,,2023-11-13T16:00:00-05:00,2023-11-13T17:00:00-05:00,True,55,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -2.7777777777777777}","{'unitCode': 'wmoUnit:percent', 'value': 34}",10 mph,W,"https://api.weather.gov/icons/land/day/few,0?size=small",Sunny,
7,8,,2023-11-13T17:00:00-05:00,2023-11-13T18:00:00-05:00,True,51,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -2.7777777777777777}","{'unitCode': 'wmoUnit:percent', 'value': 39}",10 mph,NW,"https://api.weather.gov/icons/land/day/few,0?size=small",Sunny,
8,9,,2023-11-13T18:00:00-05:00,2023-11-13T19:00:00-05:00,False,48,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -2.2222222222222223}","{'unitCode': 'wmoUnit:percent', 'value': 46}",10 mph,NW,"https://api.weather.gov/icons/land/night/few,0?size=small",Mostly Clear,
9,10,,2023-11-13T19:00:00-05:00,2023-11-13T20:00:00-05:00,False,45,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -1.6666666666666667}","{'unitCode': 'wmoUnit:percent', 'value': 53}",10 mph,NW,"https://api.weather.gov/icons/land/night/few,0?size=small",Mostly Clear,
10,11,,2023-11-13T20:00:00-05:00,2023-11-13T21:00:00-05:00,False,43,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -2.2222222222222223}","{'unitCode': 'wmoUnit:percent', 'value': 55}",14 mph,NW,"https://api.weather.gov/icons/land/night/few,0?size=small",Mostly Clear,
