,windDirection,probabilityOfPrecipitation_percent,dewpoint_degC,relativeHumidity_percent,temperature_F,windSpeed_mph,timestamp
0,"(0, -1)",0,-7.222222222222222,42,40,2,2023-11-03 15:00:00+00:00
1,"(0, -1)",0,-7.222222222222222,32,47,2,2023-11-03 16:00:00+00:00
2,"(0, -1)",0,-7.777777777777778,27,51,3,2023-11-03 17:00:00+00:00
3,"(0, -1)",0,-7.777777777777778,25,53,5,2023-11-03 18:00:00+00:00
4,"(0, -1)",0,-7.777777777777778,23,54,6,2023-11-03 19:00:00+00:00
5,"(0, -1)",0,-7.777777777777778,24,54,6,2023-11-03 20:00:00+00:00
6,"(0, -1)",0,-7.777777777777778,25,53,6,2023-11-03 21:00:00+00:00
7,"(0, -1)",0,-7.777777777777778,26,51,6,2023-11-03 22:00:00+00:00
8,"(0, -1)",0,-7.777777777777778,30,47,5,2023-11-03 23:00:00+00:00
9,"(0, -1)",0,-8.333333333333334,36,42,3,2023-11-04 00:00:00+00:00
10,"(-0.7071067811865476, -0.7071067811865476)",0,-6.666666666666667,46,39,3,2023-11-04 01:00:00+00:00
11,"(-0.7071067811865476, -0.7071067811865476)",0,-5.0,56,37,3,2023-11-04 02:00:00+00:00
12,"(-1, 0)",0,-5.555555555555555,57,36,2,2023-11-04 03:00:00+00:00
13,"(-1, 0)",0,-5.555555555555555,56,36,2,2023-11-04 04:00:00+00:00
14,"(-1, 0)",0,-6.111111111111111,57,35,3,2023-11-04 05:00:00+00:00
15,"(-1, 0)",0,-6.666666666666667,53,35,3,2023-11-04 06:00:00+00:00
16,"(-1, 0)",0,-7.222222222222222,50,35,5,2023-11-04 07:00:00+00:00
17,"(-1, 0)",0,-7.777777777777778,49,35,5,2023-11-04 08:00:00+00:00
18,"(-1, 0)",0,-7.777777777777778,49,36,6,2023-11-04 09:00:00+00:00
19,"(-1, 0)",0,-7.777777777777778,48,36,7,2023-11-04 10:00:00+00:00
20,"(-1, 0)",0,-7.222222222222222,49,36,7,2023-11-04 11:00:00+00:00
