,probabilityOfPrecipitation_percent,dewpoint_degC,relativeHumidity_percent,temperature_F,windSpeed_mph,timestamp,windDirection_x,windDirection_y,windSpeed_knots
0,1,12.222222222222221,87,58,7,2023-10-29 14:00:00+00:00,-1.0,0.0,6
1,1,12.222222222222221,78,62,9,2023-10-29 15:00:00+00:00,-1.0,0.0,8
2,1,12.777777777777779,71,64,12,2023-10-29 16:00:00+00:00,-1.0,0.0,10
3,1,12.777777777777779,66,66,12,2023-10-29 17:00:00+00:00,-1.0,0.0,10
4,1,12.222222222222221,62,68,12,2023-10-29 18:00:00+00:00,-1.0,0.0,10
5,0,12.222222222222221,59,69,12,2023-10-29 19:00:00+00:00,-1.0,0.0,10
6,0,12.222222222222221,58,70,12,2023-10-29 20:00:00+00:00,-1.0,0.0,10
7,0,12.222222222222221,57,70,10,2023-10-29 21:00:00+00:00,-1.0,0.0,9
8,0,12.222222222222221,59,68,9,2023-10-29 22:00:00+00:00,-1.0,0.0,8
9,0,12.222222222222221,64,66,8,2023-10-29 23:00:00+00:00,-1.0,0.0,7
10,0,11.666666666666666,71,63,7,2023-10-30 00:00:00+00:00,-1.0,0.0,6
11,0,12.777777777777779,81,61,5,2023-10-30 01:00:00+00:00,-1.0,0.0,4
12,0,12.777777777777779,84,59,5,2023-10-30 02:00:00+00:00,-1.0,0.0,4
13,1,12.222222222222221,87,58,3,2023-10-30 03:00:00+00:00,-0.7071067811865476,-0.7071067811865476,3
14,1,12.222222222222221,89,57,3,2023-10-30 04:00:00+00:00,-0.7071067811865476,-0.7071067811865476,3
15,1,12.222222222222221,91,56,3,2023-10-30 05:00:00+00:00,-0.7071067811865476,-0.7071067811865476,3
16,1,11.666666666666666,90,56,3,2023-10-30 06:00:00+00:00,-1.0,0.0,3
17,1,11.666666666666666,92,55,5,2023-10-30 07:00:00+00:00,-1.0,0.0,4
18,1,11.666666666666666,92,55,5,2023-10-30 08:00:00+00:00,-1.0,0.0,4
19,1,11.11111111111111,90,55,6,2023-10-30 09:00:00+00:00,-1.0,0.0,5
20,1,11.11111111111111,90,55,7,2023-10-30 10:00:00+00:00,-1.0,0.0,6
21,1,11.11111111111111,89,55,9,2023-10-30 11:00:00+00:00,-1.0,0.0,8
22,3,11.11111111111111,88,55,13,2023-10-30 12:00:00+00:00,-1.0,0.0,11
23,14,10.555555555555555,88,55,16,2023-10-30 13:00:00+00:00,-1.0,0.0,14
24,15,11.666666666666666,91,56,18,2023-10-30 14:00:00+00:00,-1.0,0.0,16
25,16,12.222222222222221,81,60,21,2023-10-30 15:00:00+00:00,-1.0,0.0,18
26,19,13.333333333333334,78,63,22,2023-10-30 16:00:00+00:00,-1.0,0.0,19
27,21,12.777777777777779,71,65,21,2023-10-30 17:00:00+00:00,-1.0,0.0,18
28,23,13.333333333333334,72,65,21,2023-10-30 18:00:00+00:00,-1.0,0.0,18
29,23,13.333333333333334,77,63,20,2023-10-30 19:00:00+00:00,-1.0,0.0,17
30,23,12.777777777777779,82,61,18,2023-10-30 20:00:00+00:00,-1.0,0.0,16
31,22,12.222222222222221,87,58,17,2023-10-30 21:00:00+00:00,-0.7071067811865476,0.7071067811865476,15
32,21,11.11111111111111,92,54,16,2023-10-30 22:00:00+00:00,-0.7071067811865476,0.7071067811865476,14
33,21,10.0,94,52,15,2023-10-30 23:00:00+00:00,-0.7071067811865476,0.7071067811865476,13
34,21,8.88888888888889,94,49,15,2023-10-31 00:00:00+00:00,-0.7071067811865476,0.7071067811865476,13
35,25,7.777777777777778,94,48,14,2023-10-31 01:00:00+00:00,-0.7071067811865476,0.7071067811865476,12
36,25,7.222222222222222,94,46,14,2023-10-31 02:00:00+00:00,-0.7071067811865476,0.7071067811865476,12
37,25,6.666666666666667,95,45,14,2023-10-31 03:00:00+00:00,-0.7071067811865476,0.7071067811865476,12
38,25,6.111111111111111,95,44,13,2023-10-31 04:00:00+00:00,-0.7071067811865476,0.7071067811865476,11
39,25,5.555555555555555,94,44,12,2023-10-31 05:00:00+00:00,-0.7071067811865476,0.7071067811865476,10
40,25,5.0,94,43,10,2023-10-31 06:00:00+00:00,-0.7071067811865476,0.7071067811865476,9
41,56,5.0,93,42,10,2023-10-31 07:00:00+00:00,-0.7071067811865476,0.7071067811865476,9
42,56,4.444444444444445,94,42,9,2023-10-31 08:00:00+00:00,-0.7071067811865476,0.7071067811865476,8
43,56,4.444444444444445,96,41,8,2023-10-31 09:00:00+00:00,0.0,1.0,7
44,56,4.444444444444445,97,41,7,2023-10-31 10:00:00+00:00,0.0,1.0,6
45,56,3.888888888888889,97,40,7,2023-10-31 11:00:00+00:00,0.0,1.0,6
46,56,3.888888888888889,97,40,7,2023-10-31 12:00:00+00:00,0.0,1.0,6
47,36,3.888888888888889,96,40,7,2023-10-31 13:00:00+00:00,0.0,1.0,6
48,36,3.888888888888889,97,40,7,2023-10-31 14:00:00+00:00,0.0,1.0,6
49,36,4.444444444444445,97,41,7,2023-10-31 15:00:00+00:00,0.0,1.0,6
50,36,4.444444444444445,97,41,7,2023-10-31 16:00:00+00:00,0.0,1.0,6
51,36,5.0,94,42,7,2023-10-31 17:00:00+00:00,-0.7071067811865476,0.7071067811865476,6
52,36,5.0,90,44,7,2023-10-31 18:00:00+00:00,-0.7071067811865476,0.7071067811865476,6
53,35,5.0,86,44,7,2023-10-31 19:00:00+00:00,-0.7071067811865476,0.7071067811865476,6
54,35,4.444444444444445,84,44,8,2023-10-31 20:00:00+00:00,-0.7071067811865476,0.7071067811865476,7
55,35,3.888888888888889,83,44,9,2023-10-31 21:00:00+00:00,-0.7071067811865476,0.7071067811865476,8
56,35,3.3333333333333335,82,43,10,2023-10-31 22:00:00+00:00,-0.7071067811865476,0.7071067811865476,9
57,35,2.2222222222222223,82,41,12,2023-10-31 23:00:00+00:00,-0.7071067811865476,0.7071067811865476,10
58,35,1.1111111111111112,81,40,13,2023-11-01 00:00:00+00:00,-0.7071067811865476,0.7071067811865476,11
59,14,0.0,81,38,14,2023-11-01 01:00:00+00:00,-0.7071067811865476,0.7071067811865476,12
60,14,-0.5555555555555556,80,36,14,2023-11-01 02:00:00+00:00,-0.7071067811865476,0.7071067811865476,12
61,14,-1.6666666666666667,79,35,16,2023-11-01 03:00:00+00:00,-0.7071067811865476,0.7071067811865476,14
62,14,-2.7777777777777777,78,33,18,2023-11-01 04:00:00+00:00,-0.7071067811865476,0.7071067811865476,16
63,14,-3.888888888888889,76,31,20,2023-11-01 05:00:00+00:00,-0.7071067811865476,0.7071067811865476,17
64,14,-5.555555555555555,75,30,21,2023-11-01 06:00:00+00:00,-0.7071067811865476,0.7071067811865476,18
65,5,-6.111111111111111,74,28,21,2023-11-01 07:00:00+00:00,-0.7071067811865476,0.7071067811865476,18
66,5,-7.222222222222222,74,26,21,2023-11-01 08:00:00+00:00,-0.7071067811865476,0.7071067811865476,18
