,windDirection,probabilityOfPrecipitation_percent,dewpoint_degC,relativeHumidity_percent,temperature_F,windSpeed_mph,timestamp
0,NE,2,-0.5555555555555556,77,37,6,2023-11-12 14:00:00+00:00
1,E,2,-0.5555555555555556,75,38,6,2023-11-12 15:00:00+00:00
2,E,2,0.0,66,42,6,2023-11-12 16:00:00+00:00
3,E,2,0.0,54,47,6,2023-11-12 17:00:00+00:00
4,E,0,0.5555555555555556,50,50,6,2023-11-12 18:00:00+00:00
5,E,0,0.5555555555555556,48,52,5,2023-11-12 19:00:00+00:00
6,E,0,1.1111111111111112,47,54,5,2023-11-12 20:00:00+00:00
7,E,0,1.1111111111111112,49,53,5,2023-11-12 21:00:00+00:00
8,SE,0,1.6666666666666667,52,52,6,2023-11-12 22:00:00+00:00
9,E,0,1.1111111111111112,56,49,6,2023-11-12 23:00:00+00:00
10,E,0,1.1111111111111112,68,44,6,2023-11-13 00:00:00+00:00
11,E,0,1.1111111111111112,76,41,5,2023-11-13 01:00:00+00:00
12,E,0,1.1111111111111112,80,39,0,2023-11-13 02:00:00+00:00
13,E,0,0.5555555555555556,83,38,3,2023-11-13 03:00:00+00:00
14,E,0,0.5555555555555556,86,37,0,2023-11-13 04:00:00+00:00
15,E,0,0.5555555555555556,90,36,0,2023-11-13 05:00:00+00:00
16,E,0,0.0,90,35,0,2023-11-13 06:00:00+00:00
17,S,0,0.0,91,35,0,2023-11-13 07:00:00+00:00
18,SW,0,0.0,94,34,0,2023-11-13 08:00:00+00:00
19,W,0,0.0,93,34,0,2023-11-13 09:00:00+00:00
20,W,0,0.0,92,34,3,2023-11-13 10:00:00+00:00
21,W,0,-0.5555555555555556,89,34,5,2023-11-13 11:00:00+00:00
22,W,0,-0.5555555555555556,88,34,6,2023-11-13 12:00:00+00:00
23,W,0,-0.5555555555555556,91,34,5,2023-11-13 13:00:00+00:00
24,W,0,-0.5555555555555556,75,38,6,2023-11-13 14:00:00+00:00
25,W,0,-0.5555555555555556,62,43,7,2023-11-13 15:00:00+00:00
26,W,0,-0.5555555555555556,53,47,8,2023-11-13 16:00:00+00:00
27,W,0,-0.5555555555555556,46,51,9,2023-11-13 17:00:00+00:00
28,W,0,-0.5555555555555556,41,54,9,2023-11-13 18:00:00+00:00
29,W,0,-0.5555555555555556,39,56,9,2023-11-13 19:00:00+00:00
30,W,0,-0.5555555555555556,38,57,9,2023-11-13 20:00:00+00:00
31,W,0,0.0,39,56,9,2023-11-13 21:00:00+00:00
32,W,0,0.0,42,55,8,2023-11-13 22:00:00+00:00
33,W,0,0.5555555555555556,47,52,8,2023-11-13 23:00:00+00:00
34,W,0,0.5555555555555556,54,49,7,2023-11-14 00:00:00+00:00
35,W,0,0.5555555555555556,61,46,7,2023-11-14 01:00:00+00:00
36,NW,0,0.5555555555555556,65,44,7,2023-11-14 02:00:00+00:00
37,NW,0,0.0,68,42,7,2023-11-14 03:00:00+00:00
38,NW,0,0.0,69,41,8,2023-11-14 04:00:00+00:00
39,NW,0,-0.5555555555555556,69,40,8,2023-11-14 05:00:00+00:00
40,NW,0,-1.1111111111111112,69,40,8,2023-11-14 06:00:00+00:00
41,NW,0,-1.1111111111111112,69,39,9,2023-11-14 07:00:00+00:00
42,NW,0,-1.6666666666666667,70,38,9,2023-11-14 08:00:00+00:00
43,NW,0,-1.6666666666666667,71,38,8,2023-11-14 09:00:00+00:00
44,NW,0,-1.6666666666666667,72,37,8,2023-11-14 10:00:00+00:00
45,NW,0,-2.2222222222222223,72,36,8,2023-11-14 11:00:00+00:00
46,NW,0,-2.2222222222222223,72,36,7,2023-11-14 12:00:00+00:00
47,NW,0,-2.7777777777777777,69,36,7,2023-11-14 13:00:00+00:00
48,NW,0,-3.3333333333333335,57,40,8,2023-11-14 14:00:00+00:00
49,NW,0,-3.888888888888889,47,44,8,2023-11-14 15:00:00+00:00
50,NW,0,-4.444444444444445,38,48,8,2023-11-14 16:00:00+00:00
51,NW,0,-5.0,33,50,8,2023-11-14 17:00:00+00:00
52,NW,0,-5.555555555555555,29,53,7,2023-11-14 18:00:00+00:00
53,N,0,-6.111111111111111,26,55,7,2023-11-14 19:00:00+00:00
54,N,0,-6.666666666666667,24,56,6,2023-11-14 20:00:00+00:00
55,N,0,-6.666666666666667,23,58,6,2023-11-14 21:00:00+00:00
56,N,0,-6.666666666666667,23,57,5,2023-11-14 22:00:00+00:00
57,N,0,-5.555555555555555,27,54,5,2023-11-14 23:00:00+00:00
58,N,0,-4.444444444444445,33,52,5,2023-11-15 00:00:00+00:00
59,NE,0,-3.3333333333333335,39,50,5,2023-11-15 01:00:00+00:00
60,E,0,-2.7777777777777777,43,48,5,2023-11-15 02:00:00+00:00
61,E,0,-2.7777777777777777,45,47,5,2023-11-15 03:00:00+00:00
62,E,0,-3.3333333333333335,47,45,6,2023-11-15 04:00:00+00:00
63,E,0,-3.888888888888889,47,44,6,2023-11-15 05:00:00+00:00
64,E,0,-4.444444444444445,46,44,6,2023-11-15 06:00:00+00:00
65,SE,0,-4.444444444444445,47,42,6,2023-11-15 07:00:00+00:00
66,SE,0,-4.444444444444445,48,42,6,2023-11-15 08:00:00+00:00
67,SE,0,-5.0,48,41,6,2023-11-15 09:00:00+00:00
68,SE,0,-5.0,49,41,6,2023-11-15 10:00:00+00:00
69,SE,0,-5.0,51,40,6,2023-11-15 11:00:00+00:00
70,SE,0,-5.0,55,38,6,2023-11-15 12:00:00+00:00
71,SE,0,-4.444444444444445,55,38,6,2023-11-15 13:00:00+00:00
72,SE,0,-4.444444444444445,51,41,7,2023-11-15 14:00:00+00:00
73,SE,0,-3.888888888888889,48,44,7,2023-11-15 15:00:00+00:00
74,SE,0,-3.3333333333333335,45,46,8,2023-11-15 16:00:00+00:00
75,SE,0,-2.7777777777777777,44,48,8,2023-11-15 17:00:00+00:00
76,SE,0,-2.2222222222222223,43,49,8,2023-11-15 18:00:00+00:00
77,SE,7,-2.2222222222222223,41,51,8,2023-11-15 19:00:00+00:00
78,SE,7,-2.2222222222222223,40,52,8,2023-11-15 20:00:00+00:00
79,SE,7,-2.2222222222222223,39,52,8,2023-11-15 21:00:00+00:00
80,SE,7,-2.2222222222222223,40,52,8,2023-11-15 22:00:00+00:00
81,SE,7,-1.6666666666666667,43,50,7,2023-11-15 23:00:00+00:00
82,SE,7,-1.6666666666666667,46,49,7,2023-11-16 00:00:00+00:00
83,SE,9,-1.6666666666666667,50,47,6,2023-11-16 01:00:00+00:00
84,SE,9,-1.6666666666666667,51,46,6,2023-11-16 02:00:00+00:00
85,SE,9,-1.6666666666666667,53,45,6,2023-11-16 03:00:00+00:00
86,SE,9,-1.6666666666666667,55,44,6,2023-11-16 04:00:00+00:00
87,S,9,-1.6666666666666667,56,44,7,2023-11-16 05:00:00+00:00
88,S,9,-1.6666666666666667,56,43,7,2023-11-16 06:00:00+00:00
89,S,9,-1.6666666666666667,58,42,6,2023-11-16 07:00:00+00:00
90,S,9,-1.6666666666666667,60,42,6,2023-11-16 08:00:00+00:00
91,W,9,-1.6666666666666667,62,42,6,2023-11-16 09:00:00+00:00
92,W,9,-1.1111111111111112,64,41,5,2023-11-16 10:00:00+00:00
93,W,9,-1.6666666666666667,64,40,5,2023-11-16 11:00:00+00:00
94,N,9,-2.2222222222222223,63,40,5,2023-11-16 12:00:00+00:00
95,N,5,-1.6666666666666667,63,40,5,2023-11-16 13:00:00+00:00
96,NE,5,-1.1111111111111112,60,43,6,2023-11-16 14:00:00+00:00
97,E,5,0.5555555555555556,59,46,6,2023-11-16 15:00:00+00:00
98,SE,5,1.6666666666666667,58,49,7,2023-11-16 16:00:00+00:00
99,SE,5,3.3333333333333335,60,51,7,2023-11-16 17:00:00+00:00
