,probabilityOfPrecipitation_percent,dewpoint_degC,relativeHumidity_percent,temperature_F,windSpeed_mph,timestamp,windDirection_x,windDirection_y,windSpeed_knots
0,0,10.0,53,67,9,2023-11-08 20:00:00+00:00,0.0,-1.0,8
1,0,10.0,54,67,9,2023-11-08 21:00:00+00:00,0.0,-1.0,8
2,0,9.444444444444445,56,65,9,2023-11-08 22:00:00+00:00,0.0,-1.0,8
3,0,8.88888888888889,59,63,9,2023-11-08 23:00:00+00:00,0.0,-1.0,8
4,0,8.88888888888889,64,60,8,2023-11-09 00:00:00+00:00,0.0,-1.0,7
5,0,8.333333333333334,69,58,7,2023-11-09 01:00:00+00:00,0.0,-1.0,6
6,0,8.333333333333334,72,56,7,2023-11-09 02:00:00+00:00,0.0,-1.0,6
7,0,8.333333333333334,73,55,7,2023-11-09 03:00:00+00:00,0.0,-1.0,6
8,0,7.777777777777778,73,54,7,2023-11-09 04:00:00+00:00,-0.7071067811865476,-0.7071067811865476,6
9,0,7.222222222222222,73,54,7,2023-11-09 05:00:00+00:00,-0.7071067811865476,-0.7071067811865476,6
10,0,7.222222222222222,74,53,7,2023-11-09 06:00:00+00:00,-0.7071067811865476,-0.7071067811865476,6
11,0,6.666666666666667,73,52,7,2023-11-09 07:00:00+00:00,-1.0,0.0,6
12,0,6.666666666666667,70,53,8,2023-11-09 08:00:00+00:00,-1.0,0.0,7
13,0,6.666666666666667,69,54,12,2023-11-09 09:00:00+00:00,-1.0,0.0,10
14,1,7.222222222222222,68,55,15,2023-11-09 10:00:00+00:00,-1.0,0.0,13
15,2,7.777777777777778,70,55,16,2023-11-09 11:00:00+00:00,-1.0,0.0,14
16,2,8.333333333333334,76,55,16,2023-11-09 12:00:00+00:00,-1.0,0.0,14
17,10,9.444444444444445,79,55,17,2023-11-09 13:00:00+00:00,-1.0,0.0,15
18,9,10.0,81,56,17,2023-11-09 14:00:00+00:00,-1.0,0.0,15
19,9,11.11111111111111,80,58,18,2023-11-09 15:00:00+00:00,-1.0,0.0,16
20,8,11.666666666666666,76,61,18,2023-11-09 16:00:00+00:00,-1.0,0.0,16
21,7,11.666666666666666,72,62,17,2023-11-09 17:00:00+00:00,-1.0,0.0,15
22,7,12.222222222222221,72,63,17,2023-11-09 18:00:00+00:00,-1.0,0.0,15
23,6,12.222222222222221,71,64,16,2023-11-09 19:00:00+00:00,-1.0,0.0,14
24,7,12.222222222222221,71,64,16,2023-11-09 20:00:00+00:00,-1.0,0.0,14
25,6,12.222222222222221,72,64,15,2023-11-09 21:00:00+00:00,-1.0,0.0,13
26,7,12.222222222222221,73,63,15,2023-11-09 22:00:00+00:00,-1.0,0.0,13
27,11,12.222222222222221,76,61,14,2023-11-09 23:00:00+00:00,-1.0,0.0,12
28,9,11.666666666666666,81,59,13,2023-11-10 00:00:00+00:00,-0.7071067811865476,0.7071067811865476,11
29,22,11.666666666666666,86,58,12,2023-11-10 01:00:00+00:00,-0.7071067811865476,0.7071067811865476,10
30,24,11.11111111111111,88,56,10,2023-11-10 02:00:00+00:00,-0.7071067811865476,0.7071067811865476,9
31,26,11.11111111111111,91,55,9,2023-11-10 03:00:00+00:00,-0.7071067811865476,0.7071067811865476,8
32,27,11.11111111111111,92,54,9,2023-11-10 04:00:00+00:00,-0.7071067811865476,0.7071067811865476,8
33,29,10.0,92,53,9,2023-11-10 05:00:00+00:00,-0.7071067811865476,0.7071067811865476,8
34,31,9.444444444444445,89,52,9,2023-11-10 06:00:00+00:00,-0.7071067811865476,0.7071067811865476,8
35,33,8.88888888888889,87,52,8,2023-11-10 07:00:00+00:00,-0.7071067811865476,0.7071067811865476,7
36,38,8.333333333333334,86,51,8,2023-11-10 08:00:00+00:00,-0.7071067811865476,0.7071067811865476,7
37,44,8.333333333333334,85,51,8,2023-11-10 09:00:00+00:00,-0.7071067811865476,0.7071067811865476,7
38,50,7.777777777777778,85,50,8,2023-11-10 10:00:00+00:00,-0.7071067811865476,0.7071067811865476,7
39,56,7.222222222222222,84,49,8,2023-11-10 11:00:00+00:00,-0.7071067811865476,0.7071067811865476,7
40,62,6.666666666666667,84,48,8,2023-11-10 12:00:00+00:00,-0.7071067811865476,0.7071067811865476,7
41,68,6.111111111111111,84,48,8,2023-11-10 13:00:00+00:00,-0.7071067811865476,0.7071067811865476,7
42,68,6.111111111111111,85,47,7,2023-11-10 14:00:00+00:00,-0.7071067811865476,0.7071067811865476,6
43,67,6.666666666666667,86,48,7,2023-11-10 15:00:00+00:00,0.0,1.0,6
44,66,6.666666666666667,86,48,7,2023-11-10 16:00:00+00:00,0.0,1.0,6
45,65,6.111111111111111,85,48,7,2023-11-10 17:00:00+00:00,0.0,1.0,6
46,63,6.111111111111111,84,47,6,2023-11-10 18:00:00+00:00,0.0,1.0,5
47,63,5.555555555555555,83,47,6,2023-11-10 19:00:00+00:00,0.0,1.0,5
48,59,5.555555555555555,83,46,6,2023-11-10 20:00:00+00:00,0.0,1.0,5
49,53,5.0,85,46,6,2023-11-10 21:00:00+00:00,0.0,1.0,5
50,48,5.0,87,45,7,2023-11-10 22:00:00+00:00,0.0,1.0,6
51,43,4.444444444444445,89,44,7,2023-11-10 23:00:00+00:00,0.0,1.0,6
52,37,4.444444444444445,90,43,7,2023-11-11 00:00:00+00:00,0.0,1.0,6
53,32,3.888888888888889,91,42,6,2023-11-11 01:00:00+00:00,0.0,1.0,5
54,26,3.888888888888889,92,41,7,2023-11-11 02:00:00+00:00,0.0,1.0,6
