,probabilityOfPrecipitation_percent,dewpoint_degC,relativeHumidity_percent,temperature_F,windSpeed_mph,timestamp,windDirection_x,windDirection_y
0,0,-7.777777777777778,25,53,5,2023-11-03 18:00:00+00:00,0.0,-1.0
1,0,-7.777777777777778,23,54,6,2023-11-03 19:00:00+00:00,0.0,-1.0
2,0,-7.777777777777778,24,54,6,2023-11-03 20:00:00+00:00,0.0,-1.0
3,0,-7.777777777777778,25,53,6,2023-11-03 21:00:00+00:00,0.0,-1.0
4,0,-7.777777777777778,26,51,6,2023-11-03 22:00:00+00:00,0.0,-1.0
5,0,-7.777777777777778,30,47,5,2023-11-03 23:00:00+00:00,0.0,-1.0
6,0,-8.333333333333334,36,42,3,2023-11-04 00:00:00+00:00,0.0,-1.0
7,0,-6.666666666666667,46,39,3,2023-11-04 01:00:00+00:00,-0.7071067811865476,-0.7071067811865476
8,0,-5.0,56,37,3,2023-11-04 02:00:00+00:00,-0.7071067811865476,-0.7071067811865476
9,0,-5.555555555555555,57,36,2,2023-11-04 03:00:00+00:00,-1.0,0.0
10,0,-5.555555555555555,56,36,2,2023-11-04 04:00:00+00:00,-1.0,0.0
11,0,-6.111111111111111,57,35,3,2023-11-04 05:00:00+00:00,-1.0,0.0
12,0,-6.666666666666667,53,35,3,2023-11-04 06:00:00+00:00,-1.0,0.0
13,0,-7.222222222222222,50,35,5,2023-11-04 07:00:00+00:00,-1.0,0.0
14,0,-7.777777777777778,49,35,5,2023-11-04 08:00:00+00:00,-1.0,0.0
15,0,-7.777777777777778,49,36,6,2023-11-04 09:00:00+00:00,-1.0,0.0
16,0,-7.777777777777778,48,36,7,2023-11-04 10:00:00+00:00,-1.0,0.0
17,0,-7.222222222222222,49,36,7,2023-11-04 11:00:00+00:00,-1.0,0.0
18,0,-7.222222222222222,53,34,7,2023-11-04 12:00:00+00:00,-0.7071067811865476,0.7071067811865476
19,0,-6.666666666666667,52,36,8,2023-11-04 13:00:00+00:00,-0.7071067811865476,0.7071067811865476
20,0,-6.111111111111111,49,38,8,2023-11-04 14:00:00+00:00,-0.7071067811865476,0.7071067811865476
21,0,-5.555555555555555,42,44,9,2023-11-04 15:00:00+00:00,-1.0,0.0
22,0,-4.444444444444445,35,51,9,2023-11-04 16:00:00+00:00,-1.0,0.0
23,0,-3.888888888888889,33,53,9,2023-11-04 17:00:00+00:00,-1.0,0.0
24,0,-3.3333333333333335,31,56,9,2023-11-04 18:00:00+00:00,-1.0,0.0
25,0,-3.3333333333333335,30,58,7,2023-11-04 19:00:00+00:00,-1.0,0.0
26,0,-2.2222222222222223,30,59,7,2023-11-04 20:00:00+00:00,-1.0,0.0
27,0,-1.6666666666666667,32,58,6,2023-11-04 21:00:00+00:00,-1.0,0.0
28,0,-1.6666666666666667,35,57,5,2023-11-04 22:00:00+00:00,-1.0,0.0
29,0,-1.6666666666666667,40,53,5,2023-11-04 23:00:00+00:00,-1.0,0.0
30,0,-1.6666666666666667,45,49,5,2023-11-05 00:00:00+00:00,-1.0,0.0
31,3,-2.2222222222222223,51,46,5,2023-11-05 01:00:00+00:00,-1.0,0.0
32,2,-2.2222222222222223,54,44,5,2023-11-05 02:00:00+00:00,-1.0,0.0
33,2,-2.2222222222222223,54,43,5,2023-11-05 03:00:00+00:00,-1.0,0.0
34,2,-2.2222222222222223,53,43,5,2023-11-05 04:00:00+00:00,-0.7071067811865476,0.7071067811865476
35,1,-2.7777777777777777,52,43,5,2023-11-05 05:00:00+00:00,-0.7071067811865476,0.7071067811865476
36,1,-3.3333333333333335,50,43,6,2023-11-05 06:00:00+00:00,-0.7071067811865476,0.7071067811865476
37,1,-3.3333333333333335,50,43,7,2023-11-05 07:00:00+00:00,-0.7071067811865476,0.7071067811865476
38,1,-3.3333333333333335,52,43,8,2023-11-05 08:00:00+00:00,-0.7071067811865476,0.7071067811865476
39,2,-2.2222222222222223,55,43,9,2023-11-05 09:00:00+00:00,-0.7071067811865476,0.7071067811865476
40,2,-1.6666666666666667,58,43,9,2023-11-05 10:00:00+00:00,-0.7071067811865476,0.7071067811865476
41,3,-1.1111111111111112,63,42,9,2023-11-05 11:00:00+00:00,-0.7071067811865476,0.7071067811865476
42,4,-0.5555555555555556,66,42,9,2023-11-05 12:00:00+00:00,-0.7071067811865476,0.7071067811865476
43,0,0.0,68,42,9,2023-11-05 13:00:00+00:00,-0.7071067811865476,0.7071067811865476
44,0,1.1111111111111112,68,44,9,2023-11-05 14:00:00+00:00,-0.7071067811865476,0.7071067811865476
45,0,2.7777777777777777,66,48,10,2023-11-05 15:00:00+00:00,-0.7071067811865476,0.7071067811865476
46,0,3.888888888888889,63,51,10,2023-11-05 16:00:00+00:00,-0.7071067811865476,0.7071067811865476
47,0,4.444444444444445,59,54,10,2023-11-05 17:00:00+00:00,-0.7071067811865476,0.7071067811865476
48,0,4.444444444444445,56,55,9,2023-11-05 18:00:00+00:00,-0.7071067811865476,0.7071067811865476
49,0,4.444444444444445,54,56,9,2023-11-05 19:00:00+00:00,-0.7071067811865476,0.7071067811865476
50,0,4.444444444444445,54,56,9,2023-11-05 20:00:00+00:00,-0.7071067811865476,0.7071067811865476
51,0,4.444444444444445,54,56,9,2023-11-05 21:00:00+00:00,-0.7071067811865476,0.7071067811865476
52,0,4.444444444444445,57,54,9,2023-11-05 22:00:00+00:00,-0.7071067811865476,0.7071067811865476
53,0,3.888888888888889,62,52,8,2023-11-05 23:00:00+00:00,-0.7071067811865476,0.7071067811865476
54,0,3.888888888888889,68,49,8,2023-11-06 00:00:00+00:00,-0.7071067811865476,0.7071067811865476
55,0,3.888888888888889,75,47,7,2023-11-06 01:00:00+00:00,-0.7071067811865476,0.7071067811865476
56,0,3.888888888888889,79,45,7,2023-11-06 02:00:00+00:00,-0.7071067811865476,0.7071067811865476
57,0,3.3333333333333335,82,44,6,2023-11-06 03:00:00+00:00,-0.7071067811865476,0.7071067811865476
58,0,3.3333333333333335,83,43,6,2023-11-06 04:00:00+00:00,-0.7071067811865476,0.7071067811865476
59,0,3.3333333333333335,84,42,6,2023-11-06 05:00:00+00:00,-0.7071067811865476,0.7071067811865476
60,0,2.7777777777777777,84,42,5,2023-11-06 06:00:00+00:00,-0.7071067811865476,0.7071067811865476
61,0,2.7777777777777777,84,41,5,2023-11-06 07:00:00+00:00,-0.7071067811865476,0.7071067811865476
62,0,2.7777777777777777,85,41,5,2023-11-06 08:00:00+00:00,-0.7071067811865476,0.7071067811865476
63,0,2.2222222222222223,85,40,5,2023-11-06 09:00:00+00:00,-0.7071067811865476,0.7071067811865476
64,0,2.2222222222222223,86,40,3,2023-11-06 10:00:00+00:00,-1.0,0.0
65,0,1.6666666666666667,87,39,3,2023-11-06 11:00:00+00:00,-1.0,0.0
66,0,1.6666666666666667,87,38,3,2023-11-06 12:00:00+00:00,-1.0,0.0
67,2,1.6666666666666667,84,40,3,2023-11-06 13:00:00+00:00,-1.0,0.0
68,2,2.2222222222222223,78,42,3,2023-11-06 14:00:00+00:00,-0.7071067811865476,-0.7071067811865476
69,2,3.3333333333333335,71,47,5,2023-11-06 15:00:00+00:00,-0.7071067811865476,-0.7071067811865476
70,2,3.888888888888889,63,51,7,2023-11-06 16:00:00+00:00,-0.7071067811865476,-0.7071067811865476
71,2,3.888888888888889,56,55,7,2023-11-06 17:00:00+00:00,0.0,-1.0
72,2,4.444444444444445,51,57,8,2023-11-06 18:00:00+00:00,-0.7071067811865476,-0.7071067811865476
73,2,4.444444444444445,49,59,9,2023-11-06 19:00:00+00:00,-0.7071067811865476,-0.7071067811865476
74,2,4.444444444444445,48,59,9,2023-11-06 20:00:00+00:00,-0.7071067811865476,-0.7071067811865476
75,2,4.444444444444445,50,59,9,2023-11-06 21:00:00+00:00,-0.7071067811865476,-0.7071067811865476
76,2,4.444444444444445,53,57,9,2023-11-06 22:00:00+00:00,-0.7071067811865476,-0.7071067811865476
