,probabilityOfPrecipitation_percent,dewpoint_degC,relativeHumidity_percent,temperature_F,windSpeed_mph,timestamp,windDirection_x,windDirection_y
0,0,1.1111111111111112,43,57,2,2023-10-26 01:00:00+00:00,0.7071067811865476,-0.7071067811865476
1,0,2.2222222222222223,43,58,3,2023-10-26 02:00:00+00:00,0.0,-1.0
2,0,3.3333333333333335,49,56,3,2023-10-26 03:00:00+00:00,0.0,-1.0
3,0,3.888888888888889,55,55,5,2023-10-26 04:00:00+00:00,0.0,-1.0
4,0,4.444444444444445,60,54,5,2023-10-26 05:00:00+00:00,-0.7071067811865476,-0.7071067811865476
5,0,5.0,64,53,3,2023-10-26 06:00:00+00:00,-0.7071067811865476,-0.7071067811865476
6,0,5.555555555555555,69,52,3,2023-10-26 07:00:00+00:00,-0.7071067811865476,-0.7071067811865476
7,0,6.111111111111111,73,51,3,2023-10-26 08:00:00+00:00,0.0,-1.0
8,0,6.111111111111111,77,50,5,2023-10-26 09:00:00+00:00,0.0,-1.0
9,0,6.666666666666667,81,50,5,2023-10-26 10:00:00+00:00,0.0,-1.0
10,0,7.222222222222222,87,48,3,2023-10-26 11:00:00+00:00,0.0,-1.0
11,0,7.222222222222222,93,47,2,2023-10-26 12:00:00+00:00,0.0,-1.0
12,0,7.777777777777778,95,48,2,2023-10-26 13:00:00+00:00,-0.7071067811865476,-0.7071067811865476
13,0,8.88888888888889,88,51,2,2023-10-26 14:00:00+00:00,-0.7071067811865476,-0.7071067811865476
14,0,10.0,81,55,5,2023-10-26 15:00:00+00:00,0.0,-1.0
15,0,10.0,74,59,6,2023-10-26 16:00:00+00:00,0.0,-1.0
16,0,10.0,67,61,6,2023-10-26 17:00:00+00:00,0.0,-1.0
17,0,9.444444444444445,59,63,7,2023-10-26 18:00:00+00:00,0.0,-1.0
18,0,8.88888888888889,53,66,7,2023-10-26 19:00:00+00:00,0.0,-1.0
19,0,8.88888888888889,52,67,7,2023-10-26 20:00:00+00:00,0.0,-1.0
20,0,9.444444444444445,51,68,7,2023-10-26 21:00:00+00:00,0.0,-1.0
21,0,10.0,54,67,7,2023-10-26 22:00:00+00:00,0.0,-1.0
22,0,10.0,58,65,7,2023-10-26 23:00:00+00:00,0.0,-1.0
23,0,10.0,64,63,6,2023-10-27 00:00:00+00:00,0.0,-1.0
24,0,10.0,84,55,5,2023-10-27 01:00:00+00:00,0.0,-1.0
25,0,10.0,84,55,8,2023-10-27 02:00:00+00:00,0.0,-1.0
26,0,10.0,86,54,8,2023-10-27 03:00:00+00:00,0.0,-1.0
27,0,10.0,88,54,8,2023-10-27 04:00:00+00:00,0.0,-1.0
28,0,10.0,89,54,8,2023-10-27 05:00:00+00:00,0.0,-1.0
29,0,10.0,90,53,8,2023-10-27 06:00:00+00:00,0.0,-1.0
30,0,10.0,90,53,8,2023-10-27 07:00:00+00:00,0.0,-1.0
31,0,10.0,91,53,7,2023-10-27 08:00:00+00:00,-0.7071067811865476,-0.7071067811865476
32,0,10.0,91,52,7,2023-10-27 09:00:00+00:00,-0.7071067811865476,-0.7071067811865476
33,0,9.444444444444445,91,52,6,2023-10-27 10:00:00+00:00,-0.7071067811865476,-0.7071067811865476
34,0,8.88888888888889,87,52,6,2023-10-27 11:00:00+00:00,-0.7071067811865476,-0.7071067811865476
35,0,8.333333333333334,84,52,6,2023-10-27 12:00:00+00:00,-1.0,0.0
36,0,8.333333333333334,83,52,6,2023-10-27 13:00:00+00:00,-1.0,0.0
37,0,8.88888888888889,76,55,6,2023-10-27 14:00:00+00:00,-1.0,0.0
38,0,10.0,66,61,6,2023-10-27 15:00:00+00:00,-1.0,0.0
39,0,10.555555555555555,62,64,6,2023-10-27 16:00:00+00:00,-1.0,0.0
40,0,11.11111111111111,59,66,6,2023-10-27 17:00:00+00:00,-1.0,0.0
