,probabilityOfPrecipitation_percent,dewpoint_degC,relativeHumidity_percent,temperature_F,windSpeed_mph,timestamp,windDirection_x,windDirection_y,windSpeed_knots
0,5,1.1111111111111112,76,41,7,2023-11-11 15:00:00+00:00,0.7071067811865476,0.7071067811865476,6
1,0,0.0,62,44,7,2023-11-11 16:00:00+00:00,0.7071067811865476,0.7071067811865476,6
2,0,-1.1111111111111112,51,47,6,2023-11-11 17:00:00+00:00,0.7071067811865476,0.7071067811865476,5
3,0,-1.6666666666666667,45,50,6,2023-11-11 18:00:00+00:00,0.7071067811865476,0.7071067811865476,5
4,0,-2.2222222222222223,41,51,5,2023-11-11 19:00:00+00:00,0.7071067811865476,0.7071067811865476,4
5,0,-2.2222222222222223,40,52,5,2023-11-11 20:00:00+00:00,1.0,0.0,4
6,0,-2.2222222222222223,41,51,5,2023-11-11 21:00:00+00:00,1.0,0.0,4
7,0,-2.2222222222222223,41,50,5,2023-11-11 22:00:00+00:00,1.0,0.0,4
8,0,-2.2222222222222223,46,47,6,2023-11-11 23:00:00+00:00,1.0,0.0,5
9,0,-2.7777777777777777,51,44,5,2023-11-12 00:00:00+00:00,1.0,0.0,4
10,0,-2.7777777777777777,66,42,5,2023-11-12 01:00:00+00:00,0.7071067811865476,0.7071067811865476,4
11,0,0.0,73,39,2,2023-11-12 02:00:00+00:00,1.0,0.0,2
12,0,0.0,75,39,5,2023-11-12 03:00:00+00:00,1.0,0.0,4
13,0,-0.5555555555555556,78,38,5,2023-11-12 04:00:00+00:00,1.0,0.0,4
14,0,-0.5555555555555556,78,37,5,2023-11-12 05:00:00+00:00,1.0,0.0,4
15,0,-1.1111111111111112,78,36,2,2023-11-12 06:00:00+00:00,1.0,0.0,2
16,8,-1.1111111111111112,77,36,6,2023-11-12 07:00:00+00:00,1.0,0.0,5
17,8,-1.1111111111111112,78,36,6,2023-11-12 08:00:00+00:00,1.0,0.0,5
18,8,-1.1111111111111112,77,36,6,2023-11-12 09:00:00+00:00,1.0,0.0,5
19,10,-1.1111111111111112,79,36,6,2023-11-12 10:00:00+00:00,1.0,0.0,5
20,6,-1.1111111111111112,80,36,5,2023-11-12 11:00:00+00:00,1.0,0.0,4
