,probabilityOfPrecipitation_percent,dewpoint_degC,relativeHumidity_percent,temperature_F,windSpeed_mph,timestamp,windDirection_x,windDirection_y,windSpeed_knots
0,0,4.444444444444445,63,53,5,2023-10-26 05:00:00+00:00,-0.7071067811865476,-0.7071067811865476,4
1,0,5.0,65,52,3,2023-10-26 06:00:00+00:00,-0.7071067811865476,-0.7071067811865476,3
2,0,5.555555555555555,69,52,3,2023-10-26 07:00:00+00:00,-0.7071067811865476,-0.7071067811865476,3
3,0,6.111111111111111,73,51,3,2023-10-26 08:00:00+00:00,0.0,-1.0,3
4,0,6.111111111111111,77,50,5,2023-10-26 09:00:00+00:00,0.0,-1.0,4
5,0,6.666666666666667,81,50,5,2023-10-26 10:00:00+00:00,0.0,-1.0,4
6,0,7.222222222222222,87,48,3,2023-10-26 11:00:00+00:00,0.0,-1.0,3
7,0,7.222222222222222,93,47,2,2023-10-26 12:00:00+00:00,0.0,-1.0,2
8,0,7.777777777777778,95,48,2,2023-10-26 13:00:00+00:00,-0.7071067811865476,-0.7071067811865476,2
9,0,8.88888888888889,88,51,2,2023-10-26 14:00:00+00:00,-0.7071067811865476,-0.7071067811865476,2
10,0,10.0,81,55,5,2023-10-26 15:00:00+00:00,0.0,-1.0,4
11,0,10.0,74,59,6,2023-10-26 16:00:00+00:00,0.0,-1.0,5
12,0,10.0,67,61,6,2023-10-26 17:00:00+00:00,0.0,-1.0,5
13,0,9.444444444444445,59,63,7,2023-10-26 18:00:00+00:00,0.0,-1.0,6
14,0,8.88888888888889,53,66,7,2023-10-26 19:00:00+00:00,0.0,-1.0,6
15,0,8.88888888888889,52,67,7,2023-10-26 20:00:00+00:00,0.0,-1.0,6
16,0,9.444444444444445,51,68,7,2023-10-26 21:00:00+00:00,0.0,-1.0,6
17,0,10.0,54,67,7,2023-10-26 22:00:00+00:00,0.0,-1.0,6
18,0,10.0,58,65,7,2023-10-26 23:00:00+00:00,0.0,-1.0,6
19,0,10.0,64,63,6,2023-10-27 00:00:00+00:00,0.0,-1.0,5
20,0,10.0,84,55,5,2023-10-27 01:00:00+00:00,0.0,-1.0,4
21,0,10.0,84,55,8,2023-10-27 02:00:00+00:00,0.0,-1.0,7
22,0,10.0,86,54,8,2023-10-27 03:00:00+00:00,0.0,-1.0,7
23,0,10.0,88,54,8,2023-10-27 04:00:00+00:00,0.0,-1.0,7
24,0,10.0,89,54,8,2023-10-27 05:00:00+00:00,0.0,-1.0,7
25,0,10.0,90,53,8,2023-10-27 06:00:00+00:00,0.0,-1.0,7
26,0,10.0,90,53,8,2023-10-27 07:00:00+00:00,0.0,-1.0,7
