,probabilityOfPrecipitation_percent,dewpoint_degC,relativeHumidity_percent,temperature_F,windSpeed_mph,timestamp,windDirection_x,windDirection_y,windSpeed_knots
0,0,11.11111111111111,56,68,5,2023-10-27 19:00:00+00:00,-1.0,0.0,4
1,0,11.11111111111111,56,68,5,2023-10-27 20:00:00+00:00,-1.0,0.0,4
2,0,11.11111111111111,57,68,5,2023-10-27 21:00:00+00:00,-1.0,0.0,4
3,6,11.11111111111111,60,67,5,2023-10-27 22:00:00+00:00,-1.0,0.0,4
4,4,11.666666666666666,65,65,3,2023-10-27 23:00:00+00:00,-1.0,0.0,3
5,0,11.666666666666666,73,62,3,2023-10-28 00:00:00+00:00,-1.0,0.0,3
6,0,12.222222222222221,72,63,2,2023-10-28 01:00:00+00:00,-1.0,0.0,2
7,0,11.666666666666666,74,62,2,2023-10-28 02:00:00+00:00,-1.0,0.0,2
8,0,11.666666666666666,77,60,3,2023-10-28 03:00:00+00:00,-1.0,0.0,3
9,0,11.666666666666666,79,59,3,2023-10-28 04:00:00+00:00,-1.0,0.0,3
10,0,11.11111111111111,80,58,5,2023-10-28 05:00:00+00:00,-1.0,0.0,4
11,0,11.11111111111111,81,58,5,2023-10-28 06:00:00+00:00,-1.0,0.0,4
12,0,11.11111111111111,83,57,6,2023-10-28 07:00:00+00:00,-1.0,0.0,5
13,0,11.11111111111111,85,56,6,2023-10-28 08:00:00+00:00,-1.0,0.0,5
14,0,11.11111111111111,87,56,7,2023-10-28 09:00:00+00:00,-1.0,0.0,6
15,0,11.11111111111111,89,55,7,2023-10-28 10:00:00+00:00,-1.0,0.0,6
16,0,11.11111111111111,92,54,8,2023-10-28 11:00:00+00:00,-1.0,0.0,7
17,0,11.11111111111111,95,54,8,2023-10-28 12:00:00+00:00,-0.7071067811865476,0.7071067811865476,7
18,0,11.666666666666666,96,54,9,2023-10-28 13:00:00+00:00,-0.7071067811865476,0.7071067811865476,8
19,0,12.222222222222221,89,57,9,2023-10-28 14:00:00+00:00,-0.7071067811865476,0.7071067811865476,8
