,number,name,startTime,endTime,isDaytime,temperature,temperatureUnit,temperatureTrend,probabilityOfPrecipitation,dewpoint,relativeHumidity,windSpeed,windDirection,icon,shortForecast,detailedForecast
0,1,,2023-11-23T16:00:00-05:00,2023-11-23T17:00:00-05:00,True,48,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -1.1111111111111112}","{'unitCode': 'wmoUnit:percent', 'value': 50}",5 mph,W,"https://api.weather.gov/icons/land/day/few,0?size=small",Sunny,
1,2,,2023-11-23T17:00:00-05:00,2023-11-23T18:00:00-05:00,True,45,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -1.6666666666666667}","{'unitCode': 'wmoUnit:percent', 'value': 54}",5 mph,W,"https://api.weather.gov/icons/land/day/few,0?size=small",Sunny,
2,3,,2023-11-23T18:00:00-05:00,2023-11-23T19:00:00-05:00,False,42,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -1.1111111111111112}","{'unitCode': 'wmoUnit:percent', 'value': 61}",5 mph,W,"https://api.weather.gov/icons/land/night/few,0?size=small",Mostly Clear,
3,4,,2023-11-23T19:00:00-05:00,2023-11-23T20:00:00-05:00,False,38,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -0.5555555555555556}","{'unitCode': 'wmoUnit:percent', 'value': 75}",3 mph,NW,"https://api.weather.gov/icons/land/night/few,0?size=small",Mostly Clear,
4,5,,2023-11-23T20:00:00-05:00,2023-11-23T21:00:00-05:00,False,36,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -1.1111111111111112}","{'unitCode': 'wmoUnit:percent', 'value': 79}",3 mph,NW,"https://api.weather.gov/icons/land/night/sct,0?size=small",Partly Cloudy,
5,6,,2023-11-23T21:00:00-05:00,2023-11-23T22:00:00-05:00,False,35,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -1.1111111111111112}","{'unitCode': 'wmoUnit:percent', 'value': 83}",3 mph,W,"https://api.weather.gov/icons/land/night/sct,0?size=small",Partly Cloudy,
6,7,,2023-11-23T22:00:00-05:00,2023-11-23T23:00:00-05:00,False,34,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -1.1111111111111112}","{'unitCode': 'wmoUnit:percent', 'value': 85}",3 mph,W,"https://api.weather.gov/icons/land/night/sct,0?size=small",Partly Cloudy,
7,8,,2023-11-23T23:00:00-05:00,2023-11-24T00:00:00-05:00,False,33,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -1.1111111111111112}","{'unitCode': 'wmoUnit:percent', 'value': 86}",2 mph,W,"https://api.weather.gov/icons/land/night/bkn,0?size=small",Mostly Cloudy,
8,9,,2023-11-24T00:00:00-05:00,2023-11-24T01:00:00-05:00,False,33,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -1.6666666666666667}","{'unitCode': 'wmoUnit:percent', 'value': 84}",2 mph,W,"https://api.weather.gov/icons/land/night/bkn,0?size=small",Mostly Cloudy,
9,10,,2023-11-24T01:00:00-05:00,2023-11-24T02:00:00-05:00,False,33,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -1.6666666666666667}","{'unitCode': 'wmoUnit:percent', 'value': 83}",2 mph,W,"https://api.weather.gov/icons/land/night/bkn,0?size=small",Mostly Cloudy,
10,11,,2023-11-24T02:00:00-05:00,2023-11-24T03:00:00-05:00,False,33,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -1.6666666666666667}","{'unitCode': 'wmoUnit:percent', 'value': 86}",2 mph,W,"https://api.weather.gov/icons/land/night/bkn,0?size=small",Mostly Cloudy,
11,12,,2023-11-24T03:00:00-05:00,2023-11-24T04:00:00-05:00,False,33,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -1.6666666666666667}","{'unitCode': 'wmoUnit:percent', 'value': 84}",2 mph,W,"https://api.weather.gov/icons/land/night/bkn,0?size=small",Mostly Cloudy,
12,13,,2023-11-24T04:00:00-05:00,2023-11-24T05:00:00-05:00,False,33,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -2.2222222222222223}","{'unitCode': 'wmoUnit:percent', 'value': 82}",2 mph,W,"https://api.weather.gov/icons/land/night/bkn,0?size=small",Mostly Cloudy,
13,14,,2023-11-24T05:00:00-05:00,2023-11-24T06:00:00-05:00,False,33,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -2.2222222222222223}","{'unitCode': 'wmoUnit:percent', 'value': 82}",3 mph,W,"https://api.weather.gov/icons/land/night/bkn,0?size=small",Mostly Cloudy,
14,15,,2023-11-24T06:00:00-05:00,2023-11-24T07:00:00-05:00,True,33,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -2.2222222222222223}","{'unitCode': 'wmoUnit:percent', 'value': 82}",2 mph,W,"https://api.weather.gov/icons/land/day/bkn,0?size=small",Mostly Cloudy,
15,16,,2023-11-24T07:00:00-05:00,2023-11-24T08:00:00-05:00,True,33,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -2.2222222222222223}","{'unitCode': 'wmoUnit:percent', 'value': 82}",2 mph,W,"https://api.weather.gov/icons/land/day/bkn,0?size=small",Mostly Cloudy,
16,17,,2023-11-24T08:00:00-05:00,2023-11-24T09:00:00-05:00,True,34,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -2.2222222222222223}","{'unitCode': 'wmoUnit:percent', 'value': 80}",1 mph,NW,"https://api.weather.gov/icons/land/day/bkn,0?size=small",Mostly Cloudy,
17,18,,2023-11-24T09:00:00-05:00,2023-11-24T10:00:00-05:00,True,37,F,,"{'unitCode': 'wmoUnit:percent', 'value': 10}","{'unitCode': 'wmoUnit:degC', 'value': -1.1111111111111112}","{'unitCode': 'wmoUnit:percent', 'value': 76}",0 mph,NW,"https://api.weather.gov/icons/land/day/ovc,10?size=small",Cloudy,
18,19,,2023-11-24T10:00:00-05:00,2023-11-24T11:00:00-05:00,True,42,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -0.5555555555555556}","{'unitCode': 'wmoUnit:percent', 'value': 64}",0 mph,N,"https://api.weather.gov/icons/land/day/ovc,0?size=small",Cloudy,
19,20,,2023-11-24T11:00:00-05:00,2023-11-24T12:00:00-05:00,True,46,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -1.1111111111111112}","{'unitCode': 'wmoUnit:percent', 'value': 54}",2 mph,N,"https://api.weather.gov/icons/land/day/bkn,0?size=small",Mostly Cloudy,
