,number,name,startTime,endTime,isDaytime,temperature,temperatureUnit,temperatureTrend,probabilityOfPrecipitation,dewpoint,relativeHumidity,windSpeed,windDirection,icon,shortForecast,detailedForecast
0,1,,2023-12-11T00:00:00-05:00,2023-12-11T01:00:00-05:00,False,27,F,,"{'unitCode': 'wmoUnit:percent', 'value': 48}","{'unitCode': 'wmoUnit:degC', 'value': -2.7777777777777777}","{'unitCode': 'wmoUnit:percent', 'value': 100}",24 mph,NW,"https://api.weather.gov/icons/land/night/snow,48?size=small",Chance Light Snow,
1,2,,2023-12-11T01:00:00-05:00,2023-12-11T02:00:00-05:00,False,26,F,,"{'unitCode': 'wmoUnit:percent', 'value': 21}","{'unitCode': 'wmoUnit:degC', 'value': -3.3333333333333335}","{'unitCode': 'wmoUnit:percent', 'value': 98}",23 mph,NW,"https://api.weather.gov/icons/land/night/snow,21?size=small",Slight Chance Light Snow,
2,3,,2023-12-11T02:00:00-05:00,2023-12-11T03:00:00-05:00,False,26,F,,"{'unitCode': 'wmoUnit:percent', 'value': 20}","{'unitCode': 'wmoUnit:degC', 'value': -3.888888888888889}","{'unitCode': 'wmoUnit:percent', 'value': 96}",22 mph,NW,"https://api.weather.gov/icons/land/night/snow,20?size=small",Slight Chance Light Snow,
3,4,,2023-12-11T03:00:00-05:00,2023-12-11T04:00:00-05:00,False,25,F,,"{'unitCode': 'wmoUnit:percent', 'value': 22}","{'unitCode': 'wmoUnit:degC', 'value': -4.444444444444445}","{'unitCode': 'wmoUnit:percent', 'value': 95}",20 mph,NW,"https://api.weather.gov/icons/land/night/snow,22?size=small",Slight Chance Light Snow,
4,5,,2023-12-11T04:00:00-05:00,2023-12-11T05:00:00-05:00,False,25,F,,"{'unitCode': 'wmoUnit:percent', 'value': 23}","{'unitCode': 'wmoUnit:degC', 'value': -5}","{'unitCode': 'wmoUnit:percent', 'value': 93}",18 mph,NW,"https://api.weather.gov/icons/land/night/snow,23?size=small",Slight Chance Light Snow,
5,6,,2023-12-11T05:00:00-05:00,2023-12-11T06:00:00-05:00,False,24,F,,"{'unitCode': 'wmoUnit:percent', 'value': 22}","{'unitCode': 'wmoUnit:degC', 'value': -5.555555555555555}","{'unitCode': 'wmoUnit:percent', 'value': 92}",18 mph,NW,"https://api.weather.gov/icons/land/night/snow,22?size=small",Slight Chance Light Snow,
6,7,,2023-12-11T06:00:00-05:00,2023-12-11T07:00:00-05:00,True,24,F,,"{'unitCode': 'wmoUnit:percent', 'value': 22}","{'unitCode': 'wmoUnit:degC', 'value': -5.555555555555555}","{'unitCode': 'wmoUnit:percent', 'value': 92}",20 mph,NW,"https://api.weather.gov/icons/land/day/snow,22?size=small",Slight Chance Light Snow,
7,8,,2023-12-11T07:00:00-05:00,2023-12-11T08:00:00-05:00,True,23,F,,"{'unitCode': 'wmoUnit:percent', 'value': 15}","{'unitCode': 'wmoUnit:degC', 'value': -6.111111111111111}","{'unitCode': 'wmoUnit:percent', 'value': 91}",21 mph,NW,"https://api.weather.gov/icons/land/day/snow,15?size=small",Slight Chance Light Snow,
8,9,,2023-12-11T08:00:00-05:00,2023-12-11T09:00:00-05:00,True,23,F,,"{'unitCode': 'wmoUnit:percent', 'value': 14}","{'unitCode': 'wmoUnit:degC', 'value': -6.111111111111111}","{'unitCode': 'wmoUnit:percent', 'value': 91}",21 mph,NW,"https://api.weather.gov/icons/land/day/wind_bkn,14?size=small",Partly Sunny,
9,10,,2023-12-11T09:00:00-05:00,2023-12-11T10:00:00-05:00,True,24,F,,"{'unitCode': 'wmoUnit:percent', 'value': 16}","{'unitCode': 'wmoUnit:degC', 'value': -6.111111111111111}","{'unitCode': 'wmoUnit:percent', 'value': 90}",21 mph,NW,"https://api.weather.gov/icons/land/day/snow,16?size=small",Slight Chance Light Snow,
10,11,,2023-12-11T10:00:00-05:00,2023-12-11T11:00:00-05:00,True,24,F,,"{'unitCode': 'wmoUnit:percent', 'value': 13}","{'unitCode': 'wmoUnit:degC', 'value': -6.111111111111111}","{'unitCode': 'wmoUnit:percent', 'value': 88}",20 mph,NW,"https://api.weather.gov/icons/land/day/bkn,13?size=small",Partly Sunny,
11,12,,2023-12-11T11:00:00-05:00,2023-12-11T12:00:00-05:00,True,26,F,,"{'unitCode': 'wmoUnit:percent', 'value': 11}","{'unitCode': 'wmoUnit:degC', 'value': -5.555555555555555}","{'unitCode': 'wmoUnit:percent', 'value': 84}",18 mph,NW,"https://api.weather.gov/icons/land/day/bkn,11?size=small",Partly Sunny,
12,13,,2023-12-11T12:00:00-05:00,2023-12-11T13:00:00-05:00,True,27,F,,"{'unitCode': 'wmoUnit:percent', 'value': 5}","{'unitCode': 'wmoUnit:degC', 'value': -6.111111111111111}","{'unitCode': 'wmoUnit:percent', 'value': 79}",17 mph,NW,"https://api.weather.gov/icons/land/day/sct,5?size=small",Mostly Sunny,
13,14,,2023-12-11T13:00:00-05:00,2023-12-11T14:00:00-05:00,True,28,F,,"{'unitCode': 'wmoUnit:percent', 'value': 3}","{'unitCode': 'wmoUnit:degC', 'value': -6.111111111111111}","{'unitCode': 'wmoUnit:percent', 'value': 74}",16 mph,NW,"https://api.weather.gov/icons/land/day/sct,3?size=small",Mostly Sunny,
14,15,,2023-12-11T14:00:00-05:00,2023-12-11T15:00:00-05:00,True,29,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -6.111111111111111}","{'unitCode': 'wmoUnit:percent', 'value': 72}",15 mph,NW,"https://api.weather.gov/icons/land/day/sct,0?size=small",Mostly Sunny,
15,16,,2023-12-11T15:00:00-05:00,2023-12-11T16:00:00-05:00,True,28,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -6.666666666666667}","{'unitCode': 'wmoUnit:percent', 'value': 71}",14 mph,NW,"https://api.weather.gov/icons/land/day/few,0?size=small",Sunny,
16,17,,2023-12-11T16:00:00-05:00,2023-12-11T17:00:00-05:00,True,28,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -6.666666666666667}","{'unitCode': 'wmoUnit:percent', 'value': 71}",13 mph,NW,"https://api.weather.gov/icons/land/day/few,0?size=small",Sunny,
17,18,,2023-12-11T17:00:00-05:00,2023-12-11T18:00:00-05:00,True,27,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -6.666666666666667}","{'unitCode': 'wmoUnit:percent', 'value': 73}",12 mph,NW,"https://api.weather.gov/icons/land/day/few,0?size=small",Sunny,
18,19,,2023-12-11T18:00:00-05:00,2023-12-11T19:00:00-05:00,False,26,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -6.666666666666667}","{'unitCode': 'wmoUnit:percent', 'value': 75}",10 mph,NW,"https://api.weather.gov/icons/land/night/few,0?size=small",Mostly Clear,
