,number,name,startTime,endTime,isDaytime,temperature,temperatureUnit,temperatureTrend,probabilityOfPrecipitation,dewpoint,relativeHumidity,windSpeed,windDirection,icon,shortForecast,detailedForecast
0,1,,2023-11-12T14:00:00-05:00,2023-11-12T15:00:00-05:00,True,54,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -0.5555555555555556}","{'unitCode': 'wmoUnit:percent', 'value': 41}",3 mph,E,"https://api.weather.gov/icons/land/day/few,0?size=small",Sunny,
1,2,,2023-11-12T15:00:00-05:00,2023-11-12T16:00:00-05:00,True,53,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -0.5555555555555556}","{'unitCode': 'wmoUnit:percent', 'value': 42}",3 mph,E,"https://api.weather.gov/icons/land/day/few,0?size=small",Sunny,
2,3,,2023-11-12T16:00:00-05:00,2023-11-12T17:00:00-05:00,True,53,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -0.5555555555555556}","{'unitCode': 'wmoUnit:percent', 'value': 42}",5 mph,SE,"https://api.weather.gov/icons/land/day/few,0?size=small",Sunny,
3,4,,2023-11-12T17:00:00-05:00,2023-11-12T18:00:00-05:00,True,50,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -0.5555555555555556}","{'unitCode': 'wmoUnit:percent', 'value': 46}",5 mph,E,"https://api.weather.gov/icons/land/day/few,0?size=small",Sunny,
4,5,,2023-11-12T18:00:00-05:00,2023-11-12T19:00:00-05:00,False,45,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -1.1111111111111112}","{'unitCode': 'wmoUnit:percent', 'value': 56}",5 mph,E,"https://api.weather.gov/icons/land/night/few,0?size=small",Mostly Clear,
5,6,,2023-11-12T19:00:00-05:00,2023-11-12T20:00:00-05:00,False,42,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -1.1111111111111112}","{'unitCode': 'wmoUnit:percent', 'value': 63}",3 mph,E,"https://api.weather.gov/icons/land/night/skc,0?size=small",Clear,
6,7,,2023-11-12T20:00:00-05:00,2023-11-12T21:00:00-05:00,False,40,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -1.1111111111111112}","{'unitCode': 'wmoUnit:percent', 'value': 67}",1 mph,E,"https://api.weather.gov/icons/land/night/skc,0?size=small",Clear,
7,8,,2023-11-12T21:00:00-05:00,2023-11-12T22:00:00-05:00,False,39,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -1.6666666666666667}","{'unitCode': 'wmoUnit:percent', 'value': 69}",3 mph,E,"https://api.weather.gov/icons/land/night/skc,0?size=small",Clear,
8,9,,2023-11-12T22:00:00-05:00,2023-11-12T23:00:00-05:00,False,37,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -1.6666666666666667}","{'unitCode': 'wmoUnit:percent', 'value': 72}",1 mph,E,"https://api.weather.gov/icons/land/night/few,0?size=small",Mostly Clear,
9,10,,2023-11-12T23:00:00-05:00,2023-11-13T00:00:00-05:00,False,36,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -1.6666666666666667}","{'unitCode': 'wmoUnit:percent', 'value': 74}",1 mph,E,"https://api.weather.gov/icons/land/night/few,0?size=small",Mostly Clear,
10,11,,2023-11-13T00:00:00-05:00,2023-11-13T01:00:00-05:00,False,35,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -2.2222222222222223}","{'unitCode': 'wmoUnit:percent', 'value': 76}",1 mph,SE,"https://api.weather.gov/icons/land/night/few,0?size=small",Mostly Clear,
