,probabilityOfPrecipitation_percent,dewpoint_degC,relativeHumidity_percent,temperature_F,windSpeed_mph,timestamp,windDirection_x,windDirection_y
0,0,2.7777777777777777,59,51,22,2023-10-22 11:00:00+00:00,-0.7071067811865476,0.7071067811865476
1,0,2.7777777777777777,63,52,23,2023-10-22 12:00:00+00:00,-0.7071067811865476,0.7071067811865476
2,0,2.7777777777777777,68,47,24,2023-10-22 13:00:00+00:00,-0.7071067811865476,0.7071067811865476
3,0,3.888888888888889,75,46,22,2023-10-22 14:00:00+00:00,-0.7071067811865476,0.7071067811865476
4,1,4.444444444444445,81,45,20,2023-10-22 15:00:00+00:00,-0.7071067811865476,0.7071067811865476
5,1,5.0,80,46,16,2023-10-22 16:00:00+00:00,-0.7071067811865476,0.7071067811865476
6,1,5.0,73,49,16,2023-10-22 17:00:00+00:00,-0.7071067811865476,0.7071067811865476
7,0,5.0,69,51,15,2023-10-22 18:00:00+00:00,-0.7071067811865476,0.7071067811865476
8,0,5.0,66,52,15,2023-10-22 19:00:00+00:00,-0.7071067811865476,0.7071067811865476
9,0,5.0,63,53,16,2023-10-22 20:00:00+00:00,-0.7071067811865476,0.7071067811865476
10,0,4.444444444444445,64,52,15,2023-10-22 21:00:00+00:00,-0.7071067811865476,0.7071067811865476
11,0,4.444444444444445,63,52,15,2023-10-22 22:00:00+00:00,-0.7071067811865476,0.7071067811865476
12,0,3.888888888888889,67,50,14,2023-10-22 23:00:00+00:00,-0.7071067811865476,0.7071067811865476
13,0,3.888888888888889,73,47,13,2023-10-23 00:00:00+00:00,-0.7071067811865476,0.7071067811865476
14,0,3.888888888888889,78,45,12,2023-10-23 01:00:00+00:00,-0.7071067811865476,0.7071067811865476
15,0,3.3333333333333335,80,44,12,2023-10-23 02:00:00+00:00,-0.7071067811865476,0.7071067811865476
16,0,3.3333333333333335,82,43,12,2023-10-23 03:00:00+00:00,-0.7071067811865476,0.7071067811865476
17,0,2.7777777777777777,81,42,12,2023-10-23 04:00:00+00:00,-0.7071067811865476,0.7071067811865476
