,windDirection,probabilityOfPrecipitation_percent,dewpoint_degC,relativeHumidity_percent,temperature_F,windSpeed_mph,timestamp
0,W,0,11.11111111111111,90,55,9,2023-10-28 11:00:00+00:00
1,NW,0,11.666666666666666,93,55,9,2023-10-28 12:00:00+00:00
2,NW,0,11.666666666666666,93,55,9,2023-10-28 13:00:00+00:00
3,NW,0,12.222222222222221,92,57,10,2023-10-28 14:00:00+00:00
4,NW,0,13.333333333333334,89,60,10,2023-10-28 15:00:00+00:00
5,NW,0,14.444444444444445,83,63,10,2023-10-28 16:00:00+00:00
6,NW,0,14.444444444444445,75,66,9,2023-10-28 17:00:00+00:00
7,NW,0,15.0,72,68,8,2023-10-28 18:00:00+00:00
8,W,0,15.0,69,69,7,2023-10-28 19:00:00+00:00
9,W,0,15.0,68,70,5,2023-10-28 20:00:00+00:00
10,W,0,15.0,69,69,5,2023-10-28 21:00:00+00:00
11,W,0,15.0,71,69,5,2023-10-28 22:00:00+00:00
