,probabilityOfPrecipitation_percent,dewpoint_degC,relativeHumidity_percent,temperature_F,windSpeed_mph,timestamp,windDirection_x,windDirection_y
0,0,8.88888888888889,64,60,8,2023-11-09 00:00:00+00:00,0.0,-1.0
1,0,8.333333333333334,68,58,7,2023-11-09 01:00:00+00:00,0.0,-1.0
2,0,8.333333333333334,72,56,7,2023-11-09 02:00:00+00:00,0.0,-1.0
3,0,8.333333333333334,73,55,7,2023-11-09 03:00:00+00:00,0.0,-1.0
4,0,7.777777777777778,73,54,7,2023-11-09 04:00:00+00:00,-0.7071067811865476,-0.7071067811865476
5,0,7.222222222222222,74,54,7,2023-11-09 05:00:00+00:00,-0.7071067811865476,-0.7071067811865476
6,0,7.222222222222222,74,53,7,2023-11-09 06:00:00+00:00,-0.7071067811865476,-0.7071067811865476
7,0,6.666666666666667,73,52,7,2023-11-09 07:00:00+00:00,-1.0,0.0
8,0,6.666666666666667,70,53,8,2023-11-09 08:00:00+00:00,-1.0,0.0
9,0,6.666666666666667,69,54,12,2023-11-09 09:00:00+00:00,-1.0,0.0
10,1,7.222222222222222,68,55,15,2023-11-09 10:00:00+00:00,-1.0,0.0
11,2,7.777777777777778,70,55,16,2023-11-09 11:00:00+00:00,-1.0,0.0
12,2,8.333333333333334,76,55,16,2023-11-09 12:00:00+00:00,-1.0,0.0
13,10,9.444444444444445,79,55,17,2023-11-09 13:00:00+00:00,-1.0,0.0
14,9,10.0,81,56,17,2023-11-09 14:00:00+00:00,-1.0,0.0
15,9,11.11111111111111,80,58,18,2023-11-09 15:00:00+00:00,-1.0,0.0
16,8,11.666666666666666,76,61,18,2023-11-09 16:00:00+00:00,-1.0,0.0
17,7,11.666666666666666,72,62,17,2023-11-09 17:00:00+00:00,-1.0,0.0
18,7,12.222222222222221,72,63,17,2023-11-09 18:00:00+00:00,-1.0,0.0
19,6,12.222222222222221,71,64,16,2023-11-09 19:00:00+00:00,-1.0,0.0
20,7,12.222222222222221,71,64,16,2023-11-09 20:00:00+00:00,-1.0,0.0
21,6,12.222222222222221,72,64,15,2023-11-09 21:00:00+00:00,-1.0,0.0
22,7,12.222222222222221,73,63,15,2023-11-09 22:00:00+00:00,-1.0,0.0
23,11,12.222222222222221,76,61,14,2023-11-09 23:00:00+00:00,-1.0,0.0
24,9,11.666666666666666,81,59,13,2023-11-10 00:00:00+00:00,-0.7071067811865476,0.7071067811865476
25,22,11.666666666666666,86,58,12,2023-11-10 01:00:00+00:00,-0.7071067811865476,0.7071067811865476
26,24,11.11111111111111,88,56,10,2023-11-10 02:00:00+00:00,-0.7071067811865476,0.7071067811865476
27,26,11.11111111111111,91,55,9,2023-11-10 03:00:00+00:00,-0.7071067811865476,0.7071067811865476
28,27,11.11111111111111,93,54,9,2023-11-10 04:00:00+00:00,-0.7071067811865476,0.7071067811865476
29,29,10.0,92,53,9,2023-11-10 05:00:00+00:00,-0.7071067811865476,0.7071067811865476
30,31,9.444444444444445,89,52,9,2023-11-10 06:00:00+00:00,-0.7071067811865476,0.7071067811865476
31,33,8.88888888888889,87,52,8,2023-11-10 07:00:00+00:00,-0.7071067811865476,0.7071067811865476
32,38,8.333333333333334,86,51,8,2023-11-10 08:00:00+00:00,-0.7071067811865476,0.7071067811865476
33,44,8.333333333333334,85,51,8,2023-11-10 09:00:00+00:00,-0.7071067811865476,0.7071067811865476
34,50,7.777777777777778,85,50,8,2023-11-10 10:00:00+00:00,-0.7071067811865476,0.7071067811865476
35,56,7.222222222222222,84,49,8,2023-11-10 11:00:00+00:00,-0.7071067811865476,0.7071067811865476
36,62,6.666666666666667,84,48,8,2023-11-10 12:00:00+00:00,-0.7071067811865476,0.7071067811865476
37,68,6.111111111111111,84,48,8,2023-11-10 13:00:00+00:00,-0.7071067811865476,0.7071067811865476
38,68,6.111111111111111,85,47,7,2023-11-10 14:00:00+00:00,-0.7071067811865476,0.7071067811865476
39,67,6.666666666666667,86,48,7,2023-11-10 15:00:00+00:00,0.0,1.0
40,66,6.666666666666667,86,48,7,2023-11-10 16:00:00+00:00,0.0,1.0
41,65,6.111111111111111,85,48,7,2023-11-10 17:00:00+00:00,0.0,1.0
42,63,6.111111111111111,84,47,6,2023-11-10 18:00:00+00:00,0.0,1.0
43,63,5.555555555555555,82,47,6,2023-11-10 19:00:00+00:00,0.0,1.0
44,59,5.555555555555555,83,46,6,2023-11-10 20:00:00+00:00,0.0,1.0
45,53,5.0,85,46,6,2023-11-10 21:00:00+00:00,0.0,1.0
46,48,5.0,87,45,7,2023-11-10 22:00:00+00:00,0.0,1.0
47,43,4.444444444444445,89,44,7,2023-11-10 23:00:00+00:00,0.0,1.0
48,37,4.444444444444445,90,43,7,2023-11-11 00:00:00+00:00,0.0,1.0
49,32,3.888888888888889,91,42,6,2023-11-11 01:00:00+00:00,0.0,1.0
50,26,3.888888888888889,92,41,7,2023-11-11 02:00:00+00:00,0.0,1.0
51,27,3.3333333333333335,92,41,6,2023-11-11 03:00:00+00:00,0.0,1.0
52,27,3.3333333333333335,91,40,6,2023-11-11 04:00:00+00:00,0.0,1.0
53,27,2.2222222222222223,89,39,6,2023-11-11 05:00:00+00:00,0.0,1.0
54,28,1.6666666666666667,87,39,6,2023-11-11 06:00:00+00:00,0.0,1.0
55,26,1.1111111111111112,85,38,6,2023-11-11 07:00:00+00:00,0.0,1.0
56,25,0.5555555555555556,83,37,6,2023-11-11 08:00:00+00:00,0.0,1.0
57,23,0.0,81,37,6,2023-11-11 09:00:00+00:00,0.0,1.0
58,22,-1.1111111111111112,81,36,5,2023-11-11 10:00:00+00:00,0.0,1.0
59,20,-1.6666666666666667,80,35,5,2023-11-11 11:00:00+00:00,0.0,1.0
60,19,-2.2222222222222223,79,34,6,2023-11-11 12:00:00+00:00,0.0,1.0
61,14,-2.2222222222222223,77,34,6,2023-11-11 13:00:00+00:00,0.0,1.0
62,14,-2.2222222222222223,71,37,6,2023-11-11 14:00:00+00:00,0.0,1.0
63,14,-1.6666666666666667,64,40,5,2023-11-11 15:00:00+00:00,0.0,1.0
64,14,-1.6666666666666667,57,43,5,2023-11-11 16:00:00+00:00,0.0,1.0
65,14,-1.6666666666666667,52,45,5,2023-11-11 17:00:00+00:00,0.0,1.0
