,number,name,startTime,endTime,isDaytime,temperature,temperatureUnit,temperatureTrend,probabilityOfPrecipitation,dewpoint,relativeHumidity,windSpeed,windDirection,icon,shortForecast,detailedForecast
0,1,,2023-12-15T07:00:00-05:00,2023-12-15T08:00:00-05:00,True,31,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -7.777777777777778}","{'unitCode': 'wmoUnit:percent', 'value': 59}",1 mph,N,"https://api.weather.gov/icons/land/day/skc,0?size=small",Sunny,
1,2,,2023-12-15T08:00:00-05:00,2023-12-15T09:00:00-05:00,True,32,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -7.222222222222222}","{'unitCode': 'wmoUnit:percent', 'value': 59}",0 mph,NE,"https://api.weather.gov/icons/land/day/skc,0?size=small",Sunny,
2,3,,2023-12-15T09:00:00-05:00,2023-12-15T10:00:00-05:00,True,36,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -5.555555555555555}","{'unitCode': 'wmoUnit:percent', 'value': 56}",0 mph,E,"https://api.weather.gov/icons/land/day/skc,0?size=small",Sunny,
3,4,,2023-12-15T10:00:00-05:00,2023-12-15T11:00:00-05:00,True,43,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -4.444444444444445}","{'unitCode': 'wmoUnit:percent', 'value': 47}",2 mph,SE,"https://api.weather.gov/icons/land/day/skc,0?size=small",Sunny,
4,5,,2023-12-15T11:00:00-05:00,2023-12-15T12:00:00-05:00,True,48,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -4.444444444444445}","{'unitCode': 'wmoUnit:percent', 'value': 38}",2 mph,SE,"https://api.weather.gov/icons/land/day/skc,0?size=small",Sunny,
5,6,,2023-12-15T12:00:00-05:00,2023-12-15T13:00:00-05:00,True,50,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -3.888888888888889}","{'unitCode': 'wmoUnit:percent', 'value': 36}",3 mph,SE,"https://api.weather.gov/icons/land/day/skc,0?size=small",Sunny,
6,7,,2023-12-15T13:00:00-05:00,2023-12-15T14:00:00-05:00,True,52,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -3.3333333333333335}","{'unitCode': 'wmoUnit:percent', 'value': 37}",3 mph,SE,"https://api.weather.gov/icons/land/day/skc,0?size=small",Sunny,
7,8,,2023-12-15T14:00:00-05:00,2023-12-15T15:00:00-05:00,True,52,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -2.7777777777777777}","{'unitCode': 'wmoUnit:percent', 'value': 37}",3 mph,SE,"https://api.weather.gov/icons/land/day/skc,0?size=small",Sunny,
8,9,,2023-12-15T15:00:00-05:00,2023-12-15T16:00:00-05:00,True,51,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -2.2222222222222223}","{'unitCode': 'wmoUnit:percent', 'value': 40}",3 mph,SE,"https://api.weather.gov/icons/land/day/skc,0?size=small",Sunny,
9,10,,2023-12-15T16:00:00-05:00,2023-12-15T17:00:00-05:00,True,49,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -1.6666666666666667}","{'unitCode': 'wmoUnit:percent', 'value': 46}",3 mph,SE,"https://api.weather.gov/icons/land/day/skc,0?size=small",Sunny,
