,windDirection,probabilityOfPrecipitation_percent,dewpoint_degC,relativeHumidity_percent,temperature_F,windSpeed_mph,timestamp
0,180,0,-1.1111111111111112,26,66,5,2023-10-25 22:00:00+00:00
1,180,0,0.0,30,64,3,2023-10-25 23:00:00+00:00
2,135,0,0.5555555555555556,36,59,3,2023-10-26 00:00:00+00:00
3,135,0,1.1111111111111112,43,57,2,2023-10-26 01:00:00+00:00
4,180,0,2.2222222222222223,43,58,3,2023-10-26 02:00:00+00:00
5,180,0,3.3333333333333335,49,56,3,2023-10-26 03:00:00+00:00
6,180,0,3.888888888888889,55,55,5,2023-10-26 04:00:00+00:00
7,225,0,4.444444444444445,60,54,5,2023-10-26 05:00:00+00:00
8,225,0,5.0,64,53,3,2023-10-26 06:00:00+00:00
9,225,0,5.555555555555555,69,52,3,2023-10-26 07:00:00+00:00
10,180,0,6.111111111111111,73,51,3,2023-10-26 08:00:00+00:00
11,180,0,6.111111111111111,77,50,5,2023-10-26 09:00:00+00:00
12,180,0,6.666666666666667,81,50,5,2023-10-26 10:00:00+00:00
13,180,0,7.222222222222222,87,48,3,2023-10-26 11:00:00+00:00
14,180,0,7.222222222222222,93,47,2,2023-10-26 12:00:00+00:00
15,225,0,7.777777777777778,95,48,2,2023-10-26 13:00:00+00:00
16,225,0,8.88888888888889,88,51,2,2023-10-26 14:00:00+00:00
17,180,0,10.0,81,55,5,2023-10-26 15:00:00+00:00
18,180,0,10.0,74,59,6,2023-10-26 16:00:00+00:00
19,180,0,10.0,67,61,6,2023-10-26 17:00:00+00:00
20,180,0,9.444444444444445,59,63,7,2023-10-26 18:00:00+00:00
21,180,0,8.88888888888889,53,66,7,2023-10-26 19:00:00+00:00
22,180,0,8.88888888888889,52,67,7,2023-10-26 20:00:00+00:00
23,180,0,9.444444444444445,51,68,7,2023-10-26 21:00:00+00:00
24,180,0,10.0,54,67,7,2023-10-26 22:00:00+00:00
25,180,0,10.0,58,65,7,2023-10-26 23:00:00+00:00
26,180,0,10.0,64,63,6,2023-10-27 00:00:00+00:00
27,180,0,10.0,84,55,5,2023-10-27 01:00:00+00:00
28,180,0,10.0,84,55,8,2023-10-27 02:00:00+00:00
29,180,0,10.0,86,54,8,2023-10-27 03:00:00+00:00
30,180,0,10.0,88,54,8,2023-10-27 04:00:00+00:00
31,180,0,10.0,89,54,8,2023-10-27 05:00:00+00:00
32,180,0,10.0,90,53,8,2023-10-27 06:00:00+00:00
33,180,0,10.0,90,53,8,2023-10-27 07:00:00+00:00
34,225,0,10.0,91,53,7,2023-10-27 08:00:00+00:00
35,225,0,10.0,91,52,7,2023-10-27 09:00:00+00:00
36,225,0,9.444444444444445,91,52,6,2023-10-27 10:00:00+00:00
37,225,0,8.88888888888889,87,52,6,2023-10-27 11:00:00+00:00
38,270,0,8.333333333333334,84,52,6,2023-10-27 12:00:00+00:00
39,270,0,8.333333333333334,83,52,6,2023-10-27 13:00:00+00:00
40,270,0,8.88888888888889,76,55,6,2023-10-27 14:00:00+00:00
41,270,0,10.0,66,61,6,2023-10-27 15:00:00+00:00
42,270,0,10.555555555555555,62,64,6,2023-10-27 16:00:00+00:00
43,270,0,11.11111111111111,59,66,6,2023-10-27 17:00:00+00:00
44,270,0,11.11111111111111,54,69,6,2023-10-27 18:00:00+00:00
45,225,0,11.11111111111111,51,71,6,2023-10-27 19:00:00+00:00
46,225,0,11.666666666666666,54,70,6,2023-10-27 20:00:00+00:00
47,225,0,11.666666666666666,57,69,6,2023-10-27 21:00:00+00:00
48,225,0,11.666666666666666,59,68,6,2023-10-27 22:00:00+00:00
49,225,0,11.666666666666666,64,66,5,2023-10-27 23:00:00+00:00
50,270,0,11.666666666666666,74,61,5,2023-10-28 00:00:00+00:00
51,270,1,11.11111111111111,80,59,3,2023-10-28 01:00:00+00:00
52,270,1,11.11111111111111,82,58,3,2023-10-28 02:00:00+00:00
53,270,1,11.11111111111111,85,56,5,2023-10-28 03:00:00+00:00
54,270,1,11.11111111111111,88,55,5,2023-10-28 04:00:00+00:00
55,270,1,10.555555555555555,87,55,5,2023-10-28 05:00:00+00:00
56,315,1,10.555555555555555,88,54,5,2023-10-28 06:00:00+00:00
57,315,0,10.555555555555555,89,54,6,2023-10-28 07:00:00+00:00
58,315,0,10.555555555555555,89,54,6,2023-10-28 08:00:00+00:00
59,315,0,10.555555555555555,91,54,7,2023-10-28 09:00:00+00:00
60,315,0,10.555555555555555,92,54,7,2023-10-28 10:00:00+00:00
61,315,0,10.555555555555555,91,54,7,2023-10-28 11:00:00+00:00
62,315,0,10.555555555555555,91,54,8,2023-10-28 12:00:00+00:00
63,315,0,10.555555555555555,92,54,8,2023-10-28 13:00:00+00:00
64,315,0,11.666666666666666,87,57,8,2023-10-28 14:00:00+00:00
65,315,0,12.777777777777779,77,62,9,2023-10-28 15:00:00+00:00
66,315,0,13.333333333333334,73,65,9,2023-10-28 16:00:00+00:00
67,315,0,15.0,74,67,8,2023-10-28 17:00:00+00:00
68,315,0,15.0,69,70,8,2023-10-28 18:00:00+00:00
69,270,0,15.0,65,72,7,2023-10-28 19:00:00+00:00
70,270,0,15.0,66,71,8,2023-10-28 20:00:00+00:00
71,225,0,15.0,67,70,8,2023-10-28 21:00:00+00:00
72,225,0,14.444444444444445,67,70,8,2023-10-28 22:00:00+00:00
73,225,0,14.444444444444445,72,67,6,2023-10-28 23:00:00+00:00
74,225,0,13.88888888888889,80,63,2,2023-10-29 00:00:00+00:00
75,225,1,13.333333333333334,85,61,0,2023-10-29 01:00:00+00:00
76,225,1,13.333333333333334,87,60,1,2023-10-29 02:00:00+00:00
77,225,1,13.333333333333334,89,59,3,2023-10-29 03:00:00+00:00
78,225,1,12.777777777777779,91,58,6,2023-10-29 04:00:00+00:00
79,225,1,12.777777777777779,90,58,6,2023-10-29 05:00:00+00:00
80,270,1,12.222222222222221,91,57,6,2023-10-29 06:00:00+00:00
81,270,2,12.222222222222221,91,57,6,2023-10-29 07:00:00+00:00
82,270,2,12.222222222222221,91,56,5,2023-10-29 08:00:00+00:00
83,270,2,12.222222222222221,93,56,5,2023-10-29 09:00:00+00:00
