,windDirection,probabilityOfPrecipitation_percent,dewpoint_degC,relativeHumidity_percent,temperature_F,windSpeed_mph,timestamp
0,"(-1, 0)",3,11.11111111111111,89,55,17,2023-10-30 14:00:00+00:00
1,"(-1, 0)",5,11.666666666666666,82,59,21,2023-10-30 15:00:00+00:00
2,"(-1, 0)",10,12.222222222222221,76,62,21,2023-10-30 16:00:00+00:00
3,"(-1, 0)",16,12.222222222222221,73,62,20,2023-10-30 17:00:00+00:00
4,"(-1, 0)",21,11.666666666666666,74,62,18,2023-10-30 18:00:00+00:00
5,"(-1, 0)",27,11.11111111111111,73,61,18,2023-10-30 19:00:00+00:00
6,"(-1, 0)",27,10.555555555555555,76,59,18,2023-10-30 20:00:00+00:00
7,"(-1, 0)",19,10.0,85,55,17,2023-10-30 21:00:00+00:00
8,"(-1, 0)",30,9.444444444444445,90,52,17,2023-10-30 22:00:00+00:00
9,"(-0.7071067811865476, 0.7071067811865476)",19,8.333333333333334,90,49,17,2023-10-30 23:00:00+00:00
10,"(-0.7071067811865476, 0.7071067811865476)",20,7.222222222222222,93,47,17,2023-10-31 00:00:00+00:00
11,"(-0.7071067811865476, 0.7071067811865476)",17,6.111111111111111,94,45,17,2023-10-31 01:00:00+00:00
12,"(-0.7071067811865476, 0.7071067811865476)",14,5.555555555555555,95,44,17,2023-10-31 02:00:00+00:00
13,"(-0.7071067811865476, 0.7071067811865476)",11,5.555555555555555,98,43,15,2023-10-31 03:00:00+00:00
14,"(-0.7071067811865476, 0.7071067811865476)",14,5.0,97,42,14,2023-10-31 04:00:00+00:00
15,"(-0.7071067811865476, 0.7071067811865476)",17,4.444444444444445,95,41,13,2023-10-31 05:00:00+00:00
16,"(-0.7071067811865476, 0.7071067811865476)",20,3.888888888888889,96,40,12,2023-10-31 06:00:00+00:00
17,"(-0.7071067811865476, 0.7071067811865476)",23,3.3333333333333335,93,40,12,2023-10-31 07:00:00+00:00
18,"(-0.7071067811865476, 0.7071067811865476)",26,2.7777777777777777,93,39,10,2023-10-31 08:00:00+00:00
