,number,name,startTime,endTime,isDaytime,temperature,temperatureUnit,temperatureTrend,probabilityOfPrecipitation,dewpoint,relativeHumidity,windSpeed,windDirection,icon,shortForecast,detailedForecast
37,38,,2023-12-05T11:00:00-05:00,2023-12-05T12:00:00-05:00,True,39,F,,"{'unitCode': 'wmoUnit:percent', 'value': 2}","{'unitCode': 'wmoUnit:degC', 'value': 0}","{'unitCode': 'wmoUnit:percent', 'value': 73}",7 mph,W,"https://api.weather.gov/icons/land/day/sct,2?size=small",Mostly Sunny,
38,39,,2023-12-05T12:00:00-05:00,2023-12-05T13:00:00-05:00,True,41,F,,"{'unitCode': 'wmoUnit:percent', 'value': 2}","{'unitCode': 'wmoUnit:degC', 'value': -0.5555555555555556}","{'unitCode': 'wmoUnit:percent', 'value': 68}",8 mph,W,"https://api.weather.gov/icons/land/day/sct,2?size=small",Mostly Sunny,
39,40,,2023-12-05T13:00:00-05:00,2023-12-05T14:00:00-05:00,True,42,F,,"{'unitCode': 'wmoUnit:percent', 'value': 7}","{'unitCode': 'wmoUnit:degC', 'value': -0.5555555555555556}","{'unitCode': 'wmoUnit:percent', 'value': 64}",9 mph,W,"https://api.weather.gov/icons/land/day/sct,7?size=small",Mostly Sunny,
40,41,,2023-12-05T14:00:00-05:00,2023-12-05T15:00:00-05:00,True,42,F,,"{'unitCode': 'wmoUnit:percent', 'value': 7}","{'unitCode': 'wmoUnit:degC', 'value': -1.1111111111111112}","{'unitCode': 'wmoUnit:percent', 'value': 61}",9 mph,W,"https://api.weather.gov/icons/land/day/sct,7?size=small",Mostly Sunny,
41,42,,2023-12-05T15:00:00-05:00,2023-12-05T16:00:00-05:00,True,42,F,,"{'unitCode': 'wmoUnit:percent', 'value': 7}","{'unitCode': 'wmoUnit:degC', 'value': -1.6666666666666667}","{'unitCode': 'wmoUnit:percent', 'value': 60}",9 mph,W,"https://api.weather.gov/icons/land/day/sct,7?size=small",Mostly Sunny,
42,43,,2023-12-05T16:00:00-05:00,2023-12-05T17:00:00-05:00,True,41,F,,"{'unitCode': 'wmoUnit:percent', 'value': 7}","{'unitCode': 'wmoUnit:degC', 'value': -1.6666666666666667}","{'unitCode': 'wmoUnit:percent', 'value': 62}",9 mph,W,"https://api.weather.gov/icons/land/day/sct,7?size=small",Mostly Sunny,
43,44,,2023-12-05T17:00:00-05:00,2023-12-05T18:00:00-05:00,True,39,F,,"{'unitCode': 'wmoUnit:percent', 'value': 7}","{'unitCode': 'wmoUnit:degC', 'value': -1.6666666666666667}","{'unitCode': 'wmoUnit:percent', 'value': 66}",9 mph,W,"https://api.weather.gov/icons/land/day/sct,7?size=small",Mostly Sunny,
44,45,,2023-12-05T18:00:00-05:00,2023-12-05T19:00:00-05:00,False,37,F,,"{'unitCode': 'wmoUnit:percent', 'value': 7}","{'unitCode': 'wmoUnit:degC', 'value': -1.6666666666666667}","{'unitCode': 'wmoUnit:percent', 'value': 72}",9 mph,W,"https://api.weather.gov/icons/land/night/sct,7?size=small",Partly Cloudy,
45,46,,2023-12-05T19:00:00-05:00,2023-12-05T20:00:00-05:00,False,36,F,,"{'unitCode': 'wmoUnit:percent', 'value': 50}","{'unitCode': 'wmoUnit:degC', 'value': -1.1111111111111112}","{'unitCode': 'wmoUnit:percent', 'value': 78}",8 mph,NW,"https://api.weather.gov/icons/land/night/rain_showers,50?size=small",Chance Rain Showers,
46,47,,2023-12-05T20:00:00-05:00,2023-12-05T21:00:00-05:00,False,35,F,,"{'unitCode': 'wmoUnit:percent', 'value': 50}","{'unitCode': 'wmoUnit:degC', 'value': -1.1111111111111112}","{'unitCode': 'wmoUnit:percent', 'value': 83}",9 mph,NW,"https://api.weather.gov/icons/land/night/rain_showers,50?size=small",Chance Rain Showers,
47,48,,2023-12-05T21:00:00-05:00,2023-12-05T22:00:00-05:00,False,34,F,,"{'unitCode': 'wmoUnit:percent', 'value': 50}","{'unitCode': 'wmoUnit:degC', 'value': -1.1111111111111112}","{'unitCode': 'wmoUnit:percent', 'value': 85}",9 mph,W,"https://api.weather.gov/icons/land/night/rain_showers,50?size=small",Chance Rain Showers,
48,49,,2023-12-05T22:00:00-05:00,2023-12-05T23:00:00-05:00,False,34,F,,"{'unitCode': 'wmoUnit:percent', 'value': 50}","{'unitCode': 'wmoUnit:degC', 'value': -1.1111111111111112}","{'unitCode': 'wmoUnit:percent', 'value': 87}",9 mph,W,"https://api.weather.gov/icons/land/night/snow,50?size=small",Chance Rain And Snow Showers,
49,50,,2023-12-05T23:00:00-05:00,2023-12-06T00:00:00-05:00,False,34,F,,"{'unitCode': 'wmoUnit:percent', 'value': 50}","{'unitCode': 'wmoUnit:degC', 'value': -1.1111111111111112}","{'unitCode': 'wmoUnit:percent', 'value': 87}",9 mph,NW,"https://api.weather.gov/icons/land/night/snow,50?size=small",Chance Rain And Snow Showers,
50,51,,2023-12-06T00:00:00-05:00,2023-12-06T01:00:00-05:00,False,34,F,,"{'unitCode': 'wmoUnit:percent', 'value': 50}","{'unitCode': 'wmoUnit:degC', 'value': -1.1111111111111112}","{'unitCode': 'wmoUnit:percent', 'value': 86}",10 mph,NW,"https://api.weather.gov/icons/land/night/snow,50?size=small",Chance Rain And Snow Showers,
51,52,,2023-12-06T01:00:00-05:00,2023-12-06T02:00:00-05:00,False,33,F,,"{'unitCode': 'wmoUnit:percent', 'value': 56}","{'unitCode': 'wmoUnit:degC', 'value': -1.1111111111111112}","{'unitCode': 'wmoUnit:percent', 'value': 86}",10 mph,NW,"https://api.weather.gov/icons/land/night/snow,56?size=small",Rain And Snow Showers Likely,
52,53,,2023-12-06T02:00:00-05:00,2023-12-06T03:00:00-05:00,False,33,F,,"{'unitCode': 'wmoUnit:percent', 'value': 56}","{'unitCode': 'wmoUnit:degC', 'value': -1.1111111111111112}","{'unitCode': 'wmoUnit:percent', 'value': 87}",10 mph,NW,"https://api.weather.gov/icons/land/night/snow,56?size=small",Snow Showers Likely,
53,54,,2023-12-06T03:00:00-05:00,2023-12-06T04:00:00-05:00,False,32,F,,"{'unitCode': 'wmoUnit:percent', 'value': 56}","{'unitCode': 'wmoUnit:degC', 'value': -1.1111111111111112}","{'unitCode': 'wmoUnit:percent', 'value': 89}",10 mph,NW,"https://api.weather.gov/icons/land/night/snow,56?size=small",Snow Showers Likely,
54,55,,2023-12-06T04:00:00-05:00,2023-12-06T05:00:00-05:00,False,32,F,,"{'unitCode': 'wmoUnit:percent', 'value': 56}","{'unitCode': 'wmoUnit:degC', 'value': -1.1111111111111112}","{'unitCode': 'wmoUnit:percent', 'value': 90}",12 mph,NW,"https://api.weather.gov/icons/land/night/snow,56?size=small",Snow Showers Likely,
55,56,,2023-12-06T05:00:00-05:00,2023-12-06T06:00:00-05:00,False,32,F,,"{'unitCode': 'wmoUnit:percent', 'value': 56}","{'unitCode': 'wmoUnit:degC', 'value': -1.6666666666666667}","{'unitCode': 'wmoUnit:percent', 'value': 90}",13 mph,NW,"https://api.weather.gov/icons/land/night/snow,56?size=small",Snow Showers Likely,
56,57,,2023-12-06T06:00:00-05:00,2023-12-06T07:00:00-05:00,True,31,F,,"{'unitCode': 'wmoUnit:percent', 'value': 56}","{'unitCode': 'wmoUnit:degC', 'value': -2.2222222222222223}","{'unitCode': 'wmoUnit:percent', 'value': 90}",14 mph,NW,"https://api.weather.gov/icons/land/day/snow,56?size=small",Snow Showers Likely,
57,58,,2023-12-06T07:00:00-05:00,2023-12-06T08:00:00-05:00,True,31,F,,"{'unitCode': 'wmoUnit:percent', 'value': 38}","{'unitCode': 'wmoUnit:degC', 'value': -2.2222222222222223}","{'unitCode': 'wmoUnit:percent', 'value': 88}",15 mph,NW,"https://api.weather.gov/icons/land/day/snow,38?size=small",Chance Snow Showers,
58,59,,2023-12-06T08:00:00-05:00,2023-12-06T09:00:00-05:00,True,31,F,,"{'unitCode': 'wmoUnit:percent', 'value': 38}","{'unitCode': 'wmoUnit:degC', 'value': -2.2222222222222223}","{'unitCode': 'wmoUnit:percent', 'value': 87}",16 mph,NW,"https://api.weather.gov/icons/land/day/snow,38?size=small",Chance Snow Showers,
59,60,,2023-12-06T09:00:00-05:00,2023-12-06T10:00:00-05:00,True,32,F,,"{'unitCode': 'wmoUnit:percent', 'value': 38}","{'unitCode': 'wmoUnit:degC', 'value': -2.2222222222222223}","{'unitCode': 'wmoUnit:percent', 'value': 86}",17 mph,NW,"https://api.weather.gov/icons/land/day/snow,38?size=small",Chance Snow Showers,
60,61,,2023-12-06T10:00:00-05:00,2023-12-06T11:00:00-05:00,True,32,F,,"{'unitCode': 'wmoUnit:percent', 'value': 38}","{'unitCode': 'wmoUnit:degC', 'value': -2.2222222222222223}","{'unitCode': 'wmoUnit:percent', 'value': 83}",20 mph,NW,"https://api.weather.gov/icons/land/day/snow,38?size=small",Chance Snow Showers,
61,62,,2023-12-06T11:00:00-05:00,2023-12-06T12:00:00-05:00,True,33,F,,"{'unitCode': 'wmoUnit:percent', 'value': 38}","{'unitCode': 'wmoUnit:degC', 'value': -2.7777777777777777}","{'unitCode': 'wmoUnit:percent', 'value': 79}",20 mph,NW,"https://api.weather.gov/icons/land/day/snow,38?size=small",Chance Snow Showers,
62,63,,2023-12-06T12:00:00-05:00,2023-12-06T13:00:00-05:00,True,34,F,,"{'unitCode': 'wmoUnit:percent', 'value': 38}","{'unitCode': 'wmoUnit:degC', 'value': -3.3333333333333335}","{'unitCode': 'wmoUnit:percent', 'value': 75}",20 mph,NW,"https://api.weather.gov/icons/land/day/snow,38?size=small",Chance Rain And Snow Showers,
63,64,,2023-12-06T13:00:00-05:00,2023-12-06T14:00:00-05:00,True,34,F,,"{'unitCode': 'wmoUnit:percent', 'value': 33}","{'unitCode': 'wmoUnit:degC', 'value': -3.3333333333333335}","{'unitCode': 'wmoUnit:percent', 'value': 72}",20 mph,NW,"https://api.weather.gov/icons/land/day/snow,33?size=small",Chance Rain And Snow Showers,
64,65,,2023-12-06T14:00:00-05:00,2023-12-06T15:00:00-05:00,True,34,F,,"{'unitCode': 'wmoUnit:percent', 'value': 33}","{'unitCode': 'wmoUnit:degC', 'value': -3.888888888888889}","{'unitCode': 'wmoUnit:percent', 'value': 70}",20 mph,NW,"https://api.weather.gov/icons/land/day/snow,33?size=small",Chance Rain And Snow Showers,
65,66,,2023-12-06T15:00:00-05:00,2023-12-06T16:00:00-05:00,True,33,F,,"{'unitCode': 'wmoUnit:percent', 'value': 33}","{'unitCode': 'wmoUnit:degC', 'value': -3.888888888888889}","{'unitCode': 'wmoUnit:percent', 'value': 70}",20 mph,NW,"https://api.weather.gov/icons/land/day/snow,33?size=small",Chance Rain And Snow Showers,
66,67,,2023-12-06T16:00:00-05:00,2023-12-06T17:00:00-05:00,True,32,F,,"{'unitCode': 'wmoUnit:percent', 'value': 33}","{'unitCode': 'wmoUnit:degC', 'value': -4.444444444444445}","{'unitCode': 'wmoUnit:percent', 'value': 72}",20 mph,NW,"https://api.weather.gov/icons/land/day/snow,33?size=small",Chance Snow Showers,
67,68,,2023-12-06T17:00:00-05:00,2023-12-06T18:00:00-05:00,True,31,F,,"{'unitCode': 'wmoUnit:percent', 'value': 33}","{'unitCode': 'wmoUnit:degC', 'value': -4.444444444444445}","{'unitCode': 'wmoUnit:percent', 'value': 74}",20 mph,NW,"https://api.weather.gov/icons/land/day/snow,33?size=small",Chance Snow Showers,
68,69,,2023-12-06T18:00:00-05:00,2023-12-06T19:00:00-05:00,False,30,F,,"{'unitCode': 'wmoUnit:percent', 'value': 33}","{'unitCode': 'wmoUnit:degC', 'value': -4.444444444444445}","{'unitCode': 'wmoUnit:percent', 'value': 76}",21 mph,NW,"https://api.weather.gov/icons/land/night/snow,33?size=small",Chance Snow Showers,
69,70,,2023-12-06T19:00:00-05:00,2023-12-06T20:00:00-05:00,False,29,F,,"{'unitCode': 'wmoUnit:percent', 'value': 5}","{'unitCode': 'wmoUnit:degC', 'value': -5}","{'unitCode': 'wmoUnit:percent', 'value': 79}",20 mph,NW,"https://api.weather.gov/icons/land/night/sct,5?size=small",Partly Cloudy,
70,71,,2023-12-06T20:00:00-05:00,2023-12-06T21:00:00-05:00,False,28,F,,"{'unitCode': 'wmoUnit:percent', 'value': 5}","{'unitCode': 'wmoUnit:degC', 'value': -5}","{'unitCode': 'wmoUnit:percent', 'value': 80}",18 mph,NW,"https://api.weather.gov/icons/land/night/sct,5?size=small",Partly Cloudy,
71,72,,2023-12-06T21:00:00-05:00,2023-12-06T22:00:00-05:00,False,28,F,,"{'unitCode': 'wmoUnit:percent', 'value': 5}","{'unitCode': 'wmoUnit:degC', 'value': -5}","{'unitCode': 'wmoUnit:percent', 'value': 82}",16 mph,NW,"https://api.weather.gov/icons/land/night/sct,5?size=small",Partly Cloudy,
72,73,,2023-12-06T22:00:00-05:00,2023-12-06T23:00:00-05:00,False,27,F,,"{'unitCode': 'wmoUnit:percent', 'value': 5}","{'unitCode': 'wmoUnit:degC', 'value': -5.555555555555555}","{'unitCode': 'wmoUnit:percent', 'value': 82}",14 mph,NW,"https://api.weather.gov/icons/land/night/sct,5?size=small",Partly Cloudy,
73,74,,2023-12-06T23:00:00-05:00,2023-12-07T00:00:00-05:00,False,26,F,,"{'unitCode': 'wmoUnit:percent', 'value': 5}","{'unitCode': 'wmoUnit:degC', 'value': -5.555555555555555}","{'unitCode': 'wmoUnit:percent', 'value': 83}",12 mph,NW,"https://api.weather.gov/icons/land/night/sct,5?size=small",Partly Cloudy,
74,75,,2023-12-07T00:00:00-05:00,2023-12-07T01:00:00-05:00,False,26,F,,"{'unitCode': 'wmoUnit:percent', 'value': 5}","{'unitCode': 'wmoUnit:degC', 'value': -5.555555555555555}","{'unitCode': 'wmoUnit:percent', 'value': 83}",10 mph,NW,"https://api.weather.gov/icons/land/night/sct,5?size=small",Partly Cloudy,
75,76,,2023-12-07T01:00:00-05:00,2023-12-07T02:00:00-05:00,False,26,F,,"{'unitCode': 'wmoUnit:percent', 'value': 4}","{'unitCode': 'wmoUnit:degC', 'value': -6.111111111111111}","{'unitCode': 'wmoUnit:percent', 'value': 83}",9 mph,NW,"https://api.weather.gov/icons/land/night/sct,4?size=small",Partly Cloudy,
