,windDirection,probabilityOfPrecipitation_percent,dewpoint_degC,relativeHumidity_percent,temperature_F,windSpeed_mph,timestamp
0,W,1,12.222222222222221,86,58,5,2023-10-30 03:00:00+00:00
1,W,1,12.222222222222221,87,57,5,2023-10-30 04:00:00+00:00
2,W,1,11.666666666666666,88,57,5,2023-10-30 05:00:00+00:00
3,W,1,11.666666666666666,88,56,5,2023-10-30 06:00:00+00:00
4,W,1,11.11111111111111,89,56,5,2023-10-30 07:00:00+00:00
5,W,1,11.11111111111111,88,55,6,2023-10-30 08:00:00+00:00
6,W,1,10.555555555555555,87,55,7,2023-10-30 09:00:00+00:00
7,W,1,10.555555555555555,86,55,8,2023-10-30 10:00:00+00:00
8,W,4,10.0,84,55,9,2023-10-30 11:00:00+00:00
9,W,2,10.0,84,55,12,2023-10-30 12:00:00+00:00
10,W,4,10.555555555555555,88,55,14,2023-10-30 13:00:00+00:00
11,W,6,11.11111111111111,88,56,16,2023-10-30 14:00:00+00:00
