,number,name,startTime,endTime,isDaytime,temperature,temperatureUnit,temperatureTrend,probabilityOfPrecipitation,dewpoint,relativeHumidity,windSpeed,windDirection,icon,shortForecast,detailedForecast
0,1,,2023-11-19T15:00:00-05:00,2023-11-19T16:00:00-05:00,True,56,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -2.2222222222222223}","{'unitCode': 'wmoUnit:percent', 'value': 34}",2 mph,W,"https://api.weather.gov/icons/land/day/skc,0?size=small",Sunny,
1,2,,2023-11-19T16:00:00-05:00,2023-11-19T17:00:00-05:00,True,54,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -1.6666666666666667}","{'unitCode': 'wmoUnit:percent', 'value': 37}",2 mph,W,"https://api.weather.gov/icons/land/day/skc,0?size=small",Sunny,
2,3,,2023-11-19T17:00:00-05:00,2023-11-19T18:00:00-05:00,True,51,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -2.2222222222222223}","{'unitCode': 'wmoUnit:percent', 'value': 41}",1 mph,S,"https://api.weather.gov/icons/land/day/skc,0?size=small",Sunny,
3,4,,2023-11-19T18:00:00-05:00,2023-11-19T19:00:00-05:00,False,46,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -2.2222222222222223}","{'unitCode': 'wmoUnit:percent', 'value': 48}",1 mph,S,"https://api.weather.gov/icons/land/night/skc,0?size=small",Clear,
4,5,,2023-11-19T19:00:00-05:00,2023-11-19T20:00:00-05:00,False,43,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -3.3333333333333335}","{'unitCode': 'wmoUnit:percent', 'value': 51}",2 mph,S,"https://api.weather.gov/icons/land/night/few,0?size=small",Mostly Clear,
5,6,,2023-11-19T20:00:00-05:00,2023-11-19T21:00:00-05:00,False,42,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -2.7777777777777777}","{'unitCode': 'wmoUnit:percent', 'value': 54}",3 mph,S,"https://api.weather.gov/icons/land/night/few,0?size=small",Mostly Clear,
6,7,,2023-11-19T21:00:00-05:00,2023-11-19T22:00:00-05:00,False,40,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -2.7777777777777777}","{'unitCode': 'wmoUnit:percent', 'value': 57}",2 mph,SE,"https://api.weather.gov/icons/land/night/few,0?size=small",Mostly Clear,
7,8,,2023-11-19T22:00:00-05:00,2023-11-19T23:00:00-05:00,False,40,F,,"{'unitCode': 'wmoUnit:percent', 'value': 1}","{'unitCode': 'wmoUnit:degC', 'value': -2.7777777777777777}","{'unitCode': 'wmoUnit:percent', 'value': 60}",2 mph,SE,"https://api.weather.gov/icons/land/night/few,1?size=small",Mostly Clear,
8,9,,2023-11-19T23:00:00-05:00,2023-11-20T00:00:00-05:00,False,38,F,,"{'unitCode': 'wmoUnit:percent', 'value': 1}","{'unitCode': 'wmoUnit:degC', 'value': -2.7777777777777777}","{'unitCode': 'wmoUnit:percent', 'value': 63}",2 mph,SE,"https://api.weather.gov/icons/land/night/few,1?size=small",Mostly Clear,
9,10,,2023-11-20T00:00:00-05:00,2023-11-20T01:00:00-05:00,False,38,F,,"{'unitCode': 'wmoUnit:percent', 'value': 1}","{'unitCode': 'wmoUnit:degC', 'value': -2.7777777777777777}","{'unitCode': 'wmoUnit:percent', 'value': 63}",2 mph,SE,"https://api.weather.gov/icons/land/night/few,1?size=small",Mostly Clear,
10,11,,2023-11-20T01:00:00-05:00,2023-11-20T02:00:00-05:00,False,38,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -2.2222222222222223}","{'unitCode': 'wmoUnit:percent', 'value': 67}",2 mph,SE,"https://api.weather.gov/icons/land/night/few,0?size=small",Mostly Clear,
11,12,,2023-11-20T02:00:00-05:00,2023-11-20T03:00:00-05:00,False,38,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -2.2222222222222223}","{'unitCode': 'wmoUnit:percent', 'value': 68}",2 mph,SE,"https://api.weather.gov/icons/land/night/few,0?size=small",Mostly Clear,
12,13,,2023-11-20T03:00:00-05:00,2023-11-20T04:00:00-05:00,False,37,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -2.2222222222222223}","{'unitCode': 'wmoUnit:percent', 'value': 68}",3 mph,SE,"https://api.weather.gov/icons/land/night/few,0?size=small",Mostly Clear,
13,14,,2023-11-20T04:00:00-05:00,2023-11-20T05:00:00-05:00,False,36,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -2.2222222222222223}","{'unitCode': 'wmoUnit:percent', 'value': 72}",5 mph,SE,"https://api.weather.gov/icons/land/night/few,0?size=small",Mostly Clear,
14,15,,2023-11-20T05:00:00-05:00,2023-11-20T06:00:00-05:00,False,36,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -0.5555555555555556}","{'unitCode': 'wmoUnit:percent', 'value': 79}",5 mph,SE,"https://api.weather.gov/icons/land/night/few,0?size=small",Mostly Clear,
15,16,,2023-11-20T06:00:00-05:00,2023-11-20T07:00:00-05:00,True,36,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -0.5555555555555556}","{'unitCode': 'wmoUnit:percent', 'value': 79}",5 mph,SE,"https://api.weather.gov/icons/land/day/sct,0?size=small",Mostly Sunny,
16,17,,2023-11-20T07:00:00-05:00,2023-11-20T08:00:00-05:00,True,36,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -1.6666666666666667}","{'unitCode': 'wmoUnit:percent', 'value': 76}",6 mph,E,"https://api.weather.gov/icons/land/day/few,0?size=small",Sunny,
17,18,,2023-11-20T08:00:00-05:00,2023-11-20T09:00:00-05:00,True,37,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -1.1111111111111112}","{'unitCode': 'wmoUnit:percent', 'value': 77}",7 mph,SE,"https://api.weather.gov/icons/land/day/few,0?size=small",Sunny,
18,19,,2023-11-20T09:00:00-05:00,2023-11-20T10:00:00-05:00,True,40,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -0.5555555555555556}","{'unitCode': 'wmoUnit:percent', 'value': 69}",8 mph,SE,"https://api.weather.gov/icons/land/day/sct,0?size=small",Mostly Sunny,
19,20,,2023-11-20T10:00:00-05:00,2023-11-20T11:00:00-05:00,True,44,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -0.5555555555555556}","{'unitCode': 'wmoUnit:percent', 'value': 61}",10 mph,SE,"https://api.weather.gov/icons/land/day/sct,0?size=small",Mostly Sunny,
20,21,,2023-11-20T11:00:00-05:00,2023-11-20T12:00:00-05:00,True,46,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -1.1111111111111112}","{'unitCode': 'wmoUnit:percent', 'value': 53}",12 mph,SE,"https://api.weather.gov/icons/land/day/sct,0?size=small",Mostly Sunny,
