,probabilityOfPrecipitation_percent,dewpoint_degC,relativeHumidity_percent,temperature_F,windSpeed_mph,timestamp,windDirection_x,windDirection_y
0,0,13.333333333333334,77,63,10,2023-10-28 16:00:00+00:00,-0.7071067811865476,0.7071067811865476
1,0,13.333333333333334,71,66,9,2023-10-28 17:00:00+00:00,-0.7071067811865476,0.7071067811865476
2,0,13.333333333333334,66,68,8,2023-10-28 18:00:00+00:00,-0.7071067811865476,0.7071067811865476
3,0,13.88888888888889,64,69,7,2023-10-28 19:00:00+00:00,-1.0,0.0
4,0,13.88888888888889,61,71,5,2023-10-28 20:00:00+00:00,-1.0,0.0
5,0,13.88888888888889,61,71,5,2023-10-28 21:00:00+00:00,-1.0,0.0
6,0,13.88888888888889,63,70,5,2023-10-28 22:00:00+00:00,-1.0,0.0
7,0,13.88888888888889,69,67,3,2023-10-28 23:00:00+00:00,-1.0,0.0
8,0,13.333333333333334,78,63,3,2023-10-29 00:00:00+00:00,-1.0,0.0
9,0,13.333333333333334,84,61,1,2023-10-29 01:00:00+00:00,-0.7071067811865476,-0.7071067811865476
10,0,13.333333333333334,86,60,1,2023-10-29 02:00:00+00:00,0.0,-1.0
11,0,13.88888888888889,93,59,2,2023-10-29 03:00:00+00:00,0.0,-1.0
12,0,13.333333333333334,93,58,1,2023-10-29 04:00:00+00:00,0.0,-1.0
13,0,13.333333333333334,93,58,5,2023-10-29 05:00:00+00:00,0.0,-1.0
14,0,12.777777777777779,93,57,2,2023-10-29 06:00:00+00:00,0.0,-1.0
15,0,12.777777777777779,95,56,5,2023-10-29 07:00:00+00:00,-0.7071067811865476,-0.7071067811865476
16,0,12.777777777777779,96,56,5,2023-10-29 08:00:00+00:00,-0.7071067811865476,-0.7071067811865476
17,0,12.222222222222221,95,56,1,2023-10-29 09:00:00+00:00,-0.7071067811865476,-0.7071067811865476
18,0,12.222222222222221,97,55,5,2023-10-29 10:00:00+00:00,-0.7071067811865476,-0.7071067811865476
19,0,12.222222222222221,97,55,3,2023-10-29 11:00:00+00:00,-1.0,0.0
20,0,12.222222222222221,93,56,3,2023-10-29 12:00:00+00:00,-1.0,0.0
21,0,11.666666666666666,91,56,5,2023-10-29 13:00:00+00:00,-1.0,0.0
22,0,12.222222222222221,86,58,7,2023-10-29 14:00:00+00:00,-1.0,0.0
23,0,12.777777777777779,80,61,8,2023-10-29 15:00:00+00:00,-1.0,0.0
24,0,12.777777777777779,75,63,9,2023-10-29 16:00:00+00:00,-1.0,0.0
25,0,12.777777777777779,71,65,10,2023-10-29 17:00:00+00:00,-1.0,0.0
26,0,12.777777777777779,66,66,10,2023-10-29 18:00:00+00:00,-1.0,0.0
