,number,name,startTime,endTime,isDaytime,temperature,temperatureUnit,temperatureTrend,probabilityOfPrecipitation,dewpoint,relativeHumidity,windSpeed,windDirection,icon,shortForecast,detailedForecast
0,1,,2023-12-03T13:00:00-05:00,2023-12-03T14:00:00-05:00,True,58,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': 7.777777777777778}","{'unitCode': 'wmoUnit:percent', 'value': 65}",17 mph,W,"https://api.weather.gov/icons/land/day/bkn,0?size=small",Partly Sunny,
1,2,,2023-12-03T14:00:00-05:00,2023-12-03T15:00:00-05:00,True,57,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': 6.666666666666667}","{'unitCode': 'wmoUnit:percent', 'value': 63}",20 mph,W,"https://api.weather.gov/icons/land/day/bkn,0?size=small",Partly Sunny,
2,3,,2023-12-03T15:00:00-05:00,2023-12-03T16:00:00-05:00,True,54,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': 6.111111111111111}","{'unitCode': 'wmoUnit:percent', 'value': 66}",21 mph,W,"https://api.weather.gov/icons/land/day/wind_bkn,0?size=small",Partly Sunny,
3,4,,2023-12-03T16:00:00-05:00,2023-12-03T17:00:00-05:00,True,52,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': 5.555555555555555}","{'unitCode': 'wmoUnit:percent', 'value': 67}",21 mph,W,"https://api.weather.gov/icons/land/day/wind_bkn,0?size=small",Partly Sunny,
4,5,,2023-12-03T17:00:00-05:00,2023-12-03T18:00:00-05:00,True,50,F,,"{'unitCode': 'wmoUnit:percent', 'value': 1}","{'unitCode': 'wmoUnit:degC', 'value': 5}","{'unitCode': 'wmoUnit:percent', 'value': 70}",22 mph,W,"https://api.weather.gov/icons/land/day/wind_bkn,1?size=small",Partly Sunny,
5,6,,2023-12-03T18:00:00-05:00,2023-12-03T19:00:00-05:00,False,48,F,,"{'unitCode': 'wmoUnit:percent', 'value': 1}","{'unitCode': 'wmoUnit:degC', 'value': 4.444444444444445}","{'unitCode': 'wmoUnit:percent', 'value': 76}",21 mph,W,"https://api.weather.gov/icons/land/night/wind_bkn,1?size=small",Mostly Cloudy,
6,7,,2023-12-03T19:00:00-05:00,2023-12-03T20:00:00-05:00,False,46,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': 4.444444444444445}","{'unitCode': 'wmoUnit:percent', 'value': 79}",22 mph,W,"https://api.weather.gov/icons/land/night/wind_bkn,0?size=small",Mostly Cloudy,
7,8,,2023-12-03T20:00:00-05:00,2023-12-03T21:00:00-05:00,False,45,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': 3.888888888888889}","{'unitCode': 'wmoUnit:percent', 'value': 79}",22 mph,W,"https://api.weather.gov/icons/land/night/wind_bkn,0?size=small",Mostly Cloudy,
8,9,,2023-12-03T21:00:00-05:00,2023-12-03T22:00:00-05:00,False,43,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': 3.3333333333333335}","{'unitCode': 'wmoUnit:percent', 'value': 80}",23 mph,W,"https://api.weather.gov/icons/land/night/wind_bkn,0?size=small",Mostly Cloudy,
9,10,,2023-12-03T22:00:00-05:00,2023-12-03T23:00:00-05:00,False,42,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': 2.2222222222222223}","{'unitCode': 'wmoUnit:percent', 'value': 79}",22 mph,NW,"https://api.weather.gov/icons/land/night/wind_bkn,0?size=small",Mostly Cloudy,
