,probabilityOfPrecipitation_percent,dewpoint_degC,relativeHumidity_percent,temperature_F,windSpeed_mph,timestamp,windDirection_x,windDirection_y,windSpeed_knots
0,0,-8.333333333333334,61,29,1,2023-11-03 08:00:00+00:00,-0.7071067811865476,-0.7071067811865476,1
1,0,-8.333333333333334,62,28,1,2023-11-03 09:00:00+00:00,-0.7071067811865476,-0.7071067811865476,1
2,0,-8.333333333333334,63,27,1,2023-11-03 10:00:00+00:00,-0.7071067811865476,-0.7071067811865476,1
3,0,-8.88888888888889,63,27,1,2023-11-03 11:00:00+00:00,-0.7071067811865476,-0.7071067811865476,1
4,0,-8.88888888888889,65,26,1,2023-11-03 12:00:00+00:00,-0.7071067811865476,-0.7071067811865476,1
5,0,-8.88888888888889,63,27,1,2023-11-03 13:00:00+00:00,-0.7071067811865476,-0.7071067811865476,1
6,0,-8.333333333333334,57,30,2,2023-11-03 14:00:00+00:00,-0.7071067811865476,-0.7071067811865476,2
7,0,-7.777777777777778,43,39,2,2023-11-03 15:00:00+00:00,0.0,-1.0,2
8,0,-7.222222222222222,32,47,2,2023-11-03 16:00:00+00:00,0.0,-1.0,2
9,0,-7.222222222222222,28,51,3,2023-11-03 17:00:00+00:00,0.0,-1.0,3
10,0,-6.666666666666667,27,53,5,2023-11-03 18:00:00+00:00,0.0,-1.0,4
11,0,-6.666666666666667,26,54,6,2023-11-03 19:00:00+00:00,0.0,-1.0,5
12,0,-6.111111111111111,27,54,6,2023-11-03 20:00:00+00:00,0.0,-1.0,5
13,0,-6.111111111111111,29,53,6,2023-11-03 21:00:00+00:00,0.0,-1.0,5
14,0,-5.555555555555555,31,51,6,2023-11-03 22:00:00+00:00,0.0,-1.0,5
15,0,-5.555555555555555,36,47,5,2023-11-03 23:00:00+00:00,0.0,-1.0,4
16,0,-5.555555555555555,43,42,3,2023-11-04 00:00:00+00:00,0.0,-1.0,3
17,0,-4.444444444444445,54,39,3,2023-11-04 01:00:00+00:00,-0.7071067811865476,-0.7071067811865476,3
18,0,-5.0,56,37,3,2023-11-04 02:00:00+00:00,-0.7071067811865476,-0.7071067811865476,3
19,0,-5.555555555555555,57,36,2,2023-11-04 03:00:00+00:00,-1.0,0.0,2
20,0,-5.555555555555555,56,36,2,2023-11-04 04:00:00+00:00,-1.0,0.0,2
21,0,-6.111111111111111,57,35,3,2023-11-04 05:00:00+00:00,-1.0,0.0,3
22,0,-6.666666666666667,53,35,3,2023-11-04 06:00:00+00:00,-1.0,0.0,3
23,0,-7.222222222222222,50,35,5,2023-11-04 07:00:00+00:00,-1.0,0.0,4
24,0,-7.777777777777778,49,35,5,2023-11-04 08:00:00+00:00,-1.0,0.0,4
25,0,-7.777777777777778,49,36,6,2023-11-04 09:00:00+00:00,-1.0,0.0,5
26,0,-7.777777777777778,48,36,7,2023-11-04 10:00:00+00:00,-1.0,0.0,6
27,0,-7.222222222222222,49,36,7,2023-11-04 11:00:00+00:00,-1.0,0.0,6
28,0,-7.222222222222222,53,34,7,2023-11-04 12:00:00+00:00,-0.7071067811865476,0.7071067811865476,6
29,0,-6.666666666666667,52,36,8,2023-11-04 13:00:00+00:00,-0.7071067811865476,0.7071067811865476,7
30,0,-6.111111111111111,49,38,7,2023-11-04 14:00:00+00:00,-1.0,0.0,6
31,0,-5.555555555555555,42,44,7,2023-11-04 15:00:00+00:00,-1.0,0.0,6
32,0,-4.444444444444445,35,51,7,2023-11-04 16:00:00+00:00,-1.0,0.0,6
33,0,-3.888888888888889,35,52,7,2023-11-04 17:00:00+00:00,-1.0,0.0,6
34,0,-2.7777777777777777,34,55,7,2023-11-04 18:00:00+00:00,-1.0,0.0,6
35,0,-2.2222222222222223,32,58,7,2023-11-04 19:00:00+00:00,-1.0,0.0,6
36,0,-1.6666666666666667,32,59,7,2023-11-04 20:00:00+00:00,-1.0,0.0,6
37,0,-1.1111111111111112,31,60,7,2023-11-04 21:00:00+00:00,-1.0,0.0,6
38,0,-1.1111111111111112,32,60,6,2023-11-04 22:00:00+00:00,-1.0,0.0,5
39,0,-1.1111111111111112,36,57,5,2023-11-04 23:00:00+00:00,-1.0,0.0,4
40,0,-0.5555555555555556,40,54,2,2023-11-05 00:00:00+00:00,-1.0,0.0,2
41,0,-0.5555555555555556,45,52,1,2023-11-05 01:00:00+00:00,-1.0,0.0,1
