,probabilityOfPrecipitation_percent,dewpoint_degC,relativeHumidity_percent,temperature_F,windSpeed_mph,timestamp,windDirection_x,windDirection_y,windSpeed_knots
0,0,8.88888888888889,57,63,10,2023-11-07 23:00:00+00:00,-1.0,0.0,9
1,0,8.88888888888889,60,62,9,2023-11-08 00:00:00+00:00,-1.0,0.0,8
2,0,8.88888888888889,66,59,8,2023-11-08 01:00:00+00:00,-1.0,0.0,7
3,0,8.88888888888889,69,58,8,2023-11-08 02:00:00+00:00,-1.0,0.0,7
4,0,8.333333333333334,72,56,9,2023-11-08 03:00:00+00:00,-1.0,0.0,8
5,1,8.333333333333334,75,55,9,2023-11-08 04:00:00+00:00,-1.0,0.0,8
6,2,8.88888888888889,79,54,9,2023-11-08 05:00:00+00:00,-1.0,0.0,8
7,2,8.88888888888889,82,54,9,2023-11-08 06:00:00+00:00,-1.0,0.0,8
8,2,8.88888888888889,86,52,9,2023-11-08 07:00:00+00:00,-1.0,0.0,8
9,2,8.88888888888889,86,52,8,2023-11-08 08:00:00+00:00,-1.0,0.0,7
10,2,8.333333333333334,85,51,7,2023-11-08 09:00:00+00:00,-0.7071067811865476,0.7071067811865476,6
11,1,7.777777777777778,85,51,5,2023-11-08 10:00:00+00:00,-0.7071067811865476,0.7071067811865476,4
12,1,7.777777777777778,87,50,5,2023-11-08 11:00:00+00:00,-1.0,0.0,4
13,1,7.777777777777778,89,49,5,2023-11-08 12:00:00+00:00,-1.0,0.0,4
14,0,7.777777777777778,89,49,5,2023-11-08 13:00:00+00:00,-1.0,0.0,4
15,0,8.333333333333334,80,53,5,2023-11-08 14:00:00+00:00,-1.0,0.0,4
16,0,9.444444444444445,72,57,6,2023-11-08 15:00:00+00:00,-1.0,0.0,5
17,0,10.0,65,61,7,2023-11-08 16:00:00+00:00,-0.7071067811865476,-0.7071067811865476,6
18,0,9.444444444444445,59,64,7,2023-11-08 17:00:00+00:00,-0.7071067811865476,-0.7071067811865476,6
19,0,8.88888888888889,53,66,7,2023-11-08 18:00:00+00:00,0.0,-1.0,6
20,0,8.88888888888889,47,69,8,2023-11-08 19:00:00+00:00,0.0,-1.0,7
21,0,8.88888888888889,46,70,8,2023-11-08 20:00:00+00:00,0.0,-1.0,7
22,0,8.88888888888889,45,71,9,2023-11-08 21:00:00+00:00,0.0,-1.0,8
23,1,9.444444444444445,47,70,9,2023-11-08 22:00:00+00:00,0.0,-1.0,8
24,1,9.444444444444445,51,67,9,2023-11-08 23:00:00+00:00,0.0,-1.0,8
25,1,8.88888888888889,64,60,8,2023-11-09 00:00:00+00:00,0.0,-1.0,7
26,1,8.88888888888889,66,59,8,2023-11-09 01:00:00+00:00,0.0,-1.0,7
27,1,8.333333333333334,67,58,8,2023-11-09 02:00:00+00:00,0.0,-1.0,7
28,1,8.333333333333334,68,57,8,2023-11-09 03:00:00+00:00,-0.7071067811865476,-0.7071067811865476,7
29,0,8.333333333333334,70,56,7,2023-11-09 04:00:00+00:00,-0.7071067811865476,-0.7071067811865476,6
30,0,8.333333333333334,71,56,8,2023-11-09 05:00:00+00:00,-0.7071067811865476,-0.7071067811865476,7
