,windDirection,probabilityOfPrecipitation_percent,dewpoint_degC,relativeHumidity_percent,temperature_F,windSpeed_mph,timestamp
0,W,27,10.0,81,56,17,2023-10-30 21:00:00+00:00
1,W,33,9.444444444444445,88,53,17,2023-10-30 22:00:00+00:00
2,NW,30,8.88888888888889,94,50,20,2023-10-30 23:00:00+00:00
3,NW,27,8.333333333333334,98,47,18,2023-10-31 00:00:00+00:00
4,NW,23,7.222222222222222,100,45,18,2023-10-31 01:00:00+00:00
5,NW,22,6.666666666666667,100,44,18,2023-10-31 02:00:00+00:00
6,NW,21,6.111111111111111,100,43,17,2023-10-31 03:00:00+00:00
7,NW,19,5.555555555555555,100,42,15,2023-10-31 04:00:00+00:00
8,NW,23,5.0,100,41,14,2023-10-31 05:00:00+00:00
9,NW,26,4.444444444444445,97,41,13,2023-10-31 06:00:00+00:00
10,NW,29,3.888888888888889,97,40,13,2023-10-31 07:00:00+00:00
11,NW,29,3.888888888888889,97,40,10,2023-10-31 08:00:00+00:00
