,number,name,startTime,endTime,isDaytime,temperature,temperatureUnit,temperatureTrend,probabilityOfPrecipitation,dewpoint,relativeHumidity,windSpeed,windDirection,icon,shortForecast,detailedForecast
0,1,,2023-11-18T08:00:00-05:00,2023-11-18T09:00:00-05:00,True,48,F,,"{'unitCode': 'wmoUnit:percent', 'value': 2}","{'unitCode': 'wmoUnit:degC', 'value': 6.666666666666667}","{'unitCode': 'wmoUnit:percent', 'value': 89}",16 mph,NW,"https://api.weather.gov/icons/land/day/fog,2?size=small",Patchy Fog,
1,2,,2023-11-18T09:00:00-05:00,2023-11-18T10:00:00-05:00,True,49,F,,"{'unitCode': 'wmoUnit:percent', 'value': 3}","{'unitCode': 'wmoUnit:degC', 'value': 6.666666666666667}","{'unitCode': 'wmoUnit:percent', 'value': 83}",16 mph,NW,"https://api.weather.gov/icons/land/day/sct,3?size=small",Mostly Sunny,
2,3,,2023-11-18T10:00:00-05:00,2023-11-18T11:00:00-05:00,True,50,F,,"{'unitCode': 'wmoUnit:percent', 'value': 2}","{'unitCode': 'wmoUnit:degC', 'value': 6.666666666666667}","{'unitCode': 'wmoUnit:percent', 'value': 79}",16 mph,NW,"https://api.weather.gov/icons/land/day/few,2?size=small",Sunny,
3,4,,2023-11-18T11:00:00-05:00,2023-11-18T12:00:00-05:00,True,51,F,,"{'unitCode': 'wmoUnit:percent', 'value': 2}","{'unitCode': 'wmoUnit:degC', 'value': 5.555555555555555}","{'unitCode': 'wmoUnit:percent', 'value': 72}",17 mph,NW,"https://api.weather.gov/icons/land/day/few,2?size=small",Sunny,
4,5,,2023-11-18T12:00:00-05:00,2023-11-18T13:00:00-05:00,True,52,F,,"{'unitCode': 'wmoUnit:percent', 'value': 1}","{'unitCode': 'wmoUnit:degC', 'value': 3.888888888888889}","{'unitCode': 'wmoUnit:percent', 'value': 62}",17 mph,NW,"https://api.weather.gov/icons/land/day/few,1?size=small",Sunny,
5,6,,2023-11-18T13:00:00-05:00,2023-11-18T14:00:00-05:00,True,52,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': 3.3333333333333335}","{'unitCode': 'wmoUnit:percent', 'value': 58}",18 mph,NW,"https://api.weather.gov/icons/land/day/few,0?size=small",Sunny,
6,7,,2023-11-18T14:00:00-05:00,2023-11-18T15:00:00-05:00,True,52,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': 2.2222222222222223}","{'unitCode': 'wmoUnit:percent', 'value': 54}",17 mph,NW,"https://api.weather.gov/icons/land/day/few,0?size=small",Sunny,
7,8,,2023-11-18T15:00:00-05:00,2023-11-18T16:00:00-05:00,True,51,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': 1.1111111111111112}","{'unitCode': 'wmoUnit:percent', 'value': 50}",16 mph,NW,"https://api.weather.gov/icons/land/day/few,0?size=small",Sunny,
8,9,,2023-11-18T16:00:00-05:00,2023-11-18T17:00:00-05:00,True,50,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': 0}","{'unitCode': 'wmoUnit:percent', 'value': 50}",14 mph,NW,"https://api.weather.gov/icons/land/day/few,0?size=small",Sunny,
9,10,,2023-11-18T17:00:00-05:00,2023-11-18T18:00:00-05:00,True,47,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': 0}","{'unitCode': 'wmoUnit:percent', 'value': 56}",13 mph,NW,"https://api.weather.gov/icons/land/day/skc,0?size=small",Sunny,
10,11,,2023-11-18T18:00:00-05:00,2023-11-18T19:00:00-05:00,False,43,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': 0}","{'unitCode': 'wmoUnit:percent', 'value': 66}",10 mph,NW,"https://api.weather.gov/icons/land/night/few,0?size=small",Mostly Clear,
11,12,,2023-11-18T19:00:00-05:00,2023-11-18T20:00:00-05:00,False,41,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': 0}","{'unitCode': 'wmoUnit:percent', 'value': 72}",9 mph,NW,"https://api.weather.gov/icons/land/night/few,0?size=small",Mostly Clear,
12,13,,2023-11-18T20:00:00-05:00,2023-11-18T21:00:00-05:00,False,39,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -0.5555555555555556}","{'unitCode': 'wmoUnit:percent', 'value': 72}",8 mph,NW,"https://api.weather.gov/icons/land/night/few,0?size=small",Mostly Clear,
13,14,,2023-11-18T21:00:00-05:00,2023-11-18T22:00:00-05:00,False,38,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -2.2222222222222223}","{'unitCode': 'wmoUnit:percent', 'value': 68}",8 mph,NW,"https://api.weather.gov/icons/land/night/few,0?size=small",Mostly Clear,
14,15,,2023-11-18T22:00:00-05:00,2023-11-18T23:00:00-05:00,False,37,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -2.7777777777777777}","{'unitCode': 'wmoUnit:percent', 'value': 67}",7 mph,NW,"https://api.weather.gov/icons/land/night/few,0?size=small",Mostly Clear,
15,16,,2023-11-18T23:00:00-05:00,2023-11-19T00:00:00-05:00,False,36,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -3.3333333333333335}","{'unitCode': 'wmoUnit:percent', 'value': 67}",7 mph,NW,"https://api.weather.gov/icons/land/night/few,0?size=small",Mostly Clear,
16,17,,2023-11-19T00:00:00-05:00,2023-11-19T01:00:00-05:00,False,35,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -4.444444444444445}","{'unitCode': 'wmoUnit:percent', 'value': 65}",6 mph,NW,"https://api.weather.gov/icons/land/night/skc,0?size=small",Clear,
17,18,,2023-11-19T01:00:00-05:00,2023-11-19T02:00:00-05:00,False,34,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -5}","{'unitCode': 'wmoUnit:percent', 'value': 65}",5 mph,NW,"https://api.weather.gov/icons/land/night/skc,0?size=small",Clear,
18,19,,2023-11-19T02:00:00-05:00,2023-11-19T03:00:00-05:00,False,33,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -5}","{'unitCode': 'wmoUnit:percent', 'value': 64}",5 mph,NW,"https://api.weather.gov/icons/land/night/skc,0?size=small",Clear,
19,20,,2023-11-19T03:00:00-05:00,2023-11-19T04:00:00-05:00,False,33,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -5.555555555555555}","{'unitCode': 'wmoUnit:percent', 'value': 62}",5 mph,W,"https://api.weather.gov/icons/land/night/skc,0?size=small",Clear,
20,21,,2023-11-19T04:00:00-05:00,2023-11-19T05:00:00-05:00,False,33,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -6.111111111111111}","{'unitCode': 'wmoUnit:percent', 'value': 62}",3 mph,W,"https://api.weather.gov/icons/land/night/skc,0?size=small",Clear,
21,22,,2023-11-19T05:00:00-05:00,2023-11-19T06:00:00-05:00,False,32,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -6.111111111111111}","{'unitCode': 'wmoUnit:percent', 'value': 63}",3 mph,W,"https://api.weather.gov/icons/land/night/skc,0?size=small",Clear,
