,probabilityOfPrecipitation_percent,dewpoint_degC,relativeHumidity_percent,temperature_F,windSpeed_mph,timestamp,windDirection_x,windDirection_y
0,1,-2.2222222222222223,53,44,9,2023-11-05 10:00:00+00:00,-0.7071067811865476,0.7071067811865476
1,1,-2.2222222222222223,62,40,9,2023-11-05 11:00:00+00:00,-0.7071067811865476,0.7071067811865476
2,1,-1.6666666666666667,62,41,9,2023-11-05 12:00:00+00:00,-0.7071067811865476,0.7071067811865476
3,3,-0.5555555555555556,67,41,8,2023-11-05 13:00:00+00:00,-0.7071067811865476,0.7071067811865476
4,3,0.5555555555555556,68,42,9,2023-11-05 14:00:00+00:00,-0.7071067811865476,0.7071067811865476
5,2,1.1111111111111112,61,47,12,2023-11-05 15:00:00+00:00,-0.7071067811865476,0.7071067811865476
6,2,2.2222222222222223,56,52,12,2023-11-05 16:00:00+00:00,-0.7071067811865476,0.7071067811865476
7,2,2.7777777777777777,49,56,12,2023-11-05 17:00:00+00:00,-0.7071067811865476,0.7071067811865476
8,2,2.7777777777777777,47,58,10,2023-11-05 18:00:00+00:00,-0.7071067811865476,0.7071067811865476
9,2,2.7777777777777777,45,59,9,2023-11-05 19:00:00+00:00,-0.7071067811865476,0.7071067811865476
10,1,2.7777777777777777,42,60,9,2023-11-05 20:00:00+00:00,-0.7071067811865476,0.7071067811865476
11,1,2.7777777777777777,43,59,8,2023-11-05 21:00:00+00:00,-0.7071067811865476,0.7071067811865476
12,0,2.7777777777777777,46,58,8,2023-11-05 22:00:00+00:00,-0.7071067811865476,0.7071067811865476
13,0,3.3333333333333335,50,56,7,2023-11-05 23:00:00+00:00,-0.7071067811865476,0.7071067811865476
14,0,3.3333333333333335,61,50,6,2023-11-06 00:00:00+00:00,-0.7071067811865476,0.7071067811865476
15,0,3.3333333333333335,70,47,6,2023-11-06 01:00:00+00:00,-0.7071067811865476,0.7071067811865476
16,0,3.3333333333333335,73,46,5,2023-11-06 02:00:00+00:00,-0.7071067811865476,0.7071067811865476
17,0,2.7777777777777777,76,44,5,2023-11-06 03:00:00+00:00,-0.7071067811865476,0.7071067811865476
18,0,2.7777777777777777,79,43,5,2023-11-06 04:00:00+00:00,-0.7071067811865476,0.7071067811865476
19,0,2.7777777777777777,83,42,3,2023-11-06 05:00:00+00:00,-0.7071067811865476,0.7071067811865476
20,0,2.7777777777777777,84,41,3,2023-11-06 06:00:00+00:00,-0.7071067811865476,0.7071067811865476
21,0,2.2222222222222223,84,41,2,2023-11-06 07:00:00+00:00,-1.0,0.0
22,0,2.2222222222222223,85,40,2,2023-11-06 08:00:00+00:00,-1.0,0.0
23,0,2.2222222222222223,86,40,2,2023-11-06 09:00:00+00:00,-1.0,0.0
24,0,2.2222222222222223,89,40,3,2023-11-06 10:00:00+00:00,-0.7071067811865476,-0.7071067811865476
25,0,2.7777777777777777,91,39,2,2023-11-06 11:00:00+00:00,-0.7071067811865476,-0.7071067811865476
26,0,2.7777777777777777,95,38,2,2023-11-06 12:00:00+00:00,-0.7071067811865476,-0.7071067811865476
27,0,1.6666666666666667,89,38,2,2023-11-06 13:00:00+00:00,-0.7071067811865476,-0.7071067811865476
28,0,2.7777777777777777,86,40,3,2023-11-06 14:00:00+00:00,-0.7071067811865476,-0.7071067811865476
29,0,3.3333333333333335,69,47,5,2023-11-06 15:00:00+00:00,0.0,-1.0
