,probabilityOfPrecipitation_percent,dewpoint_degC,relativeHumidity_percent,temperature_F,windSpeed_mph,timestamp,windDirection_x,windDirection_y
0,44,10.0,91,53,3,2023-11-10 12:00:00+00:00,1.0,0.0
1,43,10.0,93,52,5,2023-11-10 13:00:00+00:00,0.7071067811865476,-0.7071067811865476
2,60,9.444444444444445,93,51,5,2023-11-10 14:00:00+00:00,1.0,0.0
3,81,9.444444444444445,94,51,5,2023-11-10 15:00:00+00:00,0.7071067811865476,0.7071067811865476
4,81,9.444444444444445,94,50,5,2023-11-10 16:00:00+00:00,0.0,1.0
5,61,8.88888888888889,96,49,6,2023-11-10 17:00:00+00:00,0.0,1.0
6,61,8.88888888888889,96,49,7,2023-11-10 18:00:00+00:00,0.0,1.0
7,53,8.333333333333334,97,48,7,2023-11-10 19:00:00+00:00,0.0,1.0
8,45,7.777777777777778,95,48,7,2023-11-10 20:00:00+00:00,0.0,1.0
9,38,7.777777777777778,93,48,6,2023-11-10 21:00:00+00:00,0.0,1.0
10,29,7.222222222222222,92,47,6,2023-11-10 22:00:00+00:00,0.0,1.0
11,21,7.222222222222222,92,47,6,2023-11-10 23:00:00+00:00,0.0,1.0
12,13,6.666666666666667,93,46,6,2023-11-11 00:00:00+00:00,-0.7071067811865476,0.7071067811865476
13,12,6.666666666666667,95,45,6,2023-11-11 01:00:00+00:00,-0.7071067811865476,0.7071067811865476
14,11,6.111111111111111,97,44,6,2023-11-11 02:00:00+00:00,-0.7071067811865476,0.7071067811865476
15,10,5.555555555555555,98,42,5,2023-11-11 03:00:00+00:00,-0.7071067811865476,0.7071067811865476
16,9,5.0,99,41,5,2023-11-11 04:00:00+00:00,-0.7071067811865476,0.7071067811865476
17,8,4.444444444444445,98,41,6,2023-11-11 05:00:00+00:00,-0.7071067811865476,0.7071067811865476
18,7,3.888888888888889,97,40,6,2023-11-11 06:00:00+00:00,-0.7071067811865476,0.7071067811865476
19,6,3.888888888888889,96,40,6,2023-11-11 07:00:00+00:00,-0.7071067811865476,0.7071067811865476
20,5,3.3333333333333335,97,39,6,2023-11-11 08:00:00+00:00,-0.7071067811865476,0.7071067811865476
21,4,2.7777777777777777,97,38,5,2023-11-11 09:00:00+00:00,-0.7071067811865476,0.7071067811865476
22,3,2.2222222222222223,96,37,5,2023-11-11 10:00:00+00:00,-0.7071067811865476,0.7071067811865476
23,4,1.1111111111111112,93,36,5,2023-11-11 11:00:00+00:00,-0.7071067811865476,0.7071067811865476
24,4,0.5555555555555556,89,36,5,2023-11-11 12:00:00+00:00,-0.7071067811865476,0.7071067811865476
25,0,0.0,88,36,6,2023-11-11 13:00:00+00:00,-0.7071067811865476,0.7071067811865476
26,0,1.1111111111111112,92,36,6,2023-11-11 14:00:00+00:00,0.0,1.0
27,0,1.1111111111111112,83,39,7,2023-11-11 15:00:00+00:00,-0.7071067811865476,0.7071067811865476
28,0,1.1111111111111112,66,44,7,2023-11-11 16:00:00+00:00,-0.7071067811865476,0.7071067811865476
29,0,0.5555555555555556,58,47,7,2023-11-11 17:00:00+00:00,-0.7071067811865476,0.7071067811865476
30,0,0.0,52,49,6,2023-11-11 18:00:00+00:00,-0.7071067811865476,0.7071067811865476
