,probabilityOfPrecipitation_percent,dewpoint_degC,relativeHumidity_percent,temperature_F,windSpeed_mph,timestamp,windDirection_x,windDirection_y
0,8,11.666666666666666,91,56,7,2023-11-10 04:00:00+00:00,-0.7071067811865476,0.7071067811865476
1,8,12.222222222222221,92,56,6,2023-11-10 05:00:00+00:00,-0.7071067811865476,0.7071067811865476
2,11,11.666666666666666,93,55,6,2023-11-10 06:00:00+00:00,-0.7071067811865476,0.7071067811865476
3,21,11.11111111111111,91,55,5,2023-11-10 07:00:00+00:00,-0.7071067811865476,0.7071067811865476
4,40,11.11111111111111,94,53,5,2023-11-10 08:00:00+00:00,-0.7071067811865476,0.7071067811865476
5,52,11.11111111111111,94,53,3,2023-11-10 09:00:00+00:00,-1.0,0.0
6,61,10.555555555555555,95,53,3,2023-11-10 10:00:00+00:00,1.0,0.0
7,70,10.555555555555555,98,51,3,2023-11-10 11:00:00+00:00,1.0,0.0
8,70,10.0,97,51,3,2023-11-10 12:00:00+00:00,1.0,0.0
9,79,9.444444444444445,99,50,5,2023-11-10 13:00:00+00:00,1.0,0.0
10,81,8.88888888888889,100,48,5,2023-11-10 14:00:00+00:00,1.0,0.0
11,84,9.444444444444445,97,49,6,2023-11-10 15:00:00+00:00,0.7071067811865476,0.7071067811865476
12,82,8.88888888888889,89,52,6,2023-11-10 16:00:00+00:00,0.7071067811865476,0.7071067811865476
13,82,8.88888888888889,93,50,6,2023-11-10 17:00:00+00:00,0.7071067811865476,0.7071067811865476
14,64,8.88888888888889,96,50,7,2023-11-10 18:00:00+00:00,0.7071067811865476,0.7071067811865476
15,61,8.88888888888889,96,49,6,2023-11-10 19:00:00+00:00,0.7071067811865476,0.7071067811865476
16,54,8.88888888888889,97,49,7,2023-11-10 20:00:00+00:00,0.7071067811865476,0.7071067811865476
17,47,8.333333333333334,100,47,6,2023-11-10 21:00:00+00:00,0.7071067811865476,0.7071067811865476
18,38,8.333333333333334,100,47,6,2023-11-10 22:00:00+00:00,0.0,1.0
19,37,7.222222222222222,98,46,5,2023-11-10 23:00:00+00:00,0.0,1.0
20,37,6.666666666666667,100,45,5,2023-11-11 00:00:00+00:00,0.0,1.0
21,33,6.666666666666667,99,44,5,2023-11-11 01:00:00+00:00,-0.7071067811865476,0.7071067811865476
22,28,6.111111111111111,99,43,5,2023-11-11 02:00:00+00:00,-0.7071067811865476,0.7071067811865476
23,24,5.555555555555555,98,43,6,2023-11-11 03:00:00+00:00,-0.7071067811865476,0.7071067811865476
24,23,5.555555555555555,99,42,6,2023-11-11 04:00:00+00:00,-0.7071067811865476,0.7071067811865476
25,23,5.0,100,41,6,2023-11-11 05:00:00+00:00,-0.7071067811865476,0.7071067811865476
26,22,4.444444444444445,98,40,6,2023-11-11 06:00:00+00:00,-0.7071067811865476,0.7071067811865476
27,19,3.888888888888889,95,40,6,2023-11-11 07:00:00+00:00,-0.7071067811865476,0.7071067811865476
28,17,2.7777777777777777,93,39,5,2023-11-11 08:00:00+00:00,0.0,1.0
29,17,2.2222222222222223,90,39,5,2023-11-11 09:00:00+00:00,0.0,1.0
30,16,1.6666666666666667,88,38,5,2023-11-11 10:00:00+00:00,0.0,1.0
31,14,0.5555555555555556,87,37,6,2023-11-11 11:00:00+00:00,0.0,1.0
32,12,0.0,86,36,6,2023-11-11 12:00:00+00:00,0.0,1.0
