,number,name,startTime,endTime,isDaytime,temperature,temperatureUnit,temperatureTrend,probabilityOfPrecipitation,dewpoint,relativeHumidity,windSpeed,windDirection,icon,shortForecast,detailedForecast
0,1,,2023-12-10T09:00:00-05:00,2023-12-10T10:00:00-05:00,True,50,F,,"{'unitCode': 'wmoUnit:percent', 'value': 100}","{'unitCode': 'wmoUnit:degC', 'value': 10}","{'unitCode': 'wmoUnit:percent', 'value': 100}",7 mph,SW,"https://api.weather.gov/icons/land/day/tsra,100?size=small",Showers And Thunderstorms,
1,2,,2023-12-10T10:00:00-05:00,2023-12-10T11:00:00-05:00,True,50,F,,"{'unitCode': 'wmoUnit:percent', 'value': 100}","{'unitCode': 'wmoUnit:degC', 'value': 10}","{'unitCode': 'wmoUnit:percent', 'value': 100}",8 mph,W,"https://api.weather.gov/icons/land/day/rain_showers,100?size=small",Rain Showers,
2,3,,2023-12-10T11:00:00-05:00,2023-12-10T12:00:00-05:00,True,50,F,,"{'unitCode': 'wmoUnit:percent', 'value': 99}","{'unitCode': 'wmoUnit:degC', 'value': 10}","{'unitCode': 'wmoUnit:percent', 'value': 99}",8 mph,W,"https://api.weather.gov/icons/land/day/rain_showers,99?size=small",Rain Showers,
3,4,,2023-12-10T12:00:00-05:00,2023-12-10T13:00:00-05:00,True,48,F,,"{'unitCode': 'wmoUnit:percent', 'value': 99}","{'unitCode': 'wmoUnit:degC', 'value': 8.88888888888889}","{'unitCode': 'wmoUnit:percent', 'value': 99}",7 mph,W,"https://api.weather.gov/icons/land/day/rain_showers,99?size=small",Rain Showers,
4,5,,2023-12-10T13:00:00-05:00,2023-12-10T14:00:00-05:00,True,47,F,,"{'unitCode': 'wmoUnit:percent', 'value': 98}","{'unitCode': 'wmoUnit:degC', 'value': 8.333333333333334}","{'unitCode': 'wmoUnit:percent', 'value': 100}",9 mph,W,"https://api.weather.gov/icons/land/day/rain_showers,98?size=small",Rain Showers,
5,6,,2023-12-10T14:00:00-05:00,2023-12-10T15:00:00-05:00,True,46,F,,"{'unitCode': 'wmoUnit:percent', 'value': 95}","{'unitCode': 'wmoUnit:degC', 'value': 7.777777777777778}","{'unitCode': 'wmoUnit:percent', 'value': 100}",9 mph,NW,"https://api.weather.gov/icons/land/day/rain_showers,95?size=small",Rain Showers,
6,7,,2023-12-10T15:00:00-05:00,2023-12-10T16:00:00-05:00,True,44,F,,"{'unitCode': 'wmoUnit:percent', 'value': 95}","{'unitCode': 'wmoUnit:degC', 'value': 6.111111111111111}","{'unitCode': 'wmoUnit:percent', 'value': 99}",13 mph,NW,"https://api.weather.gov/icons/land/day/rain_showers,95?size=small",Rain Showers,
7,8,,2023-12-10T16:00:00-05:00,2023-12-10T17:00:00-05:00,True,42,F,,"{'unitCode': 'wmoUnit:percent', 'value': 96}","{'unitCode': 'wmoUnit:degC', 'value': 5.555555555555555}","{'unitCode': 'wmoUnit:percent', 'value': 100}",14 mph,NW,"https://api.weather.gov/icons/land/day/rain_showers,96?size=small",Rain Showers,
8,9,,2023-12-10T17:00:00-05:00,2023-12-10T18:00:00-05:00,True,41,F,,"{'unitCode': 'wmoUnit:percent', 'value': 95}","{'unitCode': 'wmoUnit:degC', 'value': 5}","{'unitCode': 'wmoUnit:percent', 'value': 100}",14 mph,NW,"https://api.weather.gov/icons/land/day/rain_showers,95?size=small",Rain Showers,
9,10,,2023-12-10T18:00:00-05:00,2023-12-10T19:00:00-05:00,False,39,F,,"{'unitCode': 'wmoUnit:percent', 'value': 99}","{'unitCode': 'wmoUnit:degC', 'value': 3.3333333333333335}","{'unitCode': 'wmoUnit:percent', 'value': 98}",17 mph,NW,"https://api.weather.gov/icons/land/night/rain_showers,99?size=small",Rain Showers,
10,11,,2023-12-10T19:00:00-05:00,2023-12-10T20:00:00-05:00,False,37,F,,"{'unitCode': 'wmoUnit:percent', 'value': 92}","{'unitCode': 'wmoUnit:degC', 'value': 2.7777777777777777}","{'unitCode': 'wmoUnit:percent', 'value': 99}",18 mph,NW,"https://api.weather.gov/icons/land/night/snow,92?size=small",Rain And Snow Showers,
11,12,,2023-12-10T20:00:00-05:00,2023-12-10T21:00:00-05:00,False,35,F,,"{'unitCode': 'wmoUnit:percent', 'value': 90}","{'unitCode': 'wmoUnit:degC', 'value': 1.6666666666666667}","{'unitCode': 'wmoUnit:percent', 'value': 100}",18 mph,NW,"https://api.weather.gov/icons/land/night/snow,90?size=small",Rain And Snow Showers,
