,windDirection,probabilityOfPrecipitation_percent,dewpoint_degC,relativeHumidity_percent,temperature_F,windSpeed_mph,timestamp
0,NW,1,-11.11111111111111,40,34,18,2023-11-01 19:00:00+00:00
1,NW,1,-11.11111111111111,38,35,17,2023-11-01 20:00:00+00:00
2,NW,1,-11.11111111111111,37,35,16,2023-11-01 21:00:00+00:00
3,NW,1,-11.11111111111111,39,34,16,2023-11-01 22:00:00+00:00
4,NW,1,-11.11111111111111,42,32,14,2023-11-01 23:00:00+00:00
5,NW,1,-10.555555555555555,48,30,13,2023-11-02 00:00:00+00:00
6,NW,0,-10.555555555555555,52,28,12,2023-11-02 01:00:00+00:00
7,NW,0,-11.11111111111111,53,27,9,2023-11-02 02:00:00+00:00
8,NW,0,-11.11111111111111,54,26,8,2023-11-02 03:00:00+00:00
9,NW,0,-11.11111111111111,57,25,6,2023-11-02 04:00:00+00:00
10,NW,0,-11.11111111111111,60,24,6,2023-11-02 05:00:00+00:00
11,NW,0,-11.11111111111111,62,23,6,2023-11-02 06:00:00+00:00
