,number,name,startTime,endTime,isDaytime,temperature,temperatureUnit,temperatureTrend,probabilityOfPrecipitation,dewpoint,relativeHumidity,windSpeed,windDirection,icon,shortForecast,detailedForecast
0,1,,2023-12-05T18:00:00-05:00,2023-12-05T19:00:00-05:00,False,36,F,,"{'unitCode': 'wmoUnit:percent', 'value': 7}","{'unitCode': 'wmoUnit:degC', 'value': 0}","{'unitCode': 'wmoUnit:percent', 'value': 83}",9 mph,W,"https://api.weather.gov/icons/land/night/sct,7?size=small",Partly Cloudy,
1,2,,2023-12-05T19:00:00-05:00,2023-12-05T20:00:00-05:00,False,35,F,,"{'unitCode': 'wmoUnit:percent', 'value': 20}","{'unitCode': 'wmoUnit:degC', 'value': -0.5555555555555556}","{'unitCode': 'wmoUnit:percent', 'value': 87}",9 mph,W,"https://api.weather.gov/icons/land/night/snow,20?size=small",Slight Chance Snow Showers,
2,3,,2023-12-05T20:00:00-05:00,2023-12-05T21:00:00-05:00,False,34,F,,"{'unitCode': 'wmoUnit:percent', 'value': 25}","{'unitCode': 'wmoUnit:degC', 'value': -0.5555555555555556}","{'unitCode': 'wmoUnit:percent', 'value': 89}",10 mph,W,"https://api.weather.gov/icons/land/night/snow,25?size=small",Chance Snow Showers,
3,4,,2023-12-05T21:00:00-05:00,2023-12-05T22:00:00-05:00,False,34,F,,"{'unitCode': 'wmoUnit:percent', 'value': 27}","{'unitCode': 'wmoUnit:degC', 'value': -0.5555555555555556}","{'unitCode': 'wmoUnit:percent', 'value': 90}",9 mph,W,"https://api.weather.gov/icons/land/night/snow,27?size=small",Chance Snow Showers,
4,5,,2023-12-05T22:00:00-05:00,2023-12-05T23:00:00-05:00,False,33,F,,"{'unitCode': 'wmoUnit:percent', 'value': 32}","{'unitCode': 'wmoUnit:degC', 'value': -0.5555555555555556}","{'unitCode': 'wmoUnit:percent', 'value': 92}",9 mph,NW,"https://api.weather.gov/icons/land/night/snow,32?size=small",Chance Snow Showers,
5,6,,2023-12-05T23:00:00-05:00,2023-12-06T00:00:00-05:00,False,33,F,,"{'unitCode': 'wmoUnit:percent', 'value': 41}","{'unitCode': 'wmoUnit:degC', 'value': -0.5555555555555556}","{'unitCode': 'wmoUnit:percent', 'value': 91}",9 mph,NW,"https://api.weather.gov/icons/land/night/snow,41?size=small",Chance Snow Showers,
6,7,,2023-12-06T00:00:00-05:00,2023-12-06T01:00:00-05:00,False,33,F,,"{'unitCode': 'wmoUnit:percent', 'value': 46}","{'unitCode': 'wmoUnit:degC', 'value': -0.5555555555555556}","{'unitCode': 'wmoUnit:percent', 'value': 93}",9 mph,NW,"https://api.weather.gov/icons/land/night/snow,46?size=small",Chance Snow Showers,
7,8,,2023-12-06T01:00:00-05:00,2023-12-06T02:00:00-05:00,False,33,F,,"{'unitCode': 'wmoUnit:percent', 'value': 47}","{'unitCode': 'wmoUnit:degC', 'value': -0.5555555555555556}","{'unitCode': 'wmoUnit:percent', 'value': 90}",9 mph,NW,"https://api.weather.gov/icons/land/night/snow,47?size=small",Chance Snow Showers,
8,9,,2023-12-06T02:00:00-05:00,2023-12-06T03:00:00-05:00,False,33,F,,"{'unitCode': 'wmoUnit:percent', 'value': 49}","{'unitCode': 'wmoUnit:degC', 'value': -1.1111111111111112}","{'unitCode': 'wmoUnit:percent', 'value': 90}",10 mph,NW,"https://api.weather.gov/icons/land/night/snow,49?size=small",Chance Snow Showers,
9,10,,2023-12-06T03:00:00-05:00,2023-12-06T04:00:00-05:00,False,33,F,,"{'unitCode': 'wmoUnit:percent', 'value': 52}","{'unitCode': 'wmoUnit:degC', 'value': -1.1111111111111112}","{'unitCode': 'wmoUnit:percent', 'value': 90}",12 mph,NW,"https://api.weather.gov/icons/land/night/snow,52?size=small",Chance Snow Showers,
