,windDirection,probabilityOfPrecipitation_percent,dewpoint_degC,relativeHumidity_percent,temperature_F,windSpeed_mph,timestamp
0,SE,0,-2.2222222222222223,59,42,3,2023-10-25 11:00:00+00:00
1,SE,0,-2.7777777777777777,57,41,3,2023-10-25 12:00:00+00:00
2,SE,0,-3.3333333333333335,51,43,3,2023-10-25 13:00:00+00:00
3,S,0,-3.3333333333333335,43,47,3,2023-10-25 14:00:00+00:00
4,SW,0,-3.888888888888889,35,52,3,2023-10-25 15:00:00+00:00
5,SW,0,-3.888888888888889,29,57,5,2023-10-25 16:00:00+00:00
6,SW,0,-3.888888888888889,26,60,6,2023-10-25 17:00:00+00:00
7,SW,0,-3.888888888888889,24,63,7,2023-10-25 18:00:00+00:00
8,SW,0,-3.3333333333333335,22,66,7,2023-10-25 19:00:00+00:00
9,SW,0,-2.7777777777777777,22,67,7,2023-10-25 20:00:00+00:00
10,SW,0,-1.6666666666666667,23,68,7,2023-10-25 21:00:00+00:00
11,SW,0,-0.5555555555555556,26,67,7,2023-10-25 22:00:00+00:00
