,windDirection,probabilityOfPrecipitation_percent,dewpoint_degC,relativeHumidity_percent,temperature_F,windSpeed_mph,timestamp
0,W,0,8.333333333333334,94,49,5,2023-11-08 11:00:00+00:00
1,W,0,8.333333333333334,95,48,5,2023-11-08 12:00:00+00:00
2,W,0,8.333333333333334,95,48,5,2023-11-08 13:00:00+00:00
3,W,0,9.444444444444445,85,53,5,2023-11-08 14:00:00+00:00
4,W,0,10.0,78,57,5,2023-11-08 15:00:00+00:00
5,SW,0,10.555555555555555,70,60,5,2023-11-08 16:00:00+00:00
6,S,0,10.555555555555555,65,63,6,2023-11-08 17:00:00+00:00
7,S,0,10.555555555555555,59,65,7,2023-11-08 18:00:00+00:00
8,S,0,10.0,54,68,9,2023-11-08 19:00:00+00:00
9,S,0,10.0,51,68,9,2023-11-08 20:00:00+00:00
10,S,0,9.444444444444445,49,70,9,2023-11-08 21:00:00+00:00
11,S,0,9.444444444444445,49,69,9,2023-11-08 22:00:00+00:00
