,windDirection,probabilityOfPrecipitation_percent,dewpoint_degC,relativeHumidity_percent,temperature_F,windSpeed_mph,timestamp
0,SW,0,-5.555555555555555,23,60,3,2023-10-25 16:00:00+00:00
1,SW,0,-6.111111111111111,19,64,5,2023-10-25 17:00:00+00:00
2,SW,0,-6.111111111111111,17,67,6,2023-10-25 18:00:00+00:00
3,SW,0,-5.0,18,68,6,2023-10-25 19:00:00+00:00
4,S,0,-3.888888888888889,20,68,6,2023-10-25 20:00:00+00:00
5,S,0,-2.2222222222222223,22,68,5,2023-10-25 21:00:00+00:00
6,S,0,-1.1111111111111112,25,66,5,2023-10-25 22:00:00+00:00
7,S,0,-0.5555555555555556,30,63,3,2023-10-25 23:00:00+00:00
8,S,0,0.5555555555555556,38,58,2,2023-10-26 00:00:00+00:00
9,E,0,1.6666666666666667,42,58,2,2023-10-26 01:00:00+00:00
10,SE,0,2.2222222222222223,46,57,1,2023-10-26 02:00:00+00:00
11,S,0,3.3333333333333335,53,55,1,2023-10-26 03:00:00+00:00
