,number,name,startTime,endTime,isDaytime,temperature,temperatureUnit,temperatureTrend,probabilityOfPrecipitation,dewpoint,relativeHumidity,windSpeed,windDirection,icon,shortForecast,detailedForecast
0,1,,2023-12-05T04:00:00-05:00,2023-12-05T05:00:00-05:00,False,32,F,,"{'unitCode': 'wmoUnit:percent', 'value': 1}","{'unitCode': 'wmoUnit:degC', 'value': 0}","{'unitCode': 'wmoUnit:percent', 'value': 98}",7 mph,W,"https://api.weather.gov/icons/land/night/sct,1?size=small",Partly Cloudy,
1,2,,2023-12-05T05:00:00-05:00,2023-12-05T06:00:00-05:00,False,32,F,,"{'unitCode': 'wmoUnit:percent', 'value': 1}","{'unitCode': 'wmoUnit:degC', 'value': -0.5555555555555556}","{'unitCode': 'wmoUnit:percent', 'value': 98}",5 mph,W,"https://api.weather.gov/icons/land/night/bkn,1?size=small",Mostly Cloudy,
2,3,,2023-12-05T06:00:00-05:00,2023-12-05T07:00:00-05:00,True,32,F,,"{'unitCode': 'wmoUnit:percent', 'value': 1}","{'unitCode': 'wmoUnit:degC', 'value': -0.5555555555555556}","{'unitCode': 'wmoUnit:percent', 'value': 96}",5 mph,W,"https://api.weather.gov/icons/land/day/bkn,1?size=small",Partly Sunny,
3,4,,2023-12-05T07:00:00-05:00,2023-12-05T08:00:00-05:00,True,31,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -1.1111111111111112}","{'unitCode': 'wmoUnit:percent', 'value': 96}",3 mph,W,"https://api.weather.gov/icons/land/day/bkn,0?size=small",Partly Sunny,
4,5,,2023-12-05T08:00:00-05:00,2023-12-05T09:00:00-05:00,True,31,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -0.5555555555555556}","{'unitCode': 'wmoUnit:percent', 'value': 100}",3 mph,W,"https://api.weather.gov/icons/land/day/bkn,0?size=small",Partly Sunny,
5,6,,2023-12-05T09:00:00-05:00,2023-12-05T10:00:00-05:00,True,34,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': 0.5555555555555556}","{'unitCode': 'wmoUnit:percent', 'value': 93}",5 mph,SW,"https://api.weather.gov/icons/land/day/sct,0?size=small",Mostly Sunny,
6,7,,2023-12-05T10:00:00-05:00,2023-12-05T11:00:00-05:00,True,38,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': 0.5555555555555556}","{'unitCode': 'wmoUnit:percent', 'value': 82}",6 mph,SW,"https://api.weather.gov/icons/land/day/sct,0?size=small",Mostly Sunny,
7,8,,2023-12-05T11:00:00-05:00,2023-12-05T12:00:00-05:00,True,41,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': 0}","{'unitCode': 'wmoUnit:percent', 'value': 71}",6 mph,SW,"https://api.weather.gov/icons/land/day/sct,0?size=small",Mostly Sunny,
8,9,,2023-12-05T12:00:00-05:00,2023-12-05T13:00:00-05:00,True,42,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': 0}","{'unitCode': 'wmoUnit:percent', 'value': 67}",7 mph,W,"https://api.weather.gov/icons/land/day/sct,0?size=small",Mostly Sunny,
9,10,,2023-12-05T13:00:00-05:00,2023-12-05T14:00:00-05:00,True,43,F,,"{'unitCode': 'wmoUnit:percent', 'value': 1}","{'unitCode': 'wmoUnit:degC', 'value': 0}","{'unitCode': 'wmoUnit:percent', 'value': 65}",8 mph,W,"https://api.weather.gov/icons/land/day/sct,1?size=small",Mostly Sunny,
10,11,,2023-12-05T14:00:00-05:00,2023-12-05T15:00:00-05:00,True,44,F,,"{'unitCode': 'wmoUnit:percent', 'value': 7}","{'unitCode': 'wmoUnit:degC', 'value': 0}","{'unitCode': 'wmoUnit:percent', 'value': 63}",9 mph,W,"https://api.weather.gov/icons/land/day/bkn,7?size=small",Partly Sunny,
