,number,name,startTime,endTime,isDaytime,temperature,temperatureUnit,temperatureTrend,probabilityOfPrecipitation,dewpoint,relativeHumidity,windSpeed,windDirection,icon,shortForecast,detailedForecast
10,11,,2024-01-02T09:00:00-05:00,2024-01-02T10:00:00-05:00,True,25,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -6.666666666666667}","{'unitCode': 'wmoUnit:percent', 'value': 82}",14 mph,NW,"https://api.weather.gov/icons/land/day/sct,0?size=small",Mostly Sunny,
11,12,,2024-01-02T10:00:00-05:00,2024-01-02T11:00:00-05:00,True,28,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -6.111111111111111}","{'unitCode': 'wmoUnit:percent', 'value': 75}",13 mph,NW,"https://api.weather.gov/icons/land/day/sct,0?size=small",Mostly Sunny,
12,13,,2024-01-02T11:00:00-05:00,2024-01-02T12:00:00-05:00,True,31,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -6.111111111111111}","{'unitCode': 'wmoUnit:percent', 'value': 65}",12 mph,W,"https://api.weather.gov/icons/land/day/sct,0?size=small",Mostly Sunny,
13,14,,2024-01-02T12:00:00-05:00,2024-01-02T13:00:00-05:00,True,35,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -6.666666666666667}","{'unitCode': 'wmoUnit:percent', 'value': 56}",10 mph,W,"https://api.weather.gov/icons/land/day/few,0?size=small",Sunny,
14,15,,2024-01-02T13:00:00-05:00,2024-01-02T14:00:00-05:00,True,36,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -6.111111111111111}","{'unitCode': 'wmoUnit:percent', 'value': 54}",9 mph,W,"https://api.weather.gov/icons/land/day/skc,0?size=small",Sunny,
15,16,,2024-01-02T14:00:00-05:00,2024-01-02T15:00:00-05:00,True,38,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -5.555555555555555}","{'unitCode': 'wmoUnit:percent', 'value': 51}",9 mph,W,"https://api.weather.gov/icons/land/day/skc,0?size=small",Sunny,
16,17,,2024-01-02T15:00:00-05:00,2024-01-02T16:00:00-05:00,True,39,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -5.555555555555555}","{'unitCode': 'wmoUnit:percent', 'value': 50}",8 mph,W,"https://api.weather.gov/icons/land/day/skc,0?size=small",Sunny,
17,18,,2024-01-02T16:00:00-05:00,2024-01-02T17:00:00-05:00,True,38,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -5.555555555555555}","{'unitCode': 'wmoUnit:percent', 'value': 52}",8 mph,W,"https://api.weather.gov/icons/land/day/skc,0?size=small",Sunny,
18,19,,2024-01-02T17:00:00-05:00,2024-01-02T18:00:00-05:00,True,35,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -6.111111111111111}","{'unitCode': 'wmoUnit:percent', 'value': 57}",8 mph,W,"https://api.weather.gov/icons/land/day/skc,0?size=small",Sunny,
19,20,,2024-01-02T18:00:00-05:00,2024-01-02T19:00:00-05:00,False,32,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -6.111111111111111}","{'unitCode': 'wmoUnit:percent', 'value': 65}",9 mph,W,"https://api.weather.gov/icons/land/night/skc,0?size=small",Clear,
20,21,,2024-01-02T19:00:00-05:00,2024-01-02T20:00:00-05:00,False,28,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -6.666666666666667}","{'unitCode': 'wmoUnit:percent', 'value': 73}",8 mph,W,"https://api.weather.gov/icons/land/night/few,0?size=small",Mostly Clear,
21,22,,2024-01-02T20:00:00-05:00,2024-01-02T21:00:00-05:00,False,27,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -6.111111111111111}","{'unitCode': 'wmoUnit:percent', 'value': 77}",8 mph,W,"https://api.weather.gov/icons/land/night/sct,0?size=small",Partly Cloudy,
22,23,,2024-01-02T21:00:00-05:00,2024-01-02T22:00:00-05:00,False,27,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -6.666666666666667}","{'unitCode': 'wmoUnit:percent', 'value': 76}",8 mph,NW,"https://api.weather.gov/icons/land/night/sct,0?size=small",Partly Cloudy,
23,24,,2024-01-02T22:00:00-05:00,2024-01-02T23:00:00-05:00,False,27,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -6.666666666666667}","{'unitCode': 'wmoUnit:percent', 'value': 74}",9 mph,NW,"https://api.weather.gov/icons/land/night/bkn,0?size=small",Mostly Cloudy,
24,25,,2024-01-02T23:00:00-05:00,2024-01-03T00:00:00-05:00,False,27,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -7.222222222222222}","{'unitCode': 'wmoUnit:percent', 'value': 71}",9 mph,NW,"https://api.weather.gov/icons/land/night/bkn,0?size=small",Mostly Cloudy,
25,26,,2024-01-03T00:00:00-05:00,2024-01-03T01:00:00-05:00,False,27,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -7.222222222222222}","{'unitCode': 'wmoUnit:percent', 'value': 70}",9 mph,NW,"https://api.weather.gov/icons/land/night/bkn,0?size=small",Mostly Cloudy,
26,27,,2024-01-03T01:00:00-05:00,2024-01-03T02:00:00-05:00,False,27,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -7.222222222222222}","{'unitCode': 'wmoUnit:percent', 'value': 70}",9 mph,NW,"https://api.weather.gov/icons/land/night/bkn,0?size=small",Mostly Cloudy,
27,28,,2024-01-03T02:00:00-05:00,2024-01-03T03:00:00-05:00,False,27,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -7.222222222222222}","{'unitCode': 'wmoUnit:percent', 'value': 70}",8 mph,NW,"https://api.weather.gov/icons/land/night/bkn,0?size=small",Mostly Cloudy,
28,29,,2024-01-03T03:00:00-05:00,2024-01-03T04:00:00-05:00,False,27,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -7.777777777777778}","{'unitCode': 'wmoUnit:percent', 'value': 70}",8 mph,NW,"https://api.weather.gov/icons/land/night/sct,0?size=small",Partly Cloudy,
29,30,,2024-01-03T04:00:00-05:00,2024-01-03T05:00:00-05:00,False,26,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -7.777777777777778}","{'unitCode': 'wmoUnit:percent', 'value': 71}",8 mph,NW,"https://api.weather.gov/icons/land/night/sct,0?size=small",Partly Cloudy,
30,31,,2024-01-03T05:00:00-05:00,2024-01-03T06:00:00-05:00,False,25,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -7.777777777777778}","{'unitCode': 'wmoUnit:percent', 'value': 72}",8 mph,NW,"https://api.weather.gov/icons/land/night/sct,0?size=small",Partly Cloudy,
31,32,,2024-01-03T06:00:00-05:00,2024-01-03T07:00:00-05:00,True,24,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -8.333333333333334}","{'unitCode': 'wmoUnit:percent', 'value': 74}",7 mph,NW,"https://api.weather.gov/icons/land/day/few,0?size=small",Sunny,
32,33,,2024-01-03T07:00:00-05:00,2024-01-03T08:00:00-05:00,True,25,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -8.333333333333334}","{'unitCode': 'wmoUnit:percent', 'value': 72}",7 mph,NW,"https://api.weather.gov/icons/land/day/few,0?size=small",Sunny,
33,34,,2024-01-03T08:00:00-05:00,2024-01-03T09:00:00-05:00,True,27,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -8.333333333333334}","{'unitCode': 'wmoUnit:percent', 'value': 67}",6 mph,NW,"https://api.weather.gov/icons/land/day/sct,0?size=small",Mostly Sunny,
34,35,,2024-01-03T09:00:00-05:00,2024-01-03T10:00:00-05:00,True,30,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -8.333333333333334}","{'unitCode': 'wmoUnit:percent', 'value': 59}",6 mph,W,"https://api.weather.gov/icons/land/day/sct,0?size=small",Mostly Sunny,
35,36,,2024-01-03T10:00:00-05:00,2024-01-03T11:00:00-05:00,True,34,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -7.777777777777778}","{'unitCode': 'wmoUnit:percent', 'value': 51}",6 mph,W,"https://api.weather.gov/icons/land/day/sct,0?size=small",Mostly Sunny,
36,37,,2024-01-03T11:00:00-05:00,2024-01-03T12:00:00-05:00,True,37,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -8.333333333333334}","{'unitCode': 'wmoUnit:percent', 'value': 44}",6 mph,W,"https://api.weather.gov/icons/land/day/bkn,0?size=small",Partly Sunny,
37,38,,2024-01-03T12:00:00-05:00,2024-01-03T13:00:00-05:00,True,40,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -8.333333333333334}","{'unitCode': 'wmoUnit:percent', 'value': 39}",6 mph,W,"https://api.weather.gov/icons/land/day/bkn,0?size=small",Partly Sunny,
38,39,,2024-01-03T13:00:00-05:00,2024-01-03T14:00:00-05:00,True,42,F,,"{'unitCode': 'wmoUnit:percent', 'value': 4}","{'unitCode': 'wmoUnit:degC', 'value': -8.333333333333334}","{'unitCode': 'wmoUnit:percent', 'value': 37}",6 mph,W,"https://api.weather.gov/icons/land/day/bkn,4?size=small",Partly Sunny,
39,40,,2024-01-03T14:00:00-05:00,2024-01-03T15:00:00-05:00,True,42,F,,"{'unitCode': 'wmoUnit:percent', 'value': 4}","{'unitCode': 'wmoUnit:degC', 'value': -7.777777777777778}","{'unitCode': 'wmoUnit:percent', 'value': 38}",5 mph,W,"https://api.weather.gov/icons/land/day/bkn,4?size=small",Partly Sunny,
40,41,,2024-01-03T15:00:00-05:00,2024-01-03T16:00:00-05:00,True,41,F,,"{'unitCode': 'wmoUnit:percent', 'value': 4}","{'unitCode': 'wmoUnit:degC', 'value': -6.666666666666667}","{'unitCode': 'wmoUnit:percent', 'value': 42}",5 mph,W,"https://api.weather.gov/icons/land/day/bkn,4?size=small",Mostly Cloudy,
41,42,,2024-01-03T16:00:00-05:00,2024-01-03T17:00:00-05:00,True,39,F,,"{'unitCode': 'wmoUnit:percent', 'value': 4}","{'unitCode': 'wmoUnit:degC', 'value': -6.111111111111111}","{'unitCode': 'wmoUnit:percent', 'value': 48}",5 mph,W,"https://api.weather.gov/icons/land/day/bkn,4?size=small",Mostly Cloudy,
42,43,,2024-01-03T17:00:00-05:00,2024-01-03T18:00:00-05:00,True,37,F,,"{'unitCode': 'wmoUnit:percent', 'value': 4}","{'unitCode': 'wmoUnit:degC', 'value': -5.555555555555555}","{'unitCode': 'wmoUnit:percent', 'value': 55}",5 mph,W,"https://api.weather.gov/icons/land/day/bkn,4?size=small",Mostly Cloudy,
43,44,,2024-01-03T18:00:00-05:00,2024-01-03T19:00:00-05:00,False,34,F,,"{'unitCode': 'wmoUnit:percent', 'value': 4}","{'unitCode': 'wmoUnit:degC', 'value': -5.555555555555555}","{'unitCode': 'wmoUnit:percent', 'value': 61}",5 mph,W,"https://api.weather.gov/icons/land/night/bkn,4?size=small",Mostly Cloudy,
44,45,,2024-01-03T19:00:00-05:00,2024-01-03T20:00:00-05:00,False,32,F,,"{'unitCode': 'wmoUnit:percent', 'value': 21}","{'unitCode': 'wmoUnit:degC', 'value': -5}","{'unitCode': 'wmoUnit:percent', 'value': 67}",5 mph,W,"https://api.weather.gov/icons/land/night/snow,21?size=small",Slight Chance Snow Showers,
45,46,,2024-01-03T20:00:00-05:00,2024-01-03T21:00:00-05:00,False,31,F,,"{'unitCode': 'wmoUnit:percent', 'value': 21}","{'unitCode': 'wmoUnit:degC', 'value': -5}","{'unitCode': 'wmoUnit:percent', 'value': 70}",6 mph,W,"https://api.weather.gov/icons/land/night/snow,21?size=small",Slight Chance Snow Showers,
46,47,,2024-01-03T21:00:00-05:00,2024-01-03T22:00:00-05:00,False,31,F,,"{'unitCode': 'wmoUnit:percent', 'value': 21}","{'unitCode': 'wmoUnit:degC', 'value': -5}","{'unitCode': 'wmoUnit:percent', 'value': 72}",7 mph,NW,"https://api.weather.gov/icons/land/night/snow,21?size=small",Slight Chance Snow Showers,
47,48,,2024-01-03T22:00:00-05:00,2024-01-03T23:00:00-05:00,False,31,F,,"{'unitCode': 'wmoUnit:percent', 'value': 21}","{'unitCode': 'wmoUnit:degC', 'value': -5}","{'unitCode': 'wmoUnit:percent', 'value': 74}",7 mph,NW,"https://api.weather.gov/icons/land/night/snow,21?size=small",Slight Chance Snow Showers,
48,49,,2024-01-03T23:00:00-05:00,2024-01-04T00:00:00-05:00,False,30,F,,"{'unitCode': 'wmoUnit:percent', 'value': 21}","{'unitCode': 'wmoUnit:degC', 'value': -4.444444444444445}","{'unitCode': 'wmoUnit:percent', 'value': 75}",8 mph,NW,"https://api.weather.gov/icons/land/night/snow,21?size=small",Slight Chance Snow Showers,
49,50,,2024-01-04T00:00:00-05:00,2024-01-04T01:00:00-05:00,False,30,F,,"{'unitCode': 'wmoUnit:percent', 'value': 21}","{'unitCode': 'wmoUnit:degC', 'value': -5}","{'unitCode': 'wmoUnit:percent', 'value': 76}",9 mph,NW,"https://api.weather.gov/icons/land/night/snow,21?size=small",Slight Chance Snow Showers,
50,51,,2024-01-04T01:00:00-05:00,2024-01-04T02:00:00-05:00,False,29,F,,"{'unitCode': 'wmoUnit:percent', 'value': 17}","{'unitCode': 'wmoUnit:degC', 'value': -5}","{'unitCode': 'wmoUnit:percent', 'value': 78}",10 mph,NW,"https://api.weather.gov/icons/land/night/snow,17?size=small",Slight Chance Snow Showers,
51,52,,2024-01-04T02:00:00-05:00,2024-01-04T03:00:00-05:00,False,29,F,,"{'unitCode': 'wmoUnit:percent', 'value': 17}","{'unitCode': 'wmoUnit:degC', 'value': -5}","{'unitCode': 'wmoUnit:percent', 'value': 80}",12 mph,NW,"https://api.weather.gov/icons/land/night/snow,17?size=small",Slight Chance Snow Showers,
52,53,,2024-01-04T03:00:00-05:00,2024-01-04T04:00:00-05:00,False,28,F,,"{'unitCode': 'wmoUnit:percent', 'value': 17}","{'unitCode': 'wmoUnit:degC', 'value': -4.444444444444445}","{'unitCode': 'wmoUnit:percent', 'value': 82}",12 mph,NW,"https://api.weather.gov/icons/land/night/snow,17?size=small",Slight Chance Snow Showers,
53,54,,2024-01-04T04:00:00-05:00,2024-01-04T05:00:00-05:00,False,28,F,,"{'unitCode': 'wmoUnit:percent', 'value': 17}","{'unitCode': 'wmoUnit:degC', 'value': -4.444444444444445}","{'unitCode': 'wmoUnit:percent', 'value': 85}",13 mph,NW,"https://api.weather.gov/icons/land/night/snow,17?size=small",Slight Chance Snow Showers,
54,55,,2024-01-04T05:00:00-05:00,2024-01-04T06:00:00-05:00,False,27,F,,"{'unitCode': 'wmoUnit:percent', 'value': 17}","{'unitCode': 'wmoUnit:degC', 'value': -4.444444444444445}","{'unitCode': 'wmoUnit:percent', 'value': 86}",14 mph,NW,"https://api.weather.gov/icons/land/night/snow,17?size=small",Slight Chance Snow Showers,
55,56,,2024-01-04T06:00:00-05:00,2024-01-04T07:00:00-05:00,True,26,F,,"{'unitCode': 'wmoUnit:percent', 'value': 17}","{'unitCode': 'wmoUnit:degC', 'value': -5}","{'unitCode': 'wmoUnit:percent', 'value': 87}",16 mph,NW,"https://api.weather.gov/icons/land/day/snow,17?size=small",Slight Chance Snow Showers,
56,57,,2024-01-04T07:00:00-05:00,2024-01-04T08:00:00-05:00,True,26,F,,"{'unitCode': 'wmoUnit:percent', 'value': 14}","{'unitCode': 'wmoUnit:degC', 'value': -5}","{'unitCode': 'wmoUnit:percent', 'value': 87}",17 mph,NW,"https://api.weather.gov/icons/land/day/sct,14?size=small",Mostly Sunny,
57,58,,2024-01-04T08:00:00-05:00,2024-01-04T09:00:00-05:00,True,26,F,,"{'unitCode': 'wmoUnit:percent', 'value': 14}","{'unitCode': 'wmoUnit:degC', 'value': -5.555555555555555}","{'unitCode': 'wmoUnit:percent', 'value': 86}",17 mph,NW,"https://api.weather.gov/icons/land/day/sct,14?size=small",Mostly Sunny,
58,59,,2024-01-04T09:00:00-05:00,2024-01-04T10:00:00-05:00,True,26,F,,"{'unitCode': 'wmoUnit:percent', 'value': 14}","{'unitCode': 'wmoUnit:degC', 'value': -5.555555555555555}","{'unitCode': 'wmoUnit:percent', 'value': 83}",18 mph,NW,"https://api.weather.gov/icons/land/day/sct,14?size=small",Mostly Sunny,
59,60,,2024-01-04T10:00:00-05:00,2024-01-04T11:00:00-05:00,True,27,F,,"{'unitCode': 'wmoUnit:percent', 'value': 14}","{'unitCode': 'wmoUnit:degC', 'value': -6.111111111111111}","{'unitCode': 'wmoUnit:percent', 'value': 78}",18 mph,NW,"https://api.weather.gov/icons/land/day/sct,14?size=small",Mostly Sunny,
60,61,,2024-01-04T11:00:00-05:00,2024-01-04T12:00:00-05:00,True,28,F,,"{'unitCode': 'wmoUnit:percent', 'value': 14}","{'unitCode': 'wmoUnit:degC', 'value': -6.666666666666667}","{'unitCode': 'wmoUnit:percent', 'value': 72}",20 mph,NW,"https://api.weather.gov/icons/land/day/sct,14?size=small",Mostly Sunny,
61,62,,2024-01-04T12:00:00-05:00,2024-01-04T13:00:00-05:00,True,30,F,,"{'unitCode': 'wmoUnit:percent', 'value': 14}","{'unitCode': 'wmoUnit:degC', 'value': -6.666666666666667}","{'unitCode': 'wmoUnit:percent', 'value': 65}",20 mph,NW,"https://api.weather.gov/icons/land/day/sct,14?size=small",Mostly Sunny,
62,63,,2024-01-04T13:00:00-05:00,2024-01-04T14:00:00-05:00,True,31,F,,"{'unitCode': 'wmoUnit:percent', 'value': 8}","{'unitCode': 'wmoUnit:degC', 'value': -7.222222222222222}","{'unitCode': 'wmoUnit:percent', 'value': 60}",18 mph,NW,"https://api.weather.gov/icons/land/day/sct,8?size=small",Mostly Sunny,
63,64,,2024-01-04T14:00:00-05:00,2024-01-04T15:00:00-05:00,True,32,F,,"{'unitCode': 'wmoUnit:percent', 'value': 8}","{'unitCode': 'wmoUnit:degC', 'value': -7.777777777777778}","{'unitCode': 'wmoUnit:percent', 'value': 58}",18 mph,NW,"https://api.weather.gov/icons/land/day/few,8?size=small",Sunny,
64,65,,2024-01-04T15:00:00-05:00,2024-01-04T16:00:00-05:00,True,31,F,,"{'unitCode': 'wmoUnit:percent', 'value': 8}","{'unitCode': 'wmoUnit:degC', 'value': -7.777777777777778}","{'unitCode': 'wmoUnit:percent', 'value': 57}",17 mph,NW,"https://api.weather.gov/icons/land/day/few,8?size=small",Sunny,
65,66,,2024-01-04T16:00:00-05:00,2024-01-04T17:00:00-05:00,True,30,F,,"{'unitCode': 'wmoUnit:percent', 'value': 8}","{'unitCode': 'wmoUnit:degC', 'value': -7.777777777777778}","{'unitCode': 'wmoUnit:percent', 'value': 59}",17 mph,NW,"https://api.weather.gov/icons/land/day/few,8?size=small",Sunny,
66,67,,2024-01-04T17:00:00-05:00,2024-01-04T18:00:00-05:00,True,29,F,,"{'unitCode': 'wmoUnit:percent', 'value': 8}","{'unitCode': 'wmoUnit:degC', 'value': -7.777777777777778}","{'unitCode': 'wmoUnit:percent', 'value': 63}",17 mph,NW,"https://api.weather.gov/icons/land/day/few,8?size=small",Sunny,
67,68,,2024-01-04T18:00:00-05:00,2024-01-04T19:00:00-05:00,False,27,F,,"{'unitCode': 'wmoUnit:percent', 'value': 8}","{'unitCode': 'wmoUnit:degC', 'value': -8.333333333333334}","{'unitCode': 'wmoUnit:percent', 'value': 68}",17 mph,NW,"https://api.weather.gov/icons/land/night/few,8?size=small",Mostly Clear,
68,69,,2024-01-04T19:00:00-05:00,2024-01-04T20:00:00-05:00,False,25,F,,"{'unitCode': 'wmoUnit:percent', 'value': 4}","{'unitCode': 'wmoUnit:degC', 'value': -8.333333333333334}","{'unitCode': 'wmoUnit:percent', 'value': 71}",16 mph,NW,"https://api.weather.gov/icons/land/night/few,4?size=small",Mostly Clear,
69,70,,2024-01-04T20:00:00-05:00,2024-01-04T21:00:00-05:00,False,24,F,,"{'unitCode': 'wmoUnit:percent', 'value': 4}","{'unitCode': 'wmoUnit:degC', 'value': -8.88888888888889}","{'unitCode': 'wmoUnit:percent', 'value': 73}",15 mph,NW,"https://api.weather.gov/icons/land/night/few,4?size=small",Mostly Clear,
70,71,,2024-01-04T21:00:00-05:00,2024-01-04T22:00:00-05:00,False,23,F,,"{'unitCode': 'wmoUnit:percent', 'value': 4}","{'unitCode': 'wmoUnit:degC', 'value': -8.88888888888889}","{'unitCode': 'wmoUnit:percent', 'value': 72}",13 mph,NW,"https://api.weather.gov/icons/land/night/few,4?size=small",Mostly Clear,
71,72,,2024-01-04T22:00:00-05:00,2024-01-04T23:00:00-05:00,False,23,F,,"{'unitCode': 'wmoUnit:percent', 'value': 4}","{'unitCode': 'wmoUnit:degC', 'value': -9.444444444444445}","{'unitCode': 'wmoUnit:percent', 'value': 71}",10 mph,NW,"https://api.weather.gov/icons/land/night/few,4?size=small",Mostly Clear,
72,73,,2024-01-04T23:00:00-05:00,2024-01-05T00:00:00-05:00,False,22,F,,"{'unitCode': 'wmoUnit:percent', 'value': 4}","{'unitCode': 'wmoUnit:degC', 'value': -10}","{'unitCode': 'wmoUnit:percent', 'value': 70}",9 mph,NW,"https://api.weather.gov/icons/land/night/few,4?size=small",Mostly Clear,
73,74,,2024-01-05T00:00:00-05:00,2024-01-05T01:00:00-05:00,False,22,F,,"{'unitCode': 'wmoUnit:percent', 'value': 4}","{'unitCode': 'wmoUnit:degC', 'value': -10.555555555555555}","{'unitCode': 'wmoUnit:percent', 'value': 68}",8 mph,NW,"https://api.weather.gov/icons/land/night/few,4?size=small",Mostly Clear,
74,75,,2024-01-05T01:00:00-05:00,2024-01-05T02:00:00-05:00,False,22,F,,"{'unitCode': 'wmoUnit:percent', 'value': 1}","{'unitCode': 'wmoUnit:degC', 'value': -11.11111111111111}","{'unitCode': 'wmoUnit:percent', 'value': 67}",7 mph,NW,"https://api.weather.gov/icons/land/night/few,1?size=small",Mostly Clear,
75,76,,2024-01-05T02:00:00-05:00,2024-01-05T03:00:00-05:00,False,22,F,,"{'unitCode': 'wmoUnit:percent', 'value': 1}","{'unitCode': 'wmoUnit:degC', 'value': -11.11111111111111}","{'unitCode': 'wmoUnit:percent', 'value': 65}",6 mph,NW,"https://api.weather.gov/icons/land/night/few,1?size=small",Mostly Clear,
76,77,,2024-01-05T03:00:00-05:00,2024-01-05T04:00:00-05:00,False,21,F,,"{'unitCode': 'wmoUnit:percent', 'value': 1}","{'unitCode': 'wmoUnit:degC', 'value': -11.666666666666666}","{'unitCode': 'wmoUnit:percent', 'value': 64}",6 mph,NW,"https://api.weather.gov/icons/land/night/few,1?size=small",Mostly Clear,
