,probabilityOfPrecipitation_percent,dewpoint_degC,relativeHumidity_percent,temperature_F,windSpeed_mph,timestamp,windDirection_x,windDirection_y
0,3,0.5555555555555556,68,42,9,2023-11-05 14:00:00+00:00,-0.7071067811865476,0.7071067811865476
1,2,1.1111111111111112,61,47,12,2023-11-05 15:00:00+00:00,-0.7071067811865476,0.7071067811865476
2,2,2.2222222222222223,56,52,12,2023-11-05 16:00:00+00:00,-0.7071067811865476,0.7071067811865476
3,2,2.7777777777777777,49,56,10,2023-11-05 17:00:00+00:00,-0.7071067811865476,0.7071067811865476
4,2,2.7777777777777777,47,58,10,2023-11-05 18:00:00+00:00,-0.7071067811865476,0.7071067811865476
5,2,2.7777777777777777,45,59,9,2023-11-05 19:00:00+00:00,-0.7071067811865476,0.7071067811865476
6,1,2.7777777777777777,42,60,9,2023-11-05 20:00:00+00:00,-0.7071067811865476,0.7071067811865476
7,1,2.7777777777777777,43,59,8,2023-11-05 21:00:00+00:00,-0.7071067811865476,0.7071067811865476
8,0,2.7777777777777777,46,58,8,2023-11-05 22:00:00+00:00,-0.7071067811865476,0.7071067811865476
9,0,3.3333333333333335,50,56,7,2023-11-05 23:00:00+00:00,-0.7071067811865476,0.7071067811865476
10,0,3.3333333333333335,61,50,6,2023-11-06 00:00:00+00:00,-0.7071067811865476,0.7071067811865476
11,0,3.3333333333333335,70,47,6,2023-11-06 01:00:00+00:00,-0.7071067811865476,0.7071067811865476
12,0,3.3333333333333335,73,46,5,2023-11-06 02:00:00+00:00,-0.7071067811865476,0.7071067811865476
13,0,2.7777777777777777,76,44,5,2023-11-06 03:00:00+00:00,-0.7071067811865476,0.7071067811865476
14,0,2.7777777777777777,79,43,5,2023-11-06 04:00:00+00:00,-0.7071067811865476,0.7071067811865476
15,0,2.7777777777777777,83,42,3,2023-11-06 05:00:00+00:00,-0.7071067811865476,0.7071067811865476
16,0,2.7777777777777777,84,41,3,2023-11-06 06:00:00+00:00,-0.7071067811865476,0.7071067811865476
