,windDirection,probabilityOfPrecipitation_percent,dewpoint_degC,relativeHumidity_percent,temperature_F,windSpeed_mph,timestamp
0,SE,0,0.0,62,44,6,2023-10-25 07:00:00+00:00
1,SE,0,-0.5555555555555556,59,44,6,2023-10-25 08:00:00+00:00
2,S,0,-1.1111111111111112,59,43,7,2023-10-25 09:00:00+00:00
3,S,0,-1.1111111111111112,60,43,6,2023-10-25 10:00:00+00:00
4,S,0,-1.1111111111111112,60,43,6,2023-10-25 11:00:00+00:00
5,S,0,-1.1111111111111112,61,43,6,2023-10-25 12:00:00+00:00
6,S,0,-1.1111111111111112,59,44,6,2023-10-25 13:00:00+00:00
7,S,0,-0.5555555555555556,55,46,6,2023-10-25 14:00:00+00:00
8,S,0,-0.5555555555555556,42,54,7,2023-10-25 15:00:00+00:00
9,S,0,-0.5555555555555556,35,59,7,2023-10-25 16:00:00+00:00
10,S,0,0.0,30,64,7,2023-10-25 17:00:00+00:00
11,S,0,0.0,28,66,7,2023-10-25 18:00:00+00:00
12,S,0,0.5555555555555556,28,67,7,2023-10-25 19:00:00+00:00
13,S,0,2.2222222222222223,30,68,6,2023-10-25 20:00:00+00:00
14,S,0,2.7777777777777777,35,66,8,2023-10-25 21:00:00+00:00
15,S,0,3.3333333333333335,38,64,7,2023-10-25 22:00:00+00:00
16,S,0,3.3333333333333335,43,61,6,2023-10-25 23:00:00+00:00
17,S,0,3.888888888888889,56,55,6,2023-10-26 00:00:00+00:00
18,S,0,4.444444444444445,63,52,3,2023-10-26 01:00:00+00:00
19,S,0,4.444444444444445,69,50,5,2023-10-26 02:00:00+00:00
20,S,0,5.555555555555555,75,49,5,2023-10-26 03:00:00+00:00
21,S,0,6.111111111111111,81,49,5,2023-10-26 04:00:00+00:00
22,S,0,6.666666666666667,85,48,5,2023-10-26 05:00:00+00:00
23,S,0,7.222222222222222,90,48,6,2023-10-26 06:00:00+00:00
24,S,0,7.777777777777778,94,47,6,2023-10-26 07:00:00+00:00
25,S,0,8.333333333333334,99,47,6,2023-10-26 08:00:00+00:00
26,S,0,7.777777777777778,100,46,6,2023-10-26 09:00:00+00:00
27,S,0,7.777777777777778,100,46,6,2023-10-26 10:00:00+00:00
28,S,0,7.222222222222222,100,45,6,2023-10-26 11:00:00+00:00
29,S,0,6.666666666666667,100,44,6,2023-10-26 12:00:00+00:00
30,S,0,7.222222222222222,100,45,5,2023-10-26 13:00:00+00:00
31,S,0,8.88888888888889,97,49,6,2023-10-26 14:00:00+00:00
32,S,0,10.0,88,54,6,2023-10-26 15:00:00+00:00
33,S,0,11.11111111111111,80,58,6,2023-10-26 16:00:00+00:00
34,S,0,11.666666666666666,72,62,7,2023-10-26 17:00:00+00:00
35,S,0,11.666666666666666,66,65,7,2023-10-26 18:00:00+00:00
36,S,0,11.666666666666666,62,66,8,2023-10-26 19:00:00+00:00
37,S,0,11.666666666666666,62,66,8,2023-10-26 20:00:00+00:00
38,S,0,11.666666666666666,65,65,8,2023-10-26 21:00:00+00:00
39,S,0,12.222222222222221,70,63,8,2023-10-26 22:00:00+00:00
40,S,0,11.666666666666666,77,61,8,2023-10-26 23:00:00+00:00
41,S,0,11.666666666666666,84,58,7,2023-10-27 00:00:00+00:00
42,S,0,11.666666666666666,91,55,7,2023-10-27 01:00:00+00:00
43,S,0,11.666666666666666,95,54,7,2023-10-27 02:00:00+00:00
44,S,0,11.11111111111111,97,53,7,2023-10-27 03:00:00+00:00
45,S,0,11.11111111111111,98,53,7,2023-10-27 04:00:00+00:00
46,S,0,11.11111111111111,99,52,7,2023-10-27 05:00:00+00:00
47,S,0,11.11111111111111,100,52,7,2023-10-27 06:00:00+00:00
48,S,0,11.11111111111111,100,52,7,2023-10-27 07:00:00+00:00
49,SW,0,11.11111111111111,100,52,6,2023-10-27 08:00:00+00:00
50,SW,0,10.555555555555555,100,51,6,2023-10-27 09:00:00+00:00
51,SW,0,10.0,100,50,5,2023-10-27 10:00:00+00:00
52,W,0,9.444444444444445,100,49,5,2023-10-27 11:00:00+00:00
53,W,0,8.88888888888889,100,48,5,2023-10-27 12:00:00+00:00
54,NW,0,9.444444444444445,100,49,5,2023-10-27 13:00:00+00:00
55,W,0,10.555555555555555,95,52,5,2023-10-27 14:00:00+00:00
56,W,0,11.666666666666666,84,58,5,2023-10-27 15:00:00+00:00
57,W,0,12.222222222222221,75,62,5,2023-10-27 16:00:00+00:00
58,W,0,12.777777777777779,68,66,5,2023-10-27 17:00:00+00:00
59,SW,0,12.777777777777779,62,68,6,2023-10-27 18:00:00+00:00
60,SW,1,12.777777777777779,59,69,6,2023-10-27 19:00:00+00:00
61,SW,1,12.777777777777779,60,70,6,2023-10-27 20:00:00+00:00
62,SW,1,12.777777777777779,62,69,6,2023-10-27 21:00:00+00:00
63,W,1,13.333333333333334,67,67,6,2023-10-27 22:00:00+00:00
64,W,1,12.777777777777779,74,64,6,2023-10-27 23:00:00+00:00
65,W,1,12.777777777777779,82,60,5,2023-10-28 00:00:00+00:00
66,W,2,12.222222222222221,91,57,5,2023-10-28 01:00:00+00:00
67,W,2,12.222222222222221,95,55,5,2023-10-28 02:00:00+00:00
68,W,2,12.222222222222221,97,54,5,2023-10-28 03:00:00+00:00
69,W,2,11.666666666666666,98,54,5,2023-10-28 04:00:00+00:00
70,W,2,11.666666666666666,99,53,5,2023-10-28 05:00:00+00:00
71,NW,2,11.666666666666666,100,53,5,2023-10-28 06:00:00+00:00
72,NW,2,11.666666666666666,100,53,5,2023-10-28 07:00:00+00:00
73,NW,2,11.11111111111111,100,52,6,2023-10-28 08:00:00+00:00
74,NW,2,11.11111111111111,100,52,6,2023-10-28 09:00:00+00:00
75,NW,2,10.0,100,50,6,2023-10-28 10:00:00+00:00
76,NW,2,10.0,100,50,6,2023-10-28 11:00:00+00:00
77,NW,2,9.444444444444445,100,49,7,2023-10-28 12:00:00+00:00
78,NW,5,10.0,100,50,7,2023-10-28 13:00:00+00:00
79,NW,5,12.222222222222221,100,54,7,2023-10-28 14:00:00+00:00
80,NW,5,12.777777777777779,90,58,7,2023-10-28 15:00:00+00:00
81,NW,5,13.88888888888889,81,63,7,2023-10-28 16:00:00+00:00
82,W,5,14.444444444444445,73,66,7,2023-10-28 17:00:00+00:00
83,W,5,14.444444444444445,68,69,7,2023-10-28 18:00:00+00:00
84,SW,1,14.444444444444445,65,70,6,2023-10-28 19:00:00+00:00
85,SW,1,14.444444444444445,65,71,7,2023-10-28 20:00:00+00:00
86,SW,1,14.444444444444445,67,70,7,2023-10-28 21:00:00+00:00
87,S,1,14.444444444444445,70,68,7,2023-10-28 22:00:00+00:00
88,SW,1,14.444444444444445,75,66,7,2023-10-28 23:00:00+00:00
89,SW,1,13.88888888888889,81,63,7,2023-10-29 00:00:00+00:00
90,SW,1,13.333333333333334,86,61,7,2023-10-29 01:00:00+00:00
91,SW,1,13.333333333333334,90,59,7,2023-10-29 02:00:00+00:00
92,SW,1,13.333333333333334,92,58,6,2023-10-29 03:00:00+00:00
93,SW,1,12.777777777777779,93,58,6,2023-10-29 04:00:00+00:00
94,W,1,12.777777777777779,93,57,6,2023-10-29 05:00:00+00:00
95,W,1,12.777777777777779,93,57,6,2023-10-29 06:00:00+00:00
96,W,0,12.777777777777779,94,56,6,2023-10-29 07:00:00+00:00
97,W,0,12.222222222222221,94,56,6,2023-10-29 08:00:00+00:00
98,W,0,12.222222222222221,94,55,6,2023-10-29 09:00:00+00:00
99,W,0,11.666666666666666,96,54,6,2023-10-29 10:00:00+00:00
100,W,0,11.666666666666666,98,53,5,2023-10-29 11:00:00+00:00
101,W,0,11.11111111111111,98,53,5,2023-10-29 12:00:00+00:00
102,W,5,11.11111111111111,95,53,5,2023-10-29 13:00:00+00:00
103,W,5,11.666666666666666,90,56,6,2023-10-29 14:00:00+00:00
104,W,5,12.777777777777779,83,60,7,2023-10-29 15:00:00+00:00
105,SW,5,13.88888888888889,77,64,8,2023-10-29 16:00:00+00:00
106,SW,5,14.444444444444445,73,67,9,2023-10-29 17:00:00+00:00
107,SW,5,14.444444444444445,70,68,9,2023-10-29 18:00:00+00:00
108,SW,6,14.444444444444445,68,69,10,2023-10-29 19:00:00+00:00
109,W,6,14.444444444444445,68,69,10,2023-10-29 20:00:00+00:00
110,W,6,14.444444444444445,69,69,10,2023-10-29 21:00:00+00:00
111,W,6,14.444444444444445,71,68,10,2023-10-29 22:00:00+00:00
112,W,6,13.88888888888889,75,65,10,2023-10-29 23:00:00+00:00
113,W,6,13.88888888888889,81,63,9,2023-10-30 00:00:00+00:00
114,W,8,13.333333333333334,87,60,9,2023-10-30 01:00:00+00:00
115,W,8,13.333333333333334,91,58,8,2023-10-30 02:00:00+00:00
116,W,8,13.333333333333334,95,57,8,2023-10-30 03:00:00+00:00
117,W,8,13.333333333333334,96,57,7,2023-10-30 04:00:00+00:00
118,W,8,12.777777777777779,96,56,7,2023-10-30 05:00:00+00:00
119,W,8,12.777777777777779,96,56,7,2023-10-30 06:00:00+00:00
120,W,10,12.222222222222221,95,56,8,2023-10-30 07:00:00+00:00
121,W,10,12.222222222222221,96,55,8,2023-10-30 08:00:00+00:00
122,W,10,12.222222222222221,96,55,8,2023-10-30 09:00:00+00:00
123,W,10,12.222222222222221,97,54,8,2023-10-30 10:00:00+00:00
124,W,10,11.666666666666666,98,54,9,2023-10-30 11:00:00+00:00
125,W,10,11.666666666666666,99,53,9,2023-10-30 12:00:00+00:00
126,W,12,11.666666666666666,97,54,10,2023-10-30 13:00:00+00:00
127,W,12,12.222222222222221,93,56,12,2023-10-30 14:00:00+00:00
128,W,12,12.777777777777779,87,58,13,2023-10-30 15:00:00+00:00
129,W,12,13.333333333333334,82,61,14,2023-10-30 16:00:00+00:00
130,W,12,13.333333333333334,78,63,14,2023-10-30 17:00:00+00:00
131,W,12,13.333333333333334,76,64,14,2023-10-30 18:00:00+00:00
132,W,18,13.333333333333334,73,64,14,2023-10-30 19:00:00+00:00
133,W,18,12.777777777777779,72,64,15,2023-10-30 20:00:00+00:00
134,NW,18,12.777777777777779,72,64,15,2023-10-30 21:00:00+00:00
135,NW,18,12.222222222222221,73,62,16,2023-10-30 22:00:00+00:00
136,NW,18,11.666666666666666,77,60,15,2023-10-30 23:00:00+00:00
137,NW,18,11.11111111111111,82,57,15,2023-10-31 00:00:00+00:00
138,NW,16,10.555555555555555,86,55,14,2023-10-31 01:00:00+00:00
139,NW,16,10.0,88,53,14,2023-10-31 02:00:00+00:00
140,NW,16,8.88888888888889,89,52,14,2023-10-31 03:00:00+00:00
141,NW,16,8.333333333333334,89,50,13,2023-10-31 04:00:00+00:00
142,NW,16,7.777777777777778,89,50,13,2023-10-31 05:00:00+00:00
143,NW,16,7.222222222222222,89,48,13,2023-10-31 06:00:00+00:00
144,NW,17,6.666666666666667,89,48,12,2023-10-31 07:00:00+00:00
145,NW,17,6.666666666666667,88,47,12,2023-10-31 08:00:00+00:00
146,NW,17,6.111111111111111,88,46,12,2023-10-31 09:00:00+00:00
147,NW,17,5.555555555555555,92,45,10,2023-10-31 10:00:00+00:00
148,NW,17,5.555555555555555,95,44,10,2023-10-31 11:00:00+00:00
149,NW,17,5.555555555555555,98,43,10,2023-10-31 12:00:00+00:00
150,NW,22,3.888888888888889,84,43,10,2023-10-31 13:00:00+00:00
151,NW,22,4.444444444444445,81,45,10,2023-10-31 14:00:00+00:00
152,NW,22,4.444444444444445,75,48,10,2023-10-31 15:00:00+00:00
153,NW,22,4.444444444444445,69,50,10,2023-10-31 16:00:00+00:00
154,NW,22,4.444444444444445,64,52,10,2023-10-31 17:00:00+00:00
155,NW,22,4.444444444444445,60,53,10,2023-10-31 18:00:00+00:00
