,number,name,startTime,endTime,isDaytime,temperature,temperatureUnit,temperatureTrend,probabilityOfPrecipitation,dewpoint,relativeHumidity,windSpeed,windDirection,icon,shortForecast,detailedForecast
0,1,,2023-11-25T02:00:00-05:00,2023-11-25T03:00:00-05:00,False,34,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -0.5555555555555556}","{'unitCode': 'wmoUnit:percent', 'value': 87}",5 mph,E,"https://api.weather.gov/icons/land/night/bkn,0?size=small",Mostly Cloudy,
1,2,,2023-11-25T03:00:00-05:00,2023-11-25T04:00:00-05:00,False,34,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -0.5555555555555556}","{'unitCode': 'wmoUnit:percent', 'value': 90}",5 mph,E,"https://api.weather.gov/icons/land/night/fog,0?size=small",Patchy Fog,
2,3,,2023-11-25T04:00:00-05:00,2023-11-25T05:00:00-05:00,False,33,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': 0}","{'unitCode': 'wmoUnit:percent', 'value': 94}",6 mph,E,"https://api.weather.gov/icons/land/night/fog,0?size=small",Patchy Fog,
3,4,,2023-11-25T05:00:00-05:00,2023-11-25T06:00:00-05:00,False,32,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': 0}","{'unitCode': 'wmoUnit:percent', 'value': 98}",5 mph,E,"https://api.weather.gov/icons/land/night/fog,0?size=small",Patchy Fog,
4,5,,2023-11-25T06:00:00-05:00,2023-11-25T07:00:00-05:00,True,31,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -0.5555555555555556}","{'unitCode': 'wmoUnit:percent', 'value': 100}",6 mph,E,"https://api.weather.gov/icons/land/day/fog,0?size=small",Patchy Fog,
5,6,,2023-11-25T07:00:00-05:00,2023-11-25T08:00:00-05:00,True,31,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -0.5555555555555556}","{'unitCode': 'wmoUnit:percent', 'value': 100}",5 mph,E,"https://api.weather.gov/icons/land/day/fog,0?size=small",Patchy Fog,
6,7,,2023-11-25T08:00:00-05:00,2023-11-25T09:00:00-05:00,True,32,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -0.5555555555555556}","{'unitCode': 'wmoUnit:percent', 'value': 96}",5 mph,E,"https://api.weather.gov/icons/land/day/bkn,0?size=small",Mostly Cloudy,
7,8,,2023-11-25T09:00:00-05:00,2023-11-25T10:00:00-05:00,True,34,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -1.1111111111111112}","{'unitCode': 'wmoUnit:percent', 'value': 88}",6 mph,E,"https://api.weather.gov/icons/land/day/bkn,0?size=small",Partly Sunny,
8,9,,2023-11-25T10:00:00-05:00,2023-11-25T11:00:00-05:00,True,36,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -1.1111111111111112}","{'unitCode': 'wmoUnit:percent', 'value': 79}",6 mph,SE,"https://api.weather.gov/icons/land/day/bkn,0?size=small",Partly Sunny,
9,10,,2023-11-25T11:00:00-05:00,2023-11-25T12:00:00-05:00,True,38,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -1.1111111111111112}","{'unitCode': 'wmoUnit:percent', 'value': 71}",6 mph,SE,"https://api.weather.gov/icons/land/day/sct,0?size=small",Mostly Sunny,
10,11,,2023-11-25T12:00:00-05:00,2023-11-25T13:00:00-05:00,True,40,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -1.6666666666666667}","{'unitCode': 'wmoUnit:percent', 'value': 64}",6 mph,SE,"https://api.weather.gov/icons/land/day/sct,0?size=small",Mostly Sunny,
