,number,name,startTime,endTime,isDaytime,temperature,temperatureUnit,temperatureTrend,probabilityOfPrecipitation,dewpoint,relativeHumidity,windSpeed,windDirection,icon,shortForecast,detailedForecast
0,1,,2023-11-06T11:00:00-05:00,2023-11-06T12:00:00-05:00,True,57,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': 3.888888888888889}","{'unitCode': 'wmoUnit:percent', 'value': 50}",7 mph,SW,"https://api.weather.gov/icons/land/day/skc,0?size=small",Sunny,
1,2,,2023-11-06T12:00:00-05:00,2023-11-06T13:00:00-05:00,True,61,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': 3.3333333333333335}","{'unitCode': 'wmoUnit:percent', 'value': 42}",8 mph,SW,"https://api.weather.gov/icons/land/day/skc,0?size=small",Sunny,
2,3,,2023-11-06T13:00:00-05:00,2023-11-06T14:00:00-05:00,True,63,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': 1.6666666666666667}","{'unitCode': 'wmoUnit:percent', 'value': 35}",9 mph,SW,"https://api.weather.gov/icons/land/day/skc,0?size=small",Sunny,
3,4,,2023-11-06T14:00:00-05:00,2023-11-06T15:00:00-05:00,True,63,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': 2.2222222222222223}","{'unitCode': 'wmoUnit:percent', 'value': 36}",8 mph,SW,"https://api.weather.gov/icons/land/day/skc,0?size=small",Sunny,
4,5,,2023-11-06T15:00:00-05:00,2023-11-06T16:00:00-05:00,True,63,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': 1.6666666666666667}","{'unitCode': 'wmoUnit:percent', 'value': 36}",8 mph,SW,"https://api.weather.gov/icons/land/day/skc,0?size=small",Sunny,
5,6,,2023-11-06T16:00:00-05:00,2023-11-06T17:00:00-05:00,True,63,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': 2.2222222222222223}","{'unitCode': 'wmoUnit:percent', 'value': 36}",7 mph,W,"https://api.weather.gov/icons/land/day/few,0?size=small",Sunny,
6,7,,2023-11-06T17:00:00-05:00,2023-11-06T18:00:00-05:00,True,58,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': 2.2222222222222223}","{'unitCode': 'wmoUnit:percent', 'value': 43}",5 mph,SW,"https://api.weather.gov/icons/land/day/few,0?size=small",Sunny,
7,8,,2023-11-06T18:00:00-05:00,2023-11-06T19:00:00-05:00,False,54,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': 2.2222222222222223}","{'unitCode': 'wmoUnit:percent', 'value': 50}",5 mph,SW,"https://api.weather.gov/icons/land/night/skc,0?size=small",Clear,
8,9,,2023-11-06T19:00:00-05:00,2023-11-06T20:00:00-05:00,False,50,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': 2.2222222222222223}","{'unitCode': 'wmoUnit:percent', 'value': 56}",5 mph,SW,"https://api.weather.gov/icons/land/night/few,0?size=small",Mostly Clear,
9,10,,2023-11-06T20:00:00-05:00,2023-11-06T21:00:00-05:00,False,48,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': 3.3333333333333335}","{'unitCode': 'wmoUnit:percent', 'value': 68}",6 mph,W,"https://api.weather.gov/icons/land/night/few,0?size=small",Mostly Clear,
10,11,,2023-11-06T21:00:00-05:00,2023-11-06T22:00:00-05:00,False,48,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': 3.3333333333333335}","{'unitCode': 'wmoUnit:percent', 'value': 69}",6 mph,W,"https://api.weather.gov/icons/land/night/sct,0?size=small",Partly Cloudy,
11,12,,2023-11-06T22:00:00-05:00,2023-11-06T23:00:00-05:00,False,47,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': 3.3333333333333335}","{'unitCode': 'wmoUnit:percent', 'value': 70}",6 mph,W,"https://api.weather.gov/icons/land/night/sct,0?size=small",Partly Cloudy,
12,13,,2023-11-06T23:00:00-05:00,2023-11-07T00:00:00-05:00,False,46,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': 3.3333333333333335}","{'unitCode': 'wmoUnit:percent', 'value': 72}",7 mph,W,"https://api.weather.gov/icons/land/night/bkn,0?size=small",Mostly Cloudy,
13,14,,2023-11-07T00:00:00-05:00,2023-11-07T01:00:00-05:00,False,47,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': 3.888888888888889}","{'unitCode': 'wmoUnit:percent', 'value': 75}",8 mph,W,"https://api.weather.gov/icons/land/night/bkn,0?size=small",Mostly Cloudy,
14,15,,2023-11-07T01:00:00-05:00,2023-11-07T02:00:00-05:00,False,48,F,,"{'unitCode': 'wmoUnit:percent', 'value': 1}","{'unitCode': 'wmoUnit:degC', 'value': 3.888888888888889}","{'unitCode': 'wmoUnit:percent', 'value': 73}",9 mph,W,"https://api.weather.gov/icons/land/night/bkn,1?size=small",Mostly Cloudy,
15,16,,2023-11-07T02:00:00-05:00,2023-11-07T03:00:00-05:00,False,48,F,,"{'unitCode': 'wmoUnit:percent', 'value': 1}","{'unitCode': 'wmoUnit:degC', 'value': 4.444444444444445}","{'unitCode': 'wmoUnit:percent', 'value': 74}",12 mph,W,"https://api.weather.gov/icons/land/night/bkn,1?size=small",Mostly Cloudy,
16,17,,2023-11-07T03:00:00-05:00,2023-11-07T04:00:00-05:00,False,45,F,,"{'unitCode': 'wmoUnit:percent', 'value': 1}","{'unitCode': 'wmoUnit:degC', 'value': 4.444444444444445}","{'unitCode': 'wmoUnit:percent', 'value': 84}",14 mph,W,"https://api.weather.gov/icons/land/night/bkn,1?size=small",Mostly Cloudy,
17,18,,2023-11-07T04:00:00-05:00,2023-11-07T05:00:00-05:00,False,45,F,,"{'unitCode': 'wmoUnit:percent', 'value': 1}","{'unitCode': 'wmoUnit:degC', 'value': 5}","{'unitCode': 'wmoUnit:percent', 'value': 84}",14 mph,W,"https://api.weather.gov/icons/land/night/bkn,1?size=small",Mostly Cloudy,
18,19,,2023-11-07T05:00:00-05:00,2023-11-07T06:00:00-05:00,False,47,F,,"{'unitCode': 'wmoUnit:percent', 'value': 1}","{'unitCode': 'wmoUnit:degC', 'value': 5}","{'unitCode': 'wmoUnit:percent', 'value': 80}",16 mph,W,"https://api.weather.gov/icons/land/night/bkn,1?size=small",Mostly Cloudy,
19,20,,2023-11-07T06:00:00-05:00,2023-11-07T07:00:00-05:00,True,49,F,,"{'unitCode': 'wmoUnit:percent', 'value': 1}","{'unitCode': 'wmoUnit:degC', 'value': 5.555555555555555}","{'unitCode': 'wmoUnit:percent', 'value': 75}",16 mph,W,"https://api.weather.gov/icons/land/day/bkn,1?size=small",Mostly Cloudy,
20,21,,2023-11-07T07:00:00-05:00,2023-11-07T08:00:00-05:00,True,49,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': 6.111111111111111}","{'unitCode': 'wmoUnit:percent', 'value': 79}",17 mph,W,"https://api.weather.gov/icons/land/day/bkn,0?size=small",Partly Sunny,
21,22,,2023-11-07T08:00:00-05:00,2023-11-07T09:00:00-05:00,True,50,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': 6.666666666666667}","{'unitCode': 'wmoUnit:percent', 'value': 80}",18 mph,W,"https://api.weather.gov/icons/land/day/bkn,0?size=small",Partly Sunny,
22,23,,2023-11-07T09:00:00-05:00,2023-11-07T10:00:00-05:00,True,54,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': 8.333333333333334}","{'unitCode': 'wmoUnit:percent', 'value': 76}",20 mph,W,"https://api.weather.gov/icons/land/day/bkn,0?size=small",Partly Sunny,
23,24,,2023-11-07T10:00:00-05:00,2023-11-07T11:00:00-05:00,True,60,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': 8.88888888888889}","{'unitCode': 'wmoUnit:percent', 'value': 66}",18 mph,W,"https://api.weather.gov/icons/land/day/sct,0?size=small",Mostly Sunny,
24,25,,2023-11-07T11:00:00-05:00,2023-11-07T12:00:00-05:00,True,64,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': 10}","{'unitCode': 'wmoUnit:percent', 'value': 60}",17 mph,W,"https://api.weather.gov/icons/land/day/sct,0?size=small",Mostly Sunny,
25,26,,2023-11-07T12:00:00-05:00,2023-11-07T13:00:00-05:00,True,66,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': 10}","{'unitCode': 'wmoUnit:percent', 'value': 57}",16 mph,W,"https://api.weather.gov/icons/land/day/sct,0?size=small",Mostly Sunny,
