,number,name,startTime,endTime,isDaytime,temperature,temperatureUnit,temperatureTrend,probabilityOfPrecipitation,dewpoint,relativeHumidity,windSpeed,windDirection,icon,shortForecast,detailedForecast
12,13,,2023-11-28T02:00:00-05:00,2023-11-28T03:00:00-05:00,False,22,F,,"{'unitCode': 'wmoUnit:percent', 'value': 11}","{'unitCode': 'wmoUnit:degC', 'value': -8.88888888888889}","{'unitCode': 'wmoUnit:percent', 'value': 77}",25 mph,NW,"https://api.weather.gov/icons/land/night/wind_sct,11?size=small",Partly Cloudy,
13,14,,2023-11-28T03:00:00-05:00,2023-11-28T04:00:00-05:00,False,22,F,,"{'unitCode': 'wmoUnit:percent', 'value': 9}","{'unitCode': 'wmoUnit:degC', 'value': -8.88888888888889}","{'unitCode': 'wmoUnit:percent', 'value': 78}",24 mph,NW,"https://api.weather.gov/icons/land/night/wind_sct,9?size=small",Partly Cloudy,
14,15,,2023-11-28T04:00:00-05:00,2023-11-28T05:00:00-05:00,False,22,F,,"{'unitCode': 'wmoUnit:percent', 'value': 7}","{'unitCode': 'wmoUnit:degC', 'value': -8.88888888888889}","{'unitCode': 'wmoUnit:percent', 'value': 78}",24 mph,NW,"https://api.weather.gov/icons/land/night/wind_sct,7?size=small",Partly Cloudy,
15,16,,2023-11-28T05:00:00-05:00,2023-11-28T06:00:00-05:00,False,22,F,,"{'unitCode': 'wmoUnit:percent', 'value': 5}","{'unitCode': 'wmoUnit:degC', 'value': -8.88888888888889}","{'unitCode': 'wmoUnit:percent', 'value': 78}",24 mph,NW,"https://api.weather.gov/icons/land/night/wind_sct,5?size=small",Partly Cloudy,
16,17,,2023-11-28T06:00:00-05:00,2023-11-28T07:00:00-05:00,True,22,F,,"{'unitCode': 'wmoUnit:percent', 'value': 3}","{'unitCode': 'wmoUnit:degC', 'value': -8.88888888888889}","{'unitCode': 'wmoUnit:percent', 'value': 77}",25 mph,NW,"https://api.weather.gov/icons/land/day/wind_few,3?size=small",Sunny,
17,18,,2023-11-28T07:00:00-05:00,2023-11-28T08:00:00-05:00,True,22,F,,"{'unitCode': 'wmoUnit:percent', 'value': 3}","{'unitCode': 'wmoUnit:degC', 'value': -8.88888888888889}","{'unitCode': 'wmoUnit:percent', 'value': 76}",28 mph,NW,"https://api.weather.gov/icons/land/day/wind_few,3?size=small",Sunny,
18,19,,2023-11-28T08:00:00-05:00,2023-11-28T09:00:00-05:00,True,23,F,,"{'unitCode': 'wmoUnit:percent', 'value': 2}","{'unitCode': 'wmoUnit:degC', 'value': -9.444444444444445}","{'unitCode': 'wmoUnit:percent', 'value': 70}",29 mph,NW,"https://api.weather.gov/icons/land/day/wind_few,2?size=small",Sunny,
19,20,,2023-11-28T09:00:00-05:00,2023-11-28T10:00:00-05:00,True,24,F,,"{'unitCode': 'wmoUnit:percent', 'value': 2}","{'unitCode': 'wmoUnit:degC', 'value': -9.444444444444445}","{'unitCode': 'wmoUnit:percent', 'value': 67}",30 mph,NW,"https://api.weather.gov/icons/land/day/wind_few,2?size=small",Sunny,
20,21,,2023-11-28T10:00:00-05:00,2023-11-28T11:00:00-05:00,True,25,F,,"{'unitCode': 'wmoUnit:percent', 'value': 2}","{'unitCode': 'wmoUnit:degC', 'value': -10}","{'unitCode': 'wmoUnit:percent', 'value': 63}",30 mph,NW,"https://api.weather.gov/icons/land/day/wind_few,2?size=small",Sunny,
21,22,,2023-11-28T11:00:00-05:00,2023-11-28T12:00:00-05:00,True,26,F,,"{'unitCode': 'wmoUnit:percent', 'value': 1}","{'unitCode': 'wmoUnit:degC', 'value': -10}","{'unitCode': 'wmoUnit:percent', 'value': 59}",30 mph,NW,"https://api.weather.gov/icons/land/day/wind_few,1?size=small",Sunny,
22,23,,2023-11-28T12:00:00-05:00,2023-11-28T13:00:00-05:00,True,27,F,,"{'unitCode': 'wmoUnit:percent', 'value': 1}","{'unitCode': 'wmoUnit:degC', 'value': -11.11111111111111}","{'unitCode': 'wmoUnit:percent', 'value': 53}",29 mph,NW,"https://api.weather.gov/icons/land/day/wind_skc,1?size=small",Sunny,
23,24,,2023-11-28T13:00:00-05:00,2023-11-28T14:00:00-05:00,True,28,F,,"{'unitCode': 'wmoUnit:percent', 'value': 1}","{'unitCode': 'wmoUnit:degC', 'value': -11.666666666666666}","{'unitCode': 'wmoUnit:percent', 'value': 48}",28 mph,NW,"https://api.weather.gov/icons/land/day/wind_skc,1?size=small",Sunny,
24,25,,2023-11-28T14:00:00-05:00,2023-11-28T15:00:00-05:00,True,28,F,,"{'unitCode': 'wmoUnit:percent', 'value': 1}","{'unitCode': 'wmoUnit:degC', 'value': -12.222222222222221}","{'unitCode': 'wmoUnit:percent', 'value': 45}",25 mph,NW,"https://api.weather.gov/icons/land/day/wind_skc,1?size=small",Sunny,
25,26,,2023-11-28T15:00:00-05:00,2023-11-28T16:00:00-05:00,True,28,F,,"{'unitCode': 'wmoUnit:percent', 'value': 1}","{'unitCode': 'wmoUnit:degC', 'value': -12.777777777777779}","{'unitCode': 'wmoUnit:percent', 'value': 43}",24 mph,NW,"https://api.weather.gov/icons/land/day/wind_skc,1?size=small",Sunny,
26,27,,2023-11-28T16:00:00-05:00,2023-11-28T17:00:00-05:00,True,28,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -13.333333333333334}","{'unitCode': 'wmoUnit:percent', 'value': 43}",22 mph,NW,"https://api.weather.gov/icons/land/day/wind_skc,0?size=small",Sunny,
27,28,,2023-11-28T17:00:00-05:00,2023-11-28T18:00:00-05:00,True,26,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -13.88888888888889}","{'unitCode': 'wmoUnit:percent', 'value': 44}",21 mph,NW,"https://api.weather.gov/icons/land/day/wind_skc,0?size=small",Sunny,
28,29,,2023-11-28T18:00:00-05:00,2023-11-28T19:00:00-05:00,False,24,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -13.88888888888889}","{'unitCode': 'wmoUnit:percent', 'value': 47}",18 mph,NW,"https://api.weather.gov/icons/land/night/skc,0?size=small",Clear,
29,30,,2023-11-28T19:00:00-05:00,2023-11-28T20:00:00-05:00,False,23,F,,"{'unitCode': 'wmoUnit:percent', 'value': 1}","{'unitCode': 'wmoUnit:degC', 'value': -13.88888888888889}","{'unitCode': 'wmoUnit:percent', 'value': 50}",17 mph,NW,"https://api.weather.gov/icons/land/night/skc,1?size=small",Clear,
30,31,,2023-11-28T20:00:00-05:00,2023-11-28T21:00:00-05:00,False,22,F,,"{'unitCode': 'wmoUnit:percent', 'value': 1}","{'unitCode': 'wmoUnit:degC', 'value': -13.88888888888889}","{'unitCode': 'wmoUnit:percent', 'value': 51}",16 mph,NW,"https://api.weather.gov/icons/land/night/few,1?size=small",Mostly Clear,
31,32,,2023-11-28T21:00:00-05:00,2023-11-28T22:00:00-05:00,False,21,F,,"{'unitCode': 'wmoUnit:percent', 'value': 1}","{'unitCode': 'wmoUnit:degC', 'value': -14.444444444444445}","{'unitCode': 'wmoUnit:percent', 'value': 52}",15 mph,NW,"https://api.weather.gov/icons/land/night/few,1?size=small",Mostly Clear,
32,33,,2023-11-28T22:00:00-05:00,2023-11-28T23:00:00-05:00,False,20,F,,"{'unitCode': 'wmoUnit:percent', 'value': 1}","{'unitCode': 'wmoUnit:degC', 'value': -14.444444444444445}","{'unitCode': 'wmoUnit:percent', 'value': 52}",14 mph,NW,"https://api.weather.gov/icons/land/night/cold,1?size=small",Mostly Clear,
33,34,,2023-11-28T23:00:00-05:00,2023-11-29T00:00:00-05:00,False,20,F,,"{'unitCode': 'wmoUnit:percent', 'value': 1}","{'unitCode': 'wmoUnit:degC', 'value': -14.444444444444445}","{'unitCode': 'wmoUnit:percent', 'value': 53}",13 mph,NW,"https://api.weather.gov/icons/land/night/cold,1?size=small",Mostly Clear,
34,35,,2023-11-29T00:00:00-05:00,2023-11-29T01:00:00-05:00,False,20,F,,"{'unitCode': 'wmoUnit:percent', 'value': 1}","{'unitCode': 'wmoUnit:degC', 'value': -15}","{'unitCode': 'wmoUnit:percent', 'value': 53}",12 mph,NW,"https://api.weather.gov/icons/land/night/cold,1?size=small",Mostly Clear,
35,36,,2023-11-29T01:00:00-05:00,2023-11-29T02:00:00-05:00,False,19,F,,"{'unitCode': 'wmoUnit:percent', 'value': 1}","{'unitCode': 'wmoUnit:degC', 'value': -15}","{'unitCode': 'wmoUnit:percent', 'value': 54}",12 mph,NW,"https://api.weather.gov/icons/land/night/cold,1?size=small",Mostly Clear,
36,37,,2023-11-29T02:00:00-05:00,2023-11-29T03:00:00-05:00,False,19,F,,"{'unitCode': 'wmoUnit:percent', 'value': 1}","{'unitCode': 'wmoUnit:degC', 'value': -14.444444444444445}","{'unitCode': 'wmoUnit:percent', 'value': 54}",10 mph,NW,"https://api.weather.gov/icons/land/night/cold,1?size=small",Mostly Clear,
37,38,,2023-11-29T03:00:00-05:00,2023-11-29T04:00:00-05:00,False,19,F,,"{'unitCode': 'wmoUnit:percent', 'value': 1}","{'unitCode': 'wmoUnit:degC', 'value': -14.444444444444445}","{'unitCode': 'wmoUnit:percent', 'value': 55}",10 mph,W,"https://api.weather.gov/icons/land/night/cold,1?size=small",Mostly Clear,
38,39,,2023-11-29T04:00:00-05:00,2023-11-29T05:00:00-05:00,False,19,F,,"{'unitCode': 'wmoUnit:percent', 'value': 1}","{'unitCode': 'wmoUnit:degC', 'value': -14.444444444444445}","{'unitCode': 'wmoUnit:percent', 'value': 56}",10 mph,W,"https://api.weather.gov/icons/land/night/cold,1?size=small",Mostly Clear,
39,40,,2023-11-29T05:00:00-05:00,2023-11-29T06:00:00-05:00,False,18,F,,"{'unitCode': 'wmoUnit:percent', 'value': 1}","{'unitCode': 'wmoUnit:degC', 'value': -14.444444444444445}","{'unitCode': 'wmoUnit:percent', 'value': 58}",9 mph,W,"https://api.weather.gov/icons/land/night/cold,1?size=small",Mostly Clear,
40,41,,2023-11-29T06:00:00-05:00,2023-11-29T07:00:00-05:00,True,18,F,,"{'unitCode': 'wmoUnit:percent', 'value': 1}","{'unitCode': 'wmoUnit:degC', 'value': -14.444444444444445}","{'unitCode': 'wmoUnit:percent', 'value': 59}",9 mph,W,"https://api.weather.gov/icons/land/day/cold,1?size=small",Sunny,
41,42,,2023-11-29T07:00:00-05:00,2023-11-29T08:00:00-05:00,True,19,F,,"{'unitCode': 'wmoUnit:percent', 'value': 1}","{'unitCode': 'wmoUnit:degC', 'value': -14.444444444444445}","{'unitCode': 'wmoUnit:percent', 'value': 55}",9 mph,W,"https://api.weather.gov/icons/land/day/cold,1?size=small",Sunny,
42,43,,2023-11-29T08:00:00-05:00,2023-11-29T09:00:00-05:00,True,22,F,,"{'unitCode': 'wmoUnit:percent', 'value': 1}","{'unitCode': 'wmoUnit:degC', 'value': -15}","{'unitCode': 'wmoUnit:percent', 'value': 47}",9 mph,W,"https://api.weather.gov/icons/land/day/skc,1?size=small",Sunny,
43,44,,2023-11-29T09:00:00-05:00,2023-11-29T10:00:00-05:00,True,26,F,,"{'unitCode': 'wmoUnit:percent', 'value': 1}","{'unitCode': 'wmoUnit:degC', 'value': -15}","{'unitCode': 'wmoUnit:percent', 'value': 39}",8 mph,W,"https://api.weather.gov/icons/land/day/skc,1?size=small",Sunny,
44,45,,2023-11-29T10:00:00-05:00,2023-11-29T11:00:00-05:00,True,30,F,,"{'unitCode': 'wmoUnit:percent', 'value': 1}","{'unitCode': 'wmoUnit:degC', 'value': -15}","{'unitCode': 'wmoUnit:percent', 'value': 33}",9 mph,W,"https://api.weather.gov/icons/land/day/skc,1?size=small",Sunny,
45,46,,2023-11-29T11:00:00-05:00,2023-11-29T12:00:00-05:00,True,34,F,,"{'unitCode': 'wmoUnit:percent', 'value': 1}","{'unitCode': 'wmoUnit:degC', 'value': -13.88888888888889}","{'unitCode': 'wmoUnit:percent', 'value': 31}",9 mph,W,"https://api.weather.gov/icons/land/day/skc,1?size=small",Sunny,
46,47,,2023-11-29T12:00:00-05:00,2023-11-29T13:00:00-05:00,True,37,F,,"{'unitCode': 'wmoUnit:percent', 'value': 1}","{'unitCode': 'wmoUnit:degC', 'value': -12.222222222222221}","{'unitCode': 'wmoUnit:percent', 'value': 31}",10 mph,W,"https://api.weather.gov/icons/land/day/skc,1?size=small",Sunny,
47,48,,2023-11-29T13:00:00-05:00,2023-11-29T14:00:00-05:00,True,39,F,,"{'unitCode': 'wmoUnit:percent', 'value': 1}","{'unitCode': 'wmoUnit:degC', 'value': -11.11111111111111}","{'unitCode': 'wmoUnit:percent', 'value': 33}",12 mph,W,"https://api.weather.gov/icons/land/day/skc,1?size=small",Sunny,
48,49,,2023-11-29T14:00:00-05:00,2023-11-29T15:00:00-05:00,True,40,F,,"{'unitCode': 'wmoUnit:percent', 'value': 1}","{'unitCode': 'wmoUnit:degC', 'value': -9.444444444444445}","{'unitCode': 'wmoUnit:percent', 'value': 35}",12 mph,W,"https://api.weather.gov/icons/land/day/skc,1?size=small",Sunny,
49,50,,2023-11-29T15:00:00-05:00,2023-11-29T16:00:00-05:00,True,40,F,,"{'unitCode': 'wmoUnit:percent', 'value': 1}","{'unitCode': 'wmoUnit:degC', 'value': -8.88888888888889}","{'unitCode': 'wmoUnit:percent', 'value': 37}",12 mph,W,"https://api.weather.gov/icons/land/day/skc,1?size=small",Sunny,
50,51,,2023-11-29T16:00:00-05:00,2023-11-29T17:00:00-05:00,True,39,F,,"{'unitCode': 'wmoUnit:percent', 'value': 1}","{'unitCode': 'wmoUnit:degC', 'value': -7.777777777777778}","{'unitCode': 'wmoUnit:percent', 'value': 41}",12 mph,W,"https://api.weather.gov/icons/land/day/skc,1?size=small",Sunny,
51,52,,2023-11-29T17:00:00-05:00,2023-11-29T18:00:00-05:00,True,37,F,,"{'unitCode': 'wmoUnit:percent', 'value': 1}","{'unitCode': 'wmoUnit:degC', 'value': -7.777777777777778}","{'unitCode': 'wmoUnit:percent', 'value': 45}",10 mph,W,"https://api.weather.gov/icons/land/day/skc,1?size=small",Sunny,
52,53,,2023-11-29T18:00:00-05:00,2023-11-29T19:00:00-05:00,False,35,F,,"{'unitCode': 'wmoUnit:percent', 'value': 1}","{'unitCode': 'wmoUnit:degC', 'value': -7.777777777777778}","{'unitCode': 'wmoUnit:percent', 'value': 51}",10 mph,W,"https://api.weather.gov/icons/land/night/skc,1?size=small",Clear,
53,54,,2023-11-29T19:00:00-05:00,2023-11-29T20:00:00-05:00,False,33,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -7.222222222222222}","{'unitCode': 'wmoUnit:percent', 'value': 56}",12 mph,W,"https://api.weather.gov/icons/land/night/skc,0?size=small",Clear,
54,55,,2023-11-29T20:00:00-05:00,2023-11-29T21:00:00-05:00,False,32,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -7.222222222222222}","{'unitCode': 'wmoUnit:percent', 'value': 60}",12 mph,W,"https://api.weather.gov/icons/land/night/skc,0?size=small",Clear,
55,56,,2023-11-29T21:00:00-05:00,2023-11-29T22:00:00-05:00,False,31,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -6.666666666666667}","{'unitCode': 'wmoUnit:percent', 'value': 62}",13 mph,W,"https://api.weather.gov/icons/land/night/skc,0?size=small",Clear,
56,57,,2023-11-29T22:00:00-05:00,2023-11-29T23:00:00-05:00,False,32,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -6.111111111111111}","{'unitCode': 'wmoUnit:percent', 'value': 64}",14 mph,W,"https://api.weather.gov/icons/land/night/few,0?size=small",Mostly Clear,
57,58,,2023-11-29T23:00:00-05:00,2023-11-30T00:00:00-05:00,False,32,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -6.111111111111111}","{'unitCode': 'wmoUnit:percent', 'value': 65}",14 mph,W,"https://api.weather.gov/icons/land/night/few,0?size=small",Mostly Clear,
58,59,,2023-11-30T00:00:00-05:00,2023-11-30T01:00:00-05:00,False,32,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -5.555555555555555}","{'unitCode': 'wmoUnit:percent', 'value': 66}",14 mph,W,"https://api.weather.gov/icons/land/night/few,0?size=small",Mostly Clear,
59,60,,2023-11-30T01:00:00-05:00,2023-11-30T02:00:00-05:00,False,32,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -5.555555555555555}","{'unitCode': 'wmoUnit:percent', 'value': 68}",13 mph,W,"https://api.weather.gov/icons/land/night/few,0?size=small",Mostly Clear,
60,61,,2023-11-30T02:00:00-05:00,2023-11-30T03:00:00-05:00,False,31,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -5}","{'unitCode': 'wmoUnit:percent', 'value': 69}",12 mph,W,"https://api.weather.gov/icons/land/night/few,0?size=small",Mostly Clear,
61,62,,2023-11-30T03:00:00-05:00,2023-11-30T04:00:00-05:00,False,31,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -5}","{'unitCode': 'wmoUnit:percent', 'value': 71}",12 mph,W,"https://api.weather.gov/icons/land/night/few,0?size=small",Mostly Clear,
62,63,,2023-11-30T04:00:00-05:00,2023-11-30T05:00:00-05:00,False,31,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -5}","{'unitCode': 'wmoUnit:percent', 'value': 73}",10 mph,W,"https://api.weather.gov/icons/land/night/few,0?size=small",Mostly Clear,
63,64,,2023-11-30T05:00:00-05:00,2023-11-30T06:00:00-05:00,False,30,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -5}","{'unitCode': 'wmoUnit:percent', 'value': 75}",9 mph,W,"https://api.weather.gov/icons/land/night/few,0?size=small",Mostly Clear,
64,65,,2023-11-30T06:00:00-05:00,2023-11-30T07:00:00-05:00,True,29,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -5}","{'unitCode': 'wmoUnit:percent', 'value': 77}",9 mph,W,"https://api.weather.gov/icons/land/day/sct,0?size=small",Mostly Sunny,
65,66,,2023-11-30T07:00:00-05:00,2023-11-30T08:00:00-05:00,True,30,F,,"{'unitCode': 'wmoUnit:percent', 'value': 3}","{'unitCode': 'wmoUnit:degC', 'value': -5}","{'unitCode': 'wmoUnit:percent', 'value': 75}",9 mph,W,"https://api.weather.gov/icons/land/day/sct,3?size=small",Mostly Sunny,
66,67,,2023-11-30T08:00:00-05:00,2023-11-30T09:00:00-05:00,True,32,F,,"{'unitCode': 'wmoUnit:percent', 'value': 3}","{'unitCode': 'wmoUnit:degC', 'value': -4.444444444444445}","{'unitCode': 'wmoUnit:percent', 'value': 70}",8 mph,W,"https://api.weather.gov/icons/land/day/sct,3?size=small",Mostly Sunny,
67,68,,2023-11-30T09:00:00-05:00,2023-11-30T10:00:00-05:00,True,36,F,,"{'unitCode': 'wmoUnit:percent', 'value': 3}","{'unitCode': 'wmoUnit:degC', 'value': -4.444444444444445}","{'unitCode': 'wmoUnit:percent', 'value': 64}",7 mph,W,"https://api.weather.gov/icons/land/day/sct,3?size=small",Mostly Sunny,
68,69,,2023-11-30T10:00:00-05:00,2023-11-30T11:00:00-05:00,True,39,F,,"{'unitCode': 'wmoUnit:percent', 'value': 3}","{'unitCode': 'wmoUnit:degC', 'value': -3.888888888888889}","{'unitCode': 'wmoUnit:percent', 'value': 56}",6 mph,SW,"https://api.weather.gov/icons/land/day/sct,3?size=small",Mostly Sunny,
69,70,,2023-11-30T11:00:00-05:00,2023-11-30T12:00:00-05:00,True,43,F,,"{'unitCode': 'wmoUnit:percent', 'value': 3}","{'unitCode': 'wmoUnit:degC', 'value': -3.888888888888889}","{'unitCode': 'wmoUnit:percent', 'value': 50}",6 mph,SW,"https://api.weather.gov/icons/land/day/sct,3?size=small",Mostly Sunny,
70,71,,2023-11-30T12:00:00-05:00,2023-11-30T13:00:00-05:00,True,45,F,,"{'unitCode': 'wmoUnit:percent', 'value': 3}","{'unitCode': 'wmoUnit:degC', 'value': -3.3333333333333335}","{'unitCode': 'wmoUnit:percent', 'value': 45}",7 mph,S,"https://api.weather.gov/icons/land/day/sct,3?size=small",Mostly Sunny,
71,72,,2023-11-30T13:00:00-05:00,2023-11-30T14:00:00-05:00,True,47,F,,"{'unitCode': 'wmoUnit:percent', 'value': 3}","{'unitCode': 'wmoUnit:degC', 'value': -3.3333333333333335}","{'unitCode': 'wmoUnit:percent', 'value': 43}",7 mph,S,"https://api.weather.gov/icons/land/day/sct,3?size=small",Mostly Sunny,
72,73,,2023-11-30T14:00:00-05:00,2023-11-30T15:00:00-05:00,True,47,F,,"{'unitCode': 'wmoUnit:percent', 'value': 3}","{'unitCode': 'wmoUnit:degC', 'value': -3.3333333333333335}","{'unitCode': 'wmoUnit:percent', 'value': 43}",8 mph,S,"https://api.weather.gov/icons/land/day/sct,3?size=small",Mostly Sunny,
73,74,,2023-11-30T15:00:00-05:00,2023-11-30T16:00:00-05:00,True,46,F,,"{'unitCode': 'wmoUnit:percent', 'value': 3}","{'unitCode': 'wmoUnit:degC', 'value': -2.7777777777777777}","{'unitCode': 'wmoUnit:percent', 'value': 46}",8 mph,S,"https://api.weather.gov/icons/land/day/sct,3?size=small",Mostly Sunny,
74,75,,2023-11-30T16:00:00-05:00,2023-11-30T17:00:00-05:00,True,44,F,,"{'unitCode': 'wmoUnit:percent', 'value': 3}","{'unitCode': 'wmoUnit:degC', 'value': -2.7777777777777777}","{'unitCode': 'wmoUnit:percent', 'value': 50}",7 mph,S,"https://api.weather.gov/icons/land/day/sct,3?size=small",Mostly Sunny,
75,76,,2023-11-30T17:00:00-05:00,2023-11-30T18:00:00-05:00,True,42,F,,"{'unitCode': 'wmoUnit:percent', 'value': 3}","{'unitCode': 'wmoUnit:degC', 'value': -2.7777777777777777}","{'unitCode': 'wmoUnit:percent', 'value': 56}",7 mph,S,"https://api.weather.gov/icons/land/day/sct,3?size=small",Mostly Sunny,
76,77,,2023-11-30T18:00:00-05:00,2023-11-30T19:00:00-05:00,False,39,F,,"{'unitCode': 'wmoUnit:percent', 'value': 3}","{'unitCode': 'wmoUnit:degC', 'value': -3.3333333333333335}","{'unitCode': 'wmoUnit:percent', 'value': 61}",7 mph,S,"https://api.weather.gov/icons/land/night/few,3?size=small",Mostly Clear,
77,78,,2023-11-30T19:00:00-05:00,2023-11-30T20:00:00-05:00,False,36,F,,"{'unitCode': 'wmoUnit:percent', 'value': 5}","{'unitCode': 'wmoUnit:degC', 'value': -3.3333333333333335}","{'unitCode': 'wmoUnit:percent', 'value': 65}",7 mph,S,"https://api.weather.gov/icons/land/night/few,5?size=small",Mostly Clear,
