,number,name,startTime,endTime,isDaytime,temperature,temperatureUnit,temperatureTrend,probabilityOfPrecipitation,dewpoint,relativeHumidity,windSpeed,windDirection,icon,shortForecast,detailedForecast
0,1,,2023-11-14T21:00:00-05:00,2023-11-14T22:00:00-05:00,False,41,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -9.444444444444445}","{'unitCode': 'wmoUnit:percent', 'value': 35}",2 mph,E,"https://api.weather.gov/icons/land/night/bkn,0?size=small",Mostly Cloudy,
1,2,,2023-11-14T22:00:00-05:00,2023-11-14T23:00:00-05:00,False,40,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -8.88888888888889}","{'unitCode': 'wmoUnit:percent', 'value': 37}",3 mph,SE,"https://api.weather.gov/icons/land/night/bkn,0?size=small",Mostly Cloudy,
2,3,,2023-11-14T23:00:00-05:00,2023-11-15T00:00:00-05:00,False,39,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -8.88888888888889}","{'unitCode': 'wmoUnit:percent', 'value': 39}",3 mph,SE,"https://api.weather.gov/icons/land/night/bkn,0?size=small",Mostly Cloudy,
3,4,,2023-11-15T00:00:00-05:00,2023-11-15T01:00:00-05:00,False,38,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -8.88888888888889}","{'unitCode': 'wmoUnit:percent', 'value': 41}",5 mph,SE,"https://api.weather.gov/icons/land/night/bkn,0?size=small",Mostly Cloudy,
4,5,,2023-11-15T01:00:00-05:00,2023-11-15T02:00:00-05:00,False,37,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -8.88888888888889}","{'unitCode': 'wmoUnit:percent', 'value': 42}",5 mph,SE,"https://api.weather.gov/icons/land/night/bkn,0?size=small",Mostly Cloudy,
5,6,,2023-11-15T02:00:00-05:00,2023-11-15T03:00:00-05:00,False,37,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -8.333333333333334}","{'unitCode': 'wmoUnit:percent', 'value': 43}",6 mph,SE,"https://api.weather.gov/icons/land/night/bkn,0?size=small",Mostly Cloudy,
6,7,,2023-11-15T03:00:00-05:00,2023-11-15T04:00:00-05:00,False,37,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -8.333333333333334}","{'unitCode': 'wmoUnit:percent', 'value': 44}",6 mph,SE,"https://api.weather.gov/icons/land/night/bkn,0?size=small",Mostly Cloudy,
7,8,,2023-11-15T04:00:00-05:00,2023-11-15T05:00:00-05:00,False,37,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -7.777777777777778}","{'unitCode': 'wmoUnit:percent', 'value': 45}",6 mph,SE,"https://api.weather.gov/icons/land/night/bkn,0?size=small",Mostly Cloudy,
8,9,,2023-11-15T05:00:00-05:00,2023-11-15T06:00:00-05:00,False,37,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -7.777777777777778}","{'unitCode': 'wmoUnit:percent', 'value': 46}",5 mph,E,"https://api.weather.gov/icons/land/night/bkn,0?size=small",Mostly Cloudy,
9,10,,2023-11-15T06:00:00-05:00,2023-11-15T07:00:00-05:00,True,37,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -7.777777777777778}","{'unitCode': 'wmoUnit:percent', 'value': 46}",5 mph,E,"https://api.weather.gov/icons/land/day/bkn,0?size=small",Mostly Cloudy,
10,11,,2023-11-15T07:00:00-05:00,2023-11-15T08:00:00-05:00,True,37,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -7.222222222222222}","{'unitCode': 'wmoUnit:percent', 'value': 47}",5 mph,SE,"https://api.weather.gov/icons/land/day/bkn,0?size=small",Mostly Cloudy,
11,12,,2023-11-15T08:00:00-05:00,2023-11-15T09:00:00-05:00,True,37,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -7.222222222222222}","{'unitCode': 'wmoUnit:percent', 'value': 47}",5 mph,SE,"https://api.weather.gov/icons/land/day/bkn,0?size=small",Mostly Cloudy,
12,13,,2023-11-15T09:00:00-05:00,2023-11-15T10:00:00-05:00,True,41,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -7.222222222222222}","{'unitCode': 'wmoUnit:percent', 'value': 41}",6 mph,SE,"https://api.weather.gov/icons/land/day/bkn,0?size=small",Mostly Cloudy,
13,14,,2023-11-15T10:00:00-05:00,2023-11-15T11:00:00-05:00,True,46,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -6.666666666666667}","{'unitCode': 'wmoUnit:percent', 'value': 35}",7 mph,SE,"https://api.weather.gov/icons/land/day/bkn,0?size=small",Mostly Cloudy,
14,15,,2023-11-15T11:00:00-05:00,2023-11-15T12:00:00-05:00,True,49,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -7.222222222222222}","{'unitCode': 'wmoUnit:percent', 'value': 30}",7 mph,S,"https://api.weather.gov/icons/land/day/bkn,0?size=small",Mostly Cloudy,
15,16,,2023-11-15T12:00:00-05:00,2023-11-15T13:00:00-05:00,True,51,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -7.222222222222222}","{'unitCode': 'wmoUnit:percent', 'value': 28}",6 mph,S,"https://api.weather.gov/icons/land/day/bkn,0?size=small",Mostly Cloudy,
16,17,,2023-11-15T13:00:00-05:00,2023-11-15T14:00:00-05:00,True,53,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -7.222222222222222}","{'unitCode': 'wmoUnit:percent', 'value': 26}",6 mph,SE,"https://api.weather.gov/icons/land/day/bkn,0?size=small",Mostly Cloudy,
17,18,,2023-11-15T14:00:00-05:00,2023-11-15T15:00:00-05:00,True,53,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -7.222222222222222}","{'unitCode': 'wmoUnit:percent', 'value': 26}",5 mph,S,"https://api.weather.gov/icons/land/day/bkn,0?size=small",Mostly Cloudy,
18,19,,2023-11-15T15:00:00-05:00,2023-11-15T16:00:00-05:00,True,53,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -6.666666666666667}","{'unitCode': 'wmoUnit:percent', 'value': 26}",5 mph,SE,"https://api.weather.gov/icons/land/day/bkn,0?size=small",Partly Sunny,
19,20,,2023-11-15T16:00:00-05:00,2023-11-15T17:00:00-05:00,True,51,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -6.666666666666667}","{'unitCode': 'wmoUnit:percent', 'value': 29}",5 mph,SE,"https://api.weather.gov/icons/land/day/bkn,0?size=small",Partly Sunny,
20,21,,2023-11-15T17:00:00-05:00,2023-11-15T18:00:00-05:00,True,48,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -6.111111111111111}","{'unitCode': 'wmoUnit:percent', 'value': 34}",3 mph,SE,"https://api.weather.gov/icons/land/day/sct,0?size=small",Mostly Sunny,
21,22,,2023-11-15T18:00:00-05:00,2023-11-15T19:00:00-05:00,False,45,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -5.555555555555555}","{'unitCode': 'wmoUnit:percent', 'value': 40}",3 mph,E,"https://api.weather.gov/icons/land/night/bkn,0?size=small",Mostly Cloudy,
22,23,,2023-11-15T19:00:00-05:00,2023-11-15T20:00:00-05:00,False,42,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -5}","{'unitCode': 'wmoUnit:percent', 'value': 46}",2 mph,S,"https://api.weather.gov/icons/land/night/bkn,0?size=small",Mostly Cloudy,
23,24,,2023-11-15T20:00:00-05:00,2023-11-15T21:00:00-05:00,False,39,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -7.777777777777778}","{'unitCode': 'wmoUnit:percent', 'value': 43}",1 mph,S,"https://api.weather.gov/icons/land/night/sct,0?size=small",Partly Cloudy,
24,25,,2023-11-15T21:00:00-05:00,2023-11-15T22:00:00-05:00,False,38,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -7.777777777777778}","{'unitCode': 'wmoUnit:percent', 'value': 44}",1 mph,S,"https://api.weather.gov/icons/land/night/sct,0?size=small",Partly Cloudy,
25,26,,2023-11-15T22:00:00-05:00,2023-11-15T23:00:00-05:00,False,37,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -7.222222222222222}","{'unitCode': 'wmoUnit:percent', 'value': 46}",1 mph,S,"https://api.weather.gov/icons/land/night/sct,0?size=small",Partly Cloudy,
26,27,,2023-11-15T23:00:00-05:00,2023-11-16T00:00:00-05:00,False,37,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -7.777777777777778}","{'unitCode': 'wmoUnit:percent', 'value': 45}",0 mph,S,"https://api.weather.gov/icons/land/night/sct,0?size=small",Partly Cloudy,
27,28,,2023-11-16T00:00:00-05:00,2023-11-16T01:00:00-05:00,False,37,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -8.333333333333334}","{'unitCode': 'wmoUnit:percent', 'value': 44}",0 mph,S,"https://api.weather.gov/icons/land/night/few,0?size=small",Mostly Clear,
28,29,,2023-11-16T01:00:00-05:00,2023-11-16T02:00:00-05:00,False,37,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -8.333333333333334}","{'unitCode': 'wmoUnit:percent', 'value': 43}",0 mph,S,"https://api.weather.gov/icons/land/night/few,0?size=small",Mostly Clear,
29,30,,2023-11-16T02:00:00-05:00,2023-11-16T03:00:00-05:00,False,38,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -8.333333333333334}","{'unitCode': 'wmoUnit:percent', 'value': 43}",0 mph,S,"https://api.weather.gov/icons/land/night/few,0?size=small",Mostly Clear,
