,probabilityOfPrecipitation_percent,dewpoint_degC,relativeHumidity_percent,temperature_F,windSpeed_mph,timestamp,windDirection_x,windDirection_y,windSpeed_knots
0,0,-7.777777777777778,21,58,7,2023-11-04 21:00:00+00:00,-1.0,0.0,6
1,0,-7.222222222222222,24,56,6,2023-11-04 22:00:00+00:00,-1.0,0.0,5
2,0,-5.555555555555555,31,51,5,2023-11-04 23:00:00+00:00,-1.0,0.0,4
3,0,-5.0,36,49,3,2023-11-05 00:00:00+00:00,-1.0,0.0,3
4,0,-4.444444444444445,35,50,3,2023-11-05 01:00:00+00:00,-1.0,0.0,3
5,0,-4.444444444444445,38,48,3,2023-11-05 02:00:00+00:00,-1.0,0.0,3
6,0,-3.888888888888889,41,47,3,2023-11-05 03:00:00+00:00,-1.0,0.0,3
7,0,-3.888888888888889,44,45,5,2023-11-05 04:00:00+00:00,-1.0,0.0,4
8,1,-3.888888888888889,47,44,6,2023-11-05 05:00:00+00:00,-1.0,0.0,5
9,1,-3.888888888888889,48,44,6,2023-11-05 06:00:00+00:00,-0.7071067811865476,0.7071067811865476,5
10,1,-3.3333333333333335,51,42,7,2023-11-05 07:00:00+00:00,-0.7071067811865476,0.7071067811865476,6
11,1,-3.3333333333333335,53,42,8,2023-11-05 08:00:00+00:00,-0.7071067811865476,0.7071067811865476,7
12,1,-2.7777777777777777,58,41,8,2023-11-05 09:00:00+00:00,-0.7071067811865476,0.7071067811865476,7
13,1,-2.2222222222222223,61,40,9,2023-11-05 10:00:00+00:00,-1.0,0.0,8
14,1,-2.2222222222222223,65,39,9,2023-11-05 11:00:00+00:00,-0.7071067811865476,0.7071067811865476,8
15,1,-1.1111111111111112,72,38,9,2023-11-05 12:00:00+00:00,-0.7071067811865476,0.7071067811865476,8
16,0,-1.1111111111111112,73,38,9,2023-11-05 13:00:00+00:00,-0.7071067811865476,0.7071067811865476,8
17,0,0.0,66,42,10,2023-11-05 14:00:00+00:00,-0.7071067811865476,0.7071067811865476,9
18,0,1.1111111111111112,62,47,12,2023-11-05 15:00:00+00:00,-0.7071067811865476,0.7071067811865476,10
19,0,2.2222222222222223,56,51,12,2023-11-05 16:00:00+00:00,-0.7071067811865476,0.7071067811865476,10
20,0,2.2222222222222223,52,53,12,2023-11-05 17:00:00+00:00,-0.7071067811865476,0.7071067811865476,10
21,0,2.7777777777777777,49,56,10,2023-11-05 18:00:00+00:00,-0.7071067811865476,0.7071067811865476,9
22,0,2.7777777777777777,46,58,9,2023-11-05 19:00:00+00:00,-0.7071067811865476,0.7071067811865476,8
23,0,3.3333333333333335,44,59,9,2023-11-05 20:00:00+00:00,-0.7071067811865476,0.7071067811865476,8
24,0,3.3333333333333335,44,60,9,2023-11-05 21:00:00+00:00,-0.7071067811865476,0.7071067811865476,8
25,0,3.3333333333333335,45,59,8,2023-11-05 22:00:00+00:00,-0.7071067811865476,0.7071067811865476,7
26,0,3.3333333333333335,50,57,7,2023-11-05 23:00:00+00:00,-0.7071067811865476,0.7071067811865476,6
27,0,3.888888888888889,57,54,7,2023-11-06 00:00:00+00:00,-0.7071067811865476,0.7071067811865476,6
28,0,4.444444444444445,66,51,6,2023-11-06 01:00:00+00:00,-0.7071067811865476,0.7071067811865476,5
29,0,4.444444444444445,86,43,5,2023-11-06 02:00:00+00:00,-0.7071067811865476,0.7071067811865476,4
30,0,3.888888888888889,88,43,5,2023-11-06 03:00:00+00:00,-0.7071067811865476,0.7071067811865476,4
31,0,3.3333333333333335,88,42,5,2023-11-06 04:00:00+00:00,-0.7071067811865476,0.7071067811865476,4
32,0,3.3333333333333335,88,41,3,2023-11-06 05:00:00+00:00,-0.7071067811865476,0.7071067811865476,3
33,0,2.7777777777777777,89,40,2,2023-11-06 06:00:00+00:00,-0.7071067811865476,0.7071067811865476,2
