,number,name,startTime,endTime,isDaytime,temperature,temperatureUnit,temperatureTrend,probabilityOfPrecipitation,dewpoint,relativeHumidity,windSpeed,windDirection,icon,shortForecast,detailedForecast
0,1,,2023-12-09T21:00:00-05:00,2023-12-09T22:00:00-05:00,False,50,F,,"{'unitCode': 'wmoUnit:percent', 'value': 16}","{'unitCode': 'wmoUnit:degC', 'value': 9.444444444444445}","{'unitCode': 'wmoUnit:percent', 'value': 97}",10 mph,S,"https://api.weather.gov/icons/land/night/rain_showers,16?size=small",Slight Chance Rain Showers,
1,2,,2023-12-09T22:00:00-05:00,2023-12-09T23:00:00-05:00,False,50,F,,"{'unitCode': 'wmoUnit:percent', 'value': 34}","{'unitCode': 'wmoUnit:degC', 'value': 9.444444444444445}","{'unitCode': 'wmoUnit:percent', 'value': 98}",10 mph,S,"https://api.weather.gov/icons/land/night/rain_showers,34?size=small",Chance Rain Showers,
2,3,,2023-12-09T23:00:00-05:00,2023-12-10T00:00:00-05:00,False,50,F,,"{'unitCode': 'wmoUnit:percent', 'value': 43}","{'unitCode': 'wmoUnit:degC', 'value': 10}","{'unitCode': 'wmoUnit:percent', 'value': 99}",10 mph,S,"https://api.weather.gov/icons/land/night/rain_showers,43?size=small",Chance Rain Showers,
3,4,,2023-12-10T00:00:00-05:00,2023-12-10T01:00:00-05:00,False,50,F,,"{'unitCode': 'wmoUnit:percent', 'value': 61}","{'unitCode': 'wmoUnit:degC', 'value': 10}","{'unitCode': 'wmoUnit:percent', 'value': 99}",12 mph,S,"https://api.weather.gov/icons/land/night/rain_showers,61?size=small",Rain Showers Likely,
4,5,,2023-12-10T01:00:00-05:00,2023-12-10T02:00:00-05:00,False,51,F,,"{'unitCode': 'wmoUnit:percent', 'value': 79}","{'unitCode': 'wmoUnit:degC', 'value': 10}","{'unitCode': 'wmoUnit:percent', 'value': 99}",14 mph,S,"https://api.weather.gov/icons/land/night/rain_showers,79?size=small",Rain Showers,
5,6,,2023-12-10T02:00:00-05:00,2023-12-10T03:00:00-05:00,False,51,F,,"{'unitCode': 'wmoUnit:percent', 'value': 87}","{'unitCode': 'wmoUnit:degC', 'value': 10}","{'unitCode': 'wmoUnit:percent', 'value': 97}",14 mph,S,"https://api.weather.gov/icons/land/night/rain_showers,87?size=small",Rain Showers,
6,7,,2023-12-10T03:00:00-05:00,2023-12-10T04:00:00-05:00,False,51,F,,"{'unitCode': 'wmoUnit:percent', 'value': 95}","{'unitCode': 'wmoUnit:degC', 'value': 10}","{'unitCode': 'wmoUnit:percent', 'value': 97}",13 mph,S,"https://api.weather.gov/icons/land/night/rain_showers,95?size=small",Rain Showers,
7,8,,2023-12-10T04:00:00-05:00,2023-12-10T05:00:00-05:00,False,51,F,,"{'unitCode': 'wmoUnit:percent', 'value': 96}","{'unitCode': 'wmoUnit:degC', 'value': 10}","{'unitCode': 'wmoUnit:percent', 'value': 97}",12 mph,S,"https://api.weather.gov/icons/land/night/tsra,96?size=small",Showers And Thunderstorms,
8,9,,2023-12-10T05:00:00-05:00,2023-12-10T06:00:00-05:00,False,51,F,,"{'unitCode': 'wmoUnit:percent', 'value': 98}","{'unitCode': 'wmoUnit:degC', 'value': 10}","{'unitCode': 'wmoUnit:percent', 'value': 97}",13 mph,SW,"https://api.weather.gov/icons/land/night/tsra,98?size=small",Showers And Thunderstorms,
9,10,,2023-12-10T06:00:00-05:00,2023-12-10T07:00:00-05:00,True,51,F,,"{'unitCode': 'wmoUnit:percent', 'value': 100}","{'unitCode': 'wmoUnit:degC', 'value': 10}","{'unitCode': 'wmoUnit:percent', 'value': 97}",10 mph,SW,"https://api.weather.gov/icons/land/day/tsra,100?size=small",Showers And Thunderstorms,
