,number,name,startTime,endTime,isDaytime,temperature,temperatureUnit,temperatureTrend,probabilityOfPrecipitation,dewpoint,relativeHumidity,windSpeed,windDirection,icon,shortForecast,detailedForecast
0,1,,2023-11-20T13:00:00-05:00,2023-11-20T14:00:00-05:00,True,47,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -0.5555555555555556}","{'unitCode': 'wmoUnit:percent', 'value': 55}",3 mph,SE,"https://api.weather.gov/icons/land/day/sct,0?size=small",Mostly Sunny,
1,2,,2023-11-20T14:00:00-05:00,2023-11-20T15:00:00-05:00,True,47,F,,"{'unitCode': 'wmoUnit:percent', 'value': 3}","{'unitCode': 'wmoUnit:degC', 'value': -0.5555555555555556}","{'unitCode': 'wmoUnit:percent', 'value': 55}",5 mph,SE,"https://api.weather.gov/icons/land/day/sct,3?size=small",Mostly Sunny,
2,3,,2023-11-20T15:00:00-05:00,2023-11-20T16:00:00-05:00,True,47,F,,"{'unitCode': 'wmoUnit:percent', 'value': 6}","{'unitCode': 'wmoUnit:degC', 'value': -0.5555555555555556}","{'unitCode': 'wmoUnit:percent', 'value': 54}",5 mph,SE,"https://api.weather.gov/icons/land/day/bkn,6?size=small",Partly Sunny,
3,4,,2023-11-20T16:00:00-05:00,2023-11-20T17:00:00-05:00,True,47,F,,"{'unitCode': 'wmoUnit:percent', 'value': 8}","{'unitCode': 'wmoUnit:degC', 'value': -0.5555555555555556}","{'unitCode': 'wmoUnit:percent', 'value': 54}",5 mph,SE,"https://api.weather.gov/icons/land/day/bkn,8?size=small",Partly Sunny,
4,5,,2023-11-20T17:00:00-05:00,2023-11-20T18:00:00-05:00,True,46,F,,"{'unitCode': 'wmoUnit:percent', 'value': 10}","{'unitCode': 'wmoUnit:degC', 'value': -0.5555555555555556}","{'unitCode': 'wmoUnit:percent', 'value': 57}",5 mph,SE,"https://api.weather.gov/icons/land/day/bkn,10?size=small",Partly Sunny,
5,6,,2023-11-20T18:00:00-05:00,2023-11-20T19:00:00-05:00,False,43,F,,"{'unitCode': 'wmoUnit:percent', 'value': 12}","{'unitCode': 'wmoUnit:degC', 'value': -0.5555555555555556}","{'unitCode': 'wmoUnit:percent', 'value': 62}",5 mph,SE,"https://api.weather.gov/icons/land/night/bkn,12?size=small",Mostly Cloudy,
6,7,,2023-11-20T19:00:00-05:00,2023-11-20T20:00:00-05:00,False,41,F,,"{'unitCode': 'wmoUnit:percent', 'value': 13}","{'unitCode': 'wmoUnit:degC', 'value': -0.5555555555555556}","{'unitCode': 'wmoUnit:percent', 'value': 67}",5 mph,SE,"https://api.weather.gov/icons/land/night/bkn,13?size=small",Mostly Cloudy,
7,8,,2023-11-20T20:00:00-05:00,2023-11-20T21:00:00-05:00,False,40,F,,"{'unitCode': 'wmoUnit:percent', 'value': 13}","{'unitCode': 'wmoUnit:degC', 'value': -0.5555555555555556}","{'unitCode': 'wmoUnit:percent', 'value': 70}",6 mph,SE,"https://api.weather.gov/icons/land/night/ovc,13?size=small",Cloudy,
8,9,,2023-11-20T21:00:00-05:00,2023-11-20T22:00:00-05:00,False,40,F,,"{'unitCode': 'wmoUnit:percent', 'value': 13}","{'unitCode': 'wmoUnit:degC', 'value': -0.5555555555555556}","{'unitCode': 'wmoUnit:percent', 'value': 71}",8 mph,SE,"https://api.weather.gov/icons/land/night/ovc,13?size=small",Cloudy,
9,10,,2023-11-20T22:00:00-05:00,2023-11-20T23:00:00-05:00,False,40,F,,"{'unitCode': 'wmoUnit:percent', 'value': 13}","{'unitCode': 'wmoUnit:degC', 'value': -0.5555555555555556}","{'unitCode': 'wmoUnit:percent', 'value': 72}",9 mph,SE,"https://api.weather.gov/icons/land/night/ovc,13?size=small",Cloudy,
