,windDirection,probabilityOfPrecipitation_percent,dewpoint_degC,relativeHumidity_percent,temperature_F,windSpeed_mph,timestamp
0,NE,81,9.444444444444445,90,52,5,2023-11-10 16:00:00+00:00
1,N,61,8.88888888888889,93,50,5,2023-11-10 17:00:00+00:00
2,N,61,8.88888888888889,93,49,6,2023-11-10 18:00:00+00:00
3,N,53,8.333333333333334,94,49,6,2023-11-10 19:00:00+00:00
4,N,45,7.777777777777778,94,48,6,2023-11-10 20:00:00+00:00
5,N,38,7.777777777777778,93,48,6,2023-11-10 21:00:00+00:00
6,N,21,7.222222222222222,93,47,5,2023-11-10 22:00:00+00:00
7,N,26,7.222222222222222,93,47,5,2023-11-10 23:00:00+00:00
8,N,13,6.666666666666667,95,46,5,2023-11-11 00:00:00+00:00
9,NW,12,6.666666666666667,95,45,6,2023-11-11 01:00:00+00:00
10,NW,11,6.111111111111111,97,44,6,2023-11-11 02:00:00+00:00
11,NW,10,5.555555555555555,98,42,5,2023-11-11 03:00:00+00:00
12,NW,9,5.0,99,41,5,2023-11-11 04:00:00+00:00
13,NW,8,4.444444444444445,98,41,6,2023-11-11 05:00:00+00:00
14,NW,7,3.888888888888889,97,40,6,2023-11-11 06:00:00+00:00
15,NW,6,3.888888888888889,96,40,6,2023-11-11 07:00:00+00:00
16,NW,5,3.3333333333333335,97,39,6,2023-11-11 08:00:00+00:00
17,NW,4,2.7777777777777777,97,38,5,2023-11-11 09:00:00+00:00
18,NW,3,2.2222222222222223,96,37,5,2023-11-11 10:00:00+00:00
19,NW,4,1.1111111111111112,93,36,5,2023-11-11 11:00:00+00:00
20,NW,4,0.5555555555555556,89,36,5,2023-11-11 12:00:00+00:00
21,NW,0,0.0,88,36,6,2023-11-11 13:00:00+00:00
22,N,0,1.1111111111111112,92,36,6,2023-11-11 14:00:00+00:00
23,NW,0,1.1111111111111112,83,39,7,2023-11-11 15:00:00+00:00
24,NW,0,1.1111111111111112,66,44,7,2023-11-11 16:00:00+00:00
25,NW,0,0.5555555555555556,58,47,7,2023-11-11 17:00:00+00:00
26,NW,0,0.0,52,49,6,2023-11-11 18:00:00+00:00
27,NW,6,-0.5555555555555556,48,50,6,2023-11-11 19:00:00+00:00
28,NW,6,-0.5555555555555556,46,51,6,2023-11-11 20:00:00+00:00
29,NW,6,-0.5555555555555556,46,51,6,2023-11-11 21:00:00+00:00
30,NW,6,0.0,48,51,6,2023-11-11 22:00:00+00:00
31,N,6,0.0,52,49,6,2023-11-11 23:00:00+00:00
32,N,6,0.0,57,47,5,2023-11-12 00:00:00+00:00
33,N,6,0.0,61,45,5,2023-11-12 01:00:00+00:00
34,N,6,0.0,63,44,5,2023-11-12 02:00:00+00:00
35,NE,6,0.0,65,42,5,2023-11-12 03:00:00+00:00
36,E,6,-0.5555555555555556,66,42,5,2023-11-12 04:00:00+00:00
37,E,6,-0.5555555555555556,67,41,5,2023-11-12 05:00:00+00:00
38,E,6,-1.1111111111111112,68,40,5,2023-11-12 06:00:00+00:00
39,E,20,-1.1111111111111112,71,39,5,2023-11-12 07:00:00+00:00
40,E,20,-0.5555555555555556,72,39,5,2023-11-12 08:00:00+00:00
41,E,20,-0.5555555555555556,74,38,5,2023-11-12 09:00:00+00:00
42,E,20,-0.5555555555555556,77,38,6,2023-11-12 10:00:00+00:00
43,E,20,-0.5555555555555556,79,37,6,2023-11-12 11:00:00+00:00
44,E,20,-0.5555555555555556,82,36,7,2023-11-12 12:00:00+00:00
45,E,29,-0.5555555555555556,82,36,7,2023-11-12 13:00:00+00:00
46,E,29,0.0,80,38,8,2023-11-12 14:00:00+00:00
47,E,29,0.5555555555555556,78,40,8,2023-11-12 15:00:00+00:00
48,E,29,1.1111111111111112,76,41,8,2023-11-12 16:00:00+00:00
49,E,29,1.6666666666666667,75,42,7,2023-11-12 17:00:00+00:00
50,E,29,2.2222222222222223,73,44,7,2023-11-12 18:00:00+00:00
51,E,15,2.2222222222222223,72,45,6,2023-11-12 19:00:00+00:00
52,E,15,2.7777777777777777,72,45,6,2023-11-12 20:00:00+00:00
53,E,15,2.7777777777777777,72,46,6,2023-11-12 21:00:00+00:00
54,E,15,2.7777777777777777,74,45,6,2023-11-12 22:00:00+00:00
55,E,15,2.7777777777777777,77,44,5,2023-11-12 23:00:00+00:00
56,E,15,2.2222222222222223,81,42,5,2023-11-13 00:00:00+00:00
57,E,3,2.2222222222222223,83,40,3,2023-11-13 01:00:00+00:00
58,E,3,1.6666666666666667,84,39,2,2023-11-13 02:00:00+00:00
59,E,3,1.1111111111111112,84,38,1,2023-11-13 03:00:00+00:00
60,E,3,0.5555555555555556,85,37,0,2023-11-13 04:00:00+00:00
61,E,3,0.5555555555555556,85,36,0,2023-11-13 05:00:00+00:00
62,E,3,0.0,86,36,0,2023-11-13 06:00:00+00:00
63,E,1,0.0,87,35,0,2023-11-13 07:00:00+00:00
