,probabilityOfPrecipitation_percent,dewpoint_degC,relativeHumidity_percent,temperature_F,windSpeed_mph,timestamp,windDirection_x,windDirection_y,windSpeed_knots
0,21,7.777777777777778,92,48,5,2023-11-10 22:00:00+00:00,0.0,1.0,4
1,22,7.222222222222222,92,47,5,2023-11-10 23:00:00+00:00,0.0,1.0,4
2,7,7.222222222222222,96,46,3,2023-11-11 00:00:00+00:00,0.0,1.0,3
3,3,7.222222222222222,98,45,5,2023-11-11 01:00:00+00:00,-0.7071067811865476,0.7071067811865476,4
4,2,7.222222222222222,99,45,3,2023-11-11 02:00:00+00:00,-0.7071067811865476,0.7071067811865476,3
5,1,6.666666666666667,96,45,5,2023-11-11 03:00:00+00:00,-0.7071067811865476,0.7071067811865476,4
6,1,5.555555555555555,94,44,5,2023-11-11 04:00:00+00:00,-0.7071067811865476,0.7071067811865476,4
7,0,5.555555555555555,95,43,5,2023-11-11 05:00:00+00:00,-0.7071067811865476,0.7071067811865476,4
8,0,5.555555555555555,96,43,5,2023-11-11 06:00:00+00:00,-0.7071067811865476,0.7071067811865476,4
9,0,5.0,97,42,5,2023-11-11 07:00:00+00:00,-0.7071067811865476,0.7071067811865476,4
10,0,4.444444444444445,98,41,5,2023-11-11 08:00:00+00:00,-0.7071067811865476,0.7071067811865476,4
11,0,3.888888888888889,97,40,3,2023-11-11 09:00:00+00:00,-0.7071067811865476,0.7071067811865476,3
12,0,3.3333333333333335,98,39,3,2023-11-11 10:00:00+00:00,-0.7071067811865476,0.7071067811865476,3
13,0,2.7777777777777777,94,38,3,2023-11-11 11:00:00+00:00,-0.7071067811865476,0.7071067811865476,3
14,0,1.1111111111111112,86,38,3,2023-11-11 12:00:00+00:00,-0.7071067811865476,0.7071067811865476,3
15,0,0.0,79,38,3,2023-11-11 13:00:00+00:00,-0.7071067811865476,0.7071067811865476,3
16,0,-0.5555555555555556,74,38,3,2023-11-11 14:00:00+00:00,0.0,1.0,3
17,0,-0.5555555555555556,66,41,5,2023-11-11 15:00:00+00:00,-0.7071067811865476,0.7071067811865476,4
18,0,-0.5555555555555556,58,45,6,2023-11-11 16:00:00+00:00,-0.7071067811865476,0.7071067811865476,5
19,0,-1.1111111111111112,48,49,6,2023-11-11 17:00:00+00:00,-0.7071067811865476,0.7071067811865476,5
