,windDirection,probabilityOfPrecipitation_percent,dewpoint_degC,relativeHumidity_percent,temperature_F,windSpeed_mph,timestamp
0,SW,0,3.3333333333333335,42,61,8,2023-11-06 18:00:00+00:00
1,SW,0,1.6666666666666667,35,63,9,2023-11-06 19:00:00+00:00
2,SW,0,2.2222222222222223,36,63,8,2023-11-06 20:00:00+00:00
3,SW,0,1.6666666666666667,36,63,8,2023-11-06 21:00:00+00:00
4,W,0,2.2222222222222223,36,63,7,2023-11-06 22:00:00+00:00
5,SW,0,2.2222222222222223,43,58,5,2023-11-06 23:00:00+00:00
6,SW,0,2.2222222222222223,50,54,5,2023-11-07 00:00:00+00:00
7,SW,0,2.2222222222222223,56,50,5,2023-11-07 01:00:00+00:00
8,W,0,3.3333333333333335,68,48,6,2023-11-07 02:00:00+00:00
9,W,0,3.3333333333333335,69,48,6,2023-11-07 03:00:00+00:00
10,W,0,3.3333333333333335,70,47,6,2023-11-07 04:00:00+00:00
11,W,0,3.3333333333333335,72,46,7,2023-11-07 05:00:00+00:00
