,number,name,startTime,endTime,isDaytime,temperature,temperatureUnit,temperatureTrend,probabilityOfPrecipitation,dewpoint,relativeHumidity,windSpeed,windDirection,icon,shortForecast,detailedForecast
14,15,,2023-12-09T14:00:00-05:00,2023-12-09T15:00:00-05:00,True,55,F,,"{'unitCode': 'wmoUnit:percent', 'value': 26}","{'unitCode': 'wmoUnit:degC', 'value': 9.444444444444445}","{'unitCode': 'wmoUnit:percent', 'value': 81}",12 mph,S,"https://api.weather.gov/icons/land/day/rain_showers,26?size=small",Chance Rain Showers,
15,16,,2023-12-09T15:00:00-05:00,2023-12-09T16:00:00-05:00,True,54,F,,"{'unitCode': 'wmoUnit:percent', 'value': 25}","{'unitCode': 'wmoUnit:degC', 'value': 9.444444444444445}","{'unitCode': 'wmoUnit:percent', 'value': 83}",12 mph,S,"https://api.weather.gov/icons/land/day/rain_showers,25?size=small",Chance Rain Showers,
16,17,,2023-12-09T16:00:00-05:00,2023-12-09T17:00:00-05:00,True,53,F,,"{'unitCode': 'wmoUnit:percent', 'value': 25}","{'unitCode': 'wmoUnit:degC', 'value': 10}","{'unitCode': 'wmoUnit:percent', 'value': 87}",12 mph,S,"https://api.weather.gov/icons/land/day/rain_showers,25?size=small",Chance Rain Showers,
17,18,,2023-12-09T17:00:00-05:00,2023-12-09T18:00:00-05:00,True,52,F,,"{'unitCode': 'wmoUnit:percent', 'value': 24}","{'unitCode': 'wmoUnit:degC', 'value': 10}","{'unitCode': 'wmoUnit:percent', 'value': 91}",10 mph,S,"https://api.weather.gov/icons/land/day/rain_showers,24?size=small",Slight Chance Rain Showers,
18,19,,2023-12-09T18:00:00-05:00,2023-12-09T19:00:00-05:00,False,51,F,,"{'unitCode': 'wmoUnit:percent', 'value': 23}","{'unitCode': 'wmoUnit:degC', 'value': 9.444444444444445}","{'unitCode': 'wmoUnit:percent', 'value': 94}",9 mph,S,"https://api.weather.gov/icons/land/night/rain_showers,23?size=small",Slight Chance Rain Showers,
19,20,,2023-12-09T19:00:00-05:00,2023-12-09T20:00:00-05:00,False,51,F,,"{'unitCode': 'wmoUnit:percent', 'value': 22}","{'unitCode': 'wmoUnit:degC', 'value': 9.444444444444445}","{'unitCode': 'wmoUnit:percent', 'value': 95}",8 mph,S,"https://api.weather.gov/icons/land/night/rain,22?size=small",Slight Chance Light Rain,
20,21,,2023-12-09T20:00:00-05:00,2023-12-09T21:00:00-05:00,False,50,F,,"{'unitCode': 'wmoUnit:percent', 'value': 24}","{'unitCode': 'wmoUnit:degC', 'value': 9.444444444444445}","{'unitCode': 'wmoUnit:percent', 'value': 95}",9 mph,S,"https://api.weather.gov/icons/land/night/rain,24?size=small",Slight Chance Light Rain,
21,22,,2023-12-09T21:00:00-05:00,2023-12-09T22:00:00-05:00,False,50,F,,"{'unitCode': 'wmoUnit:percent', 'value': 32}","{'unitCode': 'wmoUnit:degC', 'value': 9.444444444444445}","{'unitCode': 'wmoUnit:percent', 'value': 97}",9 mph,S,"https://api.weather.gov/icons/land/night/rain,32?size=small",Chance Light Rain,
22,23,,2023-12-09T22:00:00-05:00,2023-12-09T23:00:00-05:00,False,50,F,,"{'unitCode': 'wmoUnit:percent', 'value': 43}","{'unitCode': 'wmoUnit:degC', 'value': 9.444444444444445}","{'unitCode': 'wmoUnit:percent', 'value': 97}",9 mph,S,"https://api.weather.gov/icons/land/night/rain,43?size=small",Chance Light Rain,
23,24,,2023-12-09T23:00:00-05:00,2023-12-10T00:00:00-05:00,False,50,F,,"{'unitCode': 'wmoUnit:percent', 'value': 50}","{'unitCode': 'wmoUnit:degC', 'value': 10}","{'unitCode': 'wmoUnit:percent', 'value': 97}",10 mph,S,"https://api.weather.gov/icons/land/night/rain,50?size=small",Chance Light Rain,
24,25,,2023-12-10T00:00:00-05:00,2023-12-10T01:00:00-05:00,False,50,F,,"{'unitCode': 'wmoUnit:percent', 'value': 53}","{'unitCode': 'wmoUnit:degC', 'value': 10}","{'unitCode': 'wmoUnit:percent', 'value': 98}",10 mph,S,"https://api.weather.gov/icons/land/night/rain,53?size=small",Chance Light Rain,
25,26,,2023-12-10T01:00:00-05:00,2023-12-10T02:00:00-05:00,False,51,F,,"{'unitCode': 'wmoUnit:percent', 'value': 54}","{'unitCode': 'wmoUnit:degC', 'value': 10}","{'unitCode': 'wmoUnit:percent', 'value': 98}",12 mph,S,"https://api.weather.gov/icons/land/night/rain,54?size=small",Chance Light Rain,
26,27,,2023-12-10T02:00:00-05:00,2023-12-10T03:00:00-05:00,False,51,F,,"{'unitCode': 'wmoUnit:percent', 'value': 59}","{'unitCode': 'wmoUnit:degC', 'value': 10.555555555555555}","{'unitCode': 'wmoUnit:percent', 'value': 99}",12 mph,S,"https://api.weather.gov/icons/land/night/rain,59?size=small",Light Rain Likely,
27,28,,2023-12-10T03:00:00-05:00,2023-12-10T04:00:00-05:00,False,51,F,,"{'unitCode': 'wmoUnit:percent', 'value': 62}","{'unitCode': 'wmoUnit:degC', 'value': 10.555555555555555}","{'unitCode': 'wmoUnit:percent', 'value': 99}",12 mph,S,"https://api.weather.gov/icons/land/night/rain,62?size=small",Light Rain Likely,
28,29,,2023-12-10T04:00:00-05:00,2023-12-10T05:00:00-05:00,False,51,F,,"{'unitCode': 'wmoUnit:percent', 'value': 70}","{'unitCode': 'wmoUnit:degC', 'value': 10.555555555555555}","{'unitCode': 'wmoUnit:percent', 'value': 99}",12 mph,S,"https://api.weather.gov/icons/land/night/rain,70?size=small",Light Rain Likely,
29,30,,2023-12-10T05:00:00-05:00,2023-12-10T06:00:00-05:00,False,51,F,,"{'unitCode': 'wmoUnit:percent', 'value': 84}","{'unitCode': 'wmoUnit:degC', 'value': 10.555555555555555}","{'unitCode': 'wmoUnit:percent', 'value': 100}",12 mph,S,"https://api.weather.gov/icons/land/night/rain,84?size=small",Rain,
30,31,,2023-12-10T06:00:00-05:00,2023-12-10T07:00:00-05:00,True,51,F,,"{'unitCode': 'wmoUnit:percent', 'value': 92}","{'unitCode': 'wmoUnit:degC', 'value': 10.555555555555555}","{'unitCode': 'wmoUnit:percent', 'value': 100}",12 mph,S,"https://api.weather.gov/icons/land/day/rain,92?size=small",Rain,
31,32,,2023-12-10T07:00:00-05:00,2023-12-10T08:00:00-05:00,True,51,F,,"{'unitCode': 'wmoUnit:percent', 'value': 98}","{'unitCode': 'wmoUnit:degC', 'value': 10.555555555555555}","{'unitCode': 'wmoUnit:percent', 'value': 100}",12 mph,S,"https://api.weather.gov/icons/land/day/rain,98?size=small",Rain,
32,33,,2023-12-10T08:00:00-05:00,2023-12-10T09:00:00-05:00,True,52,F,,"{'unitCode': 'wmoUnit:percent', 'value': 98}","{'unitCode': 'wmoUnit:degC', 'value': 11.11111111111111}","{'unitCode': 'wmoUnit:percent', 'value': 100}",12 mph,S,"https://api.weather.gov/icons/land/day/rain,98?size=small",Rain,
33,34,,2023-12-10T09:00:00-05:00,2023-12-10T10:00:00-05:00,True,52,F,,"{'unitCode': 'wmoUnit:percent', 'value': 98}","{'unitCode': 'wmoUnit:degC', 'value': 11.11111111111111}","{'unitCode': 'wmoUnit:percent', 'value': 100}",13 mph,S,"https://api.weather.gov/icons/land/day/rain,98?size=small",Rain,
34,35,,2023-12-10T10:00:00-05:00,2023-12-10T11:00:00-05:00,True,53,F,,"{'unitCode': 'wmoUnit:percent', 'value': 98}","{'unitCode': 'wmoUnit:degC', 'value': 11.666666666666666}","{'unitCode': 'wmoUnit:percent', 'value': 100}",13 mph,S,"https://api.weather.gov/icons/land/day/rain,98?size=small",Rain,
35,36,,2023-12-10T11:00:00-05:00,2023-12-10T12:00:00-05:00,True,53,F,,"{'unitCode': 'wmoUnit:percent', 'value': 98}","{'unitCode': 'wmoUnit:degC', 'value': 11.666666666666666}","{'unitCode': 'wmoUnit:percent', 'value': 99}",13 mph,S,"https://api.weather.gov/icons/land/day/rain,98?size=small",Rain,
36,37,,2023-12-10T12:00:00-05:00,2023-12-10T13:00:00-05:00,True,53,F,,"{'unitCode': 'wmoUnit:percent', 'value': 98}","{'unitCode': 'wmoUnit:degC', 'value': 11.666666666666666}","{'unitCode': 'wmoUnit:percent', 'value': 99}",12 mph,S,"https://api.weather.gov/icons/land/day/rain,98?size=small",Rain,
37,38,,2023-12-10T13:00:00-05:00,2023-12-10T14:00:00-05:00,True,52,F,,"{'unitCode': 'wmoUnit:percent', 'value': 100}","{'unitCode': 'wmoUnit:degC', 'value': 11.11111111111111}","{'unitCode': 'wmoUnit:percent', 'value': 99}",12 mph,SW,"https://api.weather.gov/icons/land/day/rain,100?size=small",Rain,
38,39,,2023-12-10T14:00:00-05:00,2023-12-10T15:00:00-05:00,True,51,F,,"{'unitCode': 'wmoUnit:percent', 'value': 100}","{'unitCode': 'wmoUnit:degC', 'value': 10.555555555555555}","{'unitCode': 'wmoUnit:percent', 'value': 100}",12 mph,SW,"https://api.weather.gov/icons/land/day/rain,100?size=small",Rain,
39,40,,2023-12-10T15:00:00-05:00,2023-12-10T16:00:00-05:00,True,49,F,,"{'unitCode': 'wmoUnit:percent', 'value': 100}","{'unitCode': 'wmoUnit:degC', 'value': 9.444444444444445}","{'unitCode': 'wmoUnit:percent', 'value': 100}",12 mph,SW,"https://api.weather.gov/icons/land/day/rain,100?size=small",Rain,
40,41,,2023-12-10T16:00:00-05:00,2023-12-10T17:00:00-05:00,True,46,F,,"{'unitCode': 'wmoUnit:percent', 'value': 100}","{'unitCode': 'wmoUnit:degC', 'value': 7.777777777777778}","{'unitCode': 'wmoUnit:percent', 'value': 100}",13 mph,W,"https://api.weather.gov/icons/land/day/rain,100?size=small",Rain,
41,42,,2023-12-10T17:00:00-05:00,2023-12-10T18:00:00-05:00,True,45,F,,"{'unitCode': 'wmoUnit:percent', 'value': 100}","{'unitCode': 'wmoUnit:degC', 'value': 7.222222222222222}","{'unitCode': 'wmoUnit:percent', 'value': 100}",13 mph,W,"https://api.weather.gov/icons/land/day/rain,100?size=small",Rain,
42,43,,2023-12-10T18:00:00-05:00,2023-12-10T19:00:00-05:00,False,43,F,,"{'unitCode': 'wmoUnit:percent', 'value': 100}","{'unitCode': 'wmoUnit:degC', 'value': 6.111111111111111}","{'unitCode': 'wmoUnit:percent', 'value': 99}",15 mph,W,"https://api.weather.gov/icons/land/night/rain,100?size=small",Rain,
43,44,,2023-12-10T19:00:00-05:00,2023-12-10T20:00:00-05:00,False,41,F,,"{'unitCode': 'wmoUnit:percent', 'value': 72}","{'unitCode': 'wmoUnit:degC', 'value': 4.444444444444445}","{'unitCode': 'wmoUnit:percent', 'value': 95}",16 mph,NW,"https://api.weather.gov/icons/land/night/rain_showers,72?size=small",Rain Showers Likely,
44,45,,2023-12-10T20:00:00-05:00,2023-12-10T21:00:00-05:00,False,39,F,,"{'unitCode': 'wmoUnit:percent', 'value': 72}","{'unitCode': 'wmoUnit:degC', 'value': 2.7777777777777777}","{'unitCode': 'wmoUnit:percent', 'value': 93}",17 mph,NW,"https://api.weather.gov/icons/land/night/rain_showers,72?size=small",Rain Showers Likely,
45,46,,2023-12-10T21:00:00-05:00,2023-12-10T22:00:00-05:00,False,37,F,,"{'unitCode': 'wmoUnit:percent', 'value': 72}","{'unitCode': 'wmoUnit:degC', 'value': 1.6666666666666667}","{'unitCode': 'wmoUnit:percent', 'value': 93}",17 mph,NW,"https://api.weather.gov/icons/land/night/rain_showers,72?size=small",Rain Showers Likely,
46,47,,2023-12-10T22:00:00-05:00,2023-12-10T23:00:00-05:00,False,34,F,,"{'unitCode': 'wmoUnit:percent', 'value': 72}","{'unitCode': 'wmoUnit:degC', 'value': 0}","{'unitCode': 'wmoUnit:percent', 'value': 92}",18 mph,NW,"https://api.weather.gov/icons/land/night/snow,72?size=small",Snow Showers Likely,
47,48,,2023-12-10T23:00:00-05:00,2023-12-11T00:00:00-05:00,False,32,F,,"{'unitCode': 'wmoUnit:percent', 'value': 72}","{'unitCode': 'wmoUnit:degC', 'value': -1.1111111111111112}","{'unitCode': 'wmoUnit:percent', 'value': 90}",20 mph,NW,"https://api.weather.gov/icons/land/night/snow,72?size=small",Snow Showers Likely,
48,49,,2023-12-11T00:00:00-05:00,2023-12-11T01:00:00-05:00,False,31,F,,"{'unitCode': 'wmoUnit:percent', 'value': 72}","{'unitCode': 'wmoUnit:degC', 'value': -2.7777777777777777}","{'unitCode': 'wmoUnit:percent', 'value': 87}",21 mph,NW,"https://api.weather.gov/icons/land/night/snow,72?size=small",Snow Showers Likely,
49,50,,2023-12-11T01:00:00-05:00,2023-12-11T02:00:00-05:00,False,30,F,,"{'unitCode': 'wmoUnit:percent', 'value': 36}","{'unitCode': 'wmoUnit:degC', 'value': -3.888888888888889}","{'unitCode': 'wmoUnit:percent', 'value': 84}",22 mph,NW,"https://api.weather.gov/icons/land/night/snow,36?size=small",Chance Snow Showers,
50,51,,2023-12-11T02:00:00-05:00,2023-12-11T03:00:00-05:00,False,28,F,,"{'unitCode': 'wmoUnit:percent', 'value': 36}","{'unitCode': 'wmoUnit:degC', 'value': -4.444444444444445}","{'unitCode': 'wmoUnit:percent', 'value': 83}",22 mph,NW,"https://api.weather.gov/icons/land/night/snow,36?size=small",Chance Snow Showers,
51,52,,2023-12-11T03:00:00-05:00,2023-12-11T04:00:00-05:00,False,27,F,,"{'unitCode': 'wmoUnit:percent', 'value': 36}","{'unitCode': 'wmoUnit:degC', 'value': -5}","{'unitCode': 'wmoUnit:percent', 'value': 84}",21 mph,NW,"https://api.weather.gov/icons/land/night/snow,36?size=small",Chance Snow Showers,
52,53,,2023-12-11T04:00:00-05:00,2023-12-11T05:00:00-05:00,False,26,F,,"{'unitCode': 'wmoUnit:percent', 'value': 36}","{'unitCode': 'wmoUnit:degC', 'value': -5}","{'unitCode': 'wmoUnit:percent', 'value': 85}",21 mph,NW,"https://api.weather.gov/icons/land/night/snow,36?size=small",Chance Snow Showers,
53,54,,2023-12-11T05:00:00-05:00,2023-12-11T06:00:00-05:00,False,26,F,,"{'unitCode': 'wmoUnit:percent', 'value': 36}","{'unitCode': 'wmoUnit:degC', 'value': -5.555555555555555}","{'unitCode': 'wmoUnit:percent', 'value': 85}",21 mph,NW,"https://api.weather.gov/icons/land/night/snow,36?size=small",Chance Snow Showers,
54,55,,2023-12-11T06:00:00-05:00,2023-12-11T07:00:00-05:00,True,25,F,,"{'unitCode': 'wmoUnit:percent', 'value': 36}","{'unitCode': 'wmoUnit:degC', 'value': -6.111111111111111}","{'unitCode': 'wmoUnit:percent', 'value': 84}",21 mph,NW,"https://api.weather.gov/icons/land/day/snow,36?size=small",Chance Snow Showers,
55,56,,2023-12-11T07:00:00-05:00,2023-12-11T08:00:00-05:00,True,25,F,,"{'unitCode': 'wmoUnit:percent', 'value': 19}","{'unitCode': 'wmoUnit:degC', 'value': -6.666666666666667}","{'unitCode': 'wmoUnit:percent', 'value': 83}",21 mph,NW,"https://api.weather.gov/icons/land/day/snow,19?size=small",Slight Chance Snow Showers,
56,57,,2023-12-11T08:00:00-05:00,2023-12-11T09:00:00-05:00,True,25,F,,"{'unitCode': 'wmoUnit:percent', 'value': 19}","{'unitCode': 'wmoUnit:degC', 'value': -6.666666666666667}","{'unitCode': 'wmoUnit:percent', 'value': 80}",20 mph,NW,"https://api.weather.gov/icons/land/day/snow,19?size=small",Slight Chance Snow Showers,
57,58,,2023-12-11T09:00:00-05:00,2023-12-11T10:00:00-05:00,True,26,F,,"{'unitCode': 'wmoUnit:percent', 'value': 19}","{'unitCode': 'wmoUnit:degC', 'value': -6.666666666666667}","{'unitCode': 'wmoUnit:percent', 'value': 77}",18 mph,NW,"https://api.weather.gov/icons/land/day/snow,19?size=small",Slight Chance Snow Showers,
58,59,,2023-12-11T10:00:00-05:00,2023-12-11T11:00:00-05:00,True,28,F,,"{'unitCode': 'wmoUnit:percent', 'value': 19}","{'unitCode': 'wmoUnit:degC', 'value': -6.666666666666667}","{'unitCode': 'wmoUnit:percent', 'value': 72}",16 mph,NW,"https://api.weather.gov/icons/land/day/snow,19?size=small",Slight Chance Snow Showers,
59,60,,2023-12-11T11:00:00-05:00,2023-12-11T12:00:00-05:00,True,29,F,,"{'unitCode': 'wmoUnit:percent', 'value': 19}","{'unitCode': 'wmoUnit:degC', 'value': -6.666666666666667}","{'unitCode': 'wmoUnit:percent', 'value': 67}",15 mph,NW,"https://api.weather.gov/icons/land/day/snow,19?size=small",Slight Chance Snow Showers,
60,61,,2023-12-11T12:00:00-05:00,2023-12-11T13:00:00-05:00,True,31,F,,"{'unitCode': 'wmoUnit:percent', 'value': 19}","{'unitCode': 'wmoUnit:degC', 'value': -7.222222222222222}","{'unitCode': 'wmoUnit:percent', 'value': 63}",13 mph,NW,"https://api.weather.gov/icons/land/day/snow,19?size=small",Slight Chance Snow Showers,
61,62,,2023-12-11T13:00:00-05:00,2023-12-11T14:00:00-05:00,True,32,F,,"{'unitCode': 'wmoUnit:percent', 'value': 10}","{'unitCode': 'wmoUnit:degC', 'value': -7.222222222222222}","{'unitCode': 'wmoUnit:percent', 'value': 59}",12 mph,NW,"https://api.weather.gov/icons/land/day/snow,10?size=small",Scattered Snow Showers,
62,63,,2023-12-11T14:00:00-05:00,2023-12-11T15:00:00-05:00,True,33,F,,"{'unitCode': 'wmoUnit:percent', 'value': 10}","{'unitCode': 'wmoUnit:degC', 'value': -7.222222222222222}","{'unitCode': 'wmoUnit:percent', 'value': 57}",12 mph,NW,"https://api.weather.gov/icons/land/day/snow,10?size=small",Scattered Snow Showers,
63,64,,2023-12-11T15:00:00-05:00,2023-12-11T16:00:00-05:00,True,33,F,,"{'unitCode': 'wmoUnit:percent', 'value': 10}","{'unitCode': 'wmoUnit:degC', 'value': -6.666666666666667}","{'unitCode': 'wmoUnit:percent', 'value': 57}",12 mph,NW,"https://api.weather.gov/icons/land/day/few,10?size=small",Sunny,
64,65,,2023-12-11T16:00:00-05:00,2023-12-11T17:00:00-05:00,True,32,F,,"{'unitCode': 'wmoUnit:percent', 'value': 10}","{'unitCode': 'wmoUnit:degC', 'value': -6.666666666666667}","{'unitCode': 'wmoUnit:percent', 'value': 59}",12 mph,NW,"https://api.weather.gov/icons/land/day/few,10?size=small",Sunny,
65,66,,2023-12-11T17:00:00-05:00,2023-12-11T18:00:00-05:00,True,30,F,,"{'unitCode': 'wmoUnit:percent', 'value': 10}","{'unitCode': 'wmoUnit:degC', 'value': -6.666666666666667}","{'unitCode': 'wmoUnit:percent', 'value': 64}",13 mph,NW,"https://api.weather.gov/icons/land/day/few,10?size=small",Sunny,
66,67,,2023-12-11T18:00:00-05:00,2023-12-11T19:00:00-05:00,False,28,F,,"{'unitCode': 'wmoUnit:percent', 'value': 10}","{'unitCode': 'wmoUnit:degC', 'value': -6.666666666666667}","{'unitCode': 'wmoUnit:percent', 'value': 70}",13 mph,NW,"https://api.weather.gov/icons/land/night/few,10?size=small",Mostly Clear,
67,68,,2023-12-11T19:00:00-05:00,2023-12-11T20:00:00-05:00,False,26,F,,"{'unitCode': 'wmoUnit:percent', 'value': 1}","{'unitCode': 'wmoUnit:degC', 'value': -6.666666666666667}","{'unitCode': 'wmoUnit:percent', 'value': 75}",13 mph,NW,"https://api.weather.gov/icons/land/night/skc,1?size=small",Clear,
68,69,,2023-12-11T20:00:00-05:00,2023-12-11T21:00:00-05:00,False,26,F,,"{'unitCode': 'wmoUnit:percent', 'value': 1}","{'unitCode': 'wmoUnit:degC', 'value': -7.222222222222222}","{'unitCode': 'wmoUnit:percent', 'value': 76}",12 mph,NW,"https://api.weather.gov/icons/land/night/skc,1?size=small",Clear,
69,70,,2023-12-11T21:00:00-05:00,2023-12-11T22:00:00-05:00,False,25,F,,"{'unitCode': 'wmoUnit:percent', 'value': 1}","{'unitCode': 'wmoUnit:degC', 'value': -7.222222222222222}","{'unitCode': 'wmoUnit:percent', 'value': 75}",10 mph,NW,"https://api.weather.gov/icons/land/night/skc,1?size=small",Clear,
70,71,,2023-12-11T22:00:00-05:00,2023-12-11T23:00:00-05:00,False,25,F,,"{'unitCode': 'wmoUnit:percent', 'value': 1}","{'unitCode': 'wmoUnit:degC', 'value': -7.777777777777778}","{'unitCode': 'wmoUnit:percent', 'value': 74}",9 mph,NW,"https://api.weather.gov/icons/land/night/few,1?size=small",Mostly Clear,
71,72,,2023-12-11T23:00:00-05:00,2023-12-12T00:00:00-05:00,False,25,F,,"{'unitCode': 'wmoUnit:percent', 'value': 1}","{'unitCode': 'wmoUnit:degC', 'value': -7.777777777777778}","{'unitCode': 'wmoUnit:percent', 'value': 73}",7 mph,NW,"https://api.weather.gov/icons/land/night/few,1?size=small",Mostly Clear,
72,73,,2023-12-12T00:00:00-05:00,2023-12-12T01:00:00-05:00,False,24,F,,"{'unitCode': 'wmoUnit:percent', 'value': 1}","{'unitCode': 'wmoUnit:degC', 'value': -8.333333333333334}","{'unitCode': 'wmoUnit:percent', 'value': 73}",6 mph,NW,"https://api.weather.gov/icons/land/night/few,1?size=small",Mostly Clear,
73,74,,2023-12-12T01:00:00-05:00,2023-12-12T02:00:00-05:00,False,24,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -8.88888888888889}","{'unitCode': 'wmoUnit:percent', 'value': 73}",5 mph,W,"https://api.weather.gov/icons/land/night/few,0?size=small",Mostly Clear,
74,75,,2023-12-12T02:00:00-05:00,2023-12-12T03:00:00-05:00,False,24,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -8.88888888888889}","{'unitCode': 'wmoUnit:percent', 'value': 72}",3 mph,W,"https://api.weather.gov/icons/land/night/few,0?size=small",Mostly Clear,
75,76,,2023-12-12T03:00:00-05:00,2023-12-12T04:00:00-05:00,False,23,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -9.444444444444445}","{'unitCode': 'wmoUnit:percent', 'value': 71}",3 mph,W,"https://api.weather.gov/icons/land/night/few,0?size=small",Mostly Clear,
76,77,,2023-12-12T04:00:00-05:00,2023-12-12T05:00:00-05:00,False,23,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -9.444444444444445}","{'unitCode': 'wmoUnit:percent', 'value': 71}",5 mph,W,"https://api.weather.gov/icons/land/night/few,0?size=small",Mostly Clear,
