,probabilityOfPrecipitation_percent,dewpoint_degC,relativeHumidity_percent,temperature_F,windSpeed_mph,timestamp,windDirection_x,windDirection_y
0,0,-7.222222222222222,32,47,2,2023-11-03 16:00:00+00:00,0.0,-1.0
1,0,-7.777777777777778,27,51,3,2023-11-03 17:00:00+00:00,0.0,-1.0
2,0,-7.777777777777778,25,53,5,2023-11-03 18:00:00+00:00,0.0,-1.0
3,0,-7.777777777777778,23,54,6,2023-11-03 19:00:00+00:00,0.0,-1.0
4,0,-7.777777777777778,24,54,6,2023-11-03 20:00:00+00:00,0.0,-1.0
5,0,-7.777777777777778,25,53,6,2023-11-03 21:00:00+00:00,0.0,-1.0
6,0,-7.777777777777778,26,51,6,2023-11-03 22:00:00+00:00,0.0,-1.0
7,0,-7.777777777777778,30,47,5,2023-11-03 23:00:00+00:00,0.0,-1.0
8,0,-8.333333333333334,36,42,3,2023-11-04 00:00:00+00:00,0.0,-1.0
9,0,-6.666666666666667,46,39,3,2023-11-04 01:00:00+00:00,-0.7071067811865476,-0.7071067811865476
10,0,-5.0,56,37,3,2023-11-04 02:00:00+00:00,-0.7071067811865476,-0.7071067811865476
11,0,-5.555555555555555,57,36,2,2023-11-04 03:00:00+00:00,-1.0,0.0
12,0,-5.555555555555555,56,36,2,2023-11-04 04:00:00+00:00,-1.0,0.0
13,0,-6.111111111111111,57,35,3,2023-11-04 05:00:00+00:00,-1.0,0.0
14,0,-6.666666666666667,53,35,3,2023-11-04 06:00:00+00:00,-1.0,0.0
15,0,-7.222222222222222,50,35,5,2023-11-04 07:00:00+00:00,-1.0,0.0
16,0,-7.777777777777778,49,35,5,2023-11-04 08:00:00+00:00,-1.0,0.0
17,0,-7.777777777777778,49,36,6,2023-11-04 09:00:00+00:00,-1.0,0.0
18,0,-7.777777777777778,48,36,7,2023-11-04 10:00:00+00:00,-1.0,0.0
19,0,-7.222222222222222,49,36,7,2023-11-04 11:00:00+00:00,-1.0,0.0
20,0,-7.222222222222222,53,34,7,2023-11-04 12:00:00+00:00,-0.7071067811865476,0.7071067811865476
21,0,-6.666666666666667,52,36,8,2023-11-04 13:00:00+00:00,-0.7071067811865476,0.7071067811865476
22,0,-6.111111111111111,49,38,8,2023-11-04 14:00:00+00:00,-0.7071067811865476,0.7071067811865476
23,0,-5.555555555555555,42,44,9,2023-11-04 15:00:00+00:00,-1.0,0.0
24,0,-4.444444444444445,35,51,9,2023-11-04 16:00:00+00:00,-1.0,0.0
25,0,-3.888888888888889,33,53,9,2023-11-04 17:00:00+00:00,-1.0,0.0
26,0,-3.3333333333333335,31,56,9,2023-11-04 18:00:00+00:00,-1.0,0.0
27,0,-3.3333333333333335,30,58,7,2023-11-04 19:00:00+00:00,-1.0,0.0
28,0,-2.2222222222222223,30,59,7,2023-11-04 20:00:00+00:00,-1.0,0.0
29,0,-1.6666666666666667,32,58,6,2023-11-04 21:00:00+00:00,-1.0,0.0
30,0,-1.6666666666666667,35,57,5,2023-11-04 22:00:00+00:00,-1.0,0.0
31,0,-1.6666666666666667,40,53,5,2023-11-04 23:00:00+00:00,-1.0,0.0
32,0,-1.6666666666666667,45,49,5,2023-11-05 00:00:00+00:00,-1.0,0.0
33,3,-2.2222222222222223,51,46,5,2023-11-05 01:00:00+00:00,-1.0,0.0
34,2,-2.2222222222222223,54,44,5,2023-11-05 02:00:00+00:00,-1.0,0.0
35,2,-2.2222222222222223,54,43,5,2023-11-05 03:00:00+00:00,-1.0,0.0
36,2,-2.2222222222222223,53,43,5,2023-11-05 04:00:00+00:00,-0.7071067811865476,0.7071067811865476
37,1,-2.7777777777777777,52,43,5,2023-11-05 05:00:00+00:00,-0.7071067811865476,0.7071067811865476
38,1,-3.3333333333333335,50,43,6,2023-11-05 06:00:00+00:00,-0.7071067811865476,0.7071067811865476
39,1,-3.3333333333333335,50,43,7,2023-11-05 07:00:00+00:00,-0.7071067811865476,0.7071067811865476
40,1,-3.3333333333333335,52,43,8,2023-11-05 08:00:00+00:00,-0.7071067811865476,0.7071067811865476
41,2,-2.2222222222222223,55,43,9,2023-11-05 09:00:00+00:00,-0.7071067811865476,0.7071067811865476
42,2,-1.6666666666666667,58,43,9,2023-11-05 10:00:00+00:00,-0.7071067811865476,0.7071067811865476
43,3,-1.1111111111111112,63,42,9,2023-11-05 11:00:00+00:00,-0.7071067811865476,0.7071067811865476
44,4,-0.5555555555555556,66,42,9,2023-11-05 12:00:00+00:00,-0.7071067811865476,0.7071067811865476
45,0,0.0,68,42,9,2023-11-05 13:00:00+00:00,-0.7071067811865476,0.7071067811865476
46,0,1.1111111111111112,68,44,9,2023-11-05 14:00:00+00:00,-0.7071067811865476,0.7071067811865476
47,0,2.7777777777777777,66,48,10,2023-11-05 15:00:00+00:00,-0.7071067811865476,0.7071067811865476
48,0,3.888888888888889,63,51,10,2023-11-05 16:00:00+00:00,-0.7071067811865476,0.7071067811865476
49,0,4.444444444444445,59,54,10,2023-11-05 17:00:00+00:00,-0.7071067811865476,0.7071067811865476
50,0,4.444444444444445,56,55,9,2023-11-05 18:00:00+00:00,-0.7071067811865476,0.7071067811865476
51,0,4.444444444444445,54,56,9,2023-11-05 19:00:00+00:00,-0.7071067811865476,0.7071067811865476
52,0,4.444444444444445,54,56,9,2023-11-05 20:00:00+00:00,-0.7071067811865476,0.7071067811865476
53,0,4.444444444444445,54,56,9,2023-11-05 21:00:00+00:00,-0.7071067811865476,0.7071067811865476
54,0,4.444444444444445,57,54,9,2023-11-05 22:00:00+00:00,-0.7071067811865476,0.7071067811865476
55,0,3.888888888888889,62,52,8,2023-11-05 23:00:00+00:00,-0.7071067811865476,0.7071067811865476
56,0,3.888888888888889,68,49,8,2023-11-06 00:00:00+00:00,-0.7071067811865476,0.7071067811865476
57,0,3.888888888888889,75,47,7,2023-11-06 01:00:00+00:00,-0.7071067811865476,0.7071067811865476
58,0,3.888888888888889,79,45,7,2023-11-06 02:00:00+00:00,-0.7071067811865476,0.7071067811865476
59,0,3.3333333333333335,82,44,6,2023-11-06 03:00:00+00:00,-0.7071067811865476,0.7071067811865476
60,0,3.3333333333333335,83,43,6,2023-11-06 04:00:00+00:00,-0.7071067811865476,0.7071067811865476
61,0,3.3333333333333335,84,42,6,2023-11-06 05:00:00+00:00,-0.7071067811865476,0.7071067811865476
62,0,2.7777777777777777,84,42,5,2023-11-06 06:00:00+00:00,-0.7071067811865476,0.7071067811865476
63,0,2.7777777777777777,84,41,5,2023-11-06 07:00:00+00:00,-0.7071067811865476,0.7071067811865476
64,0,2.7777777777777777,85,41,5,2023-11-06 08:00:00+00:00,-0.7071067811865476,0.7071067811865476
65,0,2.2222222222222223,85,40,5,2023-11-06 09:00:00+00:00,-0.7071067811865476,0.7071067811865476
66,0,2.2222222222222223,86,40,3,2023-11-06 10:00:00+00:00,-1.0,0.0
67,0,1.6666666666666667,87,39,3,2023-11-06 11:00:00+00:00,-1.0,0.0
68,0,1.6666666666666667,87,38,3,2023-11-06 12:00:00+00:00,-1.0,0.0
69,2,1.6666666666666667,84,40,3,2023-11-06 13:00:00+00:00,-1.0,0.0
70,2,2.2222222222222223,78,42,3,2023-11-06 14:00:00+00:00,-0.7071067811865476,-0.7071067811865476
71,2,3.3333333333333335,71,47,5,2023-11-06 15:00:00+00:00,-0.7071067811865476,-0.7071067811865476
72,2,3.888888888888889,63,51,7,2023-11-06 16:00:00+00:00,-0.7071067811865476,-0.7071067811865476
73,2,3.888888888888889,56,55,7,2023-11-06 17:00:00+00:00,0.0,-1.0
74,2,4.444444444444445,51,57,8,2023-11-06 18:00:00+00:00,-0.7071067811865476,-0.7071067811865476
75,2,4.444444444444445,49,59,9,2023-11-06 19:00:00+00:00,-0.7071067811865476,-0.7071067811865476
76,2,4.444444444444445,48,59,9,2023-11-06 20:00:00+00:00,-0.7071067811865476,-0.7071067811865476
77,2,4.444444444444445,50,59,9,2023-11-06 21:00:00+00:00,-0.7071067811865476,-0.7071067811865476
78,2,4.444444444444445,53,57,9,2023-11-06 22:00:00+00:00,-0.7071067811865476,-0.7071067811865476
79,2,4.444444444444445,58,55,8,2023-11-06 23:00:00+00:00,-0.7071067811865476,-0.7071067811865476
80,2,4.444444444444445,63,52,7,2023-11-07 00:00:00+00:00,-0.7071067811865476,-0.7071067811865476
81,3,4.444444444444445,68,50,7,2023-11-07 01:00:00+00:00,-0.7071067811865476,-0.7071067811865476
82,3,4.444444444444445,72,48,7,2023-11-07 02:00:00+00:00,-0.7071067811865476,-0.7071067811865476
83,3,3.888888888888889,75,47,7,2023-11-07 03:00:00+00:00,-1.0,0.0
84,3,3.888888888888889,76,46,7,2023-11-07 04:00:00+00:00,-1.0,0.0
85,3,3.888888888888889,76,46,7,2023-11-07 05:00:00+00:00,-1.0,0.0
86,3,3.888888888888889,76,46,7,2023-11-07 06:00:00+00:00,-1.0,0.0
87,8,3.888888888888889,75,46,8,2023-11-07 07:00:00+00:00,-1.0,0.0
88,8,3.888888888888889,74,46,9,2023-11-07 08:00:00+00:00,-1.0,0.0
89,8,3.888888888888889,74,46,9,2023-11-07 09:00:00+00:00,-1.0,0.0
90,8,3.888888888888889,74,47,9,2023-11-07 10:00:00+00:00,-1.0,0.0
91,8,3.888888888888889,74,47,10,2023-11-07 11:00:00+00:00,-1.0,0.0
92,8,3.888888888888889,77,46,10,2023-11-07 12:00:00+00:00,-1.0,0.0
93,9,3.888888888888889,81,45,10,2023-11-07 13:00:00+00:00,-1.0,0.0
94,9,4.444444444444445,76,48,10,2023-11-07 14:00:00+00:00,-1.0,0.0
95,9,5.555555555555555,70,51,12,2023-11-07 15:00:00+00:00,-1.0,0.0
96,9,6.666666666666667,65,55,12,2023-11-07 16:00:00+00:00,-1.0,0.0
97,9,6.666666666666667,61,58,13,2023-11-07 17:00:00+00:00,-1.0,0.0
98,9,7.222222222222222,59,59,13,2023-11-07 18:00:00+00:00,-1.0,0.0
