,number,name,startTime,endTime,isDaytime,temperature,temperatureUnit,temperatureTrend,probabilityOfPrecipitation,dewpoint,relativeHumidity,windSpeed,windDirection,icon,shortForecast,detailedForecast
0,1,,2023-11-19T20:00:00-05:00,2023-11-19T21:00:00-05:00,False,41,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -2.2222222222222223}","{'unitCode': 'wmoUnit:percent', 'value': 60}",3 mph,S,"https://api.weather.gov/icons/land/night/few,0?size=small",Mostly Clear,
1,2,,2023-11-19T21:00:00-05:00,2023-11-19T22:00:00-05:00,False,40,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -1.6666666666666667}","{'unitCode': 'wmoUnit:percent', 'value': 64}",2 mph,SE,"https://api.weather.gov/icons/land/night/few,0?size=small",Mostly Clear,
2,3,,2023-11-19T22:00:00-05:00,2023-11-19T23:00:00-05:00,False,39,F,,"{'unitCode': 'wmoUnit:percent', 'value': 1}","{'unitCode': 'wmoUnit:degC', 'value': -1.6666666666666667}","{'unitCode': 'wmoUnit:percent', 'value': 69}",2 mph,SE,"https://api.weather.gov/icons/land/night/few,1?size=small",Mostly Clear,
3,4,,2023-11-19T23:00:00-05:00,2023-11-20T00:00:00-05:00,False,38,F,,"{'unitCode': 'wmoUnit:percent', 'value': 1}","{'unitCode': 'wmoUnit:degC', 'value': -1.6666666666666667}","{'unitCode': 'wmoUnit:percent', 'value': 72}",2 mph,SE,"https://api.weather.gov/icons/land/night/few,1?size=small",Mostly Clear,
4,5,,2023-11-20T00:00:00-05:00,2023-11-20T01:00:00-05:00,False,37,F,,"{'unitCode': 'wmoUnit:percent', 'value': 1}","{'unitCode': 'wmoUnit:degC', 'value': -1.1111111111111112}","{'unitCode': 'wmoUnit:percent', 'value': 75}",2 mph,SE,"https://api.weather.gov/icons/land/night/few,1?size=small",Mostly Clear,
5,6,,2023-11-20T01:00:00-05:00,2023-11-20T02:00:00-05:00,False,35,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -1.1111111111111112}","{'unitCode': 'wmoUnit:percent', 'value': 79}",2 mph,E,"https://api.weather.gov/icons/land/night/few,0?size=small",Mostly Clear,
6,7,,2023-11-20T02:00:00-05:00,2023-11-20T03:00:00-05:00,False,35,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -1.1111111111111112}","{'unitCode': 'wmoUnit:percent', 'value': 80}",5 mph,SE,"https://api.weather.gov/icons/land/night/few,0?size=small",Mostly Clear,
7,8,,2023-11-20T03:00:00-05:00,2023-11-20T04:00:00-05:00,False,35,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -1.6666666666666667}","{'unitCode': 'wmoUnit:percent', 'value': 79}",6 mph,SE,"https://api.weather.gov/icons/land/night/few,0?size=small",Mostly Clear,
8,9,,2023-11-20T04:00:00-05:00,2023-11-20T05:00:00-05:00,False,36,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -1.6666666666666667}","{'unitCode': 'wmoUnit:percent', 'value': 78}",6 mph,SE,"https://api.weather.gov/icons/land/night/few,0?size=small",Mostly Clear,
9,10,,2023-11-20T05:00:00-05:00,2023-11-20T06:00:00-05:00,False,35,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -1.6666666666666667}","{'unitCode': 'wmoUnit:percent', 'value': 80}",6 mph,SE,"https://api.weather.gov/icons/land/night/few,0?size=small",Mostly Clear,
10,11,,2023-11-20T06:00:00-05:00,2023-11-20T07:00:00-05:00,True,34,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -1.6666666666666667}","{'unitCode': 'wmoUnit:percent', 'value': 81}",7 mph,E,"https://api.weather.gov/icons/land/day/sct,0?size=small",Mostly Sunny,
11,12,,2023-11-20T07:00:00-05:00,2023-11-20T08:00:00-05:00,True,35,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -1.1111111111111112}","{'unitCode': 'wmoUnit:percent', 'value': 80}",7 mph,E,"https://api.weather.gov/icons/land/day/few,0?size=small",Sunny,
12,13,,2023-11-20T08:00:00-05:00,2023-11-20T09:00:00-05:00,True,37,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -1.1111111111111112}","{'unitCode': 'wmoUnit:percent', 'value': 76}",7 mph,E,"https://api.weather.gov/icons/land/day/few,0?size=small",Sunny,
13,14,,2023-11-20T09:00:00-05:00,2023-11-20T10:00:00-05:00,True,40,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -0.5555555555555556}","{'unitCode': 'wmoUnit:percent', 'value': 69}",9 mph,E,"https://api.weather.gov/icons/land/day/sct,0?size=small",Mostly Sunny,
14,15,,2023-11-20T10:00:00-05:00,2023-11-20T11:00:00-05:00,True,43,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -0.5555555555555556}","{'unitCode': 'wmoUnit:percent', 'value': 63}",10 mph,SE,"https://api.weather.gov/icons/land/day/sct,0?size=small",Mostly Sunny,
15,16,,2023-11-20T11:00:00-05:00,2023-11-20T12:00:00-05:00,True,45,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -0.5555555555555556}","{'unitCode': 'wmoUnit:percent', 'value': 57}",12 mph,SE,"https://api.weather.gov/icons/land/day/sct,0?size=small",Mostly Sunny,
16,17,,2023-11-20T12:00:00-05:00,2023-11-20T13:00:00-05:00,True,46,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -1.1111111111111112}","{'unitCode': 'wmoUnit:percent', 'value': 53}",12 mph,SE,"https://api.weather.gov/icons/land/day/sct,0?size=small",Mostly Sunny,
17,18,,2023-11-20T13:00:00-05:00,2023-11-20T14:00:00-05:00,True,47,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -1.6666666666666667}","{'unitCode': 'wmoUnit:percent', 'value': 50}",12 mph,SE,"https://api.weather.gov/icons/land/day/sct,0?size=small",Mostly Sunny,
18,19,,2023-11-20T14:00:00-05:00,2023-11-20T15:00:00-05:00,True,47,F,,"{'unitCode': 'wmoUnit:percent', 'value': 4}","{'unitCode': 'wmoUnit:degC', 'value': -1.6666666666666667}","{'unitCode': 'wmoUnit:percent', 'value': 50}",10 mph,SE,"https://api.weather.gov/icons/land/day/bkn,4?size=small",Partly Sunny,
19,20,,2023-11-20T15:00:00-05:00,2023-11-20T16:00:00-05:00,True,47,F,,"{'unitCode': 'wmoUnit:percent', 'value': 6}","{'unitCode': 'wmoUnit:degC', 'value': -1.6666666666666667}","{'unitCode': 'wmoUnit:percent', 'value': 51}",12 mph,SE,"https://api.weather.gov/icons/land/day/bkn,6?size=small",Partly Sunny,
20,21,,2023-11-20T16:00:00-05:00,2023-11-20T17:00:00-05:00,True,46,F,,"{'unitCode': 'wmoUnit:percent', 'value': 8}","{'unitCode': 'wmoUnit:degC', 'value': -1.1111111111111112}","{'unitCode': 'wmoUnit:percent', 'value': 53}",10 mph,SE,"https://api.weather.gov/icons/land/day/bkn,8?size=small",Partly Sunny,
21,22,,2023-11-20T17:00:00-05:00,2023-11-20T18:00:00-05:00,True,44,F,,"{'unitCode': 'wmoUnit:percent', 'value': 9}","{'unitCode': 'wmoUnit:degC', 'value': -1.1111111111111112}","{'unitCode': 'wmoUnit:percent', 'value': 57}",10 mph,SE,"https://api.weather.gov/icons/land/day/bkn,9?size=small",Partly Sunny,
