,number,name,startTime,endTime,isDaytime,temperature,temperatureUnit,temperatureTrend,probabilityOfPrecipitation,dewpoint,relativeHumidity,windSpeed,windDirection,icon,shortForecast,detailedForecast
0,1,,2023-12-08T10:00:00-05:00,2023-12-08T11:00:00-05:00,True,46,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -0.5555555555555556}","{'unitCode': 'wmoUnit:percent', 'value': 56}",3 mph,SW,"https://api.weather.gov/icons/land/day/sct,0?size=small",Mostly Sunny,
1,2,,2023-12-08T11:00:00-05:00,2023-12-08T12:00:00-05:00,True,50,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': 0}","{'unitCode': 'wmoUnit:percent', 'value': 48}",5 mph,S,"https://api.weather.gov/icons/land/day/bkn,0?size=small",Partly Sunny,
2,3,,2023-12-08T12:00:00-05:00,2023-12-08T13:00:00-05:00,True,55,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -0.5555555555555556}","{'unitCode': 'wmoUnit:percent', 'value': 40}",5 mph,S,"https://api.weather.gov/icons/land/day/sct,0?size=small",Mostly Sunny,
3,4,,2023-12-08T13:00:00-05:00,2023-12-08T14:00:00-05:00,True,58,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': 0}","{'unitCode': 'wmoUnit:percent', 'value': 37}",6 mph,S,"https://api.weather.gov/icons/land/day/sct,0?size=small",Mostly Sunny,
4,5,,2023-12-08T14:00:00-05:00,2023-12-08T15:00:00-05:00,True,57,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -0.5555555555555556}","{'unitCode': 'wmoUnit:percent', 'value': 37}",6 mph,S,"https://api.weather.gov/icons/land/day/sct,0?size=small",Mostly Sunny,
5,6,,2023-12-08T15:00:00-05:00,2023-12-08T16:00:00-05:00,True,55,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -0.5555555555555556}","{'unitCode': 'wmoUnit:percent', 'value': 40}",7 mph,S,"https://api.weather.gov/icons/land/day/sct,0?size=small",Mostly Sunny,
6,7,,2023-12-08T16:00:00-05:00,2023-12-08T17:00:00-05:00,True,52,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -0.5555555555555556}","{'unitCode': 'wmoUnit:percent', 'value': 44}",7 mph,S,"https://api.weather.gov/icons/land/day/sct,0?size=small",Mostly Sunny,
7,8,,2023-12-08T17:00:00-05:00,2023-12-08T18:00:00-05:00,True,48,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -1.1111111111111112}","{'unitCode': 'wmoUnit:percent', 'value': 50}",7 mph,S,"https://api.weather.gov/icons/land/day/sct,0?size=small",Mostly Sunny,
8,9,,2023-12-08T18:00:00-05:00,2023-12-08T19:00:00-05:00,False,44,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -1.6666666666666667}","{'unitCode': 'wmoUnit:percent', 'value': 57}",6 mph,S,"https://api.weather.gov/icons/land/night/bkn,0?size=small",Mostly Cloudy,
9,10,,2023-12-08T19:00:00-05:00,2023-12-08T20:00:00-05:00,False,41,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -1.1111111111111112}","{'unitCode': 'wmoUnit:percent', 'value': 64}",5 mph,S,"https://api.weather.gov/icons/land/night/bkn,0?size=small",Mostly Cloudy,
