,number,name,startTime,endTime,isDaytime,temperature,temperatureUnit,temperatureTrend,probabilityOfPrecipitation,dewpoint,relativeHumidity,windSpeed,windDirection,icon,shortForecast,detailedForecast
0,1,,2023-11-25T16:00:00-05:00,2023-11-25T17:00:00-05:00,True,40,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -2.2222222222222223}","{'unitCode': 'wmoUnit:percent', 'value': 64}",3 mph,SE,"https://api.weather.gov/icons/land/day/bkn,0?size=small",Mostly Cloudy,
1,2,,2023-11-25T17:00:00-05:00,2023-11-25T18:00:00-05:00,True,37,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -2.2222222222222223}","{'unitCode': 'wmoUnit:percent', 'value': 68}",3 mph,SE,"https://api.weather.gov/icons/land/day/bkn,0?size=small",Mostly Cloudy,
2,3,,2023-11-25T18:00:00-05:00,2023-11-25T19:00:00-05:00,False,35,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -2.2222222222222223}","{'unitCode': 'wmoUnit:percent', 'value': 74}",2 mph,SE,"https://api.weather.gov/icons/land/night/bkn,0?size=small",Mostly Cloudy,
3,4,,2023-11-25T19:00:00-05:00,2023-11-25T20:00:00-05:00,False,33,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -2.7777777777777777}","{'unitCode': 'wmoUnit:percent', 'value': 80}",2 mph,E,"https://api.weather.gov/icons/land/night/bkn,0?size=small",Mostly Cloudy,
4,5,,2023-11-25T20:00:00-05:00,2023-11-25T21:00:00-05:00,False,32,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -2.2222222222222223}","{'unitCode': 'wmoUnit:percent', 'value': 85}",2 mph,SE,"https://api.weather.gov/icons/land/night/bkn,0?size=small",Mostly Cloudy,
5,6,,2023-11-25T21:00:00-05:00,2023-11-25T22:00:00-05:00,False,31,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -2.7777777777777777}","{'unitCode': 'wmoUnit:percent', 'value': 86}",2 mph,SE,"https://api.weather.gov/icons/land/night/ovc,0?size=small",Cloudy,
6,7,,2023-11-25T22:00:00-05:00,2023-11-25T23:00:00-05:00,False,30,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -2.7777777777777777}","{'unitCode': 'wmoUnit:percent', 'value': 87}",3 mph,SE,"https://api.weather.gov/icons/land/night/bkn,0?size=small",Mostly Cloudy,
7,8,,2023-11-25T23:00:00-05:00,2023-11-26T00:00:00-05:00,False,29,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -3.3333333333333335}","{'unitCode': 'wmoUnit:percent', 'value': 88}",3 mph,SE,"https://api.weather.gov/icons/land/night/sct,0?size=small",Partly Cloudy,
8,9,,2023-11-26T00:00:00-05:00,2023-11-26T01:00:00-05:00,False,28,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -3.3333333333333335}","{'unitCode': 'wmoUnit:percent', 'value': 90}",3 mph,S,"https://api.weather.gov/icons/land/night/few,0?size=small",Mostly Clear,
9,10,,2023-11-26T01:00:00-05:00,2023-11-26T02:00:00-05:00,False,27,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -3.888888888888889}","{'unitCode': 'wmoUnit:percent', 'value': 90}",3 mph,S,"https://api.weather.gov/icons/land/night/few,0?size=small",Mostly Clear,
10,11,,2023-11-26T02:00:00-05:00,2023-11-26T03:00:00-05:00,False,27,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -3.888888888888889}","{'unitCode': 'wmoUnit:percent', 'value': 91}",3 mph,S,"https://api.weather.gov/icons/land/night/few,0?size=small",Mostly Clear,
11,12,,2023-11-26T03:00:00-05:00,2023-11-26T04:00:00-05:00,False,26,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -3.888888888888889}","{'unitCode': 'wmoUnit:percent', 'value': 92}",2 mph,S,"https://api.weather.gov/icons/land/night/few,0?size=small",Mostly Clear,
12,13,,2023-11-26T04:00:00-05:00,2023-11-26T05:00:00-05:00,False,26,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -4.444444444444445}","{'unitCode': 'wmoUnit:percent', 'value': 94}",2 mph,S,"https://api.weather.gov/icons/land/night/few,0?size=small",Mostly Clear,
13,14,,2023-11-26T05:00:00-05:00,2023-11-26T06:00:00-05:00,False,26,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -4.444444444444445}","{'unitCode': 'wmoUnit:percent', 'value': 90}",2 mph,S,"https://api.weather.gov/icons/land/night/skc,0?size=small",Clear,
14,15,,2023-11-26T06:00:00-05:00,2023-11-26T07:00:00-05:00,True,26,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -4.444444444444445}","{'unitCode': 'wmoUnit:percent', 'value': 92}",2 mph,S,"https://api.weather.gov/icons/land/day/skc,0?size=small",Sunny,
15,16,,2023-11-26T07:00:00-05:00,2023-11-26T08:00:00-05:00,True,26,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -3.888888888888889}","{'unitCode': 'wmoUnit:percent', 'value': 96}",2 mph,S,"https://api.weather.gov/icons/land/day/few,0?size=small",Sunny,
