,probabilityOfPrecipitation_percent,dewpoint_degC,relativeHumidity_percent,temperature_F,windSpeed_mph,timestamp,windDirection_x,windDirection_y,windSpeed_knots
0,1,-3.3333333333333335,76,32,21,2023-11-01 04:00:00+00:00,-0.7071067811865476,0.7071067811865476,18
1,1,-5.0,74,30,22,2023-11-01 05:00:00+00:00,-0.7071067811865476,0.7071067811865476,19
2,1,-5.555555555555555,73,29,23,2023-11-01 06:00:00+00:00,-0.7071067811865476,0.7071067811865476,20
3,5,-6.666666666666667,74,27,25,2023-11-01 07:00:00+00:00,-0.7071067811865476,0.7071067811865476,22
4,5,-7.222222222222222,74,26,25,2023-11-01 08:00:00+00:00,-0.7071067811865476,0.7071067811865476,22
5,5,-8.333333333333334,71,25,25,2023-11-01 09:00:00+00:00,-0.7071067811865476,0.7071067811865476,22
6,5,-9.444444444444445,65,25,25,2023-11-01 10:00:00+00:00,-0.7071067811865476,0.7071067811865476,22
7,5,-9.444444444444445,66,25,24,2023-11-01 11:00:00+00:00,-0.7071067811865476,0.7071067811865476,21
8,5,-10.0,66,24,24,2023-11-01 12:00:00+00:00,-0.7071067811865476,0.7071067811865476,21
9,4,-10.555555555555555,63,24,24,2023-11-01 13:00:00+00:00,-0.7071067811865476,0.7071067811865476,21
10,2,-10.0,63,25,26,2023-11-01 14:00:00+00:00,-0.7071067811865476,0.7071067811865476,23
11,1,-8.88888888888889,71,24,25,2023-11-01 15:00:00+00:00,-0.7071067811865476,0.7071067811865476,22
12,1,-9.444444444444445,61,27,23,2023-11-01 16:00:00+00:00,-0.7071067811865476,0.7071067811865476,20
13,1,-9.444444444444445,49,31,21,2023-11-01 17:00:00+00:00,-0.7071067811865476,0.7071067811865476,18
14,1,-9.444444444444445,45,34,18,2023-11-01 18:00:00+00:00,-0.7071067811865476,0.7071067811865476,16
15,1,-9.444444444444445,42,35,18,2023-11-01 19:00:00+00:00,-0.7071067811865476,0.7071067811865476,16
16,1,-9.444444444444445,40,37,18,2023-11-01 20:00:00+00:00,-0.7071067811865476,0.7071067811865476,16
17,1,-9.444444444444445,41,36,17,2023-11-01 21:00:00+00:00,-0.7071067811865476,0.7071067811865476,15
18,1,-9.444444444444445,43,35,17,2023-11-01 22:00:00+00:00,-0.7071067811865476,0.7071067811865476,15
19,1,-9.444444444444445,46,33,16,2023-11-01 23:00:00+00:00,-0.7071067811865476,0.7071067811865476,14
20,1,-10.0,51,30,15,2023-11-02 00:00:00+00:00,-0.7071067811865476,0.7071067811865476,13
21,0,-9.444444444444445,53,30,14,2023-11-02 01:00:00+00:00,-0.7071067811865476,0.7071067811865476,12
22,0,-9.444444444444445,55,29,13,2023-11-02 02:00:00+00:00,-0.7071067811865476,0.7071067811865476,11
23,0,-9.444444444444445,59,28,10,2023-11-02 03:00:00+00:00,-0.7071067811865476,0.7071067811865476,9
24,0,-9.444444444444445,62,27,9,2023-11-02 04:00:00+00:00,-0.7071067811865476,0.7071067811865476,8
25,0,-9.444444444444445,64,26,8,2023-11-02 05:00:00+00:00,-1.0,0.0,7
26,0,-9.444444444444445,65,25,7,2023-11-02 06:00:00+00:00,-0.7071067811865476,0.7071067811865476,6
27,0,-9.444444444444445,67,24,6,2023-11-02 07:00:00+00:00,-0.7071067811865476,0.7071067811865476,5
28,0,-10.0,67,24,5,2023-11-02 08:00:00+00:00,-0.7071067811865476,0.7071067811865476,4
29,0,-10.0,67,23,5,2023-11-02 09:00:00+00:00,-0.7071067811865476,0.7071067811865476,4
30,0,-10.0,67,23,5,2023-11-02 10:00:00+00:00,-0.7071067811865476,0.7071067811865476,4
31,0,-10.555555555555555,69,22,2,2023-11-02 11:00:00+00:00,-1.0,0.0,2
32,0,-11.11111111111111,66,22,1,2023-11-02 12:00:00+00:00,-0.7071067811865476,-0.7071067811865476,1
33,0,-11.11111111111111,64,22,0,2023-11-02 13:00:00+00:00,-0.7071067811865476,-0.7071067811865476,0
34,0,-11.11111111111111,53,27,1,2023-11-02 14:00:00+00:00,-0.7071067811865476,-0.7071067811865476,1
35,0,-11.11111111111111,44,32,2,2023-11-02 15:00:00+00:00,0.0,-1.0,2
36,0,-11.11111111111111,37,36,5,2023-11-02 16:00:00+00:00,0.0,-1.0,4
37,0,-11.11111111111111,33,39,6,2023-11-02 17:00:00+00:00,0.0,-1.0,5
38,0,-11.11111111111111,29,42,6,2023-11-02 18:00:00+00:00,0.0,-1.0,5
39,0,-11.11111111111111,26,44,6,2023-11-02 19:00:00+00:00,0.0,-1.0,5
40,0,-11.11111111111111,26,46,6,2023-11-02 20:00:00+00:00,0.0,-1.0,5
41,0,-10.0,25,47,6,2023-11-02 21:00:00+00:00,0.0,-1.0,5
42,0,-10.0,27,46,5,2023-11-02 22:00:00+00:00,0.0,-1.0,4
43,0,-9.444444444444445,30,44,2,2023-11-02 23:00:00+00:00,0.0,-1.0,2
44,0,-8.333333333333334,36,42,1,2023-11-03 00:00:00+00:00,0.0,-1.0,1
45,0,-7.777777777777778,41,39,0,2023-11-03 01:00:00+00:00,0.0,-1.0,0
46,0,-7.222222222222222,46,38,1,2023-11-03 02:00:00+00:00,0.0,-1.0,1
