,windDirection,probabilityOfPrecipitation_percent,dewpoint_degC,relativeHumidity_percent,temperature_F,windSpeed_mph,timestamp
0,S,0,6.111111111111111,85,47,3,2023-10-26 09:00:00+00:00
1,S,0,6.111111111111111,90,46,3,2023-10-26 10:00:00+00:00
2,S,0,6.111111111111111,94,45,3,2023-10-26 11:00:00+00:00
3,SW,0,6.666666666666667,98,45,3,2023-10-26 12:00:00+00:00
4,SW,0,7.222222222222222,92,47,3,2023-10-26 13:00:00+00:00
5,SW,0,7.777777777777778,83,51,3,2023-10-26 14:00:00+00:00
6,SW,0,8.88888888888889,77,55,5,2023-10-26 15:00:00+00:00
7,SW,0,9.444444444444445,69,59,6,2023-10-26 16:00:00+00:00
8,SW,0,8.88888888888889,62,61,7,2023-10-26 17:00:00+00:00
9,S,0,8.333333333333334,55,64,7,2023-10-26 18:00:00+00:00
10,S,0,8.333333333333334,50,66,7,2023-10-26 19:00:00+00:00
11,S,0,8.333333333333334,49,67,7,2023-10-26 20:00:00+00:00
12,S,0,8.88888888888889,47,68,8,2023-10-26 21:00:00+00:00
13,S,0,8.88888888888889,49,68,7,2023-10-26 22:00:00+00:00
14,S,0,8.88888888888889,54,65,7,2023-10-26 23:00:00+00:00
15,S,0,9.444444444444445,60,63,6,2023-10-27 00:00:00+00:00
16,S,0,10.0,67,61,5,2023-10-27 01:00:00+00:00
17,S,0,10.0,70,59,5,2023-10-27 02:00:00+00:00
18,S,0,10.0,74,58,5,2023-10-27 03:00:00+00:00
19,S,0,10.0,77,57,5,2023-10-27 04:00:00+00:00
20,S,0,10.0,80,56,5,2023-10-27 05:00:00+00:00
21,S,0,10.0,82,55,5,2023-10-27 06:00:00+00:00
22,S,0,10.0,85,54,5,2023-10-27 07:00:00+00:00
23,SW,0,10.0,87,54,5,2023-10-27 08:00:00+00:00
24,SW,0,9.444444444444445,87,53,3,2023-10-27 09:00:00+00:00
25,SW,0,9.444444444444445,88,52,3,2023-10-27 10:00:00+00:00
26,W,0,9.444444444444445,90,51,2,2023-10-27 11:00:00+00:00
27,W,0,8.88888888888889,91,51,2,2023-10-27 12:00:00+00:00
28,W,0,8.88888888888889,87,52,2,2023-10-27 13:00:00+00:00
29,W,0,10.0,92,53,3,2023-10-27 14:00:00+00:00
30,W,0,11.11111111111111,79,58,3,2023-10-27 15:00:00+00:00
31,W,0,11.666666666666666,66,64,5,2023-10-27 16:00:00+00:00
32,W,0,11.666666666666666,60,67,5,2023-10-27 17:00:00+00:00
33,W,0,11.666666666666666,56,70,3,2023-10-27 18:00:00+00:00
34,W,0,12.222222222222221,54,71,3,2023-10-27 19:00:00+00:00
35,W,0,12.222222222222221,53,72,3,2023-10-27 20:00:00+00:00
36,W,0,12.222222222222221,55,71,3,2023-10-27 21:00:00+00:00
37,SW,0,12.222222222222221,59,69,3,2023-10-27 22:00:00+00:00
38,SW,0,12.222222222222221,66,66,3,2023-10-27 23:00:00+00:00
39,W,0,12.222222222222221,74,62,3,2023-10-28 00:00:00+00:00
