,probabilityOfPrecipitation_percent,dewpoint_degC,relativeHumidity_percent,temperature_F,windSpeed_mph,timestamp,windDirection_x,windDirection_y
0,61,8.88888888888889,93,49,6,2023-11-10 18:00:00+00:00,0.0,1.0
1,53,8.333333333333334,94,49,6,2023-11-10 19:00:00+00:00,0.0,1.0
2,45,7.777777777777778,94,48,6,2023-11-10 20:00:00+00:00,0.0,1.0
3,38,7.777777777777778,93,48,6,2023-11-10 21:00:00+00:00,0.0,1.0
4,21,7.222222222222222,93,47,5,2023-11-10 22:00:00+00:00,0.0,1.0
5,26,7.222222222222222,93,47,5,2023-11-10 23:00:00+00:00,0.0,1.0
6,13,6.666666666666667,95,46,5,2023-11-11 00:00:00+00:00,0.0,1.0
7,12,6.666666666666667,95,45,6,2023-11-11 01:00:00+00:00,-0.7071067811865476,0.7071067811865476
8,11,6.111111111111111,97,44,6,2023-11-11 02:00:00+00:00,-0.7071067811865476,0.7071067811865476
9,10,5.555555555555555,98,42,5,2023-11-11 03:00:00+00:00,-0.7071067811865476,0.7071067811865476
10,9,5.0,99,41,5,2023-11-11 04:00:00+00:00,-0.7071067811865476,0.7071067811865476
11,8,4.444444444444445,98,41,6,2023-11-11 05:00:00+00:00,-0.7071067811865476,0.7071067811865476
12,7,3.888888888888889,97,40,6,2023-11-11 06:00:00+00:00,-0.7071067811865476,0.7071067811865476
13,6,3.888888888888889,96,40,6,2023-11-11 07:00:00+00:00,-0.7071067811865476,0.7071067811865476
14,5,3.3333333333333335,97,39,6,2023-11-11 08:00:00+00:00,-0.7071067811865476,0.7071067811865476
15,4,2.7777777777777777,97,38,5,2023-11-11 09:00:00+00:00,-0.7071067811865476,0.7071067811865476
16,3,2.2222222222222223,96,37,5,2023-11-11 10:00:00+00:00,-0.7071067811865476,0.7071067811865476
17,4,1.1111111111111112,93,36,5,2023-11-11 11:00:00+00:00,-0.7071067811865476,0.7071067811865476
18,4,0.5555555555555556,89,36,5,2023-11-11 12:00:00+00:00,-0.7071067811865476,0.7071067811865476
19,0,0.0,88,36,6,2023-11-11 13:00:00+00:00,-0.7071067811865476,0.7071067811865476
20,0,1.1111111111111112,92,36,6,2023-11-11 14:00:00+00:00,0.0,1.0
21,0,1.1111111111111112,83,39,7,2023-11-11 15:00:00+00:00,-0.7071067811865476,0.7071067811865476
22,0,1.1111111111111112,66,44,7,2023-11-11 16:00:00+00:00,-0.7071067811865476,0.7071067811865476
23,0,0.5555555555555556,58,47,7,2023-11-11 17:00:00+00:00,-0.7071067811865476,0.7071067811865476
24,0,0.0,52,49,6,2023-11-11 18:00:00+00:00,-0.7071067811865476,0.7071067811865476
25,6,-0.5555555555555556,48,50,6,2023-11-11 19:00:00+00:00,-0.7071067811865476,0.7071067811865476
26,6,-0.5555555555555556,46,51,6,2023-11-11 20:00:00+00:00,-0.7071067811865476,0.7071067811865476
27,6,-0.5555555555555556,46,51,6,2023-11-11 21:00:00+00:00,-0.7071067811865476,0.7071067811865476
28,6,0.0,48,51,6,2023-11-11 22:00:00+00:00,-0.7071067811865476,0.7071067811865476
29,6,0.0,52,49,6,2023-11-11 23:00:00+00:00,0.0,1.0
30,6,0.0,57,47,5,2023-11-12 00:00:00+00:00,0.0,1.0
31,6,0.0,61,45,5,2023-11-12 01:00:00+00:00,0.0,1.0
32,6,0.0,63,44,5,2023-11-12 02:00:00+00:00,0.0,1.0
33,6,0.0,65,42,5,2023-11-12 03:00:00+00:00,0.7071067811865476,0.7071067811865476
34,6,-0.5555555555555556,66,42,5,2023-11-12 04:00:00+00:00,1.0,0.0
35,6,-0.5555555555555556,67,41,5,2023-11-12 05:00:00+00:00,1.0,0.0
36,6,-1.1111111111111112,68,40,5,2023-11-12 06:00:00+00:00,1.0,0.0
37,20,-1.1111111111111112,71,39,5,2023-11-12 07:00:00+00:00,1.0,0.0
38,20,-0.5555555555555556,72,39,5,2023-11-12 08:00:00+00:00,1.0,0.0
39,20,-0.5555555555555556,74,38,5,2023-11-12 09:00:00+00:00,1.0,0.0
40,20,-0.5555555555555556,77,38,6,2023-11-12 10:00:00+00:00,1.0,0.0
41,20,-0.5555555555555556,79,37,6,2023-11-12 11:00:00+00:00,1.0,0.0
42,20,-0.5555555555555556,82,36,7,2023-11-12 12:00:00+00:00,1.0,0.0
43,29,-0.5555555555555556,82,36,7,2023-11-12 13:00:00+00:00,1.0,0.0
44,29,0.0,80,38,8,2023-11-12 14:00:00+00:00,1.0,0.0
45,29,0.5555555555555556,78,40,8,2023-11-12 15:00:00+00:00,1.0,0.0
46,29,1.1111111111111112,76,41,8,2023-11-12 16:00:00+00:00,1.0,0.0
47,29,1.6666666666666667,75,42,7,2023-11-12 17:00:00+00:00,1.0,0.0
48,29,2.2222222222222223,73,44,7,2023-11-12 18:00:00+00:00,1.0,0.0
49,15,2.2222222222222223,72,45,6,2023-11-12 19:00:00+00:00,1.0,0.0
50,15,2.7777777777777777,72,45,6,2023-11-12 20:00:00+00:00,1.0,0.0
51,15,2.7777777777777777,72,46,6,2023-11-12 21:00:00+00:00,1.0,0.0
52,15,2.7777777777777777,74,45,6,2023-11-12 22:00:00+00:00,1.0,0.0
53,15,2.7777777777777777,77,44,5,2023-11-12 23:00:00+00:00,1.0,0.0
54,15,2.2222222222222223,81,42,5,2023-11-13 00:00:00+00:00,1.0,0.0
55,3,2.2222222222222223,83,40,3,2023-11-13 01:00:00+00:00,1.0,0.0
56,3,1.6666666666666667,84,39,2,2023-11-13 02:00:00+00:00,1.0,0.0
57,3,1.1111111111111112,84,38,1,2023-11-13 03:00:00+00:00,1.0,0.0
58,3,0.5555555555555556,85,37,0,2023-11-13 04:00:00+00:00,1.0,0.0
59,3,0.5555555555555556,85,36,0,2023-11-13 05:00:00+00:00,1.0,0.0
60,3,0.0,86,36,0,2023-11-13 06:00:00+00:00,1.0,0.0
61,1,0.0,87,35,0,2023-11-13 07:00:00+00:00,1.0,0.0
62,1,0.0,88,35,1,2023-11-13 08:00:00+00:00,0.7071067811865476,0.7071067811865476
63,1,0.0,89,34,3,2023-11-13 09:00:00+00:00,0.0,1.0
64,1,-0.5555555555555556,90,34,5,2023-11-13 10:00:00+00:00,-0.7071067811865476,0.7071067811865476
65,1,-1.1111111111111112,89,33,5,2023-11-13 11:00:00+00:00,-0.7071067811865476,0.7071067811865476
66,1,-1.1111111111111112,87,33,3,2023-11-13 12:00:00+00:00,-0.7071067811865476,0.7071067811865476
67,1,-1.1111111111111112,85,34,3,2023-11-13 13:00:00+00:00,-0.7071067811865476,0.7071067811865476
68,1,0.0,79,38,5,2023-11-13 14:00:00+00:00,-0.7071067811865476,0.7071067811865476
69,1,1.1111111111111112,74,42,5,2023-11-13 15:00:00+00:00,-1.0,0.0
70,1,2.2222222222222223,69,46,6,2023-11-13 16:00:00+00:00,-1.0,0.0
71,1,2.2222222222222223,63,48,7,2023-11-13 17:00:00+00:00,-1.0,0.0
72,1,2.2222222222222223,57,51,8,2023-11-13 18:00:00+00:00,-0.7071067811865476,0.7071067811865476
73,0,1.6666666666666667,50,53,8,2023-11-13 19:00:00+00:00,-0.7071067811865476,0.7071067811865476
74,0,1.6666666666666667,49,54,8,2023-11-13 20:00:00+00:00,-0.7071067811865476,0.7071067811865476
75,0,1.6666666666666667,47,55,8,2023-11-13 21:00:00+00:00,-0.7071067811865476,0.7071067811865476
76,0,1.6666666666666667,48,54,8,2023-11-13 22:00:00+00:00,-0.7071067811865476,0.7071067811865476
77,0,1.6666666666666667,51,52,8,2023-11-13 23:00:00+00:00,-0.7071067811865476,0.7071067811865476
78,0,1.1111111111111112,55,49,7,2023-11-14 00:00:00+00:00,-0.7071067811865476,0.7071067811865476
79,0,1.1111111111111112,59,47,7,2023-11-14 01:00:00+00:00,-0.7071067811865476,0.7071067811865476
80,0,0.5555555555555556,62,45,7,2023-11-14 02:00:00+00:00,-0.7071067811865476,0.7071067811865476
81,0,0.5555555555555556,66,44,7,2023-11-14 03:00:00+00:00,-0.7071067811865476,0.7071067811865476
82,0,0.5555555555555556,68,42,7,2023-11-14 04:00:00+00:00,-0.7071067811865476,0.7071067811865476
83,0,0.0,69,41,7,2023-11-14 05:00:00+00:00,-0.7071067811865476,0.7071067811865476
84,0,-0.5555555555555556,68,41,7,2023-11-14 06:00:00+00:00,-0.7071067811865476,0.7071067811865476
85,1,-1.1111111111111112,68,40,7,2023-11-14 07:00:00+00:00,-0.7071067811865476,0.7071067811865476
86,1,-1.6666666666666667,68,39,7,2023-11-14 08:00:00+00:00,-0.7071067811865476,0.7071067811865476
87,1,-1.6666666666666667,68,38,7,2023-11-14 09:00:00+00:00,-0.7071067811865476,0.7071067811865476
88,1,-2.2222222222222223,68,38,7,2023-11-14 10:00:00+00:00,-0.7071067811865476,0.7071067811865476
89,1,-2.7777777777777777,68,36,7,2023-11-14 11:00:00+00:00,-0.7071067811865476,0.7071067811865476
90,1,-3.3333333333333335,68,35,7,2023-11-14 12:00:00+00:00,-0.7071067811865476,0.7071067811865476
91,3,-3.888888888888889,65,36,7,2023-11-14 13:00:00+00:00,-0.7071067811865476,0.7071067811865476
92,3,-3.3333333333333335,57,40,7,2023-11-14 14:00:00+00:00,-0.7071067811865476,0.7071067811865476
93,3,-3.3333333333333335,50,44,7,2023-11-14 15:00:00+00:00,0.0,1.0
94,3,-2.7777777777777777,44,48,7,2023-11-14 16:00:00+00:00,0.0,1.0
95,3,-3.3333333333333335,39,50,8,2023-11-14 17:00:00+00:00,0.7071067811865476,0.7071067811865476
96,3,-3.888888888888889,34,52,8,2023-11-14 18:00:00+00:00,1.0,0.0
97,3,-4.444444444444445,31,55,8,2023-11-14 19:00:00+00:00,1.0,0.0
98,3,-3.888888888888889,31,56,8,2023-11-14 20:00:00+00:00,0.7071067811865476,-0.7071067811865476
99,3,-2.7777777777777777,31,57,8,2023-11-14 21:00:00+00:00,0.7071067811865476,-0.7071067811865476
100,3,-2.2222222222222223,33,56,8,2023-11-14 22:00:00+00:00,0.7071067811865476,-0.7071067811865476
101,3,-2.2222222222222223,36,54,7,2023-11-14 23:00:00+00:00,0.7071067811865476,-0.7071067811865476
102,3,-2.2222222222222223,40,51,7,2023-11-15 00:00:00+00:00,0.7071067811865476,-0.7071067811865476
103,6,-2.7777777777777777,42,49,6,2023-11-15 01:00:00+00:00,1.0,0.0
104,6,-3.3333333333333335,44,47,6,2023-11-15 02:00:00+00:00,1.0,0.0
105,6,-3.3333333333333335,46,46,6,2023-11-15 03:00:00+00:00,0.7071067811865476,-0.7071067811865476
106,6,-3.3333333333333335,47,44,7,2023-11-15 04:00:00+00:00,0.7071067811865476,-0.7071067811865476
107,6,-3.888888888888889,48,44,7,2023-11-15 05:00:00+00:00,0.7071067811865476,-0.7071067811865476
108,6,-3.888888888888889,49,43,6,2023-11-15 06:00:00+00:00,0.7071067811865476,-0.7071067811865476
109,16,-3.888888888888889,51,42,6,2023-11-15 07:00:00+00:00,0.7071067811865476,-0.7071067811865476
110,16,-3.888888888888889,52,41,7,2023-11-15 08:00:00+00:00,0.7071067811865476,-0.7071067811865476
111,16,-3.888888888888889,54,40,7,2023-11-15 09:00:00+00:00,0.7071067811865476,-0.7071067811865476
112,16,-3.888888888888889,55,40,7,2023-11-15 10:00:00+00:00,0.7071067811865476,-0.7071067811865476
113,16,-4.444444444444445,56,39,7,2023-11-15 11:00:00+00:00,0.7071067811865476,-0.7071067811865476
114,16,-4.444444444444445,58,37,7,2023-11-15 12:00:00+00:00,0.7071067811865476,-0.7071067811865476
115,19,-4.444444444444445,58,38,7,2023-11-15 13:00:00+00:00,1.0,0.0
116,19,-3.3333333333333335,56,40,7,2023-11-15 14:00:00+00:00,0.7071067811865476,-0.7071067811865476
117,19,-2.2222222222222223,55,43,7,2023-11-15 15:00:00+00:00,0.7071067811865476,-0.7071067811865476
118,19,-1.1111111111111112,53,46,8,2023-11-15 16:00:00+00:00,0.7071067811865476,-0.7071067811865476
119,19,-0.5555555555555556,52,48,9,2023-11-15 17:00:00+00:00,0.7071067811865476,-0.7071067811865476
