,probabilityOfPrecipitation_percent,dewpoint_degC,relativeHumidity_percent,temperature_F,windSpeed_mph,timestamp,windDirection_x,windDirection_y
0,1,-10.0,55,28,20,2023-11-01 17:00:00+00:00,-0.7071067811865476,0.7071067811865476
1,1,-10.555555555555555,45,32,18,2023-11-01 18:00:00+00:00,-0.7071067811865476,0.7071067811865476
2,1,-11.11111111111111,40,34,18,2023-11-01 19:00:00+00:00,-0.7071067811865476,0.7071067811865476
3,1,-11.11111111111111,38,35,17,2023-11-01 20:00:00+00:00,-0.7071067811865476,0.7071067811865476
4,1,-11.11111111111111,37,35,16,2023-11-01 21:00:00+00:00,-0.7071067811865476,0.7071067811865476
5,1,-11.11111111111111,39,34,16,2023-11-01 22:00:00+00:00,-0.7071067811865476,0.7071067811865476
6,1,-11.11111111111111,42,32,14,2023-11-01 23:00:00+00:00,-0.7071067811865476,0.7071067811865476
7,1,-10.555555555555555,48,30,13,2023-11-02 00:00:00+00:00,-0.7071067811865476,0.7071067811865476
8,0,-10.555555555555555,52,28,12,2023-11-02 01:00:00+00:00,-0.7071067811865476,0.7071067811865476
9,0,-11.11111111111111,53,27,9,2023-11-02 02:00:00+00:00,-0.7071067811865476,0.7071067811865476
10,0,-11.11111111111111,54,26,8,2023-11-02 03:00:00+00:00,-0.7071067811865476,0.7071067811865476
11,0,-11.11111111111111,57,25,6,2023-11-02 04:00:00+00:00,-0.7071067811865476,0.7071067811865476
12,0,-11.11111111111111,60,24,6,2023-11-02 05:00:00+00:00,-0.7071067811865476,0.7071067811865476
13,0,-11.11111111111111,62,23,6,2023-11-02 06:00:00+00:00,-0.7071067811865476,0.7071067811865476
14,0,-11.11111111111111,65,22,5,2023-11-02 07:00:00+00:00,-0.7071067811865476,0.7071067811865476
15,0,-11.11111111111111,66,21,3,2023-11-02 08:00:00+00:00,-0.7071067811865476,0.7071067811865476
16,0,-11.666666666666666,65,21,3,2023-11-02 09:00:00+00:00,-0.7071067811865476,0.7071067811865476
17,0,-12.222222222222221,62,21,3,2023-11-02 10:00:00+00:00,-0.7071067811865476,0.7071067811865476
18,0,-12.777777777777779,59,21,1,2023-11-02 11:00:00+00:00,-0.7071067811865476,0.7071067811865476
19,0,-13.333333333333334,58,21,2,2023-11-02 12:00:00+00:00,-0.7071067811865476,0.7071067811865476
20,0,-13.88888888888889,55,21,1,2023-11-02 13:00:00+00:00,-0.7071067811865476,-0.7071067811865476
21,0,-12.777777777777779,50,25,2,2023-11-02 14:00:00+00:00,-0.7071067811865476,-0.7071067811865476
22,0,-12.222222222222221,43,29,2,2023-11-02 15:00:00+00:00,0.0,-1.0
23,0,-11.666666666666666,38,34,3,2023-11-02 16:00:00+00:00,0.0,-1.0
24,0,-11.11111111111111,33,38,5,2023-11-02 17:00:00+00:00,-0.7071067811865476,-0.7071067811865476
25,0,-10.555555555555555,29,43,5,2023-11-02 18:00:00+00:00,-0.7071067811865476,-0.7071067811865476
26,0,-10.0,28,45,5,2023-11-02 19:00:00+00:00,-0.7071067811865476,-0.7071067811865476
27,0,-9.444444444444445,28,46,5,2023-11-02 20:00:00+00:00,-0.7071067811865476,-0.7071067811865476
28,0,-8.88888888888889,29,47,5,2023-11-02 21:00:00+00:00,-0.7071067811865476,-0.7071067811865476
29,0,-8.333333333333334,32,45,3,2023-11-02 22:00:00+00:00,0.0,-1.0
30,0,-7.777777777777778,37,42,3,2023-11-02 23:00:00+00:00,0.0,-1.0
31,0,-7.777777777777778,44,39,2,2023-11-03 00:00:00+00:00,0.0,-1.0
32,0,-7.222222222222222,50,35,1,2023-11-03 01:00:00+00:00,0.0,-1.0
33,0,-7.222222222222222,55,33,1,2023-11-03 02:00:00+00:00,-1.0,0.0
34,0,-7.222222222222222,57,32,1,2023-11-03 03:00:00+00:00,-1.0,0.0
35,0,-7.777777777777778,58,32,1,2023-11-03 04:00:00+00:00,0.0,-1.0
36,0,-7.777777777777778,59,31,1,2023-11-03 05:00:00+00:00,0.7071067811865476,-0.7071067811865476
37,0,-7.777777777777778,59,31,1,2023-11-03 06:00:00+00:00,0.7071067811865476,-0.7071067811865476
38,0,-7.777777777777778,59,30,1,2023-11-03 07:00:00+00:00,-0.7071067811865476,-0.7071067811865476
39,0,-7.777777777777778,60,30,2,2023-11-03 08:00:00+00:00,-0.7071067811865476,-0.7071067811865476
40,0,-7.777777777777778,60,30,2,2023-11-03 09:00:00+00:00,-0.7071067811865476,-0.7071067811865476
41,0,-8.333333333333334,60,29,2,2023-11-03 10:00:00+00:00,-0.7071067811865476,-0.7071067811865476
42,0,-8.88888888888889,60,28,2,2023-11-03 11:00:00+00:00,-1.0,0.0
43,0,-8.88888888888889,59,28,1,2023-11-03 12:00:00+00:00,-1.0,0.0
44,0,-8.88888888888889,56,30,1,2023-11-03 13:00:00+00:00,-0.7071067811865476,-0.7071067811865476
45,0,-7.777777777777778,50,34,1,2023-11-03 14:00:00+00:00,0.0,-1.0
46,0,-6.666666666666667,43,40,2,2023-11-03 15:00:00+00:00,0.0,-1.0
47,0,-5.555555555555555,38,46,5,2023-11-03 16:00:00+00:00,0.0,-1.0
48,0,-5.0,35,49,5,2023-11-03 17:00:00+00:00,0.0,-1.0
49,0,-5.0,33,51,6,2023-11-03 18:00:00+00:00,0.0,-1.0
50,0,-4.444444444444445,33,52,6,2023-11-03 19:00:00+00:00,0.0,-1.0
51,0,-3.888888888888889,33,53,6,2023-11-03 20:00:00+00:00,0.0,-1.0
52,0,-3.3333333333333335,34,53,6,2023-11-03 21:00:00+00:00,0.0,-1.0
