,number,name,startTime,endTime,isDaytime,temperature,temperatureUnit,temperatureTrend,probabilityOfPrecipitation,dewpoint,relativeHumidity,windSpeed,windDirection,icon,shortForecast,detailedForecast
15,16,,2023-11-28T20:00:00-05:00,2023-11-28T21:00:00-05:00,False,20,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -14.444444444444445}","{'unitCode': 'wmoUnit:percent', 'value': 53}",17 mph,NW,"https://api.weather.gov/icons/land/night/cold,0?size=small",Clear,
16,17,,2023-11-28T21:00:00-05:00,2023-11-28T22:00:00-05:00,False,20,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -15}","{'unitCode': 'wmoUnit:percent', 'value': 53}",17 mph,NW,"https://api.weather.gov/icons/land/night/cold,0?size=small",Clear,
17,18,,2023-11-28T22:00:00-05:00,2023-11-28T23:00:00-05:00,False,19,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -14.444444444444445}","{'unitCode': 'wmoUnit:percent', 'value': 55}",16 mph,NW,"https://api.weather.gov/icons/land/night/cold,0?size=small",Clear,
18,19,,2023-11-28T23:00:00-05:00,2023-11-29T00:00:00-05:00,False,18,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -15}","{'unitCode': 'wmoUnit:percent', 'value': 56}",16 mph,W,"https://api.weather.gov/icons/land/night/cold,0?size=small",Mostly Clear,
19,20,,2023-11-29T00:00:00-05:00,2023-11-29T01:00:00-05:00,False,18,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -14.444444444444445}","{'unitCode': 'wmoUnit:percent', 'value': 59}",16 mph,W,"https://api.weather.gov/icons/land/night/cold,0?size=small",Mostly Clear,
20,21,,2023-11-29T01:00:00-05:00,2023-11-29T02:00:00-05:00,False,17,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -14.444444444444445}","{'unitCode': 'wmoUnit:percent', 'value': 60}",15 mph,W,"https://api.weather.gov/icons/land/night/cold,0?size=small",Mostly Clear,
21,22,,2023-11-29T02:00:00-05:00,2023-11-29T03:00:00-05:00,False,17,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -14.444444444444445}","{'unitCode': 'wmoUnit:percent', 'value': 62}",14 mph,W,"https://api.weather.gov/icons/land/night/cold,0?size=small",Mostly Clear,
22,23,,2023-11-29T03:00:00-05:00,2023-11-29T04:00:00-05:00,False,17,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -14.444444444444445}","{'unitCode': 'wmoUnit:percent', 'value': 61}",13 mph,W,"https://api.weather.gov/icons/land/night/cold,0?size=small",Mostly Clear,
23,24,,2023-11-29T04:00:00-05:00,2023-11-29T05:00:00-05:00,False,17,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -14.444444444444445}","{'unitCode': 'wmoUnit:percent', 'value': 61}",12 mph,W,"https://api.weather.gov/icons/land/night/cold,0?size=small",Mostly Clear,
24,25,,2023-11-29T05:00:00-05:00,2023-11-29T06:00:00-05:00,False,16,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -15}","{'unitCode': 'wmoUnit:percent', 'value': 61}",12 mph,W,"https://api.weather.gov/icons/land/night/cold,0?size=small",Mostly Clear,
25,26,,2023-11-29T06:00:00-05:00,2023-11-29T07:00:00-05:00,True,16,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -15.555555555555555}","{'unitCode': 'wmoUnit:percent', 'value': 58}",10 mph,W,"https://api.weather.gov/icons/land/day/cold,0?size=small",Sunny,
26,27,,2023-11-29T07:00:00-05:00,2023-11-29T08:00:00-05:00,True,16,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -15.555555555555555}","{'unitCode': 'wmoUnit:percent', 'value': 58}",10 mph,W,"https://api.weather.gov/icons/land/day/cold,0?size=small",Sunny,
27,28,,2023-11-29T08:00:00-05:00,2023-11-29T09:00:00-05:00,True,20,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -15.555555555555555}","{'unitCode': 'wmoUnit:percent', 'value': 47}",10 mph,W,"https://api.weather.gov/icons/land/day/cold,0?size=small",Sunny,
28,29,,2023-11-29T09:00:00-05:00,2023-11-29T10:00:00-05:00,True,25,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -16.11111111111111}","{'unitCode': 'wmoUnit:percent', 'value': 38}",12 mph,W,"https://api.weather.gov/icons/land/day/skc,0?size=small",Sunny,
29,30,,2023-11-29T10:00:00-05:00,2023-11-29T11:00:00-05:00,True,29,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -16.11111111111111}","{'unitCode': 'wmoUnit:percent', 'value': 31}",12 mph,W,"https://api.weather.gov/icons/land/day/skc,0?size=small",Sunny,
30,31,,2023-11-29T11:00:00-05:00,2023-11-29T12:00:00-05:00,True,34,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -16.666666666666668}","{'unitCode': 'wmoUnit:percent', 'value': 26}",12 mph,W,"https://api.weather.gov/icons/land/day/skc,0?size=small",Sunny,
31,32,,2023-11-29T12:00:00-05:00,2023-11-29T13:00:00-05:00,True,37,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -15}","{'unitCode': 'wmoUnit:percent', 'value': 25}",12 mph,W,"https://api.weather.gov/icons/land/day/skc,0?size=small",Sunny,
32,33,,2023-11-29T13:00:00-05:00,2023-11-29T14:00:00-05:00,True,39,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -13.333333333333334}","{'unitCode': 'wmoUnit:percent', 'value': 26}",14 mph,W,"https://api.weather.gov/icons/land/day/skc,0?size=small",Sunny,
33,34,,2023-11-29T14:00:00-05:00,2023-11-29T15:00:00-05:00,True,40,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -11.666666666666666}","{'unitCode': 'wmoUnit:percent', 'value': 30}",15 mph,W,"https://api.weather.gov/icons/land/day/skc,0?size=small",Sunny,
34,35,,2023-11-29T15:00:00-05:00,2023-11-29T16:00:00-05:00,True,40,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -10}","{'unitCode': 'wmoUnit:percent', 'value': 34}",15 mph,W,"https://api.weather.gov/icons/land/day/skc,0?size=small",Sunny,
35,36,,2023-11-29T16:00:00-05:00,2023-11-29T17:00:00-05:00,True,39,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -8.333333333333334}","{'unitCode': 'wmoUnit:percent', 'value': 40}",16 mph,W,"https://api.weather.gov/icons/land/day/skc,0?size=small",Sunny,
36,37,,2023-11-29T17:00:00-05:00,2023-11-29T18:00:00-05:00,True,37,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -7.777777777777778}","{'unitCode': 'wmoUnit:percent', 'value': 46}",15 mph,W,"https://api.weather.gov/icons/land/day/skc,0?size=small",Sunny,
37,38,,2023-11-29T18:00:00-05:00,2023-11-29T19:00:00-05:00,False,34,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -7.222222222222222}","{'unitCode': 'wmoUnit:percent', 'value': 53}",15 mph,W,"https://api.weather.gov/icons/land/night/skc,0?size=small",Clear,
38,39,,2023-11-29T19:00:00-05:00,2023-11-29T20:00:00-05:00,False,32,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -7.222222222222222}","{'unitCode': 'wmoUnit:percent', 'value': 58}",15 mph,W,"https://api.weather.gov/icons/land/night/skc,0?size=small",Clear,
39,40,,2023-11-29T20:00:00-05:00,2023-11-29T21:00:00-05:00,False,31,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -7.222222222222222}","{'unitCode': 'wmoUnit:percent', 'value': 62}",15 mph,W,"https://api.weather.gov/icons/land/night/few,0?size=small",Mostly Clear,
40,41,,2023-11-29T21:00:00-05:00,2023-11-29T22:00:00-05:00,False,30,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -6.666666666666667}","{'unitCode': 'wmoUnit:percent', 'value': 64}",14 mph,W,"https://api.weather.gov/icons/land/night/few,0?size=small",Mostly Clear,
41,42,,2023-11-29T22:00:00-05:00,2023-11-29T23:00:00-05:00,False,30,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -6.666666666666667}","{'unitCode': 'wmoUnit:percent', 'value': 65}",14 mph,W,"https://api.weather.gov/icons/land/night/sct,0?size=small",Partly Cloudy,
42,43,,2023-11-29T23:00:00-05:00,2023-11-30T00:00:00-05:00,False,30,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -6.111111111111111}","{'unitCode': 'wmoUnit:percent', 'value': 67}",14 mph,W,"https://api.weather.gov/icons/land/night/sct,0?size=small",Partly Cloudy,
43,44,,2023-11-30T00:00:00-05:00,2023-11-30T01:00:00-05:00,False,30,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -6.111111111111111}","{'unitCode': 'wmoUnit:percent', 'value': 69}",14 mph,W,"https://api.weather.gov/icons/land/night/few,0?size=small",Mostly Clear,
44,45,,2023-11-30T01:00:00-05:00,2023-11-30T02:00:00-05:00,False,30,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -5.555555555555555}","{'unitCode': 'wmoUnit:percent', 'value': 71}",13 mph,W,"https://api.weather.gov/icons/land/night/few,0?size=small",Mostly Clear,
45,46,,2023-11-30T02:00:00-05:00,2023-11-30T03:00:00-05:00,False,30,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -5}","{'unitCode': 'wmoUnit:percent', 'value': 72}",12 mph,W,"https://api.weather.gov/icons/land/night/sct,0?size=small",Partly Cloudy,
46,47,,2023-11-30T03:00:00-05:00,2023-11-30T04:00:00-05:00,False,31,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -5}","{'unitCode': 'wmoUnit:percent', 'value': 73}",10 mph,W,"https://api.weather.gov/icons/land/night/sct,0?size=small",Partly Cloudy,
47,48,,2023-11-30T04:00:00-05:00,2023-11-30T05:00:00-05:00,False,30,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -5}","{'unitCode': 'wmoUnit:percent', 'value': 75}",9 mph,W,"https://api.weather.gov/icons/land/night/sct,0?size=small",Partly Cloudy,
48,49,,2023-11-30T05:00:00-05:00,2023-11-30T06:00:00-05:00,False,29,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -5}","{'unitCode': 'wmoUnit:percent', 'value': 78}",8 mph,W,"https://api.weather.gov/icons/land/night/sct,0?size=small",Partly Cloudy,
49,50,,2023-11-30T06:00:00-05:00,2023-11-30T07:00:00-05:00,True,29,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -5}","{'unitCode': 'wmoUnit:percent', 'value': 80}",8 mph,NW,"https://api.weather.gov/icons/land/day/sct,0?size=small",Mostly Sunny,
50,51,,2023-11-30T07:00:00-05:00,2023-11-30T08:00:00-05:00,True,30,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -4.444444444444445}","{'unitCode': 'wmoUnit:percent', 'value': 78}",7 mph,W,"https://api.weather.gov/icons/land/day/bkn,0?size=small",Partly Sunny,
51,52,,2023-11-30T08:00:00-05:00,2023-11-30T09:00:00-05:00,True,32,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -4.444444444444445}","{'unitCode': 'wmoUnit:percent', 'value': 73}",6 mph,W,"https://api.weather.gov/icons/land/day/sct,0?size=small",Mostly Sunny,
52,53,,2023-11-30T09:00:00-05:00,2023-11-30T10:00:00-05:00,True,36,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -3.888888888888889}","{'unitCode': 'wmoUnit:percent', 'value': 64}",6 mph,W,"https://api.weather.gov/icons/land/day/sct,0?size=small",Mostly Sunny,
53,54,,2023-11-30T10:00:00-05:00,2023-11-30T11:00:00-05:00,True,41,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -3.3333333333333335}","{'unitCode': 'wmoUnit:percent', 'value': 56}",6 mph,SW,"https://api.weather.gov/icons/land/day/sct,0?size=small",Mostly Sunny,
54,55,,2023-11-30T11:00:00-05:00,2023-11-30T12:00:00-05:00,True,44,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -3.3333333333333335}","{'unitCode': 'wmoUnit:percent', 'value': 49}",6 mph,SW,"https://api.weather.gov/icons/land/day/sct,0?size=small",Mostly Sunny,
55,56,,2023-11-30T12:00:00-05:00,2023-11-30T13:00:00-05:00,True,46,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -3.3333333333333335}","{'unitCode': 'wmoUnit:percent', 'value': 44}",7 mph,SW,"https://api.weather.gov/icons/land/day/few,0?size=small",Sunny,
56,57,,2023-11-30T13:00:00-05:00,2023-11-30T14:00:00-05:00,True,48,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -3.3333333333333335}","{'unitCode': 'wmoUnit:percent', 'value': 42}",7 mph,S,"https://api.weather.gov/icons/land/day/few,0?size=small",Sunny,
57,58,,2023-11-30T14:00:00-05:00,2023-11-30T15:00:00-05:00,True,48,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -3.3333333333333335}","{'unitCode': 'wmoUnit:percent', 'value': 43}",7 mph,S,"https://api.weather.gov/icons/land/day/few,0?size=small",Sunny,
58,59,,2023-11-30T15:00:00-05:00,2023-11-30T16:00:00-05:00,True,46,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -2.7777777777777777}","{'unitCode': 'wmoUnit:percent', 'value': 46}",7 mph,S,"https://api.weather.gov/icons/land/day/few,0?size=small",Sunny,
59,60,,2023-11-30T16:00:00-05:00,2023-11-30T17:00:00-05:00,True,44,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -2.7777777777777777}","{'unitCode': 'wmoUnit:percent', 'value': 50}",7 mph,S,"https://api.weather.gov/icons/land/day/few,0?size=small",Sunny,
60,61,,2023-11-30T17:00:00-05:00,2023-11-30T18:00:00-05:00,True,42,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -2.7777777777777777}","{'unitCode': 'wmoUnit:percent', 'value': 56}",7 mph,S,"https://api.weather.gov/icons/land/day/few,0?size=small",Sunny,
61,62,,2023-11-30T18:00:00-05:00,2023-11-30T19:00:00-05:00,False,39,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -2.7777777777777777}","{'unitCode': 'wmoUnit:percent', 'value': 61}",7 mph,S,"https://api.weather.gov/icons/land/night/few,0?size=small",Mostly Clear,
62,63,,2023-11-30T19:00:00-05:00,2023-11-30T20:00:00-05:00,False,36,F,,"{'unitCode': 'wmoUnit:percent', 'value': 9}","{'unitCode': 'wmoUnit:degC', 'value': -3.3333333333333335}","{'unitCode': 'wmoUnit:percent', 'value': 67}",7 mph,S,"https://api.weather.gov/icons/land/night/few,9?size=small",Mostly Clear,
63,64,,2023-11-30T20:00:00-05:00,2023-11-30T21:00:00-05:00,False,34,F,,"{'unitCode': 'wmoUnit:percent', 'value': 9}","{'unitCode': 'wmoUnit:degC', 'value': -3.3333333333333335}","{'unitCode': 'wmoUnit:percent', 'value': 70}",7 mph,S,"https://api.weather.gov/icons/land/night/few,9?size=small",Mostly Clear,
64,65,,2023-11-30T21:00:00-05:00,2023-11-30T22:00:00-05:00,False,34,F,,"{'unitCode': 'wmoUnit:percent', 'value': 9}","{'unitCode': 'wmoUnit:degC', 'value': -3.3333333333333335}","{'unitCode': 'wmoUnit:percent', 'value': 72}",6 mph,S,"https://api.weather.gov/icons/land/night/sct,9?size=small",Partly Cloudy,
65,66,,2023-11-30T22:00:00-05:00,2023-11-30T23:00:00-05:00,False,33,F,,"{'unitCode': 'wmoUnit:percent', 'value': 9}","{'unitCode': 'wmoUnit:degC', 'value': -3.888888888888889}","{'unitCode': 'wmoUnit:percent', 'value': 73}",7 mph,S,"https://api.weather.gov/icons/land/night/sct,9?size=small",Partly Cloudy,
66,67,,2023-11-30T23:00:00-05:00,2023-12-01T00:00:00-05:00,False,33,F,,"{'unitCode': 'wmoUnit:percent', 'value': 9}","{'unitCode': 'wmoUnit:degC', 'value': -3.888888888888889}","{'unitCode': 'wmoUnit:percent', 'value': 72}",7 mph,S,"https://api.weather.gov/icons/land/night/sct,9?size=small",Partly Cloudy,
67,68,,2023-12-01T00:00:00-05:00,2023-12-01T01:00:00-05:00,False,34,F,,"{'unitCode': 'wmoUnit:percent', 'value': 9}","{'unitCode': 'wmoUnit:degC', 'value': -3.888888888888889}","{'unitCode': 'wmoUnit:percent', 'value': 70}",7 mph,S,"https://api.weather.gov/icons/land/night/bkn,9?size=small",Mostly Cloudy,
68,69,,2023-12-01T01:00:00-05:00,2023-12-01T02:00:00-05:00,False,35,F,,"{'unitCode': 'wmoUnit:percent', 'value': 20}","{'unitCode': 'wmoUnit:degC', 'value': -3.888888888888889}","{'unitCode': 'wmoUnit:percent', 'value': 66}",7 mph,S,"https://api.weather.gov/icons/land/night/rain,20?size=small",Slight Chance Light Rain,
69,70,,2023-12-01T02:00:00-05:00,2023-12-01T03:00:00-05:00,False,36,F,,"{'unitCode': 'wmoUnit:percent', 'value': 20}","{'unitCode': 'wmoUnit:degC', 'value': -4.444444444444445}","{'unitCode': 'wmoUnit:percent', 'value': 63}",7 mph,S,"https://api.weather.gov/icons/land/night/rain,20?size=small",Slight Chance Light Rain,
70,71,,2023-12-01T03:00:00-05:00,2023-12-01T04:00:00-05:00,False,37,F,,"{'unitCode': 'wmoUnit:percent', 'value': 20}","{'unitCode': 'wmoUnit:degC', 'value': -4.444444444444445}","{'unitCode': 'wmoUnit:percent', 'value': 59}",7 mph,S,"https://api.weather.gov/icons/land/night/rain,20?size=small",Slight Chance Light Rain,
71,72,,2023-12-01T04:00:00-05:00,2023-12-01T05:00:00-05:00,False,38,F,,"{'unitCode': 'wmoUnit:percent', 'value': 20}","{'unitCode': 'wmoUnit:degC', 'value': -4.444444444444445}","{'unitCode': 'wmoUnit:percent', 'value': 58}",7 mph,S,"https://api.weather.gov/icons/land/night/rain,20?size=small",Slight Chance Light Rain,
72,73,,2023-12-01T05:00:00-05:00,2023-12-01T06:00:00-05:00,False,38,F,,"{'unitCode': 'wmoUnit:percent', 'value': 20}","{'unitCode': 'wmoUnit:degC', 'value': -3.888888888888889}","{'unitCode': 'wmoUnit:percent', 'value': 60}",8 mph,S,"https://api.weather.gov/icons/land/night/rain,20?size=small",Slight Chance Light Rain,
73,74,,2023-12-01T06:00:00-05:00,2023-12-01T07:00:00-05:00,True,38,F,,"{'unitCode': 'wmoUnit:percent', 'value': 20}","{'unitCode': 'wmoUnit:degC', 'value': -2.7777777777777777}","{'unitCode': 'wmoUnit:percent', 'value': 64}",9 mph,S,"https://api.weather.gov/icons/land/day/rain,20?size=small",Slight Chance Light Rain,
74,75,,2023-12-01T07:00:00-05:00,2023-12-01T08:00:00-05:00,True,38,F,,"{'unitCode': 'wmoUnit:percent', 'value': 70}","{'unitCode': 'wmoUnit:degC', 'value': -1.6666666666666667}","{'unitCode': 'wmoUnit:percent', 'value': 70}",12 mph,S,"https://api.weather.gov/icons/land/day/rain,70?size=small",Light Rain Likely,
75,76,,2023-12-01T08:00:00-05:00,2023-12-01T09:00:00-05:00,True,38,F,,"{'unitCode': 'wmoUnit:percent', 'value': 70}","{'unitCode': 'wmoUnit:degC', 'value': -0.5555555555555556}","{'unitCode': 'wmoUnit:percent', 'value': 77}",12 mph,S,"https://api.weather.gov/icons/land/day/rain,70?size=small",Light Rain Likely,
76,77,,2023-12-01T09:00:00-05:00,2023-12-01T10:00:00-05:00,True,39,F,,"{'unitCode': 'wmoUnit:percent', 'value': 70}","{'unitCode': 'wmoUnit:degC', 'value': 1.1111111111111112}","{'unitCode': 'wmoUnit:percent', 'value': 84}",13 mph,S,"https://api.weather.gov/icons/land/day/rain,70?size=small",Light Rain Likely,
77,78,,2023-12-01T10:00:00-05:00,2023-12-01T11:00:00-05:00,True,40,F,,"{'unitCode': 'wmoUnit:percent', 'value': 70}","{'unitCode': 'wmoUnit:degC', 'value': 2.7777777777777777}","{'unitCode': 'wmoUnit:percent', 'value': 90}",13 mph,S,"https://api.weather.gov/icons/land/day/rain,70?size=small",Light Rain Likely,
